time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-18_07:00:00 0.94 26.3 79.21 4.05 235.15 0.0 0.0 0.0 0.0
2023-07-18_07:15:00 0.92 27.23 75.97 4.45 239.07 352.56 687.69 644.76 42.92
2023-07-18_07:30:00 0.92 27.45 74.82 4.77 232.18 352.56 660.68 617.75 42.92
2023-07-18_07:45:00 0.94 27.9 73.23 4.87 227.74 449.14 586.13 415.54 170.59
2023-07-18_08:00:00 0.92 28.12 72.57 5.43 226.15 449.14 564.03 393.44 170.59
2023-07-18_08:15:00 0.9 28.41 71.7 6.07 223.56 523.8 540.88 190.22 350.66
2023-07-18_08:30:00 0.91 28.56 71.37 6.61 222.94 523.8 528.16 177.5 350.66
2023-07-18_08:45:00 0.86 28.82 70.78 7.07 223.64 597.87 536.02 304.31 231.72
2023-07-18_09:00:00 0.84 28.94 70.6 7.24 222.46 597.87 510.32 278.61 231.72
2023-07-18_09:15:00 0.87 29.11 70.3 7.41 222.0 688.06 483.25 331.64 151.61
2023-07-18_09:30:00 0.84 29.02 71.23 7.96 223.32 688.06 447.24 295.63 151.61
2023-07-18_09:45:00 0.82 28.19 74.9 8.14 225.83 386.21 267.09 94.21 172.88
2023-07-18_10:00:00 0.81 27.73 77.52 8.18 228.11 386.21 253.42 80.54 172.88
2023-07-18_10:15:00 0.77 27.44 79.19 8.37 230.6 208.66 137.41 29.56 107.85
2023-07-18_10:30:00 0.73 27.27 79.71 8.51 233.64 208.66 131.23 23.37 107.85
2023-07-18_10:45:00 0.76 27.77 77.94 8.93 235.29 532.29 284.26 48.47 235.79
2023-07-18_11:00:00 0.74 27.99 76.6 8.91 237.44 532.29 267.25 31.47 235.79
2023-07-18_11:15:00 0.73 27.95 76.08 8.81 236.45 643.6 252.02 16.48 235.55
2023-07-18_11:30:00 0.73 28.07 75.62 8.71 235.21 643.6 235.55 0.0 235.55
2023-07-18_11:45:00 0.73 28.5 74.53 8.75 234.28 870.39 190.24 0.0 190.24
2023-07-18_12:00:00 0.74 28.56 74.85 8.74 233.11 870.39 190.24 0.0 190.24
2023-07-18_12:15:00 0.72 28.46 75.28 8.54 232.26 657.52 174.47 0.0 174.47
2023-07-18_12:30:00 0.68 28.44 75.23 8.38 233.82 657.52 174.47 0.0 174.47
2023-07-18_12:45:00 0.64 28.4 75.35 8.45 236.07 651.19 135.08 0.0 135.08
2023-07-18_13:00:00 0.68 28.53 74.53 8.42 237.64 651.19 135.08 0.0 135.08
2023-07-18_13:15:00 0.68 29.09 71.91 8.89 237.84 790.69 364.37 0.0 364.37
2023-07-18_13:30:00 0.65 29.37 70.14 9.07 238.86 790.69 364.37 0.0 364.37
2023-07-18_13:45:00 0.66 29.54 69.1 9.03 240.31 794.05 274.97 0.0 274.97
2023-07-18_14:00:00 0.7 29.77 67.9 9.03 242.53 794.05 274.97 0.0 274.97
2023-07-18_14:15:00 0.7 29.85 67.06 8.85 243.63 730.73 289.0 0.0 289.0
2023-07-18_14:30:00 0.67 29.98 66.02 8.48 244.43 730.73 289.0 0.0 289.0
2023-07-18_14:45:00 0.67 30.05 65.28 8.14 245.52 650.27 191.69 0.0 191.69
2023-07-18_15:00:00 0.65 30.18 64.77 7.95 244.74 650.27 191.69 0.0 191.69
2023-07-18_15:15:00 0.62 30.13 65.08 7.62 243.29 575.27 121.66 0.0 121.66
2023-07-18_15:30:00 0.57 30.16 65.33 7.4 241.49 575.27 121.66 0.0 121.66
2023-07-18_15:45:00 0.53 30.07 66.0 7.34 238.95 493.81 61.84 0.0 61.84
2023-07-18_16:00:00 0.55 30.06 66.53 7.32 235.87 493.81 61.84 0.0 61.84
2023-07-18_16:15:00 0.58 29.82 67.98 7.17 231.61 381.71 46.08 0.0 46.08
2023-07-18_16:30:00 0.57 29.73 69.02 7.26 227.32 381.71 46.08 0.0 46.08
2023-07-18_16:45:00 0.64 29.32 71.69 7.52 222.37 277.63 39.43 0.0 39.43
2023-07-18_17:00:00 0.59 28.95 74.75 7.77 219.03 277.63 39.43 0.0 39.43
2023-07-18_17:15:00 0.52 28.28 78.77 7.7 216.5 152.56 30.81 0.0 30.81
2023-07-18_17:30:00 0.55 27.84 81.21 7.92 215.23 152.56 30.81 0.0 30.81
2023-07-18_17:45:00 0.57 27.03 84.48 7.66 213.8 51.48 17.83 0.0 17.83
2023-07-18_18:00:00 0.57 26.64 85.92 7.84 217.5 51.48 17.83 0.0 17.83
2023-07-18_18:15:00 0.6 26.18 87.68 7.41 222.57 0.0 0.0 0.0 0.0
2023-07-18_18:30:00 0.64 26.02 88.42 7.17 227.04 0.0 0.0 0.0 0.0
2023-07-18_18:45:00 0.68 25.98 88.02 7.13 231.29 0.0 0.0 0.0 0.0
2023-07-18_19:00:00 0.74 26.05 86.44 6.8 234.25 0.0 0.0 0.0 0.0
2023-07-18_19:15:00 0.77 26.18 84.47 6.14 232.45 0.0 0.0 0.0 0.0
2023-07-18_19:30:00 0.81 26.15 84.1 6.04 230.06 0.0 0.0 0.0 0.0
2023-07-18_19:45:00 0.85 25.95 85.27 6.02 229.14 0.0 0.0 0.0 0.0
2023-07-18_20:00:00 0.95 25.82 85.85 6.02 229.37 0.0 0.0 0.0 0.0
2023-07-18_20:15:00 0.96 25.75 85.88 6.04 229.86 0.0 0.0 0.0 0.0
2023-07-18_20:30:00 0.94 25.79 85.57 6.2 229.73 0.0 0.0 0.0 0.0
2023-07-18_20:45:00 0.91 25.76 85.9 6.56 228.05 0.0 0.0 0.0 0.0
2023-07-18_21:00:00 0.85 25.73 86.42 6.71 228.94 0.0 0.0 0.0 0.0
2023-07-18_21:15:00 0.82 25.7 86.96 6.74 231.15 0.0 0.0 0.0 0.0
2023-07-18_21:30:00 0.76 25.67 87.58 6.75 232.86 0.0 0.0 0.0 0.0
2023-07-18_21:45:00 0.71 25.6 88.27 6.27 234.22 0.0 0.0 0.0 0.0
2023-07-18_22:00:00 0.73 25.61 88.22 5.94 238.12 0.0 0.0 0.0 0.0
2023-07-18_22:15:00 0.75 25.62 87.95 5.68 241.24 0.0 0.0 0.0 0.0
2023-07-18_22:30:00 0.77 25.61 87.97 5.57 237.51 0.0 0.0 0.0 0.0
2023-07-18_22:45:00 0.88 25.55 88.26 5.74 230.95 0.0 0.0 0.0 0.0
2023-07-18_23:00:00 0.82 25.56 88.38 6.18 226.55 0.0 0.0 0.0 0.0
2023-07-18_23:15:00 0.79 25.66 88.28 6.52 227.58 0.0 0.0 0.0 0.0
2023-07-18_23:30:00 0.71 25.65 88.56 6.92 231.87 0.0 0.0 0.0 0.0
2023-07-18_23:45:00 0.76 25.63 88.85 6.84 231.78 0.0 0.0 0.0 0.0
2023-07-19_00:00:00 0.73 25.62 89.31 7.07 229.68 0.0 0.0 0.0 0.0
2023-07-19_00:15:00 0.73 25.65 89.73 7.23 229.61 0.0 0.0 0.0 0.0
2023-07-19_00:30:00 0.73 25.62 90.51 7.02 231.42 0.0 0.0 0.0 0.0
2023-07-19_00:45:00 0.77 25.67 90.65 7.0 232.07 0.0 0.0 0.0 0.0
2023-07-19_01:00:00 0.8 25.67 90.75 6.83 231.02 0.0 0.0 0.0 0.0
2023-07-19_01:15:00 0.78 25.58 90.73 6.45 232.95 0.0 0.0 0.0 0.0
2023-07-19_01:30:00 0.73 25.51 90.25 6.29 234.37 0.0 0.0 0.0 0.0
2023-07-19_01:45:00 0.68 25.41 89.78 6.25 235.97 0.0 0.0 0.0 0.0
2023-07-19_02:00:00 0.7 25.38 89.16 6.14 238.7 0.0 0.0 0.0 0.0
2023-07-19_02:15:00 0.71 25.31 88.79 5.9 240.68 0.0 0.0 0.0 0.0
2023-07-19_02:30:00 0.7 25.34 87.77 5.96 239.61 0.0 0.0 0.0 0.0
2023-07-19_02:45:00 0.72 25.37 86.7 6.17 236.0 0.0 0.0 0.0 0.0
2023-07-19_03:00:00 0.73 25.35 86.13 6.01 231.84 0.0 0.0 0.0 0.0
2023-07-19_03:15:00 0.73 25.36 85.7 6.03 228.74 0.0 0.0 0.0 0.0
2023-07-19_03:30:00 0.7 25.33 85.5 6.07 229.48 0.0 0.0 0.0 0.0
2023-07-19_03:45:00 0.68 25.34 85.12 6.08 229.43 0.0 0.0 0.0 0.0
2023-07-19_04:00:00 0.63 25.34 84.76 6.15 229.16 0.0 0.0 0.0 0.0
2023-07-19_04:15:00 0.68 25.23 85.21 6.04 227.39 0.0 0.0 0.0 0.0
2023-07-19_04:30:00 0.7 25.21 85.61 6.19 227.61 0.0 0.0 0.0 0.0
2023-07-19_04:45:00 0.67 25.14 86.4 6.04 228.31 0.0 0.0 0.0 0.0
2023-07-19_05:00:00 0.7 25.06 87.32 5.97 226.44 0.0 0.0 0.0 0.0
2023-07-19_05:15:00 0.72 25.05 87.92 6.23 227.41 0.0 0.0 0.0 0.0
2023-07-19_05:30:00 0.75 24.97 88.66 6.05 231.18 0.0 0.0 0.0 0.0
2023-07-19_05:45:00 0.77 25.1 88.46 6.12 233.06 20.72 101.29 84.79 16.51
2023-07-19_06:00:00 0.73 25.1 88.69 6.18 232.52 20.72 99.98 83.47 16.51
2023-07-19_06:15:00 0.68 25.55 87.26 6.41 232.16 98.8 215.91 142.81 73.1
2023-07-19_06:30:00 0.71 25.66 87.0 6.39 232.52 98.8 212.55 139.46 73.1
2023-07-19_06:45:00 0.72 26.1 85.38 6.88 235.6 208.01 488.47 411.92 76.55
2023-07-19_07:00:00 0.74 26.27 84.53 6.86 238.18 208.01 475.21 398.65 76.55
2023-07-19_07:15:00 0.72 26.59 82.94 6.86 242.1 266.77 363.41 187.3 176.1
2023-07-19_07:30:00 0.74 26.77 81.67 6.5 245.1 266.77 355.55 179.45 176.1
2023-07-19_07:45:00 0.72 27.17 79.43 6.69 246.8 364.53 426.23 189.48 236.75
2023-07-19_08:00:00 0.73 27.39 77.83 6.8 246.89 364.53 416.14 179.39 236.75
2023-07-19_08:15:00 0.72 27.69 76.28 7.04 243.41 393.86 411.6 187.88 223.72
2023-07-19_08:30:00 0.74 27.86 75.33 6.89 243.23 393.86 399.02 175.29 223.72
2023-07-19_08:45:00 0.73 28.03 74.52 7.0 241.95 418.37 413.04 15.27 397.77
2023-07-19_09:00:00 0.71 28.17 74.11 7.02 240.69 418.37 411.75 13.98 397.77
2023-07-19_09:15:00 0.65 28.3 73.6 7.23 239.64 449.44 444.81 3.4 441.41
2023-07-19_09:30:00 0.64 28.39 73.33 7.44 237.82 449.44 444.44 3.03 441.41
2023-07-19_09:45:00 0.64 28.73 72.1 7.36 239.2 603.67 560.53 31.88 528.65
2023-07-19_10:00:00 0.61 28.88 71.48 7.56 239.46 603.67 555.9 27.24 528.65
2023-07-19_10:15:00 0.6 29.16 70.27 7.02 239.66 706.73 545.77 65.92 479.84
2023-07-19_10:30:00 0.52 29.35 69.16 6.71 240.17 706.73 531.92 52.08 479.84
2023-07-19_10:45:00 0.5 29.67 67.45 6.61 240.56 762.74 540.07 42.91 497.16
2023-07-19_11:00:00 0.56 29.99 65.58 6.53 242.67 762.74 524.93 27.77 497.16
2023-07-19_11:15:00 0.52 30.42 63.53 6.76 241.94 872.6 336.29 22.02 314.27
2023-07-19_11:30:00 0.55 30.7 62.08 6.65 242.64 872.6 314.27 0.0 314.27
2023-07-19_11:45:00 0.58 30.94 60.88 6.65 246.24 860.57 274.56 0.0 274.56
2023-07-19_12:00:00 0.51 31.12 59.8 6.52 246.57 860.57 274.56 0.0 274.56
2023-07-19_12:15:00 0.6 31.39 58.77 6.34 243.99 951.06 216.76 0.0 216.76
2023-07-19_12:30:00 0.61 31.51 58.43 6.33 245.78 951.06 216.76 0.0 216.76
2023-07-19_12:45:00 0.49 31.55 58.47 6.61 246.8 894.71 229.53 0.0 229.53
2023-07-19_13:00:00 0.47 31.66 58.23 6.51 246.66 894.71 229.53 0.0 229.53
2023-07-19_13:15:00 0.37 31.65 58.31 6.66 244.08 755.83 453.25 0.0 453.25
2023-07-19_13:30:00 0.35 31.65 58.56 6.2 242.86 755.83 453.25 0.0 453.25
2023-07-19_13:45:00 0.4 31.49 59.59 5.4 239.21 671.5 483.69 0.0 483.69
2023-07-19_14:00:00 0.38 31.36 60.91 5.66 236.51 671.5 483.69 0.0 483.69
2023-07-19_14:15:00 0.39 30.86 64.0 6.08 230.12 545.84 314.67 0.0 314.67
2023-07-19_14:30:00 0.45 30.61 66.06 5.87 223.25 545.84 314.67 0.0 314.67
2023-07-19_14:45:00 0.47 30.4 67.67 6.23 216.58 436.05 187.74 0.0 187.74
2023-07-19_15:00:00 0.49 30.07 70.34 6.82 214.41 436.05 187.74 0.0 187.74
2023-07-19_15:15:00 0.44 29.23 75.11 7.0 213.7 259.13 108.39 0.0 108.39
2023-07-19_15:30:00 0.48 28.87 77.68 7.28 211.33 259.13 108.39 0.0 108.39
2023-07-19_15:45:00 0.46 28.74 79.2 7.82 209.18 284.21 117.92 0.0 117.92
