time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-06_07:00:00 0.55 25.89 76.34 0.91 309.35 0.0 0.0 0.0 0.0
2023-07-06_07:15:00 0.58 26.76 72.92 0.48 310.64 363.17 694.66 651.24 43.42
2023-07-06_07:30:00 0.59 26.96 71.77 0.35 326.55 363.17 667.41 623.99 43.42
2023-07-06_07:45:00 0.55 27.35 70.19 0.24 359.63 473.29 665.1 596.56 68.53
2023-07-06_08:00:00 0.51 27.52 69.55 0.45 47.94 473.29 633.48 564.95 68.53
2023-07-06_08:15:00 0.47 27.78 68.69 0.67 59.71 577.36 625.59 528.28 97.31
2023-07-06_08:30:00 0.46 27.96 68.06 0.72 76.06 577.36 590.45 493.13 97.31
2023-07-06_08:45:00 0.46 28.2 67.18 0.83 94.87 681.75 576.84 510.78 66.05
2023-07-06_09:00:00 0.44 28.38 66.48 1.08 106.86 681.75 534.02 467.97 66.05
2023-07-06_09:15:00 0.43 28.56 65.78 1.3 109.18 770.22 502.05 434.9 67.15
2023-07-06_09:30:00 0.46 28.78 65.04 1.57 107.09 770.22 455.31 388.16 67.15
2023-07-06_09:45:00 0.45 28.94 64.52 1.87 111.52 837.79 447.27 313.84 133.43
2023-07-06_10:00:00 0.48 29.09 64.04 2.23 110.59 837.79 402.37 268.94 133.43
2023-07-06_10:15:00 0.58 29.27 63.54 2.54 112.12 906.71 314.63 251.98 62.66
2023-07-06_10:30:00 0.6 29.37 63.29 2.77 113.36 906.71 263.01 200.35 62.66
2023-07-06_10:45:00 0.55 29.46 63.13 2.83 118.79 946.55 250.23 141.46 108.78
2023-07-06_11:00:00 0.57 29.54 63.11 3.03 121.56 946.55 202.43 93.66 108.78
2023-07-06_11:15:00 0.64 29.64 63.12 3.29 119.41 979.66 104.49 42.36 62.14
2023-07-06_11:30:00 0.68 29.65 63.41 3.53 122.68 979.66 62.14 0.0 62.14
2023-07-06_11:45:00 0.65 29.66 63.69 3.72 123.55 990.47 60.47 0.0 60.47
2023-07-06_12:00:00 0.57 29.66 63.98 3.85 129.11 990.47 60.47 0.0 60.47
2023-07-06_12:15:00 0.51 29.64 64.32 3.91 133.25 984.61 60.33 0.0 60.33
2023-07-06_12:30:00 0.46 29.65 64.52 3.92 136.1 984.61 60.33 0.0 60.33
2023-07-06_12:45:00 0.4 29.61 64.84 4.05 139.33 960.42 67.85 0.0 67.85
2023-07-06_13:00:00 0.4 29.61 65.01 4.11 145.68 960.42 67.85 0.0 67.85
2023-07-06_13:15:00 0.4 29.57 65.34 4.02 151.19 919.15 74.07 0.0 74.07
2023-07-06_13:30:00 0.41 29.55 65.53 3.85 153.45 919.15 74.07 0.0 74.07
2023-07-06_13:45:00 0.38 29.51 65.82 3.74 153.45 862.67 68.1 0.0 68.1
2023-07-06_14:00:00 0.31 29.49 65.99 3.86 155.69 862.67 68.1 0.0 68.1
2023-07-06_14:15:00 0.22 29.41 66.51 4.15 156.83 792.53 56.24 0.0 56.24
2023-07-06_14:30:00 0.2 29.36 66.91 4.32 158.56 792.53 56.24 0.0 56.24
