time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-05_07:00:00 0.32 26.16 81.39 1.21 339.68 0.0 0.0 0.0 0.0
2023-07-05_07:15:00 0.35 26.9 78.34 0.83 0.33 363.86 694.61 651.18 43.43
2023-07-05_07:30:00 0.41 27.05 77.26 0.87 28.52 363.86 667.35 623.92 43.43
2023-07-05_07:45:00 0.42 27.41 75.68 0.91 45.94 477.23 679.9 632.18 47.73
2023-07-05_08:00:00 0.4 27.59 74.83 0.94 63.46 477.23 646.39 598.66 47.73
2023-07-05_08:15:00 0.45 27.91 73.56 1.06 82.49 584.49 637.72 586.67 51.04
2023-07-05_08:30:00 0.48 28.03 72.96 1.24 89.51 584.49 598.67 547.63 51.04
2023-07-05_08:45:00 0.5 28.29 71.82 1.19 93.28 682.66 575.02 521.32 53.7
2023-07-05_09:00:00 0.55 28.5 70.7 1.28 91.23 682.66 531.32 477.62 53.7
2023-07-05_09:15:00 0.55 28.73 69.51 1.63 94.54 770.3 497.45 441.62 55.83
2023-07-05_09:30:00 0.57 28.93 68.47 2.15 93.92 770.3 449.98 394.15 55.83
2023-07-05_09:45:00 0.63 29.11 67.5 2.43 96.47 845.14 408.48 350.93 57.55
2023-07-05_10:00:00 0.66 29.23 66.78 2.67 100.82 845.14 358.27 300.72 57.55
2023-07-05_10:15:00 0.64 29.35 66.06 2.59 106.65 899.58 377.3 221.88 155.42
2023-07-05_10:30:00 0.64 29.48 65.42 2.87 112.8 899.58 331.85 176.43 155.42
2023-07-05_10:45:00 0.63 29.6 65.02 3.38 113.81 949.32 224.6 147.22 77.38
2023-07-05_11:00:00 0.56 29.62 64.97 3.77 118.32 949.32 174.88 97.5 77.38
2023-07-05_11:15:00 0.53 29.65 64.94 3.83 117.22 979.27 102.68 42.45 60.23
2023-07-05_11:30:00 0.57 29.7 64.79 3.76 112.14 979.27 60.23 0.0 60.23
2023-07-05_11:45:00 0.56 29.77 64.57 4.0 113.99 989.72 60.41 0.0 60.41
2023-07-05_12:00:00 0.49 29.75 64.81 4.39 115.46 989.72 60.41 0.0 60.41
2023-07-05_12:15:00 0.52 29.69 65.26 4.56 116.04 983.2 60.28 0.0 60.28
2023-07-05_12:30:00 0.5 29.64 65.7 4.81 117.07 983.2 60.28 0.0 60.28
2023-07-05_12:45:00 0.42 29.52 66.46 5.13 117.63 959.02 59.87 0.0 59.87
2023-07-05_13:00:00 0.46 29.46 67.01 4.61 117.26 959.02 59.87 0.0 59.87
2023-07-05_13:15:00 0.48 29.41 67.49 4.34 119.61 918.71 58.97 0.0 58.97
2023-07-05_13:30:00 0.43 29.38 67.9 4.36 122.2 918.71 58.97 0.0 58.97
2023-07-05_13:45:00 0.38 29.31 68.3 4.44 120.68 861.8 57.78 0.0 57.78
2023-07-05_14:00:00 0.3 29.26 68.75 4.58 120.27 861.8 57.78 0.0 57.78
2023-07-05_14:15:00 0.26 29.14 69.71 4.62 119.52 790.02 61.63 0.0 61.63
2023-07-05_14:30:00 0.27 29.06 70.51 4.52 118.28 790.02 61.63 0.0 61.63
2023-07-05_14:45:00 0.28 28.93 71.42 4.17 117.93 704.29 63.46 0.0 63.46
2023-07-05_15:00:00 0.26 28.89 71.96 3.97 119.48 704.29 63.46 0.0 63.46
2023-07-05_15:15:00 0.22 28.77 72.74 3.78 123.86 608.45 55.28 0.0 55.28
2023-07-05_15:30:00 0.21 28.73 73.22 3.93 125.49 608.45 55.28 0.0 55.28
2023-07-05_15:45:00 0.24 28.56 74.32 4.12 130.41 503.04 50.62 0.0 50.62
2023-07-05_16:00:00 0.27 28.49 74.92 4.0 132.16 503.04 50.62 0.0 50.62
2023-07-05_16:15:00 0.24 28.28 75.94 3.93 134.27 391.05 44.56 0.0 44.56
2023-07-05_16:30:00 0.2 28.22 76.22 3.78 134.51 391.05 44.56 0.0 44.56
2023-07-05_16:45:00 0.2 28.02 76.99 3.5 134.28 274.42 44.66 0.0 44.66
2023-07-05_17:00:00 0.26 27.97 77.15 3.35 138.24 274.42 44.66 0.0 44.66
2023-07-05_17:15:00 0.31 27.71 78.32 3.23 136.78 159.67 37.2 0.0 37.2
2023-07-05_17:30:00 0.36 27.62 78.96 2.94 138.35 159.67 37.2 0.0 37.2
2023-07-05_17:45:00 0.4 27.27 80.92 2.49 146.62 55.27 19.95 0.0 19.95
2023-07-05_18:00:00 0.44 27.17 81.77 2.26 153.66 55.27 19.95 0.0 19.95
2023-07-05_18:15:00 0.44 26.45 85.02 1.92 159.67 0.0 0.0 0.0 0.0
2023-07-05_18:30:00 0.43 26.37 85.74 1.97 163.69 0.0 0.0 0.0 0.0
2023-07-05_18:45:00 0.41 26.2 87.03 2.08 164.43 0.0 0.0 0.0 0.0
2023-07-05_19:00:00 0.43 26.08 87.91 1.85 170.17 0.0 0.0 0.0 0.0
2023-07-05_19:15:00 0.43 25.96 88.6 1.79 178.82 0.0 0.0 0.0 0.0
2023-07-05_19:30:00 0.41 25.83 89.22 1.5 176.68 0.0 0.0 0.0 0.0
2023-07-05_19:45:00 0.4 25.72 89.62 1.15 171.84 0.0 0.0 0.0 0.0
2023-07-05_20:00:00 0.44 25.67 89.81 0.93 167.74 0.0 0.0 0.0 0.0
2023-07-05_20:15:00 0.51 25.61 89.99 0.81 155.96 0.0 0.0 0.0 0.0
2023-07-05_20:30:00 0.54 25.56 90.15 0.85 154.78 0.0 0.0 0.0 0.0
2023-07-05_20:45:00 0.55 25.51 90.39 0.66 160.87 0.0 0.0 0.0 0.0
2023-07-05_21:00:00 0.54 25.44 90.58 0.73 157.79 0.0 0.0 0.0 0.0
2023-07-05_21:15:00 0.56 25.35 90.99 0.76 166.51 0.0 0.0 0.0 0.0
2023-07-05_21:30:00 0.56 25.28 91.28 0.81 193.23 0.0 0.0 0.0 0.0
2023-07-05_21:45:00 0.53 25.23 91.26 1.06 219.88 0.0 0.0 0.0 0.0
2023-07-05_22:00:00 0.47 25.18 91.2 1.25 226.94 0.0 0.0 0.0 0.0
2023-07-05_22:15:00 0.53 25.15 91.06 1.53 235.76 0.0 0.0 0.0 0.0
2023-07-05_22:30:00 0.53 25.09 90.95 1.52 245.76 0.0 0.0 0.0 0.0
2023-07-05_22:45:00 0.55 25.03 90.85 1.51 256.83 0.0 0.0 0.0 0.0
2023-07-05_23:00:00 0.53 24.96 90.69 1.52 266.05 0.0 0.0 0.0 0.0
2023-07-05_23:15:00 0.53 24.89 90.46 1.43 273.17 0.0 0.0 0.0 0.0
2023-07-05_23:30:00 0.52 24.85 90.34 1.22 276.78 0.0 0.0 0.0 0.0
2023-07-05_23:45:00 0.49 24.83 89.99 1.41 272.6 0.0 0.0 0.0 0.0
2023-07-06_00:00:00 0.46 24.8 89.56 1.74 273.92 0.0 0.0 0.0 0.0
2023-07-06_00:15:00 0.35 24.78 89.21 1.78 275.04 0.0 0.0 0.0 0.0
2023-07-06_00:30:00 0.34 24.77 88.74 1.91 279.07 0.0 0.0 0.0 0.0
2023-07-06_00:45:00 0.37 24.75 88.35 1.6 276.4 0.0 0.0 0.0 0.0
2023-07-06_01:00:00 0.38 24.73 88.09 1.0 266.77 0.0 0.0 0.0 0.0
2023-07-06_01:15:00 0.34 24.64 88.3 0.89 258.8 0.0 0.0 0.0 0.0
2023-07-06_01:30:00 0.33 24.61 88.32 1.25 253.49 0.0 0.0 0.0 0.0
2023-07-06_01:45:00 0.31 24.58 88.22 1.26 251.3 0.0 0.0 0.0 0.0
2023-07-06_02:00:00 0.35 24.51 88.47 0.84 253.15 0.0 0.0 0.0 0.0
2023-07-06_02:15:00 0.31 24.42 88.77 0.87 268.88 0.0 0.0 0.0 0.0
2023-07-06_02:30:00 0.2 24.37 88.9 1.15 273.03 0.0 0.0 0.0 0.0
2023-07-06_02:45:00 0.15 24.32 88.89 1.33 268.5 0.0 0.0 0.0 0.0
2023-07-06_03:00:00 0.19 24.3 88.73 1.24 266.24 0.0 0.0 0.0 0.0
2023-07-06_03:15:00 0.26 24.29 88.52 1.14 268.73 0.0 0.0 0.0 0.0
2023-07-06_03:30:00 0.32 24.26 88.51 1.31 267.32 0.0 0.0 0.0 0.0
2023-07-06_03:45:00 0.27 24.23 88.41 1.33 270.19 0.0 0.0 0.0 0.0
2023-07-06_04:00:00 0.2 24.18 88.36 1.28 271.58 0.0 0.0 0.0 0.0
2023-07-06_04:15:00 0.23 24.15 88.2 1.1 265.57 0.0 0.0 0.0 0.0
2023-07-06_04:30:00 0.24 24.16 88.01 1.14 256.33 0.0 0.0 0.0 0.0
2023-07-06_04:45:00 0.19 24.1 88.19 1.3 265.15 0.0 0.0 0.0 0.0
2023-07-06_05:00:00 0.19 24.06 88.18 1.51 268.59 0.0 0.0 0.0 0.0
2023-07-06_05:15:00 0.22 24.04 87.95 1.61 263.4 0.0 0.0 0.0 0.0
2023-07-06_05:30:00 0.27 24.0 87.78 1.66 268.49 0.0 0.0 0.0 0.0
2023-07-06_05:45:00 0.26 24.81 86.08 1.66 262.92 33.39 311.85 297.4 14.44
2023-07-06_06:00:00 0.22 24.84 85.57 1.94 253.52 33.39 307.17 292.73 14.44
2023-07-06_06:15:00 0.21 25.79 80.75 1.88 247.0 133.63 573.97 544.57 29.4
2023-07-06_06:30:00 0.25 25.98 80.43 1.39 241.15 133.63 561.1 531.7 29.4
2023-07-06_06:45:00 0.18 26.43 78.8 1.46 235.84 246.94 666.98 628.54 38.43
2023-07-06_07:00:00 0.19 26.69 77.57 1.57 242.13 246.94 646.72 608.29 38.43
2023-07-06_07:15:00 0.19 27.14 75.4 1.33 240.39 360.77 675.27 618.05 57.21
2023-07-06_07:30:00 0.2 27.35 74.2 1.2 223.92 360.77 649.41 592.2 57.21
2023-07-06_07:45:00 0.19 27.67 72.89 0.99 207.83 476.1 677.66 626.56 51.1
2023-07-06_08:00:00 0.18 27.81 72.37 1.08 186.56 476.1 644.46 593.36 51.1
2023-07-06_08:15:00 0.19 28.06 71.49 1.12 178.14 582.71 635.5 575.21 60.29
2023-07-06_08:30:00 0.23 28.21 70.97 1.24 156.67 582.71 597.24 536.94 60.29
2023-07-06_08:45:00 0.21 28.43 70.22 1.55 152.46 682.26 575.66 519.33 56.34
2023-07-06_09:00:00 0.22 28.56 69.75 1.77 143.29 682.26 532.13 475.8 56.34
2023-07-06_09:15:00 0.23 28.75 69.25 1.93 149.64 769.92 499.96 437.85 62.1
2023-07-06_09:30:00 0.24 28.86 68.93 2.16 158.11 769.92 452.9 390.79 62.1
2023-07-06_09:45:00 0.2 29.04 68.16 2.04 156.1 842.22 423.82 336.54 87.28
2023-07-06_10:00:00 0.15 29.2 67.37 1.96 150.74 842.22 375.67 288.39 87.28
2023-07-06_10:15:00 0.12 29.41 66.5 2.18 142.17 904.58 326.56 245.95 80.61
2023-07-06_10:30:00 0.08 29.53 66.21 2.61 144.25 904.58 276.17 195.56 80.61
2023-07-06_10:45:00 0.06 29.62 66.0 2.85 145.72 947.57 246.5 142.43 104.07
