time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-26_07:00:00 0.0 25.53 85.27 1.76 262.29 0.0 0.0 0.0 0.0
2023-07-26_07:15:00 0.03 26.57 81.68 2.07 259.43 366.79 692.8 648.65 44.15
2023-07-26_07:30:00 0.0 26.87 79.93 2.13 260.85 366.79 665.67 621.52 44.15
2023-07-26_07:45:00 0.0 27.29 78.02 1.98 256.09 481.67 678.4 629.78 48.62
2023-07-26_08:00:00 0.0 27.51 76.76 2.04 251.95 481.67 645.01 596.39 48.62
2023-07-26_08:15:00 0.0 27.93 74.94 2.15 259.43 590.87 636.94 584.91 52.04
2023-07-26_08:30:00 0.0 28.29 73.4 2.21 246.4 590.87 597.99 545.95 52.04
2023-07-26_08:45:00 0.0 28.74 71.57 1.98 246.74 691.81 575.43 520.64 54.79
2023-07-26_09:00:00 0.0 29.08 70.14 1.52 263.83 691.81 531.71 476.92 54.79
2023-07-26_09:15:00 0.0 29.38 69.15 0.99 290.61 781.09 497.85 440.83 57.02
2023-07-26_09:30:00 0.0 29.48 69.17 0.84 9.68 781.09 450.34 393.32 57.02
2023-07-26_09:45:00 0.0 29.53 69.57 1.22 33.96 856.7 408.44 349.68 58.76
2023-07-26_10:00:00 0.0 29.54 70.12 1.92 44.21 856.7 358.2 299.44 58.76
2023-07-26_10:15:00 0.0 29.54 70.45 2.02 48.53 917.99 311.26 251.14 60.11
2023-07-26_10:30:00 0.03 29.58 70.56 2.2 55.49 917.99 259.44 199.33 60.11
2023-07-26_10:45:00 0.05 29.66 70.53 2.46 55.59 964.04 209.78 148.71 61.07
2023-07-26_11:00:00 0.01 29.72 70.49 2.66 58.37 964.04 158.64 97.57 61.07
2023-07-26_11:15:00 0.0 29.83 70.34 3.24 54.32 993.16 102.41 40.77 61.64
2023-07-26_11:30:00 0.0 29.86 70.48 3.87 53.45 993.16 61.64 0.0 61.64
2023-07-26_11:45:00 0.0 29.66 71.29 4.3 53.07 856.5 60.04 0.0 60.04
2023-07-26_12:00:00 0.0 29.56 71.82 4.36 52.59 856.5 60.04 0.0 60.04
2023-07-26_12:15:00 0.0 29.07 73.8 4.42 57.65 470.19 69.24 0.0 69.24
2023-07-26_12:30:00 0.0 28.86 74.64 4.43 64.8 470.19 69.24 0.0 69.24
2023-07-26_12:45:00 0.07 29.11 74.12 4.21 69.2 708.36 52.77 0.0 52.77
2023-07-26_13:00:00 0.12 29.1 74.27 4.4 75.43 708.36 52.77 0.0 52.77
2023-07-26_13:15:00 0.13 29.08 74.46 4.41 79.07 629.36 75.77 0.0 75.77
2023-07-26_13:30:00 0.08 29.08 74.64 4.46 81.8 629.36 75.77 0.0 75.77
