time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-17_07:00:00 0.01 26.68 80.97 1.92 234.76 0.0 0.0 0.0 0.0
2023-08-17_07:15:00 0.0 27.69 77.63 2.6 237.25 362.91 678.55 634.39 44.16
2023-08-17_07:30:00 0.01 27.97 75.98 2.9 238.0 362.91 649.95 605.79 44.16
2023-08-17_07:45:00 0.04 28.48 73.72 3.02 241.02 482.64 662.45 613.71 48.75
2023-08-17_08:00:00 0.05 28.84 71.98 3.11 240.29 482.64 627.23 578.48 48.75
2023-08-17_08:15:00 0.03 29.29 70.14 3.06 245.8 595.79 616.9 564.57 52.33
2023-08-17_08:30:00 0.01 29.66 68.62 3.06 244.52 595.79 575.88 523.55 52.33
2023-08-17_08:45:00 0.0 30.1 67.02 3.07 247.41 700.16 550.58 495.43 55.15
2023-08-17_09:00:00 0.0 30.49 65.65 2.87 251.92 700.16 504.63 449.48 55.15
2023-08-17_09:15:00 0.0 30.91 64.53 2.27 252.45 793.14 468.36 410.97 57.39
2023-08-17_09:30:00 0.0 31.13 64.57 1.6 256.73 793.14 418.45 361.06 57.39
2023-08-17_09:45:00 0.01 31.37 64.31 1.17 266.54 871.77 373.95 314.76 59.2
2023-08-17_10:00:00 0.03 31.56 63.46 0.68 285.73 871.77 321.24 262.04 59.2
2023-08-17_10:15:00 0.08 31.69 63.35 0.36 0.01 934.97 271.5 210.93 60.56
2023-08-17_10:30:00 0.12 31.73 63.11 0.98 50.24 934.97 217.32 156.76 60.56
2023-08-17_10:45:00 0.14 31.72 63.66 1.66 60.35 980.7 165.21 103.62 61.59
2023-08-17_11:00:00 0.12 31.66 64.07 2.52 59.39 980.7 113.79 52.2 61.59
2023-08-17_11:15:00 0.09 31.58 65.07 3.14 58.75 1008.97 62.09 0.0 62.09
2023-08-17_11:30:00 0.07 31.47 66.14 3.57 59.92 1008.97 62.09 0.0 62.09
2023-08-17_11:45:00 0.06 31.34 67.31 4.08 59.66 1019.27 62.28 0.0 62.28
2023-08-17_12:00:00 0.05 31.11 68.48 4.7 63.91 1019.27 62.28 0.0 62.28
2023-08-17_12:15:00 0.07 30.7 70.55 5.0 66.95 921.43 75.5 0.0 75.5
2023-08-17_12:30:00 0.08 30.48 71.98 5.0 65.82 921.43 75.5 0.0 75.5
2023-08-17_12:45:00 0.09 30.47 72.55 4.94 66.24 984.72 61.58 0.0 61.58
