time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-03_07:00:00 0.37 24.34 99.48 1.93 162.37 0.0 0.0 0.0 0.0
2023-08-03_07:15:00 0.42 25.54 93.14 3.0 179.94 310.57 676.74 634.35 42.39
2023-08-03_07:30:00 0.46 25.91 90.88 3.27 187.49 310.57 651.63 609.23 42.39
2023-08-03_07:45:00 0.45 26.36 88.56 3.43 194.44 400.08 538.39 353.2 185.19
2023-08-03_08:00:00 0.46 26.71 86.63 3.55 195.7 400.08 520.49 335.3 185.19
2023-08-03_08:15:00 0.43 27.15 84.58 3.83 199.75 470.9 533.4 368.64 164.76
2023-08-03_08:30:00 0.39 27.42 83.23 4.09 201.16 470.9 509.79 345.03 164.76
2023-08-03_08:45:00 0.38 27.62 82.03 4.04 207.08 348.74 327.58 179.95 147.63
2023-08-03_09:00:00 0.37 27.84 80.89 4.07 210.01 348.74 313.0 165.37 147.63
2023-08-03_09:15:00 0.35 27.97 80.1 4.05 214.27 258.76 226.12 62.87 163.25
2023-08-03_09:30:00 0.34 28.14 79.24 4.15 218.83 258.76 219.58 56.32 163.25
2023-08-03_09:45:00 0.37 28.31 78.33 4.23 224.32 382.44 294.66 79.1 215.56
2023-08-03_10:00:00 0.42 28.47 77.39 4.24 225.79 382.44 283.71 68.15 215.56
2023-08-03_10:15:00 0.46 28.93 75.61 4.57 227.4 605.28 329.71 129.54 200.17
2023-08-03_10:30:00 0.47 29.22 74.31 4.57 228.37 605.28 304.13 103.96 200.17
2023-08-03_10:45:00 0.49 29.65 72.54 4.64 229.31 725.1 255.84 105.7 150.14
2023-08-03_11:00:00 0.47 29.97 71.02 4.68 231.94 725.1 221.47 71.33 150.14
2023-08-03_11:15:00 0.48 30.39 69.23 4.74 233.18 780.26 188.83 41.34 147.48
2023-08-03_11:30:00 0.48 30.72 67.79 4.85 234.4 780.26 147.48 0.0 147.48
2023-08-03_11:45:00 0.49 31.03 66.45 5.04 234.51 740.27 131.19 0.0 131.19
2023-08-03_12:00:00 0.48 31.24 65.46 5.07 236.81 740.27 131.19 0.0 131.19
2023-08-03_12:15:00 0.46 31.28 65.03 5.08 238.9 645.51 310.17 0.0 310.17
2023-08-03_12:30:00 0.44 31.46 64.28 5.11 240.43 645.51 310.17 0.0 310.17
2023-08-03_12:45:00 0.41 31.52 63.92 5.12 242.5 657.16 417.12 0.0 417.12
2023-08-03_13:00:00 0.39 31.65 63.2 5.1 242.65 657.16 417.12 0.0 417.12
2023-08-03_13:15:00 0.38 31.54 63.5 4.76 240.5 380.09 250.22 0.0 250.22
2023-08-03_13:30:00 0.36 31.48 63.86 4.84 240.54 380.09 250.22 0.0 250.22
2023-08-03_13:45:00 0.4 31.41 64.27 4.84 241.9 501.08 429.32 0.0 429.32
2023-08-03_14:00:00 0.46 31.29 64.94 4.66 244.01 501.08 429.32 0.0 429.32
2023-08-03_14:15:00 0.48 31.37 65.27 5.22 245.92 556.05 465.18 0.0 465.18
2023-08-03_14:30:00 0.49 30.94 67.53 5.75 246.98 556.05 465.18 0.0 465.18
2023-08-03_14:45:00 0.39 30.09 70.63 4.89 245.04 389.91 309.3 0.0 309.3
2023-08-03_15:00:00 0.27 30.39 68.69 4.23 238.07 389.91 309.3 0.0 309.3
2023-08-03_15:15:00 0.28 31.25 65.53 4.48 236.0 419.75 345.11 0.0 345.11
2023-08-03_15:30:00 0.26 31.48 64.58 5.15 238.72 419.75 345.11 0.0 345.11
2023-08-03_15:45:00 0.26 31.06 66.42 5.87 245.28 367.4 344.84 0.0 344.84
2023-08-03_16:00:00 0.25 30.89 66.94 4.9 245.82 367.4 344.84 0.0 344.84
2023-08-03_16:15:00 0.25 31.0 66.65 4.34 238.99 334.41 258.12 0.0 258.12
2023-08-03_16:30:00 0.24 31.01 66.94 5.01 236.3 334.41 258.12 0.0 258.12
