time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-03_07:00:00 0.26 26.2 85.86 3.06 228.8 0.0 0.0 0.0 0.0
2023-08-03_07:15:00 0.16 26.86 83.03 3.79 234.3 310.09 674.3 632.71 41.59
2023-08-03_07:30:00 0.17 27.11 81.95 4.03 240.37 310.09 648.69 607.1 41.59
2023-08-03_07:45:00 0.17 27.56 80.29 4.16 242.45 422.98 646.92 574.06 72.86
2023-08-03_08:00:00 0.15 27.74 79.46 4.38 238.92 422.98 617.19 544.33 72.86
2023-08-03_08:15:00 0.22 28.15 77.99 4.45 242.38 542.19 637.5 581.09 56.41
2023-08-03_08:30:00 0.23 28.45 76.84 4.68 246.67 542.19 599.43 543.02 56.41
2023-08-03_08:45:00 0.23 28.81 75.42 4.92 246.84 620.28 576.23 335.63 240.6
2023-08-03_09:00:00 0.22 29.05 74.45 5.11 243.24 620.28 548.36 307.76 240.6
2023-08-03_09:15:00 0.19 29.31 73.46 4.88 243.29 674.02 568.97 194.0 374.97
2023-08-03_09:30:00 0.19 29.5 72.61 4.92 243.25 674.02 548.2 173.23 374.97
2023-08-03_09:45:00 0.21 29.82 71.39 5.1 244.23 795.02 523.79 235.38 288.42
2023-08-03_10:00:00 0.22 30.05 70.44 5.1 243.65 795.02 490.04 201.63 288.42
2023-08-03_10:15:00 0.27 30.38 69.21 5.04 243.42 869.7 418.06 201.28 216.78
2023-08-03_10:30:00 0.29 30.61 68.27 5.06 243.53 869.7 376.38 159.61 216.78
2023-08-03_10:45:00 0.32 30.89 67.17 5.24 245.81 928.95 329.84 124.11 205.74
2023-08-03_11:00:00 0.31 31.08 66.37 5.23 248.19 928.95 286.42 80.68 205.74
2023-08-03_11:15:00 0.3 31.32 65.29 5.38 249.87 974.65 117.77 49.2 68.57
2023-08-03_11:30:00 0.34 31.5 64.36 5.47 252.68 974.65 68.57 0.0 68.57
2023-08-03_11:45:00 0.37 31.6 63.74 5.53 254.94 941.56 94.42 0.0 94.42
2023-08-03_12:00:00 0.36 31.72 63.14 5.67 253.91 941.56 94.42 0.0 94.42
2023-08-03_12:15:00 0.37 31.85 62.65 5.74 252.07 969.85 273.15 0.0 273.15
2023-08-03_12:30:00 0.38 31.94 62.35 5.71 251.62 969.85 273.15 0.0 273.15
2023-08-03_12:45:00 0.38 31.95 62.29 5.7 251.09 869.6 535.73 0.0 535.73
2023-08-03_13:00:00 0.39 32.03 61.92 5.61 250.75 869.6 535.73 0.0 535.73
2023-08-03_13:15:00 0.38 32.12 61.43 5.64 250.76 844.88 577.15 0.0 577.15
2023-08-03_13:30:00 0.38 32.23 60.83 5.66 249.26 844.88 577.15 0.0 577.15
2023-08-03_13:45:00 0.33 32.04 61.24 5.52 246.45 492.33 350.71 0.0 350.71
2023-08-03_14:00:00 0.3 32.1 61.05 5.53 245.72 492.33 350.71 0.0 350.71
2023-08-03_14:15:00 0.29 31.92 61.45 5.39 244.49 508.57 383.26 0.0 383.26
2023-08-03_14:30:00 0.3 31.97 60.76 5.47 245.27 508.57 383.26 0.0 383.26
