time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-10-07_07:00:00 0.51 26.22 89.13 0.43 202.81 0.0 0.0 0.0 0.0
2023-10-07_07:15:00 0.54 26.8 85.58 0.49 222.85 329.77 584.9 541.14 43.77
2023-10-07_07:30:00 0.57 27.06 83.89 0.69 202.66 329.77 554.22 510.45 43.77
2023-10-07_07:45:00 0.62 27.52 81.54 0.98 194.2 440.26 528.33 409.32 119.02
2023-10-07_08:00:00 0.66 27.82 79.75 0.76 209.0 440.26 498.21 379.2 119.02
2023-10-07_08:15:00 0.68 28.18 77.94 0.8 213.26 556.03 508.14 379.98 128.15
2023-10-07_08:30:00 0.67 28.45 76.43 0.89 214.89 556.03 471.59 343.44 128.15
2023-10-07_08:45:00 0.66 28.85 74.35 0.95 234.83 662.54 461.72 320.25 141.47
2023-10-07_09:00:00 0.65 29.21 72.47 1.16 227.73 662.54 420.29 278.82 141.47
2023-10-07_09:15:00 0.63 29.58 70.72 1.24 227.02 758.12 400.41 242.65 157.76
2023-10-07_09:30:00 0.67 29.92 68.95 1.31 229.63 758.12 355.4 197.65 157.76
2023-10-07_09:45:00 0.69 30.3 67.11 1.63 232.5 835.92 326.41 153.74 172.67
2023-10-07_10:00:00 0.69 30.62 65.64 1.7 232.86 835.92 279.3 106.63 172.67
2023-10-07_10:15:00 0.67 30.93 64.32 1.89 236.27 900.41 216.41 62.71 153.7
2023-10-07_10:30:00 0.69 31.25 63.04 2.08 236.6 900.41 167.42 13.72 153.7
2023-10-07_10:45:00 0.68 31.53 61.87 2.12 239.2 926.14 313.27 0.0 313.27
2023-10-07_11:00:00 0.64 31.77 60.93 2.4 239.16 926.14 313.27 0.0 313.27
2023-10-07_11:15:00 0.72 32.03 60.12 2.44 238.49 971.23 155.51 0.0 155.51
2023-10-07_11:30:00 0.77 32.27 59.38 2.55 242.4 971.23 155.51 0.0 155.51
2023-10-07_11:45:00 0.75 32.48 58.74 2.79 247.06 982.28 136.71 0.0 136.71
2023-10-07_12:00:00 0.7 32.65 58.17 2.97 248.46 982.28 136.71 0.0 136.71
2023-10-07_12:15:00 0.65 32.77 57.78 3.15 247.38 902.63 193.4 0.0 193.4
2023-10-07_12:30:00 0.62 32.92 57.36 3.23 247.48 902.63 193.4 0.0 193.4
2023-10-07_12:45:00 0.6 32.93 57.25 3.19 245.3 827.6 370.46 0.0 370.46
2023-10-07_13:00:00 0.62 33.05 56.85 3.17 246.15 827.6 370.46 0.0 370.46
2023-10-07_13:15:00 0.58 33.09 56.69 3.27 247.01 726.22 290.8 0.0 290.8
