time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-02_07:00:00 0.31 26.25 89.94 3.87 248.88 0.0 0.0 0.0 0.0
2023-08-02_07:15:00 0.32 27.01 85.19 4.16 253.41 309.19 674.66 632.84 41.81
2023-08-02_07:30:00 0.33 27.29 83.71 4.17 250.3 309.19 649.26 607.45 41.81
2023-08-02_07:45:00 0.34 27.71 81.79 4.35 255.07 391.9 492.98 260.27 232.71
2023-08-02_08:00:00 0.34 27.92 80.68 4.23 254.86 391.9 479.61 246.9 232.71
2023-08-02_08:15:00 0.34 28.33 78.79 4.38 257.8 528.28 607.27 471.16 136.11
2023-08-02_08:30:00 0.34 28.64 77.2 4.34 259.01 528.28 576.67 440.56 136.11
2023-08-02_08:45:00 0.32 29.1 74.79 4.46 261.77 642.59 583.88 486.71 97.17
2023-08-02_09:00:00 0.34 29.48 72.76 4.78 264.61 642.59 543.85 446.68 97.17
2023-08-02_09:15:00 0.34 29.88 70.75 4.81 266.17 745.36 510.4 453.31 57.1
2023-08-02_09:30:00 0.32 30.14 69.16 5.01 268.48 745.36 462.4 405.3 57.1
2023-08-02_09:45:00 0.33 30.48 67.36 4.96 267.52 828.59 423.72 360.7 63.02
2023-08-02_10:00:00 0.35 30.79 65.93 4.99 268.18 828.59 372.7 309.68 63.02
2023-08-02_10:15:00 0.33 31.15 64.44 4.95 269.77 897.41 325.4 261.61 63.79
2023-08-02_10:30:00 0.34 31.42 63.15 4.86 268.9 897.41 272.22 208.43 63.79
2023-08-02_10:45:00 0.3 31.7 61.85 4.91 270.3 943.58 281.02 142.22 138.8
2023-08-02_11:00:00 0.3 31.94 60.82 5.08 271.69 943.58 232.67 93.87 138.8
2023-08-02_11:15:00 0.33 32.18 59.85 5.19 270.03 979.89 174.13 50.25 123.88
2023-08-02_11:30:00 0.38 32.41 58.87 5.13 266.76 979.89 123.88 0.0 123.88
2023-08-02_11:45:00 0.39 32.62 58.01 5.15 264.84 984.05 285.45 0.0 285.45
2023-08-02_12:00:00 0.39 32.8 57.41 5.33 263.89 984.05 285.45 0.0 285.45
2023-08-02_12:15:00 0.37 32.89 57.22 5.52 263.41 903.0 427.82 0.0 427.82
2023-08-02_12:30:00 0.35 33.0 57.06 5.7 263.2 903.0 427.82 0.0 427.82
2023-08-02_12:45:00 0.3 33.04 57.18 5.68 260.43 874.47 198.65 0.0 198.65
2023-08-02_13:00:00 0.28 33.11 57.28 5.74 259.74 874.47 198.65 0.0 198.65
2023-08-02_13:15:00 0.26 32.76 58.58 5.77 258.65 615.42 76.13 0.0 76.13
2023-08-02_13:30:00 0.23 32.75 58.65 5.84 259.33 615.42 76.13 0.0 76.13
2023-08-02_13:45:00 0.21 32.99 57.68 5.85 260.5 681.41 66.95 0.0 66.95
2023-08-02_14:00:00 0.2 33.07 57.26 5.86 260.6 681.41 66.95 0.0 66.95
2023-08-02_14:15:00 0.16 33.0 57.35 5.81 260.1 508.18 51.45 0.0 51.45
2023-08-02_14:30:00 0.14 33.04 57.2 5.65 259.42 508.18 51.45 0.0 51.45
2023-08-02_14:45:00 0.17 32.93 57.88 5.72 257.38 608.22 52.41 0.0 52.41
2023-08-02_15:00:00 0.19 32.83 58.31 5.38 256.64 608.22 52.41 0.0 52.41
2023-08-02_15:15:00 0.19 33.03 57.17 5.55 256.83 567.24 68.51 0.0 68.51
2023-08-02_15:30:00 0.21 32.44 60.3 6.97 257.18 567.24 68.51 0.0 68.51
2023-08-02_15:45:00 0.23 30.72 67.22 7.14 255.69 414.25 54.96 0.0 54.96
2023-08-02_16:00:00 0.31 30.36 67.52 6.25 256.95 414.25 54.96 0.0 54.96
2023-08-02_16:15:00 0.34 30.76 65.21 5.74 258.34 298.26 43.4 0.0 43.4
2023-08-02_16:30:00 0.41 31.3 63.31 5.29 259.03 298.26 43.4 0.0 43.4
2023-08-02_16:45:00 0.51 31.4 63.76 4.94 258.37 284.39 55.92 0.0 55.92
2023-08-02_17:00:00 0.61 31.49 64.42 4.79 255.68 284.39 55.92 0.0 55.92
2023-08-02_17:15:00 0.64 31.18 66.86 5.09 250.85 179.25 47.13 0.0 47.13
2023-08-02_17:30:00 0.63 30.49 70.96 6.19 242.16 179.25 47.13 0.0 47.13
2023-08-02_17:45:00 0.65 29.47 74.96 5.78 235.17 68.3 38.03 0.0 38.03
2023-08-02_18:00:00 0.66 29.22 75.49 5.4 232.96 68.3 38.03 0.0 38.03
2023-08-02_18:15:00 0.71 28.87 77.02 4.79 231.7 0.0 0.0 0.0 0.0
2023-08-02_18:30:00 0.74 28.85 77.48 4.49 232.01 0.0 0.0 0.0 0.0
2023-08-02_18:45:00 0.73 28.9 77.46 4.27 234.1 0.0 0.0 0.0 0.0
2023-08-02_19:00:00 0.69 28.91 77.79 4.18 234.33 0.0 0.0 0.0 0.0
2023-08-02_19:15:00 0.66 28.83 78.34 4.18 231.83 0.0 0.0 0.0 0.0
2023-08-02_19:30:00 0.59 28.71 78.82 4.3 231.61 0.0 0.0 0.0 0.0
2023-08-02_19:45:00 0.55 28.54 79.21 4.56 233.42 0.0 0.0 0.0 0.0
