time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-02_07:00:00 0.43 26.03 92.45 3.56 243.6 0.0 0.0 0.0 0.0
2023-08-02_07:15:00 0.41 26.78 88.43 3.99 246.69 308.32 674.66 632.39 42.27
2023-08-02_07:30:00 0.42 27.07 86.8 4.04 246.2 308.32 649.43 607.16 42.27
2023-08-02_07:45:00 0.43 27.57 84.59 4.12 247.81 403.27 549.17 370.27 178.9
2023-08-02_08:00:00 0.38 27.76 83.35 4.31 254.11 403.27 530.26 351.36 178.9
2023-08-02_08:15:00 0.4 28.18 81.47 4.33 253.76 539.37 637.76 571.9 65.86
2023-08-02_08:30:00 0.41 28.49 79.69 4.47 254.9 539.37 600.83 534.97 65.86
2023-08-02_08:45:00 0.42 28.92 77.44 4.81 260.5 647.91 587.44 525.33 62.11
2023-08-02_09:00:00 0.44 29.26 75.49 5.05 265.18 647.91 544.49 482.38 62.11
2023-08-02_09:15:00 0.39 29.65 73.49 5.18 266.77 745.45 513.31 455.1 58.21
2023-08-02_09:30:00 0.34 29.88 71.93 5.23 267.94 745.45 465.44 407.23 58.21
2023-08-02_09:45:00 0.31 30.19 70.22 5.23 267.91 819.31 456.78 326.89 129.89
2023-08-02_10:00:00 0.32 30.5 68.65 5.32 268.58 819.31 410.92 281.03 129.89
2023-08-02_10:15:00 0.31 30.87 66.93 5.39 269.7 898.8 327.04 265.34 61.7
2023-08-02_10:30:00 0.31 31.14 65.45 5.47 269.65 898.8 273.7 212.0 61.7
2023-08-02_10:45:00 0.28 31.41 64.09 5.53 269.48 950.53 230.23 157.98 72.25
2023-08-02_11:00:00 0.28 31.63 63.07 5.61 268.3 950.53 177.43 105.18 72.25
2023-08-02_11:15:00 0.28 31.84 62.2 5.87 267.12 982.58 164.86 53.43 111.43
2023-08-02_11:30:00 0.29 32.04 61.4 5.8 263.9 982.58 111.43 0.0 111.43
2023-08-02_11:45:00 0.34 32.25 60.59 5.76 261.32 1001.12 77.03 0.0 77.03
2023-08-02_12:00:00 0.35 32.41 60.05 5.89 260.91 1001.12 77.03 0.0 77.03
2023-08-02_12:15:00 0.35 32.54 59.72 6.02 260.6 969.4 155.42 0.0 155.42
2023-08-02_12:30:00 0.33 32.66 59.48 6.16 261.7 969.4 155.42 0.0 155.42
2023-08-02_12:45:00 0.27 32.74 59.38 6.25 261.77 963.34 94.7 0.0 94.7
2023-08-02_13:00:00 0.24 32.84 59.25 6.33 261.65 963.34 94.7 0.0 94.7
2023-08-02_13:15:00 0.22 32.75 59.73 6.28 260.3 823.92 75.5 0.0 75.5
2023-08-02_13:30:00 0.19 32.82 59.59 6.24 259.55 823.92 75.5 0.0 75.5
2023-08-02_13:45:00 0.2 32.65 59.97 6.1 258.74 609.87 100.27 0.0 100.27
2023-08-02_14:00:00 0.21 32.7 59.55 6.05 258.78 609.87 100.27 0.0 100.27
2023-08-02_14:15:00 0.17 32.81 58.9 5.97 257.41 712.83 74.54 0.0 74.54
2023-08-02_14:30:00 0.15 32.88 58.52 6.0 257.34 712.83 74.54 0.0 74.54
2023-08-02_14:45:00 0.16 32.96 58.07 5.97 257.14 643.89 56.66 0.0 56.66
2023-08-02_15:00:00 0.15 33.0 57.74 5.97 255.82 643.89 56.66 0.0 56.66
