time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-31_07:00:00 0.89 26.33 85.39 1.91 250.07 0.0 0.0 0.0 0.0
2023-08-31_07:15:00 0.89 27.35 81.08 2.29 254.63 359.43 649.39 605.12 44.27
2023-08-31_07:30:00 0.88 27.57 79.29 2.45 252.01 359.43 619.97 575.71 44.27
2023-08-31_07:45:00 0.86 27.94 77.28 2.57 245.55 447.92 555.24 415.8 139.44
2023-08-31_08:00:00 0.85 28.21 75.67 2.77 235.98 447.92 529.42 389.98 139.44
2023-08-31_08:15:00 0.85 28.54 73.97 2.47 231.59 541.12 532.88 369.28 163.6
2023-08-31_08:30:00 0.87 28.83 72.51 2.17 224.78 541.12 503.64 340.04 163.6
2023-08-31_08:45:00 0.9 29.17 71.01 1.78 221.97 638.5 531.75 261.98 269.78
2023-08-31_09:00:00 0.89 29.42 69.92 1.34 217.2 638.5 504.94 235.16 269.78
2023-08-31_09:15:00 0.93 29.65 69.04 0.73 200.14 581.01 509.41 70.92 438.5
2023-08-31_09:30:00 0.97 29.78 68.82 0.44 89.98 581.01 499.7 61.21 438.5
2023-08-31_09:45:00 0.92 29.71 69.45 1.35 52.42 471.55 454.4 7.41 446.99
2023-08-31_10:00:00 0.86 29.63 70.61 2.3 54.04 471.55 452.94 5.96 446.99
2023-08-31_10:15:00 0.83 29.71 71.36 3.06 49.59 800.49 523.25 65.16 458.08
2023-08-31_10:30:00 0.85 29.54 72.77 3.68 45.59 800.49 501.89 43.8 458.08
2023-08-31_10:45:00 0.8 29.43 73.7 4.07 44.84 894.2 458.85 29.92 428.93
2023-08-31_11:00:00 0.74 29.34 74.43 4.36 48.93 894.2 428.93 0.0 428.93
2023-08-31_11:15:00 0.73 29.41 74.52 4.41 49.93 988.12 110.76 0.0 110.76
2023-08-31_11:30:00 0.69 29.28 75.62 4.17 40.97 988.12 110.76 0.0 110.76
2023-08-31_11:45:00 0.67 28.63 78.93 3.98 30.19 638.19 468.23 0.0 468.23
2023-08-31_12:00:00 0.67 28.4 80.05 3.52 32.14 638.19 468.23 0.0 468.23
2023-08-31_12:15:00 0.67 28.67 79.04 3.55 41.95 522.49 293.7 0.0 293.7
2023-08-31_12:30:00 0.69 28.73 78.89 4.14 48.06 522.49 293.7 0.0 293.7
2023-08-31_12:45:00 0.64 28.78 78.68 4.5 54.29 766.46 470.68 0.0 470.68
2023-08-31_13:00:00 0.6 28.78 78.6 4.63 59.03 766.46 470.68 0.0 470.68
2023-08-31_13:15:00 0.57 28.8 78.58 4.6 53.53 739.82 616.75 0.0 616.75
2023-08-31_13:30:00 0.58 28.82 78.68 4.96 47.75 739.82 616.75 0.0 616.75
2023-08-31_13:45:00 0.68 28.65 79.83 4.66 43.93 615.1 544.16 0.0 544.16
2023-08-31_14:00:00 0.7 28.42 81.29 3.54 41.29 615.1 544.16 0.0 544.16
2023-08-31_14:15:00 0.68 28.05 82.7 3.66 47.49 230.64 180.73 0.0 180.73
2023-08-31_14:30:00 0.76 28.02 83.0 3.77 53.1 230.64 180.73 0.0 180.73
2023-08-31_14:45:00 0.86 27.68 85.23 3.47 48.95 168.72 161.81 0.0 161.81
