time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-31_07:00:00 0.92 25.11 90.46 1.33 274.24 0.0 0.0 0.0 0.0
2023-08-31_07:15:00 0.89 26.57 84.48 1.72 274.07 357.49 649.04 605.82 43.21
2023-08-31_07:30:00 0.88 26.89 82.76 1.72 261.25 357.49 619.72 576.51 43.21
2023-08-31_07:45:00 0.88 27.23 80.98 1.59 249.42 329.23 341.12 51.37 289.75
2023-08-31_08:00:00 0.91 27.48 79.61 1.63 228.32 329.23 337.95 48.2 289.75
2023-08-31_08:15:00 0.88 27.7 78.47 1.3 209.8 368.42 366.3 2.81 363.49
2023-08-31_08:30:00 0.89 27.91 77.44 1.15 186.05 368.42 366.08 2.59 363.49
2023-08-31_08:45:00 0.93 28.16 76.47 1.1 154.63 451.43 448.09 1.99 446.1
2023-08-31_09:00:00 0.92 28.28 76.06 1.31 129.85 451.43 447.88 1.79 446.1
2023-08-31_09:15:00 0.92 28.15 76.68 1.58 104.7 286.0 284.29 0.09 284.2
2023-08-31_09:30:00 0.92 28.06 77.64 2.05 91.61 286.0 284.28 0.08 284.2
2023-08-31_09:45:00 0.86 27.99 78.52 2.31 79.38 284.5 282.88 0.0 282.88
2023-08-31_10:00:00 0.84 27.91 79.41 2.69 74.82 284.5 282.88 0.0 282.88
2023-08-31_10:15:00 0.85 28.36 78.1 2.96 72.18 783.87 652.6 30.78 621.82
2023-08-31_10:30:00 0.82 28.46 77.51 3.15 69.54 783.87 642.64 20.81 621.82
2023-08-31_10:45:00 0.8 28.5 77.31 3.27 67.63 727.95 488.13 16.99 471.14
2023-08-31_11:00:00 0.8 28.42 77.9 3.31 66.41 727.95 471.25 0.1 471.14
2023-08-31_11:15:00 0.82 28.06 79.69 2.89 66.41 584.79 300.68 0.0 300.68
2023-08-31_11:30:00 0.84 27.84 80.83 2.38 63.31 584.79 300.68 0.0 300.68
2023-08-31_11:45:00 0.82 27.38 83.03 1.85 51.42 384.17 338.9 0.0 338.9
2023-08-31_12:00:00 0.8 27.16 83.94 1.53 35.57 384.17 338.9 0.0 338.9
2023-08-31_12:15:00 0.74 27.13 83.97 1.7 31.11 306.3 281.54 0.0 281.54
2023-08-31_12:30:00 0.71 27.21 83.75 2.21 44.91 306.3 281.54 0.0 281.54
2023-08-31_12:45:00 0.68 27.54 82.65 2.85 53.09 411.33 386.83 0.0 386.83
2023-08-31_13:00:00 0.64 27.7 82.25 3.04 45.41 411.33 386.83 0.0 386.83
2023-08-31_13:15:00 0.63 27.85 81.95 3.56 37.84 443.67 298.06 0.0 298.06
2023-08-31_13:30:00 0.66 27.9 81.97 4.22 32.2 443.67 298.06 0.0 298.06
2023-08-31_13:45:00 0.64 27.75 82.74 4.93 25.92 485.04 400.27 0.0 400.27
2023-08-31_14:00:00 0.61 27.6 83.33 4.7 21.96 485.04 400.27 0.0 400.27
2023-08-31_14:15:00 0.62 27.47 83.81 4.07 26.34 386.47 357.82 0.0 357.82
2023-08-31_14:30:00 0.67 27.42 84.15 3.7 32.78 386.47 357.82 0.0 357.82
2023-08-31_14:45:00 0.7 27.36 84.49 2.63 36.97 365.17 359.83 0.0 359.83
2023-08-31_15:00:00 0.73 27.35 84.43 1.43 48.21 365.17 359.83 0.0 359.83
2023-08-31_15:15:00 0.81 27.09 85.63 0.95 73.21 143.01 142.09 0.0 142.09
2023-08-31_15:30:00 0.81 26.89 86.75 1.25 94.07 143.01 142.09 0.0 142.09
2023-08-31_15:45:00 0.78 26.68 88.06 1.28 105.45 101.24 100.66 0.0 100.66
2023-08-31_16:00:00 0.82 26.46 89.37 0.99 93.22 101.24 100.66 0.0 100.66
2023-08-31_16:15:00 0.88 26.34 89.75 1.43 63.43 71.94 69.46 0.0 69.46
2023-08-31_16:30:00 0.85 26.36 89.38 1.42 58.11 71.94 69.46 0.0 69.46
2023-08-31_16:45:00 0.84 26.39 89.12 1.54 52.29 107.1 105.95 0.0 105.95
2023-08-31_17:00:00 0.79 26.44 88.71 1.54 42.69 107.1 105.95 0.0 105.95
2023-08-31_17:15:00 0.75 26.38 88.96 1.32 38.76 48.61 43.24 0.0 43.24
2023-08-31_17:30:00 0.83 26.45 88.79 1.21 38.59 48.61 43.24 0.0 43.24
2023-08-31_17:45:00 0.87 26.32 90.49 0.78 22.3 8.62 8.58 0.0 8.58
2023-08-31_18:00:00 0.92 26.28 90.72 0.47 325.21 8.62 8.58 0.0 8.58
2023-08-31_18:15:00 0.87 26.18 91.26 0.54 320.71 0.0 0.0 0.0 0.0
2023-08-31_18:30:00 0.89 26.07 92.12 1.39 329.51 0.0 0.0 0.0 0.0
2023-08-31_18:45:00 0.92 25.94 93.28 1.98 340.22 0.0 0.0 0.0 0.0
2023-08-31_19:00:00 0.91 25.85 94.26 2.05 345.33 0.0 0.0 0.0 0.0
2023-08-31_19:15:00 0.88 25.82 94.84 2.29 343.55 0.0 0.0 0.0 0.0
2023-08-31_19:30:00 0.89 25.75 95.16 2.74 336.25 0.0 0.0 0.0 0.0
2023-08-31_19:45:00 0.91 25.68 94.88 3.3 324.15 0.0 0.0 0.0 0.0
2023-08-31_20:00:00 0.9 25.59 94.95 3.78 315.17 0.0 0.0 0.0 0.0
2023-08-31_20:15:00 0.88 25.44 95.75 3.96 310.07 0.0 0.0 0.0 0.0
2023-08-31_20:30:00 0.89 25.35 96.03 3.56 300.76 0.0 0.0 0.0 0.0
2023-08-31_20:45:00 0.89 25.3 96.01 3.33 302.96 0.0 0.0 0.0 0.0
2023-08-31_21:00:00 0.89 25.29 95.97 2.59 307.11 0.0 0.0 0.0 0.0
