time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-07_07:00:00 0.0 27.26 68.79 4.08 250.85 0.0 0.0 0.0 0.0
2023-08-07_07:15:00 0.0 28.11 66.55 4.05 255.15 353.74 694.41 651.41 43.0
2023-08-07_07:30:00 0.0 28.35 65.65 3.93 251.34 353.74 665.98 622.98 43.0
2023-08-07_07:45:00 0.0 28.8 64.06 3.98 250.86 473.8 680.34 632.79 47.56
2023-08-07_08:00:00 0.0 29.14 62.92 4.45 254.31 473.8 645.16 597.61 47.56
2023-08-07_08:15:00 0.0 29.55 61.53 4.78 254.49 588.09 636.43 585.33 51.1
2023-08-07_08:30:00 0.0 29.73 61.0 4.99 248.9 588.09 595.29 544.19 51.1
2023-08-07_08:45:00 0.0 30.1 60.09 5.22 246.44 693.2 570.36 516.53 53.83
2023-08-07_09:00:00 0.0 30.24 59.99 5.26 243.7 693.2 524.17 470.33 53.83
2023-08-07_09:15:00 0.0 30.45 59.76 5.54 241.26 786.56 487.68 431.59 56.09
2023-08-07_09:30:00 0.0 30.56 59.8 5.7 244.47 786.56 437.45 381.36 56.09
2023-08-07_09:45:00 0.0 30.85 59.14 6.0 243.54 866.43 392.88 335.07 57.81
2023-08-07_10:00:00 0.0 31.08 58.46 6.14 242.4 866.43 339.71 281.9 57.81
2023-08-07_10:15:00 0.0 31.37 57.45 6.3 241.94 931.01 289.68 230.53 59.15
2023-08-07_10:30:00 0.0 31.58 56.67 6.38 241.94 931.01 234.89 175.74 59.15
2023-08-07_10:45:00 0.0 31.8 55.74 6.53 245.02 979.14 182.19 122.09 60.1
2023-08-07_11:00:00 0.0 31.98 54.89 6.3 246.49 979.14 129.25 69.15 60.1
2023-08-07_11:15:00 0.0 32.2 53.98 6.27 245.19 1010.39 67.85 7.17 60.68
2023-08-07_11:30:00 0.0 32.36 53.32 6.32 244.63 1010.39 60.68 0.0 60.68
2023-08-07_11:45:00 0.0 32.49 52.79 6.41 244.09 1023.16 60.88 0.0 60.88
2023-08-07_12:00:00 0.0 32.61 52.35 6.39 242.1 1023.16 60.88 0.0 60.88
2023-08-07_12:15:00 0.0 32.71 52.16 6.49 240.17 1017.49 60.79 0.0 60.79
2023-08-07_12:30:00 0.0 32.75 52.28 6.58 238.86 1017.49 60.79 0.0 60.79
2023-08-07_12:45:00 0.0 32.72 52.67 6.8 236.43 993.05 60.32 0.0 60.32
2023-08-07_13:00:00 0.0 32.74 53.0 6.99 235.41 993.05 60.32 0.0 60.32
2023-08-07_13:15:00 0.0 32.71 53.54 7.28 234.34 951.22 59.48 0.0 59.48
2023-08-07_13:30:00 0.0 32.67 54.33 7.41 232.52 951.22 59.48 0.0 59.48
2023-08-07_13:45:00 0.0 32.51 55.52 7.43 230.75 892.27 58.27 0.0 58.27
2023-08-07_14:00:00 0.0 32.41 56.45 7.56 228.91 892.27 58.27 0.0 58.27
2023-08-07_14:15:00 0.0 32.25 57.41 7.6 228.45 817.01 56.66 0.0 56.66
2023-08-07_14:30:00 0.0 32.22 57.69 7.55 229.65 817.01 56.66 0.0 56.66
2023-08-07_14:45:00 0.0 32.12 58.11 7.4 230.23 728.07 54.61 0.0 54.61
2023-08-07_15:00:00 0.0 32.12 58.26 7.31 230.57 728.07 54.61 0.0 54.61
2023-08-07_15:15:00 0.0 31.97 59.04 7.29 230.44 627.17 52.06 0.0 52.06
