time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-10-06_07:00:00 0.66 26.22 84.16 2.11 250.19 0.0 0.0 0.0 0.0
2023-10-06_07:15:00 0.64 27.29 79.14 2.06 249.67 364.9 584.0 539.44 44.56
2023-10-06_07:30:00 0.62 27.55 77.61 2.18 238.94 364.9 551.15 506.59 44.56
2023-10-06_07:45:00 0.61 27.99 75.74 1.96 239.27 486.69 553.05 503.83 49.21
2023-10-06_08:00:00 0.66 28.3 74.38 1.76 232.15 486.69 513.24 464.03 49.21
2023-10-06_08:15:00 0.63 28.57 73.36 1.96 229.23 600.23 493.11 440.3 52.81
2023-10-06_08:30:00 0.64 28.82 72.27 1.57 232.25 600.23 447.4 394.6 52.81
2023-10-06_08:45:00 0.65 29.18 70.93 1.38 223.72 703.55 413.22 357.67 55.55
2023-10-06_09:00:00 0.62 29.4 70.1 1.32 213.84 703.55 362.65 307.09 55.55
2023-10-06_09:15:00 0.56 29.67 69.29 1.42 197.81 793.5 318.26 260.53 57.73
2023-10-06_09:30:00 0.59 29.81 69.02 1.79 182.43 793.5 264.0 206.27 57.73
2023-10-06_09:45:00 0.59 29.97 68.86 2.38 176.5 868.11 212.76 153.38 59.39
2023-10-06_10:00:00 0.6 30.11 68.76 2.88 175.85 868.11 156.31 96.92 59.39
2023-10-06_10:15:00 0.58 30.16 68.83 3.15 179.08 891.95 101.1 39.53 61.57
2023-10-06_10:30:00 0.58 30.26 68.65 3.31 181.46 891.95 61.57 0.0 61.57
2023-10-06_10:45:00 0.63 30.38 68.53 3.76 181.66 962.76 61.42 0.0 61.42
2023-10-06_11:00:00 0.59 30.41 68.83 4.73 183.85 962.76 61.42 0.0 61.42
2023-10-06_11:15:00 0.65 30.38 69.27 5.23 190.4 909.36 136.5 0.0 136.5
2023-10-06_11:30:00 0.61 30.32 69.84 5.41 195.61 909.36 136.5 0.0 136.5
2023-10-06_11:45:00 0.61 30.27 70.1 5.44 198.25 775.34 162.66 0.0 162.66
2023-10-06_12:00:00 0.61 30.27 70.24 5.67 197.79 775.34 162.66 0.0 162.66
2023-10-06_12:15:00 0.59 30.38 69.78 5.79 200.82 844.6 205.35 0.0 205.35
2023-10-06_12:30:00 0.59 30.43 69.62 6.1 200.54 844.6 205.35 0.0 205.35
2023-10-06_12:45:00 0.57 30.47 69.44 6.86 198.98 877.62 157.71 0.0 157.71
2023-10-06_13:00:00 0.66 30.45 69.6 6.97 202.2 877.62 157.71 0.0 157.71
2023-10-06_13:15:00 0.69 30.34 70.18 7.06 203.98 863.08 150.12 0.0 150.12
2023-10-06_13:30:00 0.69 30.32 70.55 7.16 207.33 863.08 150.12 0.0 150.12
2023-10-06_13:45:00 0.68 30.23 71.04 7.29 210.34 791.16 171.15 0.0 171.15
2023-10-06_14:00:00 0.71 30.26 71.07 7.13 212.8 791.16 171.15 0.0 171.15
2023-10-06_14:15:00 0.62 30.09 71.87 6.9 210.81 644.02 245.4 0.0 245.4
2023-10-06_14:30:00 0.67 29.93 72.81 5.76 213.91 644.02 245.4 0.0 245.4
2023-10-06_14:45:00 0.61 29.55 74.29 5.51 215.83 447.21 182.13 0.0 182.13
2023-10-06_15:00:00 0.61 29.36 74.95 4.7 222.62 447.21 182.13 0.0 182.13
2023-10-06_15:15:00 0.59 28.95 76.0 4.33 225.08 264.5 173.47 0.0 173.47
2023-10-06_15:30:00 0.62 28.76 76.3 3.8 225.44 264.5 173.47 0.0 173.47
2023-10-06_15:45:00 0.65 28.42 77.03 3.66 226.41 173.2 128.89 0.0 128.89
2023-10-06_16:00:00 0.63 28.18 77.72 3.31 224.65 173.2 128.89 0.0 128.89
2023-10-06_16:15:00 0.6 27.87 78.96 3.03 225.0 124.72 89.73 0.0 89.73
2023-10-06_16:30:00 0.61 27.7 80.03 2.53 227.24 124.72 89.73 0.0 89.73
2023-10-06_16:45:00 0.56 27.48 81.2 2.4 223.92 74.83 44.94 0.0 44.94
2023-10-06_17:00:00 0.57 27.43 81.83 2.26 225.55 74.83 44.94 0.0 44.94
2023-10-06_17:15:00 0.61 27.2 83.51 2.02 224.8 18.95 12.36 0.0 12.36
2023-10-06_17:30:00 0.65 27.14 84.14 2.33 223.67 18.95 12.36 0.0 12.36
2023-10-06_17:45:00 0.69 26.86 86.35 2.35 223.19 0.0 0.0 0.0 0.0
2023-10-06_18:00:00 0.72 26.79 87.08 2.45 222.31 0.0 0.0 0.0 0.0
2023-10-06_18:15:00 0.7 26.71 87.93 2.68 221.03 0.0 0.0 0.0 0.0
2023-10-06_18:30:00 0.7 26.66 88.49 3.01 220.94 0.0 0.0 0.0 0.0
2023-10-06_18:45:00 0.67 26.62 89.15 3.26 222.33 0.0 0.0 0.0 0.0
