time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-10-06_07:00:00 0.55 26.4 89.26 1.95 240.48 0.0 0.0 0.0 0.0
2023-10-06_07:15:00 0.55 27.35 86.04 2.35 249.06 356.28 559.51 514.69 44.83
2023-10-06_07:30:00 0.54 27.54 84.6 2.5 256.13 356.28 527.62 482.8 44.83
2023-10-06_07:45:00 0.49 27.95 82.44 2.45 257.99 475.68 529.99 480.15 49.84
2023-10-06_08:00:00 0.52 28.17 81.17 2.56 253.74 475.68 491.35 441.51 49.84
2023-10-06_08:15:00 0.5 28.49 79.64 2.54 254.49 587.09 472.29 418.73 53.56
2023-10-06_08:30:00 0.46 28.76 78.3 2.38 260.18 587.09 427.91 374.35 53.56
2023-10-06_08:45:00 0.44 29.09 76.92 2.12 258.94 688.32 394.97 338.51 56.46
2023-10-06_09:00:00 0.42 29.38 75.62 1.92 266.58 688.32 345.86 289.4 56.46
2023-10-06_09:15:00 0.5 29.7 74.34 1.61 273.75 776.27 302.89 244.14 58.75
2023-10-06_09:30:00 0.47 29.91 73.4 1.22 278.92 776.27 250.24 191.49 58.75
2023-10-06_09:45:00 0.43 30.15 72.42 0.79 291.07 849.08 200.61 140.11 60.5
2023-10-06_10:00:00 0.41 30.33 71.79 0.61 305.35 849.08 145.92 85.42 60.5
2023-10-06_10:15:00 0.42 30.47 71.49 0.62 342.14 905.2 93.36 31.57 61.79
2023-10-06_10:30:00 0.39 30.49 71.95 1.27 36.35 905.2 61.79 0.0 61.79
2023-10-06_10:45:00 0.42 30.42 72.77 1.83 52.4 943.38 62.63 0.0 62.63
2023-10-06_11:00:00 0.41 30.39 73.3 2.29 64.65 943.38 62.63 0.0 62.63
2023-10-06_11:15:00 0.43 30.36 73.85 2.8 69.69 962.87 63.06 0.0 63.06
2023-10-06_11:30:00 0.35 30.32 74.44 3.1 63.48 962.87 63.06 0.0 63.06
2023-10-06_11:45:00 0.26 30.18 75.56 3.52 68.44 941.61 66.89 0.0 66.89
2023-10-06_12:00:00 0.14 30.01 76.9 4.09 72.1 941.61 66.89 0.0 66.89
2023-10-06_12:15:00 0.2 29.73 78.8 4.26 68.03 855.15 72.49 0.0 72.49
2023-10-06_12:30:00 0.26 29.58 79.64 4.7 65.94 855.15 72.49 0.0 72.49
2023-10-06_12:45:00 0.18 29.33 81.18 5.32 73.16 790.18 72.59 0.0 72.59
2023-10-06_13:00:00 0.35 29.23 82.0 4.46 58.21 790.18 72.59 0.0 72.59
2023-10-06_13:15:00 0.64 28.72 84.53 3.45 37.35 575.84 151.59 0.0 151.59
2023-10-06_13:30:00 0.78 28.31 87.08 3.31 10.9 575.84 151.59 0.0 151.59
2023-10-06_13:45:00 0.86 27.63 90.1 3.14 9.36 106.64 27.05 0.0 27.05
2023-10-06_14:00:00 0.87 27.29 91.12 3.3 13.97 106.64 27.05 0.0 27.05
2023-10-06_14:15:00 0.88 27.1 89.85 3.38 8.99 81.1 32.91 0.0 32.91
2023-10-06_14:30:00 0.89 27.17 87.63 1.75 355.28 81.1 32.91 0.0 32.91
2023-10-06_14:45:00 0.83 27.37 85.52 1.1 13.42 134.4 103.32 0.0 103.32
2023-10-06_15:00:00 0.8 27.38 85.55 1.03 71.76 134.4 103.32 0.0 103.32
2023-10-06_15:15:00 0.85 27.75 84.43 1.12 49.65 258.62 231.8 0.0 231.8
2023-10-06_15:30:00 0.82 27.92 84.07 0.82 75.89 258.62 231.8 0.0 231.8
2023-10-06_15:45:00 0.81 28.07 83.88 1.5 116.19 274.81 151.18 0.0 151.18
2023-10-06_16:00:00 0.72 28.23 83.64 1.57 96.32 274.81 151.18 0.0 151.18
2023-10-06_16:15:00 0.68 28.25 83.81 1.3 94.91 211.43 118.7 0.0 118.7
2023-10-06_16:30:00 0.76 28.28 84.29 1.34 140.96 211.43 118.7 0.0 118.7
2023-10-06_16:45:00 0.85 28.08 86.12 1.63 166.9 69.51 53.27 0.0 53.27
2023-10-06_17:00:00 0.84 27.95 87.16 1.68 172.36 69.51 53.27 0.0 53.27
2023-10-06_17:15:00 0.91 27.71 89.26 1.64 147.05 2.26 1.5 0.0 1.5
2023-10-06_17:30:00 0.86 27.63 90.11 2.18 120.64 2.26 1.5 0.0 1.5
2023-10-06_17:45:00 0.9 27.6 90.83 2.29 127.63 0.0 0.0 0.0 0.0
2023-10-06_18:00:00 0.93 27.67 91.24 3.01 141.62 0.0 0.0 0.0 0.0
2023-10-06_18:15:00 0.86 27.74 91.83 3.34 151.4 0.0 0.0 0.0 0.0
2023-10-06_18:30:00 0.68 27.74 92.41 3.8 161.67 0.0 0.0 0.0 0.0
2023-10-06_18:45:00 0.83 27.67 92.54 4.02 176.21 0.0 0.0 0.0 0.0
2023-10-06_19:00:00 0.68 27.57 92.54 3.24 185.62 0.0 0.0 0.0 0.0
2023-10-06_19:15:00 0.63 27.41 92.62 3.62 201.9 0.0 0.0 0.0 0.0
2023-10-06_19:30:00 0.72 27.17 93.07 4.09 205.12 0.0 0.0 0.0 0.0
2023-10-06_19:45:00 0.75 26.8 91.67 4.87 203.25 0.0 0.0 0.0 0.0
2023-10-06_20:00:00 0.83 26.61 89.12 4.61 203.93 0.0 0.0 0.0 0.0
2023-10-06_20:15:00 0.93 26.68 87.15 3.79 212.97 0.0 0.0 0.0 0.0
2023-10-06_20:30:00 0.94 26.68 87.27 3.77 234.39 0.0 0.0 0.0 0.0
2023-10-06_20:45:00 0.94 26.57 88.61 2.84 268.82 0.0 0.0 0.0 0.0
2023-10-06_21:00:00 0.96 26.5 90.33 3.37 274.59 0.0 0.0 0.0 0.0
2023-10-06_21:15:00 0.85 26.43 91.32 3.72 265.22 0.0 0.0 0.0 0.0
2023-10-06_21:30:00 0.95 26.43 91.33 3.1 272.82 0.0 0.0 0.0 0.0
2023-10-06_21:45:00 0.96 26.43 90.86 2.52 284.85 0.0 0.0 0.0 0.0
2023-10-06_22:00:00 0.97 26.38 90.43 3.22 276.76 0.0 0.0 0.0 0.0
2023-10-06_22:15:00 0.89 26.31 90.37 3.31 273.22 0.0 0.0 0.0 0.0
2023-10-06_22:30:00 0.92 26.33 89.86 3.26 271.81 0.0 0.0 0.0 0.0
2023-10-06_22:45:00 0.93 26.32 89.65 3.03 264.46 0.0 0.0 0.0 0.0
2023-10-06_23:00:00 0.91 26.34 89.5 3.32 256.02 0.0 0.0 0.0 0.0
2023-10-06_23:15:00 0.92 26.4 88.89 3.42 248.61 0.0 0.0 0.0 0.0
2023-10-06_23:30:00 0.94 26.54 87.78 3.75 242.26 0.0 0.0 0.0 0.0
2023-10-06_23:45:00 0.93 26.63 87.07 3.92 240.82 0.0 0.0 0.0 0.0
2023-10-07_00:00:00 0.93 26.66 86.82 3.64 239.03 0.0 0.0 0.0 0.0
2023-10-07_00:15:00 0.93 26.68 86.75 3.22 238.23 0.0 0.0 0.0 0.0
2023-10-07_00:30:00 0.9 26.71 86.64 2.8 235.48 0.0 0.0 0.0 0.0
2023-10-07_00:45:00 0.87 26.71 86.31 2.4 225.25 0.0 0.0 0.0 0.0
2023-10-07_01:00:00 0.87 26.77 85.75 2.24 212.49 0.0 0.0 0.0 0.0
2023-10-07_01:15:00 0.88 26.74 85.72 2.34 205.04 0.0 0.0 0.0 0.0
2023-10-07_01:30:00 0.87 26.71 85.83 2.26 202.61 0.0 0.0 0.0 0.0
2023-10-07_01:45:00 0.87 26.66 86.09 2.17 201.62 0.0 0.0 0.0 0.0
2023-10-07_02:00:00 0.84 26.62 86.24 2.15 194.31 0.0 0.0 0.0 0.0
2023-10-07_02:15:00 0.79 26.62 86.2 2.05 188.85 0.0 0.0 0.0 0.0
2023-10-07_02:30:00 0.88 26.65 86.09 2.31 187.58 0.0 0.0 0.0 0.0
2023-10-07_02:45:00 0.88 26.68 86.08 2.58 186.31 0.0 0.0 0.0 0.0
2023-10-07_03:00:00 0.83 26.67 86.16 2.75 195.93 0.0 0.0 0.0 0.0
2023-10-07_03:15:00 0.83 26.67 86.06 3.11 203.77 0.0 0.0 0.0 0.0
2023-10-07_03:30:00 0.82 26.7 85.92 3.63 212.36 0.0 0.0 0.0 0.0
2023-10-07_03:45:00 0.83 26.69 85.83 4.12 218.52 0.0 0.0 0.0 0.0
2023-10-07_04:00:00 0.8 26.61 86.06 4.14 218.83 0.0 0.0 0.0 0.0
2023-10-07_04:15:00 0.74 26.64 85.8 4.12 217.45 0.0 0.0 0.0 0.0
2023-10-07_04:30:00 0.74 26.66 85.7 4.09 217.07 0.0 0.0 0.0 0.0
2023-10-07_04:45:00 0.76 26.62 85.7 4.09 218.25 0.0 0.0 0.0 0.0
2023-10-07_05:00:00 0.79 26.58 85.66 3.93 221.67 0.0 0.0 0.0 0.0
2023-10-07_05:15:00 0.77 26.47 85.75 3.62 225.53 0.0 0.0 0.0 0.0
2023-10-07_05:30:00 0.73 26.4 85.71 3.36 228.81 0.0 0.0 0.0 0.0
2023-10-07_05:45:00 0.75 26.45 85.65 3.08 229.85 13.08 145.3 137.26 8.04
2023-10-07_06:00:00 0.69 26.43 85.46 2.99 229.5 13.08 141.85 133.81 8.04
2023-10-07_06:15:00 0.74 27.11 82.55 2.81 234.91 113.64 456.68 428.43 28.25
2023-10-07_06:30:00 0.77 27.18 82.44 2.48 241.93 113.64 441.4 413.15 28.25
2023-10-07_06:45:00 0.72 27.46 81.28 2.56 244.33 219.7 499.95 455.66 44.3
2023-10-07_07:00:00 0.65 27.65 80.16 2.61 253.35 219.7 478.19 433.89 44.3
2023-10-07_07:15:00 0.65 28.03 78.3 2.6 261.14 356.0 551.76 498.98 52.78
2023-10-07_07:30:00 0.69 28.25 77.1 2.27 265.36 356.0 520.63 467.85 52.78
2023-10-07_07:45:00 0.68 28.58 75.48 2.11 263.06 470.33 521.37 470.4 50.97
2023-10-07_08:00:00 0.66 28.83 74.23 2.14 252.62 470.33 483.23 432.26 50.97
2023-10-07_08:15:00 0.61 29.11 73.0 1.86 257.0 588.91 470.94 417.36 53.59
2023-10-07_08:30:00 0.53 29.31 72.08 1.94 261.51 588.91 426.32 372.74 53.59
2023-10-07_08:45:00 0.5 29.59 71.15 1.87 261.18 690.34 393.01 336.54 56.48
2023-10-07_09:00:00 0.48 29.79 70.38 1.53 254.83 690.34 343.66 287.18 56.48
2023-10-07_09:15:00 0.45 30.01 69.63 1.23 251.99 777.63 302.14 240.28 61.86
2023-10-07_09:30:00 0.46 30.15 69.3 0.81 272.04 777.63 249.53 187.67 61.86
2023-10-07_09:45:00 0.5 30.3 69.03 0.32 330.27 848.36 216.06 132.5 83.56
2023-10-07_10:00:00 0.51 30.38 69.0 0.48 22.69 848.36 162.96 79.4 83.56
2023-10-07_10:15:00 0.59 30.49 68.94 0.99 51.58 905.92 100.34 27.66 72.68
2023-10-07_10:30:00 0.56 30.5 69.19 1.25 44.72 905.92 72.68 0.0 72.68
2023-10-07_10:45:00 0.47 30.5 69.49 1.67 35.39 936.35 140.65 0.0 140.65
2023-10-07_11:00:00 0.53 30.5 69.92 2.24 43.83 936.35 140.65 0.0 140.65
2023-10-07_11:15:00 0.55 30.48 70.46 2.81 52.36 964.72 63.72 0.0 63.72
2023-10-07_11:30:00 0.56 30.39 71.26 3.37 56.46 964.72 63.72 0.0 63.72
2023-10-07_11:45:00 0.56 30.3 71.88 3.8 59.3 961.77 93.79 0.0 93.79
2023-10-07_12:00:00 0.49 30.2 72.25 4.15 62.4 961.77 93.79 0.0 93.79
2023-10-07_12:15:00 0.39 30.11 72.63 3.71 65.68 947.33 62.68 0.0 62.68
2023-10-07_12:30:00 0.3 29.95 73.74 2.73 64.5 947.33 62.68 0.0 62.68
2023-10-07_12:45:00 0.42 29.3 76.84 1.16 62.63 727.75 137.34 0.0 137.34
2023-10-07_13:00:00 0.51 28.75 80.37 0.76 164.98 727.75 137.34 0.0 137.34
2023-10-07_13:15:00 0.64 28.3 82.99 1.08 144.27 486.23 53.68 0.0 53.68
2023-10-07_13:30:00 0.78 28.26 83.2 1.11 91.28 486.23 53.68 0.0 53.68
2023-10-07_13:45:00 0.73 28.33 83.26 1.24 14.62 264.52 127.22 0.0 127.22
2023-10-07_14:00:00 0.84 28.33 82.99 1.7 37.55 264.52 127.22 0.0 127.22
2023-10-07_14:15:00 0.84 28.78 80.46 2.58 63.82 468.24 184.85 0.0 184.85
2023-10-07_14:30:00 0.72 29.0 79.23 2.8 72.71 468.24 184.85 0.0 184.85
2023-10-07_14:45:00 0.74 29.26 78.19 3.26 74.33 535.44 93.7 0.0 93.7
2023-10-07_15:00:00 0.7 29.38 77.87 3.67 71.33 535.44 93.7 0.0 93.7
2023-10-07_15:15:00 0.72 29.25 78.57 3.51 56.72 402.91 189.48 0.0 189.48
2023-10-07_15:30:00 0.69 29.27 78.89 3.49 38.5 402.91 189.48 0.0 189.48
2023-10-07_15:45:00 0.57 29.21 79.74 3.7 33.8 314.83 224.43 0.0 224.43
2023-10-07_16:00:00 0.63 29.19 80.8 4.02 26.98 314.83 224.43 0.0 224.43
2023-10-07_16:15:00 0.62 29.04 82.22 4.26 24.14 221.01 91.21 0.0 91.21
2023-10-07_16:30:00 0.56 29.03 82.82 4.25 29.35 221.01 91.21 0.0 91.21
2023-10-07_16:45:00 0.53 28.91 84.03 4.24 30.51 120.67 30.01 0.0 30.01
2023-10-07_17:00:00 0.57 28.91 84.81 4.18 29.04 120.67 30.01 0.0 30.01
2023-10-07_17:15:00 0.57 28.63 86.85 4.1 26.07 18.65 10.73 0.0 10.73
2023-10-07_17:30:00 0.5 28.58 87.48 4.14 14.76 18.65 10.73 0.0 10.73
2023-10-07_17:45:00 0.45 28.52 87.39 3.86 5.5 0.0 0.0 0.0 0.0
2023-10-07_18:00:00 0.28 28.41 87.54 3.71 10.47 0.0 0.0 0.0 0.0
2023-10-07_18:15:00 0.22 28.33 87.38 3.49 17.97 0.0 0.0 0.0 0.0
2023-10-07_18:30:00 0.29 28.28 87.22 3.02 11.74 0.0 0.0 0.0 0.0
