time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-18_07:00:00 0.28 26.16 87.28 2.31 261.39 0.0 0.0 0.0 0.0
2023-08-18_07:15:00 0.27 26.92 83.64 2.47 264.19 308.76 664.54 622.11 42.43
2023-08-18_07:30:00 0.31 27.2 82.04 2.52 269.12 308.76 638.28 595.85 42.43
2023-08-18_07:45:00 0.3 27.69 79.93 2.56 267.83 427.0 647.35 582.14 65.21
2023-08-18_08:00:00 0.27 27.9 78.82 2.6 271.4 427.0 615.82 550.61 65.21
2023-08-18_08:15:00 0.31 28.27 77.44 2.73 273.91 541.81 616.94 536.23 80.71
2023-08-18_08:30:00 0.34 28.55 76.23 3.02 267.78 541.81 580.06 499.35 80.71
2023-08-18_08:45:00 0.33 28.88 75.05 3.03 264.93 638.79 568.06 409.64 158.42
2023-08-18_09:00:00 0.34 29.18 73.89 3.12 265.65 638.79 532.11 373.69 158.42
2023-08-18_09:15:00 0.33 29.52 72.67 3.0 264.94 731.91 534.43 321.86 212.57
2023-08-18_09:30:00 0.28 29.73 71.77 2.84 269.73 731.91 497.63 285.06 212.57
2023-08-18_09:45:00 0.24 30.09 70.53 3.06 268.28 826.84 433.15 301.93 131.22
2023-08-18_10:00:00 0.27 30.37 69.37 3.01 267.45 826.84 386.08 254.86 131.22
2023-08-18_10:15:00 0.33 30.7 68.02 2.85 273.45 853.95 406.76 171.33 235.43
2023-08-18_10:30:00 0.37 30.98 66.88 2.84 275.35 853.95 366.84 131.41 235.43
2023-08-18_10:45:00 0.4 31.21 65.93 2.67 275.29 847.13 318.19 86.53 231.66
2023-08-18_11:00:00 0.44 31.43 65.02 2.46 277.25 847.13 281.22 49.56 231.66
2023-08-18_11:15:00 0.47 31.56 64.36 2.37 277.42 758.15 448.48 3.87 444.61
2023-08-18_11:30:00 0.45 31.75 63.52 2.27 277.09 758.15 444.61 0.0 444.61
2023-08-18_11:45:00 0.4 31.9 62.75 2.38 274.98 680.15 325.17 0.0 325.17
2023-08-18_12:00:00 0.29 32.07 62.0 2.6 278.93 680.15 325.17 0.0 325.17
2023-08-18_12:15:00 0.25 32.24 61.34 2.5 283.0 710.63 357.84 0.0 357.84
2023-08-18_12:30:00 0.21 32.37 60.84 2.57 285.19 710.63 357.84 0.0 357.84
2023-08-18_12:45:00 0.18 32.37 60.89 2.46 283.82 608.52 292.09 0.0 292.09
2023-08-18_13:00:00 0.21 32.34 61.08 2.42 281.28 608.52 292.09 0.0 292.09
