time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-18_07:00:00 0.33 26.3 89.41 2.52 253.42 0.0 0.0 0.0 0.0
2023-08-18_07:15:00 0.39 27.07 85.31 2.6 255.75 300.2 662.8 621.35 41.45
2023-08-18_07:30:00 0.43 27.42 83.14 2.52 264.0 300.2 636.9 595.45 41.45
2023-08-18_07:45:00 0.49 27.96 80.37 2.58 263.87 422.64 663.41 613.67 49.74
2023-08-18_08:00:00 0.51 28.28 78.27 2.69 261.37 422.64 630.56 580.83 49.74
2023-08-18_08:15:00 0.55 28.72 76.03 2.77 262.65 539.76 630.52 577.76 52.76
2023-08-18_08:30:00 0.6 29.08 73.91 3.06 267.15 539.76 591.23 538.48 52.76
2023-08-18_08:45:00 0.61 29.46 71.9 3.26 267.26 625.43 570.44 361.25 209.18
2023-08-18_09:00:00 0.59 29.77 70.33 3.39 265.52 625.43 539.1 329.92 209.18
2023-08-18_09:15:00 0.56 30.11 68.7 3.41 266.46 695.31 574.24 205.17 369.07
2023-08-18_09:30:00 0.59 30.39 67.39 3.75 265.92 695.31 551.08 182.01 369.07
2023-08-18_09:45:00 0.56 30.76 65.92 3.96 266.13 820.98 444.93 299.33 145.6
2023-08-18_10:00:00 0.59 31.04 64.74 4.0 263.71 820.98 398.97 253.37 145.6
2023-08-18_10:15:00 0.59 31.4 63.28 3.96 264.6 889.66 382.56 201.78 180.78
2023-08-18_10:30:00 0.56 31.63 62.19 3.84 267.46 889.66 336.5 155.73 180.78
2023-08-18_10:45:00 0.56 31.94 61.0 3.67 266.55 939.14 331.03 104.57 226.46
2023-08-18_11:00:00 0.57 32.17 60.15 3.58 266.02 939.14 287.81 61.35 226.46
2023-08-18_11:15:00 0.59 32.35 59.43 3.48 267.5 880.51 309.0 10.33 298.67
2023-08-18_11:30:00 0.55 32.54 58.71 3.53 268.26 880.51 298.67 0.0 298.67
2023-08-18_11:45:00 0.53 32.65 58.31 3.48 267.54 928.66 96.66 0.0 96.66
2023-08-18_12:00:00 0.46 32.79 57.76 3.71 267.08 928.66 96.66 0.0 96.66
2023-08-18_12:15:00 0.42 32.88 57.58 3.72 266.36 763.28 94.3 0.0 94.3
2023-08-18_12:30:00 0.42 33.02 57.15 3.67 266.32 763.28 94.3 0.0 94.3
2023-08-18_12:45:00 0.38 33.08 56.95 3.76 267.85 823.97 93.51 0.0 93.51
2023-08-18_13:00:00 0.39 33.2 56.67 3.62 266.23 823.97 93.51 0.0 93.51
2023-08-18_13:15:00 0.36 33.19 57.1 3.67 256.77 857.89 77.95 0.0 77.95
2023-08-18_13:30:00 0.38 32.99 58.6 3.93 248.07 857.89 77.95 0.0 77.95
2023-08-18_13:45:00 0.43 32.6 60.4 4.08 245.84 738.58 62.93 0.0 62.93
2023-08-18_14:00:00 0.43 32.69 60.28 3.94 252.68 738.58 62.93 0.0 62.93
2023-08-18_14:15:00 0.37 32.86 59.64 4.03 251.7 515.9 85.94 0.0 85.94
2023-08-18_14:30:00 0.38 32.94 59.61 4.12 253.45 515.9 85.94 0.0 85.94
2023-08-18_14:45:00 0.44 32.67 61.46 4.35 243.79 605.92 464.12 0.0 464.12
2023-08-18_15:00:00 0.39 32.1 64.44 4.46 232.73 605.92 464.12 0.0 464.12
2023-08-18_15:15:00 0.46 31.61 66.49 4.35 223.77 444.86 274.04 0.0 274.04
2023-08-18_15:30:00 0.55 31.52 67.54 4.7 224.83 444.86 274.04 0.0 274.04
2023-08-18_15:45:00 0.56 30.77 71.33 5.75 223.56 299.83 194.43 0.0 194.43
2023-08-18_16:00:00 0.5 30.4 73.06 5.77 221.32 299.83 194.43 0.0 194.43
2023-08-18_16:15:00 0.56 30.12 74.54 5.04 211.45 269.47 62.29 0.0 62.29
2023-08-18_16:30:00 0.49 30.19 74.16 4.84 217.28 269.47 62.29 0.0 62.29
2023-08-18_16:45:00 0.52 29.99 75.13 4.05 220.1 150.66 83.69 0.0 83.69
2023-08-18_17:00:00 0.46 30.09 74.93 4.35 225.49 150.66 83.69 0.0 83.69
2023-08-18_17:15:00 0.41 29.97 75.22 4.55 224.12 118.54 77.44 0.0 77.44
2023-08-18_17:30:00 0.59 29.98 75.15 4.38 231.83 118.54 77.44 0.0 77.44
2023-08-18_17:45:00 0.76 29.42 77.66 3.22 230.86 36.02 28.89 0.0 28.89
2023-08-18_18:00:00 0.43 29.19 78.07 3.85 227.3 36.02 28.89 0.0 28.89
2023-08-18_18:15:00 0.73 28.63 80.12 2.57 240.12 0.0 0.0 0.0 0.0
2023-08-18_18:30:00 0.62 28.48 79.77 3.83 238.43 0.0 0.0 0.0 0.0
2023-08-18_18:45:00 0.56 28.22 80.41 4.69 239.43 0.0 0.0 0.0 0.0
2023-08-18_19:00:00 0.88 27.96 82.01 3.28 249.91 0.0 0.0 0.0 0.0
2023-08-18_19:15:00 0.93 27.78 82.87 3.23 263.75 0.0 0.0 0.0 0.0
2023-08-18_19:30:00 0.97 27.46 84.43 3.65 277.81 0.0 0.0 0.0 0.0
2023-08-18_19:45:00 0.91 26.79 87.46 4.34 292.18 0.0 0.0 0.0 0.0
2023-08-18_20:00:00 0.9 25.82 91.68 4.44 302.48 0.0 0.0 0.0 0.0
2023-08-18_20:15:00 0.93 25.22 93.67 3.7 290.16 0.0 0.0 0.0 0.0
2023-08-18_20:30:00 0.92 25.27 94.27 3.19 280.3 0.0 0.0 0.0 0.0
2023-08-18_20:45:00 0.88 25.4 94.83 2.68 269.79 0.0 0.0 0.0 0.0
2023-08-18_21:00:00 0.86 25.47 95.28 2.82 273.14 0.0 0.0 0.0 0.0
2023-08-18_21:15:00 0.84 25.53 95.63 2.67 264.88 0.0 0.0 0.0 0.0
2023-08-18_21:30:00 0.83 25.58 95.74 2.43 255.96 0.0 0.0 0.0 0.0
2023-08-18_21:45:00 0.83 25.6 95.88 2.46 255.84 0.0 0.0 0.0 0.0
2023-08-18_22:00:00 0.86 25.64 95.87 2.46 261.89 0.0 0.0 0.0 0.0
2023-08-18_22:15:00 0.88 25.68 95.78 2.37 266.61 0.0 0.0 0.0 0.0
2023-08-18_22:30:00 0.9 25.72 95.69 2.25 259.52 0.0 0.0 0.0 0.0
2023-08-18_22:45:00 0.92 25.77 95.38 2.38 250.13 0.0 0.0 0.0 0.0
2023-08-18_23:00:00 0.92 25.81 95.14 2.41 239.75 0.0 0.0 0.0 0.0
2023-08-18_23:15:00 0.88 25.83 95.05 2.36 233.15 0.0 0.0 0.0 0.0
2023-08-18_23:30:00 0.87 25.85 95.05 2.27 240.31 0.0 0.0 0.0 0.0
2023-08-18_23:45:00 0.86 25.84 94.87 2.5 245.94 0.0 0.0 0.0 0.0
2023-08-19_00:00:00 0.9 25.9 94.51 2.66 247.13 0.0 0.0 0.0 0.0
2023-08-19_00:15:00 0.92 25.9 94.44 2.54 243.82 0.0 0.0 0.0 0.0
2023-08-19_00:30:00 0.91 25.89 94.52 2.4 241.36 0.0 0.0 0.0 0.0
2023-08-19_00:45:00 0.89 25.87 94.71 2.27 238.14 0.0 0.0 0.0 0.0
2023-08-19_01:00:00 0.84 25.78 95.19 2.04 240.28 0.0 0.0 0.0 0.0
2023-08-19_01:15:00 0.84 25.63 95.84 1.87 242.25 0.0 0.0 0.0 0.0
2023-08-19_01:30:00 0.87 25.56 96.23 1.76 244.58 0.0 0.0 0.0 0.0
2023-08-19_01:45:00 0.91 25.56 96.11 1.96 242.36 0.0 0.0 0.0 0.0
2023-08-19_02:00:00 0.87 25.69 95.32 2.57 239.23 0.0 0.0 0.0 0.0
2023-08-19_02:15:00 0.81 25.69 95.22 2.79 240.81 0.0 0.0 0.0 0.0
2023-08-19_02:30:00 0.8 25.65 95.42 2.66 241.68 0.0 0.0 0.0 0.0
2023-08-19_02:45:00 0.82 25.54 95.92 2.47 238.47 0.0 0.0 0.0 0.0
2023-08-19_03:00:00 0.76 25.57 96.01 2.57 238.21 0.0 0.0 0.0 0.0
2023-08-19_03:15:00 0.68 25.57 96.15 2.67 239.52 0.0 0.0 0.0 0.0
2023-08-19_03:30:00 0.66 25.52 96.49 2.57 240.53 0.0 0.0 0.0 0.0
2023-08-19_03:45:00 0.64 25.38 97.13 2.3 237.87 0.0 0.0 0.0 0.0
2023-08-19_04:00:00 0.62 25.16 97.93 1.93 229.09 0.0 0.0 0.0 0.0
2023-08-19_04:15:00 0.62 24.99 98.46 1.74 223.41 0.0 0.0 0.0 0.0
2023-08-19_04:30:00 0.57 24.95 98.69 1.8 220.72 0.0 0.0 0.0 0.0
2023-08-19_04:45:00 0.55 24.98 98.76 1.9 215.83 0.0 0.0 0.0 0.0
2023-08-19_05:00:00 0.53 25.02 98.78 2.04 213.46 0.0 0.0 0.0 0.0
2023-08-19_05:15:00 0.5 25.03 98.87 2.08 217.56 0.0 0.0 0.0 0.0
2023-08-19_05:30:00 0.55 25.0 98.98 2.03 212.78 0.0 0.0 0.0 0.0
2023-08-19_05:45:00 0.55 24.96 99.11 2.02 209.74 0.0 0.0 0.0 0.0
2023-08-19_06:00:00 0.57 25.03 99.02 2.27 205.5 0.0 0.0 0.0 0.0
2023-08-19_06:15:00 0.56 25.73 96.96 2.74 217.2 55.51 277.51 249.39 28.12
2023-08-19_06:30:00 0.56 25.96 95.93 2.84 227.03 55.51 271.88 243.76 28.12
2023-08-19_06:45:00 0.57 26.55 93.94 3.18 234.18 159.97 536.31 504.48 31.83
2023-08-19_07:00:00 0.56 26.74 93.26 3.18 237.01 159.97 520.34 488.51 31.83
2023-08-19_07:15:00 0.55 27.27 91.23 3.7 240.64 286.48 624.55 580.23 44.32
2023-08-19_07:30:00 0.56 27.55 89.72 3.77 245.15 286.48 600.26 555.94 44.32
2023-08-19_07:45:00 0.6 28.04 87.39 3.95 245.89 396.63 612.7 553.2 59.5
2023-08-19_08:00:00 0.62 28.34 85.52 4.08 249.04 396.63 582.96 523.46 59.5
2023-08-19_08:15:00 0.57 28.77 83.26 4.33 252.29 515.6 598.73 539.05 59.68
2023-08-19_08:30:00 0.53 29.04 81.35 4.4 254.93 515.6 561.9 502.22 59.68
2023-08-19_08:45:00 0.5 29.44 79.28 4.58 256.16 622.21 550.99 460.53 90.46
2023-08-19_09:00:00 0.48 29.7 77.67 4.64 257.51 622.21 510.83 420.37 90.46
2023-08-19_09:15:00 0.49 30.1 75.55 4.7 259.26 716.96 483.34 396.62 86.72
2023-08-19_09:30:00 0.48 30.38 73.89 4.77 261.17 716.96 438.28 351.56 86.72
2023-08-19_09:45:00 0.46 30.69 72.37 4.75 263.25 764.23 381.24 301.32 79.92
2023-08-19_10:00:00 0.46 30.94 71.04 4.48 265.68 764.23 334.6 254.68 79.92
2023-08-19_10:15:00 0.42 31.15 69.93 4.43 268.59 743.31 262.49 188.72 73.77
2023-08-19_10:30:00 0.44 31.34 69.0 4.25 269.67 743.31 218.92 145.15 73.77
2023-08-19_10:45:00 0.44 31.41 68.64 4.01 272.91 635.06 220.53 69.62 150.91
2023-08-19_11:00:00 0.45 31.54 68.0 3.94 274.14 635.06 191.18 40.27 150.91
2023-08-19_11:15:00 0.45 31.69 67.15 3.87 273.76 665.71 122.46 8.16 114.3
2023-08-19_11:30:00 0.45 31.91 66.05 3.8 273.03 665.71 114.3 0.0 114.3
2023-08-19_11:45:00 0.42 31.75 66.27 3.81 275.62 323.64 83.83 0.0 83.83
2023-08-19_12:00:00 0.51 31.62 67.2 4.09 276.88 323.64 83.83 0.0 83.83
2023-08-19_12:15:00 0.65 31.74 67.26 3.88 287.02 660.77 64.99 0.0 64.99
2023-08-19_12:30:00 0.63 31.64 67.79 3.49 291.36 660.77 64.99 0.0 64.99
2023-08-19_12:45:00 0.52 31.53 68.57 3.07 293.95 504.45 106.95 0.0 106.95
2023-08-19_13:00:00 0.54 31.52 68.85 2.46 289.72 504.45 106.95 0.0 106.95
2023-08-19_13:15:00 0.52 31.2 69.82 2.21 282.41 289.32 235.98 0.0 235.98
2023-08-19_13:30:00 0.64 30.98 71.75 2.45 280.33 289.32 235.98 0.0 235.98
2023-08-19_13:45:00 0.73 29.93 77.23 2.71 275.53 203.53 197.47 0.0 197.47
2023-08-19_14:00:00 0.67 28.99 81.06 3.4 263.42 203.53 197.47 0.0 197.47
2023-08-19_14:15:00 0.61 28.3 82.13 2.56 260.78 96.41 94.39 0.0 94.39
2023-08-19_14:30:00 0.61 28.33 82.05 3.03 238.67 96.41 94.39 0.0 94.39
2023-08-19_14:45:00 0.66 28.11 83.56 4.35 240.64 104.69 104.09 0.0 104.09
2023-08-19_15:00:00 0.69 27.85 85.01 4.38 237.55 104.69 104.09 0.0 104.09
2023-08-19_15:15:00 0.59 27.67 85.31 5.05 245.32 110.63 107.92 0.0 107.92
2023-08-19_15:30:00 0.65 27.47 86.01 5.02 240.84 110.63 107.92 0.0 107.92
2023-08-19_15:45:00 0.78 27.01 88.25 4.66 237.61 28.38 28.03 0.0 28.03
2023-08-19_16:00:00 0.74 26.78 89.29 5.6 229.41 28.38 28.03 0.0 28.03
2023-08-19_16:15:00 0.74 26.71 90.33 4.7 227.77 30.23 30.06 0.0 30.06
2023-08-19_16:30:00 0.87 26.58 91.47 5.27 237.63 30.23 30.06 0.0 30.06
2023-08-19_16:45:00 0.95 26.28 92.98 3.56 238.83 7.86 7.82 0.0 7.82
2023-08-19_17:00:00 0.93 26.22 93.85 2.35 224.88 7.86 7.82 0.0 7.82
2023-08-19_17:15:00 0.89 26.04 94.7 4.06 215.71 2.52 2.5 0.0 2.5
2023-08-19_17:30:00 0.92 26.07 94.28 4.77 208.37 2.52 2.5 0.0 2.5
2023-08-19_17:45:00 0.89 26.13 94.14 4.49 208.67 4.76 4.73 0.0 4.73
2023-08-19_18:00:00 0.91 26.13 94.38 4.32 209.01 4.76 4.73 0.0 4.73
2023-08-19_18:15:00 0.94 26.05 94.97 3.86 218.49 0.0 0.0 0.0 0.0
2023-08-19_18:30:00 0.95 26.03 95.38 3.12 232.5 0.0 0.0 0.0 0.0
2023-08-19_18:45:00 0.95 25.98 96.17 2.51 210.09 0.0 0.0 0.0 0.0
2023-08-19_19:00:00 0.93 25.94 96.21 3.19 207.83 0.0 0.0 0.0 0.0
2023-08-19_19:15:00 0.92 25.93 95.94 3.61 216.82 0.0 0.0 0.0 0.0
2023-08-19_19:30:00 0.9 25.94 95.99 3.25 223.6 0.0 0.0 0.0 0.0
2023-08-19_19:45:00 0.9 25.93 96.07 3.06 222.41 0.0 0.0 0.0 0.0
2023-08-19_20:00:00 0.89 25.92 96.02 3.13 226.28 0.0 0.0 0.0 0.0
2023-08-19_20:15:00 0.87 25.9 96.06 3.0 229.63 0.0 0.0 0.0 0.0
2023-08-19_20:30:00 0.85 25.88 95.78 3.29 222.63 0.0 0.0 0.0 0.0
2023-08-19_20:45:00 0.85 25.91 94.87 4.04 222.14 0.0 0.0 0.0 0.0
2023-08-19_21:00:00 0.87 25.99 94.1 4.38 228.68 0.0 0.0 0.0 0.0
2023-08-19_21:15:00 0.89 26.06 93.8 4.19 228.23 0.0 0.0 0.0 0.0
2023-08-19_21:30:00 0.86 26.09 93.72 3.88 228.92 0.0 0.0 0.0 0.0
2023-08-19_21:45:00 0.81 26.11 93.73 3.89 227.23 0.0 0.0 0.0 0.0
2023-08-19_22:00:00 0.83 26.11 93.84 4.0 225.2 0.0 0.0 0.0 0.0
2023-08-19_22:15:00 0.87 26.09 94.12 3.74 225.22 0.0 0.0 0.0 0.0
2023-08-19_22:30:00 0.88 26.05 94.49 3.48 218.39 0.0 0.0 0.0 0.0
2023-08-19_22:45:00 0.89 26.01 94.84 3.26 215.12 0.0 0.0 0.0 0.0
2023-08-19_23:00:00 0.89 25.95 95.2 3.0 216.84 0.0 0.0 0.0 0.0
2023-08-19_23:15:00 0.87 25.89 95.56 2.85 215.32 0.0 0.0 0.0 0.0
2023-08-19_23:30:00 0.82 25.84 95.83 2.71 215.1 0.0 0.0 0.0 0.0
2023-08-19_23:45:00 0.77 25.67 96.7 2.11 222.72 0.0 0.0 0.0 0.0
2023-08-20_00:00:00 0.81 25.48 97.61 1.62 231.74 0.0 0.0 0.0 0.0
2023-08-20_00:15:00 0.85 25.31 97.94 1.35 236.75 0.0 0.0 0.0 0.0
2023-08-20_00:30:00 0.86 25.27 98.06 1.03 242.28 0.0 0.0 0.0 0.0
2023-08-20_00:45:00 0.88 25.11 98.0 0.79 222.64 0.0 0.0 0.0 0.0
2023-08-20_01:00:00 0.85 25.03 98.29 0.97 184.46 0.0 0.0 0.0 0.0
2023-08-20_01:15:00 0.88 25.06 98.84 1.32 177.5 0.0 0.0 0.0 0.0
2023-08-20_01:30:00 0.92 25.21 98.6 1.82 172.59 0.0 0.0 0.0 0.0
2023-08-20_01:45:00 0.84 25.3 98.56 1.78 176.01 0.0 0.0 0.0 0.0
2023-08-20_02:00:00 0.83 25.17 99.13 1.46 172.32 0.0 0.0 0.0 0.0
2023-08-20_02:15:00 0.86 25.13 99.37 1.39 163.63 0.0 0.0 0.0 0.0
2023-08-20_02:30:00 0.86 25.1 99.48 1.36 157.71 0.0 0.0 0.0 0.0
2023-08-20_02:45:00 0.87 25.12 99.41 1.4 167.48 0.0 0.0 0.0 0.0
2023-08-20_03:00:00 0.83 25.15 99.26 1.57 176.79 0.0 0.0 0.0 0.0
2023-08-20_03:15:00 0.83 25.21 99.0 1.74 185.95 0.0 0.0 0.0 0.0
2023-08-20_03:30:00 0.85 25.28 98.73 1.9 192.92 0.0 0.0 0.0 0.0
2023-08-20_03:45:00 0.8 25.3 98.57 2.12 196.48 0.0 0.0 0.0 0.0
2023-08-20_04:00:00 0.77 25.31 98.48 2.09 204.3 0.0 0.0 0.0 0.0
2023-08-20_04:15:00 0.77 25.3 98.49 2.07 212.81 0.0 0.0 0.0 0.0
2023-08-20_04:30:00 0.76 25.31 98.39 2.13 213.85 0.0 0.0 0.0 0.0
2023-08-20_04:45:00 0.7 25.34 98.17 2.3 209.7 0.0 0.0 0.0 0.0
2023-08-20_05:00:00 0.64 25.34 98.12 2.3 206.64 0.0 0.0 0.0 0.0
2023-08-20_05:15:00 0.66 25.17 98.48 2.08 202.29 0.0 0.0 0.0 0.0
2023-08-20_05:30:00 0.71 25.21 98.51 2.15 196.99 0.0 0.0 0.0 0.0
2023-08-20_05:45:00 0.75 25.24 98.6 2.13 198.72 0.0 0.0 0.0 0.0
2023-08-20_06:00:00 0.72 25.27 98.56 2.3 203.33 0.0 0.0 0.0 0.0
2023-08-20_06:15:00 0.72 25.99 96.18 3.13 216.46 43.33 49.44 7.15 42.3
2023-08-20_06:30:00 0.68 26.15 95.69 3.15 220.45 43.33 49.28 6.98 42.3
2023-08-20_06:45:00 0.67 26.67 94.4 3.48 225.03 150.54 265.12 154.54 110.57
2023-08-20_07:00:00 0.73 26.85 93.99 3.55 226.96 150.54 260.2 149.63 110.57
2023-08-20_07:15:00 0.72 27.22 93.0 3.71 224.96 229.16 252.66 42.48 210.18
2023-08-20_07:30:00 0.67 27.38 92.55 3.76 222.59 229.16 250.87 40.69 210.18
