time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-16_07:00:00 0.65 27.78 73.58 5.25 266.41 0.0 0.0 0.0 0.0
2023-07-16_07:15:00 0.65 28.5 72.46 5.96 263.37 369.54 692.33 648.42 43.91
2023-07-16_07:30:00 0.66 28.57 72.1 6.81 259.3 369.54 665.41 621.5 43.91
2023-07-16_07:45:00 0.72 28.44 72.47 6.76 258.19 289.8 339.06 162.84 176.23
2023-07-16_08:00:00 0.76 28.58 72.08 6.32 256.51 289.8 330.51 154.28 176.23
2023-07-16_08:15:00 0.74 28.3 72.87 5.87 253.39 193.08 192.02 0.42 191.6
2023-07-16_08:30:00 0.78 28.17 73.3 5.39 249.54 193.08 191.99 0.39 191.6
2023-07-16_08:45:00 0.76 28.2 72.93 5.19 247.57 140.72 139.92 0.0 139.92
2023-07-16_09:00:00 0.71 28.2 72.72 4.94 242.84 140.72 139.92 0.0 139.92
2023-07-16_09:15:00 0.7 28.48 71.71 5.13 239.7 283.57 281.94 0.03 281.9
2023-07-16_09:30:00 0.73 28.63 71.07 4.83 241.71 283.57 281.93 0.03 281.9
2023-07-16_09:45:00 0.76 29.13 69.4 4.95 251.51 505.01 500.47 1.35 499.11
2023-07-16_10:00:00 0.75 29.48 68.52 5.22 257.74 505.01 500.28 1.16 499.11
2023-07-16_10:15:00 0.73 29.82 67.76 5.79 257.59 578.04 573.55 0.52 573.03
2023-07-16_10:30:00 0.74 29.99 67.48 6.1 258.86 578.04 573.44 0.41 573.03
2023-07-16_10:45:00 0.73 30.08 67.31 6.12 258.23 548.37 539.97 1.11 538.86
2023-07-16_11:00:00 0.74 30.09 67.32 6.04 255.72 548.37 539.61 0.75 538.86
2023-07-16_11:15:00 0.76 29.93 67.94 5.63 254.78 342.05 335.94 0.23 335.71
2023-07-16_11:30:00 0.78 29.89 68.38 5.23 257.1 342.05 335.71 0.0 335.71
2023-07-16_11:45:00 0.76 29.75 68.87 5.18 257.72 255.99 251.17 0.0 251.17
2023-07-16_12:00:00 0.74 29.73 68.88 5.2 256.3 255.99 251.17 0.0 251.17
2023-07-16_12:15:00 0.73 30.07 68.0 5.33 257.47 724.76 611.44 0.0 611.44
2023-07-16_12:30:00 0.74 30.19 67.64 5.49 259.57 724.76 611.44 0.0 611.44
2023-07-16_12:45:00 0.77 30.44 66.95 5.82 260.44 824.55 618.98 0.0 618.98
2023-07-16_13:00:00 0.78 30.63 66.78 5.81 260.17 824.55 618.98 0.0 618.98
