time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-17_07:00:00 0.32 27.18 72.16 4.52 237.6 0.0 0.0 0.0 0.0
2023-07-17_07:15:00 0.31 28.09 69.13 4.98 242.33 354.44 690.67 647.75 42.91
2023-07-17_07:30:00 0.24 28.45 67.55 5.14 245.65 354.44 663.55 620.64 42.91
2023-07-17_07:45:00 0.22 28.9 65.74 5.46 244.43 464.29 655.99 580.03 75.96
2023-07-17_08:00:00 0.28 29.13 64.91 5.6 238.73 464.29 625.17 549.22 75.96
2023-07-17_08:15:00 0.34 29.3 64.34 5.58 234.68 565.1 613.88 493.46 120.42
2023-07-17_08:30:00 0.36 29.35 64.24 5.94 236.53 565.1 580.91 460.49 120.42
2023-07-17_08:45:00 0.44 29.68 63.21 6.3 237.8 673.47 576.29 486.24 90.06
2023-07-17_09:00:00 0.44 29.87 62.67 6.45 238.13 673.47 535.29 445.23 90.06
2023-07-17_09:15:00 0.46 30.05 62.26 6.66 237.95 751.99 524.39 369.26 155.14
2023-07-17_09:30:00 0.47 30.12 62.42 6.97 235.2 751.99 484.37 329.23 155.14
2023-07-17_09:45:00 0.49 30.13 62.79 7.43 235.46 734.08 391.42 273.8 117.62
2023-07-17_10:00:00 0.51 30.15 62.9 7.7 234.69 734.08 351.77 234.15 117.62
2023-07-17_10:15:00 0.48 30.26 62.34 7.94 235.86 851.19 302.74 230.19 72.55
2023-07-17_10:30:00 0.42 30.39 61.4 8.23 236.75 851.19 254.72 182.17 72.55
2023-07-17_10:45:00 0.41 30.68 60.08 8.25 236.73 949.66 208.11 146.46 61.65
2023-07-17_11:00:00 0.43 30.87 59.32 8.25 236.66 949.66 157.01 95.36 61.65
2023-07-17_11:15:00 0.47 30.99 58.95 8.26 236.53 917.82 105.38 35.05 70.33
2023-07-17_11:30:00 0.38 31.03 58.69 8.54 238.93 917.82 70.33 0.0 70.33
2023-07-17_11:45:00 0.25 30.72 59.23 8.71 242.01 643.03 75.32 0.0 75.32
2023-07-17_12:00:00 0.19 30.79 58.38 8.8 244.35 643.03 75.32 0.0 75.32
2023-07-17_12:15:00 0.15 31.16 56.77 8.94 248.15 816.37 67.23 0.0 67.23
2023-07-17_12:30:00 0.09 31.3 55.82 8.76 248.57 816.37 67.23 0.0 67.23
2023-07-17_12:45:00 0.13 31.57 54.56 8.39 250.16 947.54 67.12 0.0 67.12
2023-07-17_13:00:00 0.2 31.7 53.77 8.37 249.06 947.54 67.12 0.0 67.12
2023-07-17_13:15:00 0.25 31.75 53.34 8.43 246.99 926.39 58.86 0.0 58.86
2023-07-17_13:30:00 0.22 31.71 53.3 8.68 246.61 926.39 58.86 0.0 58.86
2023-07-17_13:45:00 0.27 31.61 53.61 8.64 245.79 870.48 57.67 0.0 57.67
2023-07-17_14:00:00 0.32 31.56 53.86 8.88 246.25 870.48 57.67 0.0 57.67
2023-07-17_14:15:00 0.35 31.37 54.76 9.15 246.35 798.94 56.11 0.0 56.11
2023-07-17_14:30:00 0.39 31.25 55.4 9.09 246.65 798.94 56.11 0.0 56.11
2023-07-17_14:45:00 0.38 31.02 56.2 9.2 247.95 712.7 55.94 0.0 55.94
2023-07-17_15:00:00 0.38 30.94 56.65 8.96 249.5 712.7 55.94 0.0 55.94
2023-07-17_15:15:00 0.43 30.8 57.19 8.53 251.73 616.22 51.65 0.0 51.65
2023-07-17_15:30:00 0.48 30.79 57.43 8.25 249.02 616.22 51.65 0.0 51.65
2023-07-17_15:45:00 0.47 30.56 58.65 8.21 243.51 508.2 56.71 0.0 56.71
2023-07-17_16:00:00 0.5 30.41 59.87 8.17 241.7 508.2 56.71 0.0 56.71
2023-07-17_16:15:00 0.56 30.07 61.59 8.14 240.91 388.48 77.52 0.0 77.52
2023-07-17_16:30:00 0.59 30.02 62.1 7.74 240.78 388.48 77.52 0.0 77.52
2023-07-17_16:45:00 0.64 29.79 63.06 7.34 240.34 276.98 39.83 0.0 39.83
2023-07-17_17:00:00 0.61 29.74 63.36 7.35 242.54 276.98 39.83 0.0 39.83
2023-07-17_17:15:00 0.59 29.4 64.37 7.33 242.19 155.24 50.61 0.0 50.61
2023-07-17_17:30:00 0.53 29.3 64.59 7.0 243.1 155.24 50.61 0.0 50.61
