time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-17_07:00:00 0.56 25.74 89.35 4.35 247.46 0.0 0.0 0.0 0.0
2023-07-17_07:15:00 0.5 26.81 85.08 4.65 251.94 314.83 676.83 635.2 41.63
2023-07-17_07:30:00 0.53 27.16 83.13 4.85 253.15 314.83 651.83 610.2 41.63
2023-07-17_07:45:00 0.55 27.53 81.59 4.99 253.84 419.51 625.18 528.25 96.93
2023-07-17_08:00:00 0.58 27.76 80.7 4.98 253.85 419.51 598.64 501.71 96.93
2023-07-17_08:15:00 0.64 27.82 80.29 4.77 251.57 370.08 410.69 241.51 169.18
2023-07-17_08:30:00 0.71 27.97 79.52 4.78 250.72 370.08 395.4 226.22 169.18
2023-07-17_08:45:00 0.74 27.85 79.75 4.48 248.59 200.55 189.08 102.65 86.43
2023-07-17_09:00:00 0.88 27.95 79.28 4.29 247.69 200.55 180.89 94.46 86.43
2023-07-17_09:15:00 0.98 27.41 81.39 3.63 248.22 24.93 24.79 0.0 24.79
2023-07-17_09:30:00 0.98 27.27 81.83 3.66 247.59 24.93 24.79 0.0 24.79
2023-07-17_09:45:00 0.98 27.16 82.14 3.46 248.45 18.23 18.13 0.0 18.13
2023-07-17_10:00:00 0.99 27.05 82.19 3.65 242.55 18.23 18.13 0.0 18.13
2023-07-17_10:15:00 0.99 26.86 82.92 3.75 237.9 21.83 21.7 0.0 21.7
2023-07-17_10:30:00 0.98 26.61 83.98 3.73 238.08 21.83 21.7 0.0 21.7
2023-07-17_10:45:00 0.99 27.02 82.25 4.38 243.56 109.84 102.72 1.58 101.14
2023-07-17_11:00:00 0.98 27.09 81.87 4.23 243.61 109.84 102.23 1.1 101.14
2023-07-17_11:15:00 0.98 27.0 82.44 4.06 246.51 150.88 135.74 1.19 134.55
2023-07-17_11:30:00 0.98 26.92 83.25 3.97 244.58 150.88 134.69 0.14 134.55
2023-07-17_11:45:00 0.98 26.77 84.66 3.4 246.33 64.63 64.27 0.0 64.27
2023-07-17_12:00:00 0.98 26.64 85.96 3.39 250.5 64.63 64.27 0.0 64.27
2023-07-17_12:15:00 0.98 26.34 88.07 2.97 247.8 27.57 27.41 0.0 27.41
2023-07-17_12:30:00 0.99 26.2 89.44 3.07 241.42 27.57 27.41 0.0 27.41
2023-07-17_12:45:00 0.99 26.1 90.41 3.04 246.34 33.44 32.51 0.0 32.51
2023-07-17_13:00:00 0.97 26.06 90.72 3.11 252.37 33.44 32.51 0.0 32.51
2023-07-17_13:15:00 0.98 26.53 88.72 4.07 263.15 256.81 51.41 0.0 51.41
2023-07-17_13:30:00 0.98 26.72 87.42 4.16 264.18 256.81 51.41 0.0 51.41
2023-07-17_13:45:00 0.95 26.73 86.91 3.92 267.32 37.05 27.62 0.0 27.62
2023-07-17_14:00:00 0.85 26.86 86.22 3.49 270.16 37.05 27.62 0.0 27.62
2023-07-17_14:15:00 0.82 27.24 84.69 3.71 271.16 202.12 119.23 0.0 119.23
2023-07-17_14:30:00 0.68 27.49 83.37 4.0 269.36 202.12 119.23 0.0 119.23
2023-07-17_14:45:00 0.72 28.31 79.05 4.54 267.24 443.67 338.84 0.0 338.84
2023-07-17_15:00:00 0.78 28.67 76.7 4.83 269.56 443.67 338.84 0.0 338.84
2023-07-17_15:15:00 0.93 29.01 75.3 5.48 266.84 521.72 432.7 0.0 432.7
2023-07-17_15:30:00 0.97 29.17 75.35 5.5 263.22 521.72 432.7 0.0 432.7
2023-07-17_15:45:00 0.88 29.02 76.58 4.7 259.71 197.26 181.5 0.0 181.5
2023-07-17_16:00:00 0.7 29.02 77.28 4.44 263.91 197.26 181.5 0.0 181.5
2023-07-17_16:15:00 0.97 27.38 86.35 7.61 281.28 302.66 95.43 0.0 95.43
2023-07-17_16:30:00 0.98 25.47 89.51 8.25 269.3 302.66 95.43 0.0 95.43
2023-07-17_16:45:00 0.94 24.77 88.75 6.4 270.83 9.18 9.12 0.0 9.12
2023-07-17_17:00:00 0.91 24.88 88.5 5.32 278.22 9.18 9.12 0.0 9.12
2023-07-17_17:15:00 0.93 25.23 89.01 4.51 269.31 30.3 30.13 0.0 30.13
2023-07-17_17:30:00 0.88 25.47 89.69 4.0 265.84 30.3 30.13 0.0 30.13
2023-07-17_17:45:00 0.85 25.55 90.55 3.43 260.75 14.98 14.9 0.0 14.9
2023-07-17_18:00:00 0.83 25.7 90.58 3.49 258.13 14.98 14.9 0.0 14.9
2023-07-17_18:15:00 0.84 25.77 90.79 3.5 253.1 0.03 0.03 0.0 0.03
2023-07-17_18:30:00 0.85 25.92 90.57 3.73 249.54 0.03 0.03 0.0 0.03
2023-07-17_18:45:00 0.9 26.04 90.41 3.68 242.57 0.0 0.0 0.0 0.0
2023-07-17_19:00:00 0.9 26.2 90.0 3.67 241.24 0.0 0.0 0.0 0.0
2023-07-17_19:15:00 0.84 26.34 89.56 3.69 245.3 0.0 0.0 0.0 0.0
2023-07-17_19:30:00 0.75 26.42 89.36 3.77 246.97 0.0 0.0 0.0 0.0
2023-07-17_19:45:00 0.74 26.39 89.73 3.48 252.33 0.0 0.0 0.0 0.0
2023-07-17_20:00:00 0.73 26.34 90.16 3.18 251.81 0.0 0.0 0.0 0.0
2023-07-17_20:15:00 0.73 26.27 90.36 3.03 255.28 0.0 0.0 0.0 0.0
2023-07-17_20:30:00 0.77 26.22 90.21 2.89 257.49 0.0 0.0 0.0 0.0
2023-07-17_20:45:00 0.77 26.2 89.73 3.1 257.01 0.0 0.0 0.0 0.0
2023-07-17_21:00:00 0.82 26.15 89.57 2.93 256.17 0.0 0.0 0.0 0.0
2023-07-17_21:15:00 0.8 26.17 89.18 2.98 257.62 0.0 0.0 0.0 0.0
2023-07-17_21:30:00 0.81 26.12 89.2 3.15 259.42 0.0 0.0 0.0 0.0
2023-07-17_21:45:00 0.81 26.07 89.37 3.2 257.23 0.0 0.0 0.0 0.0
2023-07-17_22:00:00 0.84 25.98 90.09 2.82 255.74 0.0 0.0 0.0 0.0
2023-07-17_22:15:00 0.78 25.85 90.96 2.63 255.46 0.0 0.0 0.0 0.0
2023-07-17_22:30:00 0.78 25.79 91.33 2.72 250.74 0.0 0.0 0.0 0.0
2023-07-17_22:45:00 0.77 25.76 91.54 2.91 248.07 0.0 0.0 0.0 0.0
2023-07-17_23:00:00 0.85 25.8 91.37 3.29 249.19 0.0 0.0 0.0 0.0
2023-07-17_23:15:00 0.89 25.85 91.19 3.51 254.74 0.0 0.0 0.0 0.0
2023-07-17_23:30:00 0.88 25.84 91.3 3.22 257.04 0.0 0.0 0.0 0.0
2023-07-17_23:45:00 0.8 25.8 91.48 2.97 256.33 0.0 0.0 0.0 0.0
