time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-11_07:00:00 0.28 25.69 88.06 1.04 133.72 0.0 0.0 0.0 0.0
2023-07-11_07:15:00 0.25 26.57 84.58 1.31 140.13 324.73 690.75 647.8 42.95
2023-07-11_07:30:00 0.26 26.83 83.31 1.46 139.11 324.73 665.88 622.93 42.95
2023-07-11_07:45:00 0.21 27.23 81.75 1.36 142.78 421.07 587.92 431.44 156.49
2023-07-11_08:00:00 0.2 27.51 80.39 1.58 143.97 421.07 566.81 410.32 156.49
2023-07-11_08:15:00 0.18 27.9 78.97 1.71 138.21 531.14 604.69 426.01 178.68
2023-07-11_08:30:00 0.13 28.17 77.83 1.62 138.13 531.14 578.47 399.79 178.68
2023-07-11_08:45:00 0.14 28.56 76.26 1.59 141.71 632.76 593.5 397.59 195.91
2023-07-11_09:00:00 0.16 28.84 75.06 1.36 147.08 632.76 562.74 366.84 195.91
2023-07-11_09:15:00 0.14 29.19 73.6 1.29 151.66 728.8 559.16 365.23 193.93
2023-07-11_09:30:00 0.15 29.51 72.11 1.3 157.88 728.8 523.22 329.29 193.93
2023-07-11_09:45:00 0.12 29.83 70.79 1.28 166.76 806.69 514.58 291.4 223.18
2023-07-11_10:00:00 0.08 30.07 69.68 1.18 170.58 806.69 476.99 253.81 223.18
2023-07-11_10:15:00 0.04 30.4 68.28 1.27 173.06 861.06 488.93 195.84 293.1
2023-07-11_10:30:00 0.02 30.67 67.01 1.31 177.01 861.06 453.84 160.75 293.1
2023-07-11_10:45:00 0.02 30.92 65.81 1.36 187.6 919.11 378.69 144.14 234.55
2023-07-11_11:00:00 0.02 31.19 64.64 1.43 193.48 919.11 338.45 103.91 234.55
2023-07-11_11:15:00 0.02 31.44 63.56 1.41 195.28 935.27 226.89 72.06 154.83
2023-07-11_11:30:00 0.01 31.67 62.53 1.48 201.74 935.27 176.69 21.86 154.83
2023-07-11_11:45:00 0.01 31.87 61.63 1.49 199.23 948.24 73.76 0.0 73.76
2023-07-11_12:00:00 0.01 32.09 60.7 1.54 201.41 948.24 73.76 0.0 73.76
2023-07-11_12:15:00 0.0 32.21 60.06 1.59 206.88 764.87 83.31 0.0 83.31
2023-07-11_12:30:00 0.0 32.37 59.34 1.65 215.23 764.87 83.31 0.0 83.31
2023-07-11_12:45:00 0.0 32.56 58.66 1.79 219.93 819.29 77.69 0.0 77.69
2023-07-11_13:00:00 0.0 32.71 58.04 1.93 227.53 819.29 77.69 0.0 77.69
2023-07-11_13:15:00 0.0 32.84 57.58 1.98 232.51 762.63 97.72 0.0 97.72
2023-07-11_13:30:00 0.0 32.97 57.1 2.07 233.68 762.63 97.72 0.0 97.72
2023-07-11_13:45:00 0.0 33.12 56.47 2.06 236.52 770.22 81.66 0.0 81.66
2023-07-11_14:00:00 0.0 33.29 55.74 2.02 242.28 770.22 81.66 0.0 81.66
2023-07-11_14:15:00 0.0 33.44 55.03 1.71 239.26 773.88 61.93 0.0 61.93
2023-07-11_14:30:00 0.0 33.59 54.42 1.81 239.32 773.88 61.93 0.0 61.93
2023-07-11_14:45:00 0.0 33.64 54.13 1.71 241.94 693.62 61.87 0.0 61.87
