time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-01_07:00:00 0.94 24.49 94.19 1.75 231.03 0.0 0.0 0.0 0.0
2023-08-01_07:15:00 0.96 26.11 87.48 2.75 235.83 359.86 683.58 640.59 42.99
2023-08-01_07:30:00 0.95 26.62 84.84 3.37 233.81 359.86 656.54 613.55 42.99
2023-08-01_07:45:00 0.91 26.73 83.93 3.49 226.41 99.73 103.5 13.63 89.88
2023-08-01_08:00:00 0.92 27.01 82.52 3.52 224.38 99.73 102.77 12.9 89.88
2023-08-01_08:15:00 0.95 27.2 81.31 3.62 227.25 70.71 70.65 4.04 66.61
2023-08-01_08:30:00 0.94 27.42 80.17 3.67 230.18 70.71 70.38 3.77 66.61
2023-08-01_08:45:00 0.94 27.36 80.84 3.45 229.65 37.66 37.45 0.0 37.45
2023-08-01_09:00:00 0.93 27.45 80.38 3.47 223.82 37.66 37.45 0.0 37.45
2023-08-01_09:15:00 0.94 27.74 78.96 3.45 220.63 65.78 65.33 0.11 65.22
2023-08-01_09:30:00 0.94 27.83 78.52 3.27 222.34 65.78 65.32 0.1 65.22
2023-08-01_09:45:00 0.94 28.03 77.64 3.11 226.47 122.81 121.95 0.12 121.83
2023-08-01_10:00:00 0.92 28.16 77.29 2.76 229.28 122.81 121.94 0.1 121.83
2023-08-01_10:15:00 0.92 28.69 75.27 2.67 227.98 324.72 303.01 8.0 295.01
2023-08-01_10:30:00 0.91 28.91 74.37 2.59 226.6 324.72 301.31 6.29 295.01
2023-08-01_10:45:00 0.92 29.05 73.9 2.44 224.23 279.18 268.33 1.73 266.59
2023-08-01_11:00:00 0.93 29.12 73.55 2.15 227.67 279.18 267.7 1.1 266.59
2023-08-01_11:15:00 0.94 28.7 75.5 1.74 231.59 116.46 108.52 0.27 108.26
2023-08-01_11:30:00 0.97 28.48 76.43 1.45 238.86 116.46 108.26 0.0 108.26
2023-08-01_11:45:00 0.97 28.18 78.05 1.28 247.99 91.8 82.11 0.0 82.11
2023-08-01_12:00:00 0.97 27.98 78.79 1.09 251.95 91.8 82.11 0.0 82.11
2023-08-01_12:15:00 0.97 27.7 80.14 0.96 258.53 72.25 70.7 0.0 70.7
2023-08-01_12:30:00 0.97 27.56 80.52 0.96 263.03 72.25 70.7 0.0 70.7
2023-08-01_12:45:00 0.95 27.46 81.14 1.01 262.69 71.96 71.55 0.0 71.55
2023-08-01_13:00:00 0.96 27.31 81.58 0.95 251.67 71.96 71.55 0.0 71.55
2023-08-01_13:15:00 0.95 27.26 81.92 0.89 244.96 102.27 101.69 0.0 101.69
2023-08-01_13:30:00 0.95 27.17 82.41 0.8 239.82 102.27 101.69 0.0 101.69
2023-08-01_13:45:00 0.95 27.08 82.92 0.68 247.27 91.43 90.91 0.0 90.91
