time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-21_07:00:00 0.51 26.59 86.06 1.35 64.91 0.0 0.0 0.0 0.0
2023-09-21_07:15:00 0.49 27.22 81.67 1.42 64.24 326.27 619.58 576.26 43.32
2023-09-21_07:30:00 0.53 27.47 79.9 1.36 66.65 326.27 589.98 546.67 43.32
2023-09-21_07:45:00 0.55 27.91 77.59 1.29 70.54 448.8 599.99 544.01 55.98
2023-09-21_08:00:00 0.58 28.19 75.84 1.17 78.18 448.8 563.95 507.97 55.98
2023-09-21_08:15:00 0.59 28.57 74.1 1.19 75.23 566.02 555.51 489.81 65.7
2023-09-21_08:30:00 0.6 28.84 72.54 1.15 70.45 566.02 513.62 447.92 65.7
2023-09-21_08:45:00 0.59 29.19 70.76 1.27 83.39 672.6 490.85 411.77 79.08
2023-09-21_09:00:00 0.61 29.49 69.27 1.28 83.94 672.6 444.51 365.43 79.08
2023-09-21_09:15:00 0.66 29.87 67.5 1.17 88.42 768.68 412.45 323.64 88.8
2023-09-21_09:30:00 0.71 30.15 66.18 1.26 93.27 768.68 362.33 273.52 88.8
2023-09-21_09:45:00 0.74 30.51 64.8 1.29 104.5 852.7 303.54 234.45 69.09
2023-09-21_10:00:00 0.74 30.79 63.64 1.37 112.57 852.7 248.65 179.56 69.09
2023-09-21_10:15:00 0.73 31.08 62.51 1.42 108.69 911.89 211.38 121.99 89.39
2023-09-21_10:30:00 0.72 31.33 61.61 1.49 115.86 911.89 157.05 67.67 89.39
2023-09-21_10:45:00 0.73 31.55 60.82 1.58 120.19 899.12 97.71 14.83 82.89
2023-09-21_11:00:00 0.72 31.77 60.05 1.59 124.69 899.12 82.89 0.0 82.89
2023-09-21_11:15:00 0.67 31.78 59.88 1.48 143.36 602.11 91.59 0.0 91.59
2023-09-21_11:30:00 0.6 31.89 59.54 1.49 166.08 602.11 91.59 0.0 91.59
2023-09-21_11:45:00 0.59 32.05 59.44 1.57 165.02 809.76 72.67 0.0 72.67
2023-09-21_12:00:00 0.59 32.01 60.1 1.68 174.12 809.76 72.67 0.0 72.67
2023-09-21_12:15:00 0.59 31.69 61.84 1.49 180.78 561.42 146.87 0.0 146.87
2023-09-21_12:30:00 0.7 31.55 63.01 1.66 134.67 561.42 146.87 0.0 146.87
2023-09-21_12:45:00 0.58 30.93 65.82 1.3 153.44 193.82 188.19 0.0 188.19
