time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-21_07:00:00 0.47 24.48 96.99 0.45 62.31 0.0 0.0 0.0 0.0
2023-09-21_07:15:00 0.47 25.65 90.27 0.51 60.91 322.92 618.24 574.6 43.63
2023-09-21_07:30:00 0.48 25.96 88.36 0.74 49.38 322.92 588.98 545.35 43.63
2023-09-21_07:45:00 0.52 26.48 85.82 0.78 37.27 447.68 605.48 555.88 49.61
2023-09-21_08:00:00 0.52 26.81 84.21 0.73 48.63 447.68 568.97 519.36 49.61
2023-09-21_08:15:00 0.5 27.28 82.21 0.77 73.24 565.99 559.13 505.13 54.01
2023-09-21_08:30:00 0.5 27.57 80.62 0.56 71.59 565.99 516.31 462.3 54.01
2023-09-21_08:45:00 0.51 27.96 79.24 0.39 89.9 674.93 489.44 431.94 57.5
2023-09-21_09:00:00 0.5 28.3 77.65 0.36 90.46 674.93 441.3 383.8 57.5
2023-09-21_09:15:00 0.56 28.7 75.94 0.23 96.14 771.61 402.39 342.08 60.31
2023-09-21_09:30:00 0.59 28.99 74.62 0.05 354.08 771.61 350.05 289.74 60.31
2023-09-21_09:45:00 0.56 29.36 73.03 0.32 313.86 853.8 302.75 240.2 62.55
2023-09-21_10:00:00 0.59 29.66 71.59 0.57 290.29 853.8 247.45 184.9 62.55
2023-09-21_10:15:00 0.63 29.99 70.36 0.69 301.12 920.33 194.89 130.63 64.26
2023-09-21_10:30:00 0.62 30.24 69.39 0.66 316.96 920.33 138.41 74.15 64.26
2023-09-21_10:45:00 0.61 30.5 68.33 0.68 306.08 944.68 92.6 19.22 73.38
2023-09-21_11:00:00 0.59 30.74 67.36 0.75 301.95 944.68 73.38 0.0 73.38
2023-09-21_11:15:00 0.58 30.94 66.56 0.94 306.78 936.38 87.05 0.0 87.05
2023-09-21_11:30:00 0.58 31.17 65.75 1.02 306.65 936.38 87.05 0.0 87.05
2023-09-21_11:45:00 0.58 31.35 65.08 0.95 315.84 937.82 79.62 0.0 79.62
2023-09-21_12:00:00 0.5 31.49 64.62 1.08 320.23 937.82 79.62 0.0 79.62
2023-09-21_12:15:00 0.43 31.58 64.33 1.12 319.75 884.38 79.32 0.0 79.32
2023-09-21_12:30:00 0.33 31.72 63.93 1.49 306.64 884.38 79.32 0.0 79.32
2023-09-21_12:45:00 0.29 31.81 63.78 1.83 311.23 837.61 78.36 0.0 78.36
2023-09-21_13:00:00 0.37 31.88 63.78 1.44 316.04 837.61 78.36 0.0 78.36
2023-09-21_13:15:00 0.32 31.89 63.76 1.62 313.84 846.35 83.7 0.0 83.7
2023-09-21_13:30:00 0.24 32.03 63.06 1.46 315.38 846.35 83.7 0.0 83.7
2023-09-21_13:45:00 0.3 32.25 61.99 1.42 307.57 793.86 61.69 0.0 61.69
