time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-25_07:00:00 0.55 24.1 98.98 1.04 141.71 0.0 0.0 0.0 0.0
2023-07-25_07:15:00 0.55 25.16 93.27 1.51 170.65 313.85 681.33 638.84 42.49
2023-07-25_07:30:00 0.52 25.58 90.94 1.86 180.61 313.85 656.54 614.05 42.49
2023-07-25_07:45:00 0.54 26.09 88.51 2.44 184.09 431.38 682.17 633.76 48.41
2023-07-25_08:00:00 0.61 26.45 86.57 2.58 189.17 431.38 650.73 602.32 48.41
2023-07-25_08:15:00 0.64 26.97 84.21 2.73 198.59 543.33 649.71 596.95 52.77
2023-07-25_08:30:00 0.6 27.3 82.56 2.91 211.37 543.33 612.37 559.61 52.77
2023-07-25_08:45:00 0.57 27.76 80.6 2.98 220.08 639.21 587.46 522.87 64.59
2023-07-25_09:00:00 0.5 28.1 78.89 3.19 220.36 639.21 546.22 481.64 64.59
2023-07-25_09:15:00 0.47 28.49 77.12 3.36 224.07 716.54 510.23 433.91 76.32
2023-07-25_09:30:00 0.51 28.77 75.69 3.57 225.47 716.54 466.48 390.17 76.32
2023-07-25_09:45:00 0.53 29.08 74.23 3.84 225.45 723.98 410.53 302.86 107.67
2023-07-25_10:00:00 0.54 29.31 73.17 4.12 226.87 723.98 370.23 262.57 107.67
2023-07-25_10:15:00 0.54 29.47 72.5 4.12 228.37 565.03 330.49 117.86 212.63
2023-07-25_10:30:00 0.55 29.6 72.0 4.16 230.23 565.03 308.45 95.82 212.63
2023-07-25_10:45:00 0.51 29.5 72.05 4.25 229.41 543.07 190.84 87.6 103.25
2023-07-25_11:00:00 0.49 29.53 71.64 4.42 229.55 543.07 164.7 61.45 103.25
2023-07-25_11:15:00 0.51 29.63 71.18 4.64 229.26 495.44 119.3 32.77 86.53
2023-07-25_11:30:00 0.51 29.63 71.2 4.8 228.94 495.44 92.53 6.0 86.53
2023-07-25_11:45:00 0.5 29.64 71.37 4.9 227.77 653.43 84.46 0.0 84.46
2023-07-25_12:00:00 0.5 29.67 71.62 4.77 227.81 653.43 84.46 0.0 84.46
2023-07-25_12:15:00 0.5 29.76 71.5 4.64 228.46 540.1 110.01 0.0 110.01
2023-07-25_12:30:00 0.46 29.86 71.3 4.51 229.2 540.1 110.01 0.0 110.01
2023-07-25_12:45:00 0.46 30.03 70.78 4.28 230.52 611.49 73.27 0.0 73.27
2023-07-25_13:00:00 0.47 30.17 70.18 4.04 228.16 611.49 73.27 0.0 73.27
2023-07-25_13:15:00 0.51 30.66 68.51 4.26 221.63 944.97 64.51 0.0 64.51
2023-07-25_13:30:00 0.48 30.7 69.05 4.8 219.2 944.97 64.51 0.0 64.51
2023-07-25_13:45:00 0.41 30.17 71.56 5.44 222.48 763.51 64.01 0.0 64.01
2023-07-25_14:00:00 0.34 29.52 74.89 6.15 221.67 763.51 64.01 0.0 64.01
2023-07-25_14:15:00 0.39 28.27 80.07 5.58 218.99 305.7 65.13 0.0 65.13
2023-07-25_14:30:00 0.37 27.82 82.66 4.93 224.29 305.7 65.13 0.0 65.13
2023-07-25_14:45:00 0.38 27.82 83.75 4.41 232.73 357.13 46.16 0.0 46.16
2023-07-25_15:00:00 0.4 28.12 82.49 3.83 231.61 357.13 46.16 0.0 46.16
2023-07-25_15:15:00 0.52 28.36 81.56 3.43 222.28 240.87 32.04 0.0 32.04
2023-07-25_15:30:00 0.68 28.7 79.94 3.43 225.64 240.87 32.04 0.0 32.04
2023-07-25_15:45:00 0.73 28.77 79.03 3.28 234.15 214.47 45.17 0.0 45.17
2023-07-25_16:00:00 0.67 28.65 78.74 3.56 241.63 214.47 45.17 0.0 45.17
2023-07-25_16:15:00 0.74 28.68 77.68 4.2 250.75 197.31 118.07 0.0 118.07
2023-07-25_16:30:00 0.73 28.21 79.56 4.76 259.51 197.31 118.07 0.0 118.07
2023-07-25_16:45:00 0.77 27.56 82.44 3.47 263.85 139.7 46.62 0.0 46.62
2023-07-25_17:00:00 0.85 27.43 83.17 2.4 260.95 139.7 46.62 0.0 46.62
2023-07-25_17:15:00 0.8 26.98 85.34 0.93 237.81 32.91 32.72 0.0 32.72
2023-07-25_17:30:00 0.77 26.91 85.81 1.11 209.32 32.91 32.72 0.0 32.72
2023-07-25_17:45:00 0.84 26.63 86.77 1.13 257.5 12.07 12.0 0.0 12.0
2023-07-25_18:00:00 0.89 26.46 88.49 1.42 280.23 12.07 12.0 0.0 12.0
2023-07-25_18:15:00 0.86 26.21 89.43 1.61 289.23 0.4 0.4 0.0 0.4
2023-07-25_18:30:00 0.84 26.05 90.45 1.65 280.75 0.4 0.4 0.0 0.4
2023-07-25_18:45:00 0.84 25.86 91.31 1.63 288.62 0.0 0.0 0.0 0.0
