time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-30_07:00:00 0.75 24.83 97.74 2.41 203.31 0.0 0.0 0.0 0.0
2023-07-30_07:15:00 0.7 25.94 91.68 3.18 208.35 310.45 675.93 633.57 42.35
2023-07-30_07:30:00 0.67 26.36 89.0 3.47 205.45 310.45 651.09 608.74 42.35
2023-07-30_07:45:00 0.61 26.72 86.77 3.74 209.62 279.18 423.65 365.5 58.15
2023-07-30_08:00:00 0.51 26.96 85.12 4.15 215.02 279.18 405.32 347.17 58.15
2023-07-30_08:15:00 0.48 27.21 83.41 4.55 217.83 301.29 351.61 288.15 63.46
2023-07-30_08:30:00 0.54 27.39 82.0 4.86 220.73 301.29 333.37 269.91 63.46
2023-07-30_08:45:00 0.54 27.28 81.89 4.69 221.66 154.04 145.66 76.59 69.07
2023-07-30_09:00:00 0.58 27.33 81.41 4.73 220.66 154.04 139.54 70.47 69.07
2023-07-30_09:15:00 0.64 27.24 81.41 4.58 221.78 136.91 110.89 52.53 58.36
2023-07-30_09:30:00 0.71 27.32 80.94 4.18 220.39 136.91 105.51 47.15 58.36
2023-07-30_09:45:00 0.71 27.07 81.97 3.56 220.4 57.52 55.69 1.43 54.25
2023-07-30_10:00:00 0.73 27.08 81.87 3.65 224.22 57.52 55.49 1.24 54.25
2023-07-30_10:15:00 0.71 26.81 82.89 3.57 226.54 37.53 34.2 1.54 32.66
2023-07-30_10:30:00 0.7 26.63 84.03 3.68 225.99 37.53 33.9 1.24 32.66
2023-07-30_10:45:00 0.66 26.41 85.5 3.72 224.65 45.05 41.17 0.87 40.3
2023-07-30_11:00:00 0.61 26.11 87.01 3.82 222.28 45.05 40.9 0.6 40.3
2023-07-30_11:15:00 0.6 26.31 86.45 4.41 220.83 174.55 136.31 2.94 133.37
2023-07-30_11:30:00 0.59 26.25 86.57 4.32 219.67 174.55 133.63 0.25 133.37
2023-07-30_11:45:00 0.64 27.03 83.79 4.8 220.32 749.7 173.69 0.0 173.69
2023-07-30_12:00:00 0.68 27.36 81.98 4.84 224.37 749.7 173.69 0.0 173.69
2023-07-30_12:15:00 0.7 27.89 79.07 4.92 229.29 663.45 87.12 0.0 87.12
2023-07-30_12:30:00 0.7 28.33 76.24 4.91 233.25 663.45 87.12 0.0 87.12
2023-07-30_12:45:00 0.65 29.02 72.5 5.15 237.09 895.16 94.51 0.0 94.51
2023-07-30_13:00:00 0.67 29.4 70.11 5.39 239.74 895.16 94.51 0.0 94.51
2023-07-30_13:15:00 0.67 29.79 67.99 5.78 242.62 890.13 131.3 0.0 131.3
2023-07-30_13:30:00 0.62 29.9 66.91 6.05 243.66 890.13 131.3 0.0 131.3
2023-07-30_13:45:00 0.61 29.9 66.01 6.09 242.88 843.24 135.35 0.0 135.35
2023-07-30_14:00:00 0.59 29.91 65.11 5.88 243.03 843.24 135.35 0.0 135.35
2023-07-30_14:15:00 0.57 29.91 64.66 5.64 244.09 829.98 80.63 0.0 80.63
2023-07-30_14:30:00 0.6 29.95 64.58 5.52 242.06 829.98 80.63 0.0 80.63
2023-07-30_14:45:00 0.59 29.89 65.17 5.37 241.3 750.42 58.84 0.0 58.84
2023-07-30_15:00:00 0.58 29.9 65.83 5.24 241.01 750.42 58.84 0.0 58.84
2023-07-30_15:15:00 0.59 29.78 67.11 5.17 240.62 647.42 107.7 0.0 107.7
2023-07-30_15:30:00 0.64 29.77 68.11 5.06 237.57 647.42 107.7 0.0 107.7
2023-07-30_15:45:00 0.59 29.61 69.44 4.73 236.34 548.56 55.85 0.0 55.85
2023-07-30_16:00:00 0.56 29.61 70.16 4.64 232.48 548.56 55.85 0.0 55.85
2023-07-30_16:15:00 0.51 29.39 71.49 4.51 227.22 388.64 54.95 0.0 54.95
2023-07-30_16:30:00 0.56 29.42 71.77 4.3 226.55 388.64 54.95 0.0 54.95
2023-07-30_16:45:00 0.62 28.85 74.27 3.71 221.16 140.15 38.47 0.0 38.47
2023-07-30_17:00:00 0.57 28.78 74.44 3.81 215.87 140.15 38.47 0.0 38.47
2023-07-30_17:15:00 0.47 28.21 76.42 3.07 214.84 44.26 20.15 0.0 20.15
2023-07-30_17:30:00 0.45 28.07 76.96 2.75 216.04 44.26 20.15 0.0 20.15
2023-07-30_17:45:00 0.5 28.0 77.43 2.41 211.86 63.42 19.46 0.0 19.46
2023-07-30_18:00:00 0.59 27.92 77.74 2.16 203.61 63.42 19.46 0.0 19.46
2023-07-30_18:15:00 0.59 26.63 82.76 2.1 198.95 1.76 1.68 0.0 1.68
2023-07-30_18:30:00 0.58 26.6 82.52 2.25 195.24 1.76 1.68 0.0 1.68
2023-07-30_18:45:00 0.65 26.52 82.78 2.16 195.2 0.0 0.0 0.0 0.0
2023-07-30_19:00:00 0.64 26.44 83.29 2.24 194.18 0.0 0.0 0.0 0.0
2023-07-30_19:15:00 0.61 26.56 83.18 2.52 196.04 0.0 0.0 0.0 0.0
2023-07-30_19:30:00 0.56 26.51 84.12 2.55 198.43 0.0 0.0 0.0 0.0
2023-07-30_19:45:00 0.6 26.44 85.11 2.44 199.71 0.0 0.0 0.0 0.0
2023-07-30_20:00:00 0.57 26.4 85.67 2.44 195.8 0.0 0.0 0.0 0.0
2023-07-30_20:15:00 0.59 26.12 87.38 2.33 194.22 0.0 0.0 0.0 0.0
2023-07-30_20:30:00 0.64 26.01 88.09 2.34 188.09 0.0 0.0 0.0 0.0
2023-07-30_20:45:00 0.61 26.1 87.88 2.36 180.55 0.0 0.0 0.0 0.0
2023-07-30_21:00:00 0.56 26.03 88.31 2.34 176.81 0.0 0.0 0.0 0.0
2023-07-30_21:15:00 0.57 25.87 89.16 2.56 174.62 0.0 0.0 0.0 0.0
2023-07-30_21:30:00 0.63 25.87 89.17 2.97 170.64 0.0 0.0 0.0 0.0
2023-07-30_21:45:00 0.69 25.61 90.62 3.0 169.0 0.0 0.0 0.0 0.0
2023-07-30_22:00:00 0.68 25.62 90.73 3.36 173.71 0.0 0.0 0.0 0.0
2023-07-30_22:15:00 0.68 25.51 91.55 3.48 177.49 0.0 0.0 0.0 0.0
2023-07-30_22:30:00 0.67 25.46 92.11 3.47 179.82 0.0 0.0 0.0 0.0
2023-07-30_22:45:00 0.67 25.34 93.06 3.24 183.39 0.0 0.0 0.0 0.0
2023-07-30_23:00:00 0.63 25.28 93.67 3.24 185.84 0.0 0.0 0.0 0.0
2023-07-30_23:15:00 0.61 25.38 93.46 3.2 187.98 0.0 0.0 0.0 0.0
2023-07-30_23:30:00 0.63 25.27 94.19 2.84 191.03 0.0 0.0 0.0 0.0
2023-07-30_23:45:00 0.6 25.37 93.82 2.79 190.55 0.0 0.0 0.0 0.0
2023-07-31_00:00:00 0.57 25.26 94.59 2.39 187.01 0.0 0.0 0.0 0.0
2023-07-31_00:15:00 0.65 25.23 94.98 2.09 185.18 0.0 0.0 0.0 0.0
2023-07-31_00:30:00 0.69 25.19 95.34 2.02 182.77 0.0 0.0 0.0 0.0
2023-07-31_00:45:00 0.72 25.14 95.69 2.02 174.3 0.0 0.0 0.0 0.0
2023-07-31_01:00:00 0.72 25.18 95.54 2.31 172.65 0.0 0.0 0.0 0.0
2023-07-31_01:15:00 0.75 25.18 95.67 2.46 176.34 0.0 0.0 0.0 0.0
2023-07-31_01:30:00 0.76 25.12 95.97 2.31 176.06 0.0 0.0 0.0 0.0
2023-07-31_01:45:00 0.75 25.2 95.68 2.4 180.27 0.0 0.0 0.0 0.0
2023-07-31_02:00:00 0.76 25.18 95.76 2.55 190.96 0.0 0.0 0.0 0.0
2023-07-31_02:15:00 0.76 25.21 95.81 2.69 199.77 0.0 0.0 0.0 0.0
2023-07-31_02:30:00 0.76 25.23 95.8 2.86 202.16 0.0 0.0 0.0 0.0
2023-07-31_02:45:00 0.76 25.14 96.4 2.97 201.65 0.0 0.0 0.0 0.0
2023-07-31_03:00:00 0.76 25.1 96.77 2.95 200.72 0.0 0.0 0.0 0.0
2023-07-31_03:15:00 0.76 25.04 97.25 2.87 200.01 0.0 0.0 0.0 0.0
2023-07-31_03:30:00 0.76 24.96 97.71 2.75 198.59 0.0 0.0 0.0 0.0
2023-07-31_03:45:00 0.76 24.86 98.25 2.69 195.95 0.0 0.0 0.0 0.0
2023-07-31_04:00:00 0.76 24.83 98.45 2.78 195.09 0.0 0.0 0.0 0.0
2023-07-31_04:15:00 0.76 24.83 98.66 2.77 196.54 0.0 0.0 0.0 0.0
2023-07-31_04:30:00 0.76 24.79 98.89 2.68 197.41 0.0 0.0 0.0 0.0
2023-07-31_04:45:00 0.76 24.82 98.87 2.68 195.44 0.0 0.0 0.0 0.0
2023-07-31_05:00:00 0.75 24.81 98.93 2.68 194.72 0.0 0.0 0.0 0.0
2023-07-31_05:15:00 0.75 24.86 98.73 2.65 195.13 0.0 0.0 0.0 0.0
2023-07-31_05:30:00 0.74 24.84 98.81 2.56 194.39 0.0 0.0 0.0 0.0
2023-07-31_05:45:00 0.69 24.92 98.37 2.53 193.55 0.1 0.1 0.0 0.1
2023-07-31_06:00:00 0.68 24.9 98.38 2.43 192.78 0.1 0.1 0.0 0.1
2023-07-31_06:15:00 0.69 25.34 96.17 3.28 200.44 32.79 108.19 86.56 21.63
2023-07-31_06:30:00 0.7 25.42 95.51 3.39 205.78 32.79 106.36 84.72 21.63
2023-07-31_06:45:00 0.7 25.68 94.52 3.53 210.22 93.78 167.02 100.29 66.73
2023-07-31_07:00:00 0.7 25.77 94.01 3.65 211.53 93.78 164.04 97.31 66.73
2023-07-31_07:15:00 0.72 26.11 92.72 3.91 211.84 207.01 322.04 200.41 121.63
2023-07-31_07:30:00 0.72 26.25 92.04 3.89 214.37 207.01 314.17 192.54 121.63
2023-07-31_07:45:00 0.71 26.63 90.4 3.86 215.11 329.62 440.83 283.54 157.29
2023-07-31_08:00:00 0.7 26.83 89.2 3.9 217.08 329.62 426.57 269.28 157.29
2023-07-31_08:15:00 0.72 27.34 86.9 3.98 219.57 442.43 488.79 272.01 216.79
2023-07-31_08:30:00 0.74 27.64 85.13 3.98 221.54 442.43 471.53 254.74 216.79
2023-07-31_08:45:00 0.72 28.1 82.8 4.1 224.28 537.49 510.4 238.84 271.56
2023-07-31_09:00:00 0.71 28.38 80.9 4.01 227.04 537.49 491.24 219.68 271.56
2023-07-31_09:15:00 0.71 28.79 78.69 4.06 230.46 695.82 555.01 282.74 272.26
2023-07-31_09:30:00 0.73 29.05 76.89 4.11 234.02 695.82 525.93 253.67 272.26
2023-07-31_09:45:00 0.75 29.35 75.33 4.2 239.39 765.56 522.56 225.54 297.02
2023-07-31_10:00:00 0.75 29.55 74.53 4.38 244.32 765.56 491.8 194.78 297.02
2023-07-31_10:15:00 0.75 29.57 74.67 4.5 245.95 542.01 396.64 69.5 327.14
2023-07-31_10:30:00 0.73 29.66 74.82 4.59 247.17 542.01 383.2 56.06 327.14
2023-07-31_10:45:00 0.73 29.75 74.63 4.49 247.33 552.46 373.14 41.59 331.55
2023-07-31_11:00:00 0.73 29.93 73.83 4.27 246.2 552.46 360.05 28.5 331.55
2023-07-31_11:15:00 0.73 30.12 72.85 3.78 240.64 693.21 325.1 27.97 297.13
2023-07-31_11:30:00 0.73 30.25 72.3 3.61 236.19 693.21 298.86 1.73 297.13
2023-07-31_11:45:00 0.72 30.16 73.17 3.53 240.23 456.45 232.14 0.0 232.14
2023-07-31_12:00:00 0.68 30.15 73.55 3.33 243.67 456.45 232.14 0.0 232.14
2023-07-31_12:15:00 0.64 30.54 71.41 3.72 249.94 608.75 258.87 0.0 258.87
2023-07-31_12:30:00 0.65 30.51 71.33 3.82 252.12 608.75 258.87 0.0 258.87
2023-07-31_12:45:00 0.68 30.4 71.91 4.11 253.41 765.32 414.19 0.0 414.19
