time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-30_07:00:00 0.8 25.76 89.09 3.97 233.78 0.0 0.0 0.0 0.0
2023-07-30_07:15:00 0.78 26.79 84.44 4.23 239.1 297.78 668.04 626.83 41.21
2023-07-30_07:30:00 0.77 27.18 82.79 4.17 239.0 297.78 643.51 602.3 41.21
2023-07-30_07:45:00 0.82 27.43 81.77 4.09 239.95 325.94 408.48 204.14 204.34
2023-07-30_08:00:00 0.86 27.52 81.37 4.26 242.72 325.94 398.24 193.9 204.34
2023-07-30_08:15:00 0.98 26.81 84.29 3.35 243.71 49.16 50.07 6.13 43.94
2023-07-30_08:30:00 0.98 26.69 84.89 3.35 240.11 49.16 49.68 5.74 43.94
2023-07-30_08:45:00 0.98 26.41 86.04 3.1 239.38 13.9 13.79 0.44 13.35
2023-07-30_09:00:00 0.98 26.29 87.06 2.8 244.54 13.9 13.75 0.4 13.35
2023-07-30_09:15:00 0.98 26.25 88.09 2.66 256.06 39.39 39.17 0.01 39.16
2023-07-30_09:30:00 0.96 26.15 89.27 2.48 264.38 39.39 39.17 0.01 39.16
2023-07-30_09:45:00 0.95 26.19 89.33 2.94 272.06 90.17 89.63 0.02 89.61
2023-07-30_10:00:00 0.96 26.03 90.32 2.92 277.03 90.17 89.63 0.02 89.61
2023-07-30_10:15:00 0.97 26.03 90.56 2.85 280.75 131.34 129.65 0.47 129.18
2023-07-30_10:30:00 0.97 25.99 90.81 2.72 277.63 131.34 129.56 0.37 129.18
2023-07-30_10:45:00 0.97 26.31 89.79 2.66 276.34 158.07 157.12 0.01 157.11
2023-07-30_11:00:00 0.97 26.47 89.4 2.5 275.74 158.07 157.12 0.01 157.11
2023-07-30_11:15:00 0.94 27.17 87.08 2.87 274.27 304.79 302.12 0.07 302.04
2023-07-30_11:30:00 0.91 27.52 85.88 3.19 272.66 304.79 302.05 0.0 302.04
2023-07-30_11:45:00 0.87 28.38 82.71 3.79 271.49 766.82 684.7 0.0 684.7
2023-07-30_12:00:00 0.84 28.77 80.16 3.96 270.93 766.82 684.7 0.0 684.7
2023-07-30_12:15:00 0.81 29.01 77.94 4.26 267.09 755.8 355.82 0.0 355.82
2023-07-30_12:30:00 0.83 29.19 76.12 4.51 263.43 755.8 355.82 0.0 355.82
2023-07-30_12:45:00 0.86 29.2 75.3 4.41 262.4 664.99 340.83 0.0 340.83
2023-07-30_13:00:00 0.84 29.32 74.42 4.45 262.32 664.99 340.83 0.0 340.83
2023-07-30_13:15:00 0.81 29.31 74.13 4.46 260.99 644.36 427.57 0.0 427.57
2023-07-30_13:30:00 0.8 29.37 73.54 4.48 261.69 644.36 427.57 0.0 427.57
2023-07-30_13:45:00 0.86 29.4 73.23 4.2 259.53 477.43 168.51 0.0 168.51
2023-07-30_14:00:00 0.9 29.49 72.67 3.91 255.37 477.43 168.51 0.0 168.51
2023-07-30_14:15:00 0.92 29.02 74.92 3.11 251.31 272.21 127.34 0.0 127.34
2023-07-30_14:30:00 0.88 29.08 74.99 2.95 244.64 272.21 127.34 0.0 127.34
2023-07-30_14:45:00 0.89 29.24 74.47 3.08 234.43 302.29 148.27 0.0 148.27
2023-07-30_15:00:00 0.88 29.31 74.51 3.14 225.16 302.29 148.27 0.0 148.27
2023-07-30_15:15:00 0.88 29.64 73.3 3.39 219.01 288.38 135.67 0.0 135.67
2023-07-30_15:30:00 0.92 29.72 73.23 3.74 214.87 288.38 135.67 0.0 135.67
2023-07-30_15:45:00 0.91 29.53 74.26 3.84 212.87 266.65 153.16 0.0 153.16
2023-07-30_16:00:00 0.9 29.54 74.5 3.92 212.66 266.65 153.16 0.0 153.16
2023-07-30_16:15:00 0.9 29.8 73.71 4.14 214.96 346.91 233.44 0.0 233.44
2023-07-30_16:30:00 0.91 29.99 73.08 4.19 215.14 346.91 233.44 0.0 233.44
2023-07-30_16:45:00 0.9 29.77 74.15 4.14 213.55 221.7 211.12 0.0 211.12
2023-07-30_17:00:00 0.9 29.8 74.36 4.15 212.5 221.7 211.12 0.0 211.12
2023-07-30_17:15:00 0.9 29.48 76.33 3.32 215.18 109.76 108.36 0.0 108.36
2023-07-30_17:30:00 0.9 29.45 76.72 3.21 220.58 109.76 108.36 0.0 108.36
2023-07-30_17:45:00 0.92 28.96 79.75 2.71 218.36 59.67 55.23 0.0 55.23
2023-07-30_18:00:00 0.93 28.89 80.38 2.66 220.15 59.67 55.23 0.0 55.23
2023-07-30_18:15:00 0.92 27.86 83.69 2.48 217.04 1.16 1.15 0.0 1.15
2023-07-30_18:30:00 0.93 27.83 83.48 2.59 215.09 1.16 1.15 0.0 1.15
2023-07-30_18:45:00 0.94 27.56 84.15 2.7 222.74 0.0 0.0 0.0 0.0
2023-07-30_19:00:00 0.93 27.57 83.37 2.93 229.29 0.0 0.0 0.0 0.0
2023-07-30_19:15:00 0.92 27.6 82.21 3.4 230.93 0.0 0.0 0.0 0.0
2023-07-30_19:30:00 0.89 27.6 81.24 3.74 231.69 0.0 0.0 0.0 0.0
2023-07-30_19:45:00 0.9 27.41 81.4 3.7 235.32 0.0 0.0 0.0 0.0
2023-07-30_20:00:00 0.83 27.32 81.44 3.72 234.94 0.0 0.0 0.0 0.0
2023-07-30_20:15:00 0.8 27.1 82.61 3.54 235.11 0.0 0.0 0.0 0.0
