time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-05_07:00:00 0.27 26.7 72.64 3.88 237.39 0.0 0.0 0.0 0.0
2023-08-05_07:15:00 0.26 27.71 69.38 4.28 239.69 354.11 696.05 652.97 43.08
2023-08-05_07:30:00 0.22 27.94 68.4 4.46 241.37 354.11 667.73 624.65 43.08
2023-08-05_07:45:00 0.15 28.4 66.42 4.47 242.17 474.2 682.68 635.02 47.66
2023-08-05_08:00:00 0.04 28.65 65.07 4.52 244.68 474.2 647.61 599.95 47.66
2023-08-05_08:15:00 0.01 29.16 62.85 4.86 240.81 588.36 639.12 587.96 51.16
2023-08-05_08:30:00 0.0 29.39 61.55 5.12 240.17 588.36 598.09 546.94 51.16
2023-08-05_08:45:00 0.0 29.79 59.78 5.54 240.31 693.57 573.55 519.62 53.93
2023-08-05_09:00:00 0.0 30.02 58.67 5.87 237.33 693.57 527.47 473.53 53.93
2023-08-05_09:15:00 0.01 30.27 57.79 6.32 234.18 787.14 491.32 435.15 56.17
2023-08-05_09:30:00 0.0 30.37 57.69 6.45 234.34 787.14 441.18 385.01 56.17
2023-08-05_09:45:00 0.0 30.56 57.58 6.62 235.92 866.99 396.77 338.84 57.92
2023-08-05_10:00:00 0.0 30.66 57.8 6.77 236.89 866.99 343.68 285.76 57.92
2023-08-05_10:15:00 0.0 30.86 57.66 6.83 235.5 931.26 293.68 234.43 59.26
2023-08-05_10:30:00 0.0 31.02 57.33 6.97 235.96 931.26 238.99 179.73 59.26
2023-08-05_10:45:00 0.01 31.29 56.43 7.11 235.57 978.24 186.21 126.01 60.21
2023-08-05_11:00:00 0.01 31.49 55.7 7.18 234.6 978.24 133.25 73.05 60.21
2023-08-05_11:15:00 0.01 31.72 54.97 7.25 234.6 1008.56 72.29 11.5 60.79
2023-08-05_11:30:00 0.02 31.94 54.33 7.28 233.82 1008.56 60.79 0.0 60.79
2023-08-05_11:45:00 0.01 32.12 53.86 7.39 234.36 1020.85 61.03 0.0 61.03
2023-08-05_12:00:00 0.01 32.26 53.6 7.52 233.85 1020.85 61.03 0.0 61.03
2023-08-05_12:15:00 0.01 32.35 53.5 7.53 232.92 1015.22 60.89 0.0 60.89
2023-08-05_12:30:00 0.01 32.42 53.58 7.53 231.96 1015.22 60.89 0.0 60.89
2023-08-05_12:45:00 0.02 32.45 53.69 7.47 233.01 990.83 60.43 0.0 60.43
2023-08-05_13:00:00 0.01 32.49 53.77 7.44 234.53 990.83 60.43 0.0 60.43
2023-08-05_13:15:00 0.0 32.49 54.04 7.54 235.93 948.44 59.59 0.0 59.59
2023-08-05_13:30:00 0.0 32.52 54.16 7.54 237.25 948.44 59.59 0.0 59.59
2023-08-05_13:45:00 0.0 32.48 54.48 7.57 237.69 889.38 58.39 0.0 58.39
2023-08-05_14:00:00 0.0 32.5 54.57 7.52 238.1 889.38 58.39 0.0 58.39
2023-08-05_14:15:00 0.0 32.44 54.75 7.37 237.52 814.89 56.77 0.0 56.77
2023-08-05_14:30:00 0.0 32.43 54.77 7.29 237.35 814.89 56.77 0.0 56.77
2023-08-05_14:45:00 0.0 32.3 55.29 7.12 236.51 726.58 54.73 0.0 54.73
2023-08-05_15:00:00 0.0 32.26 55.65 6.97 234.36 726.58 54.73 0.0 54.73
2023-08-05_15:15:00 0.0 32.08 56.47 6.9 231.94 625.86 52.18 0.0 52.18
2023-08-05_15:30:00 0.0 32.02 56.97 6.96 230.87 625.86 52.18 0.0 52.18
2023-08-05_15:45:00 0.0 31.74 58.38 7.0 229.04 514.97 48.97 0.0 48.97
2023-08-05_16:00:00 0.0 31.57 59.67 6.99 226.78 514.97 48.97 0.0 48.97
2023-08-05_16:15:00 0.0 31.17 61.75 7.02 223.75 397.25 45.82 0.0 45.82
2023-08-05_16:30:00 0.0 30.96 63.03 7.14 221.57 397.25 45.82 0.0 45.82
2023-08-05_16:45:00 0.0 30.46 65.3 7.16 220.28 272.81 57.17 0.0 57.17
2023-08-05_17:00:00 0.0 30.2 67.0 7.08 219.55 272.81 57.17 0.0 57.17
2023-08-05_17:15:00 0.0 29.65 69.92 6.65 217.02 152.57 48.94 0.0 48.94
2023-08-05_17:30:00 0.0 29.42 71.6 6.59 215.91 152.57 48.94 0.0 48.94
2023-08-05_17:45:00 0.0 28.63 75.47 6.13 213.93 45.4 28.3 0.0 28.3
2023-08-05_18:00:00 0.0 28.3 77.5 6.29 214.24 45.4 28.3 0.0 28.3
2023-08-05_18:15:00 0.0 27.64 80.46 6.22 215.2 0.0 0.0 0.0 0.0
2023-08-05_18:30:00 0.0 27.43 81.89 6.44 216.64 0.0 0.0 0.0 0.0
2023-08-05_18:45:00 0.0 27.2 83.49 6.49 218.23 0.0 0.0 0.0 0.0
2023-08-05_19:00:00 0.0 27.06 84.52 6.37 219.32 0.0 0.0 0.0 0.0
