time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-05_07:00:00 0.44 28.63 69.67 6.52 224.78 0.0 0.0 0.0 0.0
2023-08-05_07:15:00 0.38 29.06 68.5 7.27 227.77 365.09 690.89 646.71 44.18
2023-08-05_07:30:00 0.34 29.11 67.74 7.71 229.33 365.09 663.11 618.93 44.18
2023-08-05_07:45:00 0.35 29.36 66.76 7.86 229.56 483.03 676.69 627.95 48.74
2023-08-05_08:00:00 0.37 29.48 66.52 7.84 230.04 483.03 642.43 593.69 48.74
2023-08-05_08:15:00 0.34 29.74 65.86 7.99 230.04 594.67 633.63 581.4 52.23
2023-08-05_08:30:00 0.36 30.03 65.05 8.16 231.73 594.67 593.66 541.43 52.23
2023-08-05_08:45:00 0.35 30.28 64.42 8.11 234.61 697.02 569.35 514.3 55.05
2023-08-05_09:00:00 0.32 30.5 63.85 8.1 236.82 697.02 524.56 469.51 55.05
2023-08-05_09:15:00 0.28 30.98 62.57 7.7 237.36 788.94 489.92 432.67 57.25
2023-08-05_09:30:00 0.26 31.29 61.87 7.4 238.98 788.94 441.21 383.96 57.25
2023-08-05_09:45:00 0.27 31.49 61.43 7.25 240.03 866.57 398.16 339.09 59.08
2023-08-05_10:00:00 0.25 31.61 61.23 7.21 241.22 866.57 346.64 287.57 59.08
2023-08-05_10:15:00 0.21 31.7 60.98 7.24 241.23 929.56 298.41 237.97 60.45
2023-08-05_10:30:00 0.16 31.74 60.79 7.25 239.9 929.56 245.32 184.87 60.45
2023-08-05_10:45:00 0.12 31.87 60.38 7.11 240.73 976.67 194.35 132.95 61.41
2023-08-05_11:00:00 0.09 31.99 60.13 6.97 241.93 976.67 142.42 81.01 61.41
2023-08-05_11:15:00 0.07 32.11 60.03 6.64 242.64 1006.32 83.97 21.97 62.0
2023-08-05_11:30:00 0.05 32.23 59.72 6.6 244.27 1006.32 62.0 0.0 62.0
2023-08-05_11:45:00 0.07 32.37 59.39 6.49 245.31 1017.91 62.22 0.0 62.22
2023-08-05_12:00:00 0.09 32.52 59.19 6.25 243.64 1017.91 62.22 0.0 62.22
2023-08-05_12:15:00 0.09 32.64 59.22 6.03 241.82 1010.7 62.1 0.0 62.1
2023-08-05_12:30:00 0.1 32.74 59.27 5.9 242.28 1010.7 62.1 0.0 62.1
2023-08-05_12:45:00 0.14 32.85 59.24 5.82 242.98 985.48 61.58 0.0 61.58
2023-08-05_13:00:00 0.18 32.95 58.96 5.93 244.34 985.48 61.58 0.0 61.58
2023-08-05_13:15:00 0.21 32.99 58.81 6.02 245.97 942.9 60.72 0.0 60.72
2023-08-05_13:30:00 0.25 33.05 58.7 6.07 246.96 942.9 60.72 0.0 60.72
2023-08-05_13:45:00 0.28 33.06 58.64 6.22 246.95 884.45 59.46 0.0 59.46
2023-08-05_14:00:00 0.29 33.06 58.6 6.37 247.58 884.45 59.46 0.0 59.46
2023-08-05_14:15:00 0.29 33.0 58.75 6.49 249.8 810.8 57.8 0.0 57.8
2023-08-05_14:30:00 0.28 32.98 58.76 6.7 251.12 810.8 57.8 0.0 57.8
2023-08-05_14:45:00 0.27 32.86 59.05 6.81 250.56 723.62 55.7 0.0 55.7
2023-08-05_15:00:00 0.28 32.8 59.19 6.66 250.62 723.62 55.7 0.0 55.7
2023-08-05_15:15:00 0.29 32.72 59.54 6.17 252.32 624.74 53.07 0.0 53.07
2023-08-05_15:30:00 0.29 32.77 59.67 5.8 254.72 624.74 53.07 0.0 53.07
2023-08-05_15:45:00 0.29 32.75 59.84 5.57 255.02 515.75 49.79 0.0 49.79
2023-08-05_16:00:00 0.31 32.77 59.96 5.31 252.85 515.75 49.79 0.0 49.79
2023-08-05_16:15:00 0.29 32.62 60.63 5.01 247.93 381.09 48.51 0.0 48.51
2023-08-05_16:30:00 0.3 32.59 60.97 5.05 242.61 381.09 48.51 0.0 48.51
2023-08-05_16:45:00 0.32 32.41 61.68 5.16 238.49 280.52 40.16 0.0 40.16
2023-08-05_17:00:00 0.31 32.39 61.75 5.33 235.98 280.52 40.16 0.0 40.16
2023-08-05_17:15:00 0.3 32.18 62.58 5.16 234.34 162.14 32.32 0.0 32.32
2023-08-05_17:30:00 0.26 32.13 62.9 5.16 232.59 162.14 32.32 0.0 32.32
2023-08-05_17:45:00 0.22 31.68 64.68 4.71 229.05 54.07 19.12 0.0 19.12
