time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-22_07:00:00 0.27 27.31 79.41 1.78 319.87 0.0 0.0 0.0 0.0
2023-07-22_07:15:00 0.27 27.88 78.74 1.92 326.33 366.84 690.27 645.98 44.29
2023-07-22_07:30:00 0.26 28.04 77.99 1.88 333.35 366.84 663.45 619.16 44.29
2023-07-22_07:45:00 0.3 28.27 77.11 2.02 346.17 480.94 676.84 628.11 48.73
2023-07-22_08:00:00 0.33 28.44 76.42 1.98 353.63 480.94 643.8 595.07 48.73
2023-07-22_08:15:00 0.33 28.59 76.07 2.71 359.77 588.97 635.93 583.77 52.16
2023-07-22_08:30:00 0.33 28.75 75.54 2.75 8.03 588.97 597.39 545.23 52.16
2023-07-22_08:45:00 0.33 28.83 75.36 2.95 15.01 688.65 575.08 520.17 54.92
2023-07-22_09:00:00 0.36 28.89 75.23 2.92 22.03 688.65 531.85 476.94 54.92
2023-07-22_09:15:00 0.41 29.03 74.86 3.12 27.61 759.34 489.78 427.25 62.53
2023-07-22_09:30:00 0.5 29.09 74.88 3.64 29.26 759.34 444.3 381.77 62.53
2023-07-22_09:45:00 0.54 29.12 74.95 3.72 28.26 769.23 440.06 261.33 178.73
2023-07-22_10:00:00 0.58 29.18 74.9 3.82 26.91 769.23 403.1 224.38 178.73
2023-07-22_10:15:00 0.58 29.3 74.56 3.81 24.13 896.26 420.29 201.71 218.58
2023-07-22_10:30:00 0.59 29.35 74.46 3.98 22.97 896.26 379.59 161.02 218.58
2023-07-22_10:45:00 0.58 29.45 74.17 4.11 24.46 909.98 495.36 84.67 410.69
2023-07-22_11:00:00 0.54 29.51 74.04 4.09 26.94 909.98 467.27 56.58 410.69
2023-07-22_11:15:00 0.48 29.53 74.04 3.93 30.24 890.39 648.14 15.37 632.77
2023-07-22_11:30:00 0.4 29.55 73.92 3.36 33.9 890.39 632.77 0.0 632.77
2023-07-22_11:45:00 0.36 29.6 73.72 3.26 42.56 904.65 644.88 0.0 644.88
2023-07-22_12:00:00 0.37 29.65 73.93 3.74 47.97 904.65 644.88 0.0 644.88
2023-07-22_12:15:00 0.4 29.66 74.45 4.29 49.19 972.75 251.88 0.0 251.88
2023-07-22_12:30:00 0.37 29.6 75.06 4.22 48.44 972.75 251.88 0.0 251.88
2023-07-22_12:45:00 0.32 29.63 75.13 4.1 49.29 955.12 235.77 0.0 235.77
2023-07-22_13:00:00 0.27 29.66 75.19 3.98 50.35 955.12 235.77 0.0 235.77
2023-07-22_13:15:00 0.25 29.69 75.32 4.26 49.23 916.1 211.43 0.0 211.43
2023-07-22_13:30:00 0.24 29.72 75.47 4.44 44.75 916.1 211.43 0.0 211.43
2023-07-22_13:45:00 0.17 29.73 75.66 4.65 45.27 876.97 61.57 0.0 61.57
2023-07-22_14:00:00 0.15 29.73 76.01 4.93 46.01 876.97 61.57 0.0 61.57
2023-07-22_14:15:00 0.18 29.71 76.25 4.72 46.16 806.71 58.55 0.0 58.55
2023-07-22_14:30:00 0.17 29.74 76.02 4.31 48.38 806.71 58.55 0.0 58.55
2023-07-22_14:45:00 0.1 29.7 76.08 4.44 51.17 721.59 55.64 0.0 55.64
2023-07-22_15:00:00 0.07 29.7 75.98 4.32 56.52 721.59 55.64 0.0 55.64
2023-07-22_15:15:00 0.0 29.62 76.17 4.4 61.63 625.39 53.43 0.0 53.43
2023-07-22_15:30:00 0.0 29.64 75.92 4.19 61.13 625.39 53.43 0.0 53.43
2023-07-22_15:45:00 0.0 29.59 75.98 4.16 61.06 519.55 49.88 0.0 49.88
2023-07-22_16:00:00 0.04 29.63 75.67 3.72 60.92 519.55 49.88 0.0 49.88
2023-07-22_16:15:00 0.0 29.54 76.02 3.94 69.62 405.15 48.9 0.0 48.9
2023-07-22_16:30:00 0.0 29.56 75.94 3.58 70.57 405.15 48.9 0.0 48.9
2023-07-22_16:45:00 0.0 29.46 76.45 3.56 71.82 287.14 48.95 0.0 48.95
2023-07-22_17:00:00 0.02 29.48 76.38 3.11 74.96 287.14 48.95 0.0 48.95
2023-07-22_17:15:00 0.06 29.36 77.07 3.16 77.94 170.11 41.05 0.0 41.05
2023-07-22_17:30:00 0.04 29.34 77.47 3.28 83.82 170.11 41.05 0.0 41.05
2023-07-22_17:45:00 0.02 29.16 78.45 3.24 87.55 64.27 23.16 0.0 23.16
2023-07-22_18:00:00 0.02 29.17 78.42 3.21 92.13 64.27 23.16 0.0 23.16
2023-07-22_18:15:00 0.01 28.84 79.62 3.06 90.45 0.0 0.0 0.0 0.0
2023-07-22_18:30:00 0.01 28.84 79.62 3.18 90.46 0.0 0.0 0.0 0.0
