time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-08_07:00:00 0.0 27.35 69.85 3.65 247.38 0.0 0.0 0.0 0.0
2023-08-08_07:15:00 0.0 28.32 66.9 3.79 250.62 353.74 693.79 650.77 43.02
2023-08-08_07:30:00 0.0 28.54 65.66 3.9 252.7 353.74 665.3 622.28 43.02
2023-08-08_07:45:00 0.0 28.93 63.98 3.7 251.51 474.27 680.02 632.43 47.59
2023-08-08_08:00:00 0.0 29.21 62.81 3.9 248.44 474.27 644.74 597.15 47.59
2023-08-08_08:15:00 0.0 29.56 61.58 4.37 246.54 588.25 635.3 584.2 51.1
2023-08-08_08:30:00 0.0 29.75 60.97 4.61 246.25 588.25 594.09 542.98 51.1
2023-08-08_08:45:00 0.0 30.02 60.17 4.83 244.89 693.44 569.02 515.15 53.87
2023-08-08_09:00:00 0.0 30.17 59.97 5.07 240.64 693.44 522.75 468.88 53.87
2023-08-08_09:15:00 0.0 30.4 59.71 5.19 238.8 787.04 486.23 430.14 56.09
2023-08-08_09:30:00 0.0 30.5 59.85 5.13 238.46 787.04 435.92 379.83 56.09
2023-08-08_09:45:00 0.0 30.7 59.8 5.12 235.96 865.96 391.91 332.21 59.71
2023-08-08_10:00:00 0.0 30.74 60.25 5.5 233.45 865.96 338.84 279.14 59.71
2023-08-08_10:15:00 0.0 30.88 60.4 5.76 231.17 929.7 287.35 228.15 59.2
2023-08-08_10:30:00 0.0 31.0 60.39 6.06 231.32 929.7 232.6 173.4 59.2
2023-08-08_10:45:00 0.0 31.17 59.95 6.27 231.15 974.37 185.0 118.5 66.5
2023-08-08_11:00:00 0.0 31.3 59.45 6.23 232.41 974.37 132.76 66.26 66.5
2023-08-08_11:15:00 0.0 31.5 58.66 6.34 233.19 966.95 91.83 4.53 87.3
2023-08-08_11:30:00 0.0 31.67 57.98 6.54 232.89 966.95 87.3 0.0 87.3
2023-08-08_11:45:00 0.0 31.82 57.45 6.67 233.51 1019.36 71.55 0.0 71.55
2023-08-08_12:00:00 0.0 31.93 57.02 6.79 233.77 1019.36 71.55 0.0 71.55
2023-08-08_12:15:00 0.0 32.04 56.57 7.06 234.84 1013.57 85.21 0.0 85.21
2023-08-08_12:30:00 0.0 32.16 56.08 7.23 236.73 1013.57 85.21 0.0 85.21
2023-08-08_12:45:00 0.0 32.24 55.74 7.36 238.4 988.05 108.31 0.0 108.31
2023-08-08_13:00:00 0.0 32.36 55.43 7.4 239.86 988.05 108.31 0.0 108.31
2023-08-08_13:15:00 0.0 32.41 55.33 7.37 240.61 948.01 94.63 0.0 94.63
2023-08-08_13:30:00 0.0 32.47 55.1 7.35 240.93 948.01 94.63 0.0 94.63
2023-08-08_13:45:00 0.0 32.45 55.17 7.37 239.86 891.63 65.59 0.0 65.59
2023-08-08_14:00:00 0.0 32.46 55.4 7.48 238.5 891.63 65.59 0.0 65.59
2023-08-08_14:15:00 0.0 32.35 56.11 7.49 237.38 815.15 76.18 0.0 76.18
2023-08-08_14:30:00 0.0 32.32 56.37 7.43 237.26 815.15 76.18 0.0 76.18
2023-08-08_14:45:00 0.0 32.16 56.95 7.27 236.15 718.36 130.62 0.0 130.62
2023-08-08_15:00:00 0.0 32.07 57.62 7.27 234.22 718.36 130.62 0.0 130.62
2023-08-08_15:15:00 0.0 31.83 58.89 7.22 232.17 611.79 153.06 0.0 153.06
2023-08-08_15:30:00 0.0 31.71 59.69 7.17 230.86 611.79 153.06 0.0 153.06
2023-08-08_15:45:00 0.0 31.38 61.19 7.14 228.79 491.55 119.48 0.0 119.48
2023-08-08_16:00:00 0.0 31.23 62.22 7.1 226.75 491.55 119.48 0.0 119.48
2023-08-08_16:15:00 0.0 30.85 64.17 7.06 224.47 390.62 74.84 0.0 74.84
2023-08-08_16:30:00 0.0 30.59 65.78 7.16 222.77 390.62 74.84 0.0 74.84
2023-08-08_16:45:00 0.0 30.06 68.41 7.2 221.2 273.68 40.71 0.0 40.71
2023-08-08_17:00:00 0.0 29.77 70.35 7.22 219.55 273.68 40.71 0.0 40.71
2023-08-08_17:15:00 0.0 29.15 73.65 7.04 217.45 150.5 31.36 0.0 31.36
2023-08-08_17:30:00 0.0 28.87 75.5 6.95 216.96 150.5 31.36 0.0 31.36
2023-08-08_17:45:00 0.0 28.21 78.56 6.43 216.61 44.58 17.06 0.0 17.06
2023-08-08_18:00:00 0.0 28.01 79.58 6.46 217.43 44.58 17.06 0.0 17.06
2023-08-08_18:15:00 0.0 27.5 81.32 6.49 218.8 0.0 0.0 0.0 0.0
2023-08-08_18:30:00 0.0 27.37 82.01 6.54 220.22 0.0 0.0 0.0 0.0
2023-08-08_18:45:00 0.0 27.2 83.12 6.45 220.91 0.0 0.0 0.0 0.0
2023-08-08_19:00:00 0.0 27.09 84.19 6.5 221.89 0.0 0.0 0.0 0.0
2023-08-08_19:15:00 0.0 26.97 85.37 6.53 223.08 0.0 0.0 0.0 0.0
2023-08-08_19:30:00 0.0 26.88 86.29 6.37 223.62 0.0 0.0 0.0 0.0
2023-08-08_19:45:00 0.0 26.83 86.87 6.03 223.57 0.0 0.0 0.0 0.0
2023-08-08_20:00:00 0.0 26.79 87.32 5.87 224.81 0.0 0.0 0.0 0.0
2023-08-08_20:15:00 0.0 26.77 87.43 5.89 226.38 0.0 0.0 0.0 0.0
2023-08-08_20:30:00 0.0 26.74 87.52 5.9 228.43 0.0 0.0 0.0 0.0
2023-08-08_20:45:00 0.0 26.69 87.74 5.86 229.65 0.0 0.0 0.0 0.0
2023-08-08_21:00:00 0.0 26.65 88.12 5.57 229.44 0.0 0.0 0.0 0.0
2023-08-08_21:15:00 0.0 26.65 88.46 5.4 228.75 0.0 0.0 0.0 0.0
2023-08-08_21:30:00 0.0 26.62 89.03 5.39 227.18 0.0 0.0 0.0 0.0
2023-08-08_21:45:00 0.0 26.68 89.11 5.67 227.23 0.0 0.0 0.0 0.0
2023-08-08_22:00:00 0.0 26.71 89.16 5.86 228.99 0.0 0.0 0.0 0.0
2023-08-08_22:15:00 0.0 26.68 89.49 5.92 229.63 0.0 0.0 0.0 0.0
2023-08-08_22:30:00 0.0 26.67 89.53 5.82 229.42 0.0 0.0 0.0 0.0
2023-08-08_22:45:00 0.0 26.62 89.8 5.47 226.79 0.0 0.0 0.0 0.0
2023-08-08_23:00:00 0.0 26.57 90.16 5.34 226.87 0.0 0.0 0.0 0.0
2023-08-08_23:15:00 0.0 26.55 90.25 5.34 229.15 0.0 0.0 0.0 0.0
2023-08-08_23:30:00 0.0 26.51 90.37 4.99 230.75 0.0 0.0 0.0 0.0
2023-08-08_23:45:00 0.0 26.5 89.87 5.07 235.46 0.0 0.0 0.0 0.0
2023-08-09_00:00:00 0.0 26.51 88.81 5.2 235.43 0.0 0.0 0.0 0.0
2023-08-09_00:15:00 0.0 26.44 88.52 5.29 233.04 0.0 0.0 0.0 0.0
2023-08-09_00:30:00 0.0 26.36 88.57 5.29 233.98 0.0 0.0 0.0 0.0
2023-08-09_00:45:00 0.0 26.23 88.92 5.37 236.04 0.0 0.0 0.0 0.0
2023-08-09_01:00:00 0.0 26.2 88.36 5.73 237.89 0.0 0.0 0.0 0.0
2023-08-09_01:15:00 0.0 26.19 87.27 5.84 238.49 0.0 0.0 0.0 0.0
2023-08-09_01:30:00 0.0 26.18 85.96 5.85 237.57 0.0 0.0 0.0 0.0
