time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-08_07:00:00 0.0 28.29 70.02 4.31 212.22 0.0 0.0 0.0 0.0
2023-08-08_07:15:00 0.0 29.06 68.94 5.42 218.78 366.26 692.31 648.16 44.15
2023-08-08_07:30:00 0.0 29.23 68.03 6.0 221.13 366.26 664.18 620.03 44.15
2023-08-08_07:45:00 0.0 29.47 67.21 6.01 220.31 470.21 615.28 476.54 138.74
2023-08-08_08:00:00 0.0 29.6 66.88 5.97 220.68 470.21 588.99 450.25 138.74
2023-08-08_08:15:00 0.0 29.98 65.95 6.18 221.01 593.48 626.86 547.87 79.0
2023-08-08_08:30:00 0.0 30.24 65.41 6.27 223.71 593.48 588.74 509.75 79.0
2023-08-08_08:45:00 0.0 30.52 64.86 6.33 225.91 691.35 575.31 446.06 129.24
2023-08-08_09:00:00 0.0 30.75 64.39 6.24 229.89 691.35 535.92 406.68 129.24
2023-08-08_09:15:00 0.0 31.12 63.39 6.21 232.93 788.33 497.95 407.87 90.08
2023-08-08_09:30:00 0.0 31.43 62.43 6.32 233.27 788.33 451.26 361.18 90.08
2023-08-08_09:45:00 0.0 31.7 61.35 6.51 236.09 866.17 419.16 314.06 105.1
2023-08-08_10:00:00 0.0 31.93 60.4 6.62 238.84 866.17 370.43 265.33 105.1
2023-08-08_10:15:00 0.0 32.17 59.56 6.6 239.82 927.41 342.79 212.38 130.41
2023-08-08_10:30:00 0.0 32.34 59.06 6.48 240.88 927.41 293.95 163.54 130.41
2023-08-08_10:45:00 0.0 32.53 58.35 6.46 242.45 979.26 212.39 122.75 89.64
2023-08-08_11:00:00 0.0 32.67 57.7 6.46 243.69 979.26 161.98 72.34 89.64
2023-08-08_11:15:00 0.0 32.82 57.08 6.53 242.31 1012.15 76.85 14.91 61.95
2023-08-08_11:30:00 0.0 32.92 56.76 6.46 244.41 1012.15 61.95 0.0 61.95
2023-08-08_11:45:00 0.0 33.01 56.5 6.41 245.87 1024.18 62.48 0.0 62.48
2023-08-08_12:00:00 0.0 33.09 56.31 6.44 246.73 1024.18 62.48 0.0 62.48
2023-08-08_12:15:00 0.0 33.15 56.2 6.5 246.46 1017.49 62.38 0.0 62.38
2023-08-08_12:30:00 0.0 33.21 56.19 6.52 245.65 1017.49 62.38 0.0 62.38
2023-08-08_12:45:00 0.0 33.27 56.11 6.61 244.06 992.61 61.74 0.0 61.74
2023-08-08_13:00:00 0.0 33.29 56.06 6.65 243.97 992.61 61.74 0.0 61.74
2023-08-08_13:15:00 0.0 33.28 56.06 6.54 244.38 950.55 60.68 0.0 60.68
2023-08-08_13:30:00 0.0 33.34 55.74 6.46 246.5 950.55 60.68 0.0 60.68
2023-08-08_13:45:00 0.0 33.38 55.61 6.25 248.11 892.2 59.42 0.0 59.42
2023-08-08_14:00:00 0.0 33.47 55.47 6.13 247.97 892.2 59.42 0.0 59.42
2023-08-08_14:15:00 0.0 33.5 55.42 5.95 248.01 817.53 57.76 0.0 57.76
2023-08-08_14:30:00 0.0 33.6 55.08 5.79 249.3 817.53 57.76 0.0 57.76
2023-08-08_14:45:00 0.0 33.61 55.02 5.71 249.24 728.78 55.64 0.0 55.64
2023-08-08_15:00:00 0.0 33.63 55.04 5.74 247.77 728.78 55.64 0.0 55.64
2023-08-08_15:15:00 0.0 33.56 55.28 5.74 246.69 627.91 53.0 0.0 53.0
2023-08-08_15:30:00 0.0 33.56 55.4 5.66 246.75 627.91 53.0 0.0 53.0
2023-08-08_15:45:00 0.0 33.45 55.7 5.64 248.04 517.74 49.72 0.0 49.72
2023-08-08_16:00:00 0.0 33.43 55.51 5.72 249.85 517.74 49.72 0.0 49.72
2023-08-08_16:15:00 0.0 33.29 55.58 5.82 251.19 400.97 45.54 0.0 45.54
2023-08-08_16:30:00 0.0 33.24 55.75 5.8 250.52 400.97 45.54 0.0 45.54
2023-08-08_16:45:00 0.0 33.0 56.68 5.69 248.87 279.98 40.01 0.0 40.01
2023-08-08_17:00:00 0.0 32.92 57.04 5.8 249.36 279.98 40.01 0.0 40.01
2023-08-08_17:15:00 0.0 32.62 58.24 5.49 248.55 160.3 32.05 0.0 32.05
2023-08-08_17:30:00 0.0 32.52 58.73 5.43 247.89 160.3 32.05 0.0 32.05
2023-08-08_17:45:00 0.0 31.97 60.71 4.86 246.5 51.13 18.47 0.0 18.47
2023-08-08_18:00:00 0.0 31.74 61.68 4.6 244.85 51.13 18.47 0.0 18.47
2023-08-08_18:15:00 0.0 31.2 63.09 4.27 241.88 0.0 0.0 0.0 0.0
2023-08-08_18:30:00 0.0 31.08 63.79 4.11 236.15 0.0 0.0 0.0 0.0
2023-08-08_18:45:00 0.0 30.95 64.4 4.24 229.73 0.0 0.0 0.0 0.0
2023-08-08_19:00:00 0.0 30.84 64.6 4.51 226.65 0.0 0.0 0.0 0.0
2023-08-08_19:15:00 0.0 30.59 65.38 4.4 226.25 0.0 0.0 0.0 0.0
2023-08-08_19:30:00 0.0 30.41 66.02 4.29 225.83 0.0 0.0 0.0 0.0
2023-08-08_19:45:00 0.0 30.28 66.42 4.39 224.25 0.0 0.0 0.0 0.0
2023-08-08_20:00:00 0.0 30.16 66.81 4.44 222.76 0.0 0.0 0.0 0.0
2023-08-08_20:15:00 0.0 30.01 67.4 4.42 222.2 0.0 0.0 0.0 0.0
2023-08-08_20:30:00 0.0 29.88 67.97 4.38 222.06 0.0 0.0 0.0 0.0
2023-08-08_20:45:00 0.0 29.75 68.59 4.33 221.44 0.0 0.0 0.0 0.0
2023-08-08_21:00:00 0.0 29.62 69.25 4.29 219.9 0.0 0.0 0.0 0.0
2023-08-08_21:15:00 0.0 29.42 70.23 4.19 218.51 0.0 0.0 0.0 0.0
2023-08-08_21:30:00 0.0 29.28 70.88 4.09 217.33 0.0 0.0 0.0 0.0
2023-08-08_21:45:00 0.0 29.14 71.37 4.05 216.51 0.0 0.0 0.0 0.0
2023-08-08_22:00:00 0.0 29.07 71.46 4.07 214.61 0.0 0.0 0.0 0.0
2023-08-08_22:15:00 0.0 29.0 71.52 4.16 212.9 0.0 0.0 0.0 0.0
2023-08-08_22:30:00 0.0 28.88 71.79 4.06 212.56 0.0 0.0 0.0 0.0
2023-08-08_22:45:00 0.0 28.76 72.12 3.87 211.05 0.0 0.0 0.0 0.0
2023-08-08_23:00:00 0.0 28.72 72.08 3.84 211.51 0.0 0.0 0.0 0.0
2023-08-08_23:15:00 0.0 28.62 72.32 3.75 212.4 0.0 0.0 0.0 0.0
2023-08-08_23:30:00 0.0 28.57 72.33 3.6 212.35 0.0 0.0 0.0 0.0
2023-08-08_23:45:00 0.0 28.57 72.22 3.63 213.3 0.0 0.0 0.0 0.0
2023-08-09_00:00:00 0.0 28.55 72.13 3.69 217.0 0.0 0.0 0.0 0.0
2023-08-09_00:15:00 0.0 28.5 72.15 3.67 220.07 0.0 0.0 0.0 0.0
2023-08-09_00:30:00 0.0 28.47 72.03 3.74 220.84 0.0 0.0 0.0 0.0
2023-08-09_00:45:00 0.0 28.42 71.94 3.7 220.37 0.0 0.0 0.0 0.0
2023-08-09_01:00:00 0.0 28.47 71.48 3.88 220.37 0.0 0.0 0.0 0.0
2023-08-09_01:15:00 0.0 28.49 71.17 3.95 220.21 0.0 0.0 0.0 0.0
2023-08-09_01:30:00 0.0 28.49 71.02 3.91 221.36 0.0 0.0 0.0 0.0
2023-08-09_01:45:00 0.0 28.47 70.86 3.94 223.25 0.0 0.0 0.0 0.0
2023-08-09_02:00:00 0.0 28.46 70.66 4.03 222.57 0.0 0.0 0.0 0.0
2023-08-09_02:15:00 0.0 28.44 70.48 4.05 220.18 0.0 0.0 0.0 0.0
2023-08-09_02:30:00 0.0 28.5 69.91 4.25 218.33 0.0 0.0 0.0 0.0
