time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-30_07:00:00 0.84 24.56 92.27 2.69 315.45 0.0 0.0 0.0 0.0
2023-09-30_07:15:00 0.85 25.5 87.64 2.93 319.41 319.46 599.89 556.74 43.15
2023-09-30_07:30:00 0.86 25.83 85.96 3.07 321.56 319.46 570.23 527.08 43.15
2023-09-30_07:45:00 0.89 26.3 83.63 3.25 319.2 325.26 326.48 11.32 315.16
2023-09-30_08:00:00 0.94 26.61 81.77 3.2 319.89 325.26 325.7 10.53 315.16
2023-09-30_08:15:00 0.96 26.62 81.79 2.78 318.03 242.55 241.03 3.52 237.51
2023-09-30_08:30:00 0.96 26.7 81.35 2.7 313.34 242.55 240.72 3.21 237.51
2023-09-30_08:45:00 0.97 26.82 80.8 2.51 315.07 217.86 212.25 9.01 203.24
2023-09-30_09:00:00 0.97 26.96 80.34 2.41 319.2 217.86 211.18 7.94 203.24
2023-09-30_09:15:00 0.98 27.06 80.08 2.19 322.67 185.11 179.95 3.4 176.55
2023-09-30_09:30:00 0.98 27.2 79.78 2.18 326.87 185.11 179.39 2.84 176.55
2023-09-30_09:45:00 0.98 27.71 77.95 2.18 323.36 166.27 147.94 6.59 141.35
2023-09-30_10:00:00 0.98 27.96 76.91 2.23 320.24 166.27 146.23 4.88 141.35
2023-09-30_10:15:00 0.98 28.48 74.09 2.58 317.35 489.9 469.99 2.41 467.58
2023-09-30_10:30:00 0.96 28.7 73.15 2.8 316.33 489.9 468.68 1.1 467.58
2023-09-30_10:45:00 0.96 29.31 71.13 3.06 317.48 883.17 492.6 0.0 492.6
2023-09-30_11:00:00 0.93 29.51 70.48 3.06 318.56 883.17 492.6 0.0 492.6
2023-09-30_11:15:00 0.95 29.77 69.6 2.92 317.59 917.53 442.03 0.0 442.03
2023-09-30_11:30:00 0.98 29.97 68.94 2.68 318.03 917.53 442.03 0.0 442.03
2023-09-30_11:45:00 0.98 29.79 69.5 2.44 321.56 555.25 542.14 0.0 542.14
2023-09-30_12:00:00 0.94 29.78 69.78 2.51 321.97 555.25 542.14 0.0 542.14
2023-09-30_12:15:00 0.93 29.98 69.57 2.52 318.67 721.21 610.84 0.0 610.84
2023-09-30_12:30:00 0.93 30.1 69.34 2.45 313.57 721.21 610.84 0.0 610.84
2023-09-30_12:45:00 0.92 30.36 68.65 2.5 306.19 835.02 606.0 0.0 606.0
2023-09-30_13:00:00 0.87 30.51 68.4 2.69 299.15 835.02 606.0 0.0 606.0
2023-09-30_13:15:00 0.85 30.67 68.13 2.81 291.61 816.11 403.33 0.0 403.33
2023-09-30_13:30:00 0.81 30.87 67.69 2.97 291.05 816.11 403.33 0.0 403.33
2023-09-30_13:45:00 0.76 31.06 67.13 3.2 286.71 819.91 319.86 0.0 319.86
2023-09-30_14:00:00 0.78 31.25 66.49 3.31 286.34 819.91 319.86 0.0 319.86
2023-09-30_14:15:00 0.75 31.36 65.99 3.33 287.73 751.74 157.86 0.0 157.86
2023-09-30_14:30:00 0.63 31.51 65.44 3.38 287.48 751.74 157.86 0.0 157.86
2023-09-30_14:45:00 0.55 31.4 65.82 3.11 286.63 492.93 88.89 0.0 88.89
2023-09-30_15:00:00 0.55 31.48 65.75 3.07 283.32 492.93 88.89 0.0 88.89
2023-09-30_15:15:00 0.48 31.14 67.52 3.42 270.69 311.74 50.34 0.0 50.34
2023-09-30_15:30:00 0.51 30.96 69.06 3.4 277.61 311.74 50.34 0.0 50.34
2023-09-30_15:45:00 0.46 30.53 71.2 3.22 273.41 151.05 57.59 0.0 57.59
2023-09-30_16:00:00 0.49 30.48 71.49 2.69 270.19 151.05 57.59 0.0 57.59
2023-09-30_16:15:00 0.57 29.95 73.88 2.12 272.29 95.43 76.09 0.0 76.09
2023-09-30_16:30:00 0.62 29.87 74.55 1.75 268.88 95.43 76.09 0.0 76.09
2023-09-30_16:45:00 0.65 29.43 76.95 1.6 275.88 45.51 44.15 0.0 44.15
2023-09-30_17:00:00 0.64 29.13 79.37 0.86 275.49 45.51 44.15 0.0 44.15
2023-09-30_17:15:00 0.49 28.61 82.46 0.79 289.88 36.1 27.24 0.0 27.24
2023-09-30_17:30:00 0.56 28.36 84.38 0.33 226.59 36.1 27.24 0.0 27.24
2023-09-30_17:45:00 0.39 27.74 86.47 0.79 214.08 0.0 0.0 0.0 0.0
2023-09-30_18:00:00 0.32 27.78 85.59 1.29 197.43 0.0 0.0 0.0 0.0
2023-09-30_18:15:00 0.26 27.56 86.62 1.45 209.98 0.0 0.0 0.0 0.0
2023-09-30_18:30:00 0.14 27.54 85.98 2.0 215.23 0.0 0.0 0.0 0.0
2023-09-30_18:45:00 0.03 27.46 85.37 2.36 220.65 0.0 0.0 0.0 0.0
2023-09-30_19:00:00 0.02 27.39 85.23 2.48 222.18 0.0 0.0 0.0 0.0
2023-09-30_19:15:00 0.0 27.32 84.51 3.05 229.61 0.0 0.0 0.0 0.0
2023-09-30_19:30:00 0.01 27.19 84.43 3.17 234.99 0.0 0.0 0.0 0.0
2023-09-30_19:45:00 0.03 26.91 85.08 3.08 238.97 0.0 0.0 0.0 0.0
2023-09-30_20:00:00 0.07 26.73 85.43 3.06 240.39 0.0 0.0 0.0 0.0
2023-09-30_20:15:00 0.17 26.51 86.07 3.04 243.32 0.0 0.0 0.0 0.0
2023-09-30_20:30:00 0.19 26.41 85.96 3.42 245.2 0.0 0.0 0.0 0.0
2023-09-30_20:45:00 0.17 26.19 86.8 3.29 251.33 0.0 0.0 0.0 0.0
2023-09-30_21:00:00 0.1 26.07 87.1 3.71 253.67 0.0 0.0 0.0 0.0
2023-09-30_21:15:00 0.15 25.96 87.57 3.84 251.97 0.0 0.0 0.0 0.0
2023-09-30_21:30:00 0.17 25.83 88.34 3.52 254.67 0.0 0.0 0.0 0.0
2023-09-30_21:45:00 0.26 25.75 89.07 2.9 254.45 0.0 0.0 0.0 0.0
2023-09-30_22:00:00 0.25 25.67 89.5 2.85 256.79 0.0 0.0 0.0 0.0
2023-09-30_22:15:00 0.32 25.61 89.94 2.67 257.0 0.0 0.0 0.0 0.0
2023-09-30_22:30:00 0.36 25.51 90.92 2.14 256.34 0.0 0.0 0.0 0.0
2023-09-30_22:45:00 0.38 25.51 90.69 2.29 261.58 0.0 0.0 0.0 0.0
2023-09-30_23:00:00 0.43 25.5 90.38 2.72 264.21 0.0 0.0 0.0 0.0
2023-09-30_23:15:00 0.56 25.51 90.14 3.0 268.41 0.0 0.0 0.0 0.0
2023-09-30_23:30:00 0.75 25.5 90.09 3.0 267.35 0.0 0.0 0.0 0.0
2023-09-30_23:45:00 0.78 25.49 90.05 3.02 265.62 0.0 0.0 0.0 0.0
2023-10-01_00:00:00 0.79 25.43 90.46 2.61 268.73 0.0 0.0 0.0 0.0
2023-10-01_00:15:00 0.75 25.38 90.72 2.49 275.3 0.0 0.0 0.0 0.0
2023-10-01_00:30:00 0.73 25.32 91.0 2.33 279.72 0.0 0.0 0.0 0.0
2023-10-01_00:45:00 0.69 25.28 90.95 2.29 279.62 0.0 0.0 0.0 0.0
2023-10-01_01:00:00 0.67 25.25 90.83 2.35 273.28 0.0 0.0 0.0 0.0
2023-10-01_01:15:00 0.67 25.13 91.38 2.11 276.96 0.0 0.0 0.0 0.0
2023-10-01_01:30:00 0.65 25.06 91.56 2.02 286.77 0.0 0.0 0.0 0.0
2023-10-01_01:45:00 0.56 24.92 91.87 1.99 288.82 0.0 0.0 0.0 0.0
2023-10-01_02:00:00 0.53 24.89 91.76 2.06 295.85 0.0 0.0 0.0 0.0
2023-10-01_02:15:00 0.57 24.59 92.79 1.99 294.07 0.0 0.0 0.0 0.0
2023-10-01_02:30:00 0.57 24.5 93.11 1.88 287.79 0.0 0.0 0.0 0.0
2023-10-01_02:45:00 0.57 24.59 92.79 1.9 288.77 0.0 0.0 0.0 0.0
2023-10-01_03:00:00 0.54 24.54 92.78 1.99 292.19 0.0 0.0 0.0 0.0
2023-10-01_03:15:00 0.53 24.46 92.94 2.01 287.63 0.0 0.0 0.0 0.0
2023-10-01_03:30:00 0.59 24.32 93.7 1.63 280.68 0.0 0.0 0.0 0.0
2023-10-01_03:45:00 0.63 24.02 94.59 1.44 271.56 0.0 0.0 0.0 0.0
2023-10-01_04:00:00 0.67 23.94 94.9 1.48 262.64 0.0 0.0 0.0 0.0
2023-10-01_04:15:00 0.65 23.97 94.7 1.7 260.36 0.0 0.0 0.0 0.0
2023-10-01_04:30:00 0.62 23.96 94.51 1.89 262.66 0.0 0.0 0.0 0.0
2023-10-01_04:45:00 0.59 23.92 94.53 1.96 265.22 0.0 0.0 0.0 0.0
2023-10-01_05:00:00 0.55 23.91 94.39 2.13 269.63 0.0 0.0 0.0 0.0
2023-10-01_05:15:00 0.5 23.69 95.12 2.16 273.72 0.0 0.0 0.0 0.0
2023-10-01_05:30:00 0.54 23.59 95.55 2.01 275.94 0.0 0.0 0.0 0.0
2023-10-01_05:45:00 0.6 23.46 96.06 1.91 273.29 0.0 0.0 0.0 0.0
