time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-10_07:00:00 0.96 25.4 92.52 2.71 176.6 0.0 0.0 0.0 0.0
2023-09-10_07:15:00 0.95 26.19 88.71 3.05 186.32 318.96 638.07 594.78 43.29
2023-09-10_07:30:00 0.9 26.49 87.15 3.22 194.83 318.96 609.66 566.38 43.29
2023-09-10_07:45:00 0.9 26.98 85.1 3.17 203.78 442.96 628.98 580.08 48.9
2023-09-10_08:00:00 0.89 27.28 83.52 3.47 211.05 442.96 593.34 544.44 48.9
2023-09-10_08:15:00 0.82 27.71 81.76 4.17 214.25 561.15 585.91 532.71 53.2
2023-09-10_08:30:00 0.78 28.0 80.38 4.32 215.54 561.15 543.94 490.74 53.2
2023-09-10_08:45:00 0.76 28.42 78.57 4.5 216.02 666.33 523.55 435.51 88.04
2023-09-10_09:00:00 0.8 28.69 77.19 4.39 216.32 666.33 478.97 390.93 88.04
2023-09-10_09:15:00 0.85 29.1 75.52 4.61 218.18 767.27 435.07 373.73 61.34
2023-09-10_09:30:00 0.84 29.34 74.44 4.74 217.3 767.27 383.62 322.29 61.34
2023-09-10_09:45:00 0.85 29.53 73.58 5.05 217.49 760.73 335.69 227.26 108.43
2023-09-10_10:00:00 0.86 29.68 72.86 5.43 216.31 760.73 290.5 182.07 108.43
2023-09-10_10:15:00 0.88 29.73 72.58 5.44 215.44 656.03 238.06 101.35 136.71
2023-09-10_10:30:00 0.92 29.74 72.36 5.6 214.67 656.03 203.93 67.22 136.71
2023-09-10_10:45:00 0.97 29.35 73.56 5.52 212.97 474.25 190.97 18.59 172.38
2023-09-10_11:00:00 0.97 29.11 74.57 5.57 210.43 474.25 172.38 0.0 172.38
2023-09-10_11:15:00 0.98 28.57 76.73 5.08 207.59 273.18 134.4 0.0 134.4
2023-09-10_11:30:00 0.98 28.33 77.92 4.71 203.65 273.18 134.4 0.0 134.4
2023-09-10_11:45:00 0.98 28.19 78.74 4.63 199.46 237.11 158.49 0.0 158.49
2023-09-10_12:00:00 0.96 28.11 79.27 4.72 200.27 237.11 158.49 0.0 158.49
2023-09-10_12:15:00 0.93 28.68 77.76 5.44 205.41 542.34 228.0 0.0 228.0
2023-09-10_12:30:00 0.86 28.92 77.41 5.94 210.72 542.34 228.0 0.0 228.0
2023-09-10_12:45:00 0.82 29.51 75.88 6.53 214.69 963.29 140.47 0.0 140.47
2023-09-10_13:00:00 0.84 29.65 74.78 6.56 218.61 963.29 140.47 0.0 140.47
