time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-10_07:00:00 0.9 25.56 92.69 3.01 205.27 0.0 0.0 0.0 0.0
2023-09-10_07:15:00 0.88 26.52 87.29 3.73 211.64 310.53 636.43 594.12 42.32
2023-09-10_07:30:00 0.9 26.86 85.28 3.62 211.48 310.53 608.46 566.15 42.32
2023-09-10_07:45:00 0.97 27.38 82.84 3.63 215.3 436.17 631.31 581.82 49.49
2023-09-10_08:00:00 0.97 27.63 81.43 4.0 221.86 436.17 596.04 546.55 49.49
2023-09-10_08:15:00 0.97 27.22 82.99 3.59 218.95 190.32 196.72 104.81 91.9
2023-09-10_08:30:00 0.96 27.26 82.86 3.5 213.58 190.32 188.57 96.67 91.9
2023-09-10_08:45:00 0.95 27.41 82.22 4.06 212.11 226.17 198.51 90.25 108.25
2023-09-10_09:00:00 0.95 27.36 82.49 4.28 213.15 226.17 189.4 81.15 108.25
2023-09-10_09:15:00 0.95 27.77 81.16 4.71 212.29 414.61 288.91 147.61 141.31
2023-09-10_09:30:00 0.96 27.86 80.84 4.83 210.87 414.61 268.94 127.63 141.31
2023-09-10_09:45:00 0.98 27.91 80.62 4.73 211.32 331.94 216.62 63.94 152.68
2023-09-10_10:00:00 0.98 28.03 80.24 4.67 209.95 331.94 204.19 51.51 152.68
2023-09-10_10:15:00 0.98 27.56 81.98 4.02 206.88 104.72 94.79 2.4 92.38
2023-09-10_10:30:00 0.97 27.48 82.42 3.64 204.63 104.72 94.01 1.62 92.38
2023-09-10_10:45:00 0.97 27.45 82.66 3.47 204.86 135.32 100.68 2.5 98.17
2023-09-10_11:00:00 0.98 27.31 83.84 3.16 208.92 135.32 98.17 0.0 98.17
2023-09-10_11:15:00 0.96 27.3 84.68 2.6 220.32 163.72 91.69 0.0 91.69
2023-09-10_11:30:00 0.91 27.36 84.58 2.35 229.23 163.72 91.69 0.0 91.69
2023-09-10_11:45:00 0.82 28.37 79.59 3.39 240.89 373.14 183.52 0.0 183.52
2023-09-10_12:00:00 0.8 28.74 77.02 4.45 243.98 373.14 183.52 0.0 183.52
2023-09-10_12:15:00 0.93 28.9 76.13 5.52 236.42 605.53 350.34 0.0 350.34
2023-09-10_12:30:00 0.97 28.61 77.46 6.14 229.9 605.53 350.34 0.0 350.34
2023-09-10_12:45:00 0.97 27.41 83.22 4.96 226.61 87.97 82.46 0.0 82.46
