time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-06-28_07:00:00 0.65 24.77 98.3 1.72 137.29 0.0 0.0 0.0 0.0
2023-06-28_07:15:00 0.61 25.99 91.16 2.36 149.33 332.3 686.34 642.94 43.4
2023-06-28_07:30:00 0.61 26.31 88.96 2.59 150.75 332.3 661.42 618.02 43.4
2023-06-28_07:45:00 0.56 26.84 86.29 2.65 151.55 446.16 682.34 632.59 49.75
2023-06-28_08:00:00 0.55 27.25 84.17 2.75 151.58 446.16 651.16 601.41 49.75
2023-06-28_08:15:00 0.52 27.76 81.71 2.84 153.1 554.13 648.18 592.14 56.04
2023-06-28_08:30:00 0.55 28.15 79.86 2.66 150.79 554.13 611.54 555.5 56.04
2023-06-28_08:45:00 0.59 28.61 77.98 2.5 152.19 654.7 593.77 537.38 56.39
2023-06-28_09:00:00 0.6 28.95 76.34 2.42 160.22 654.7 552.04 495.65 56.39
2023-06-28_09:15:00 0.62 29.39 74.55 2.48 165.51 745.0 522.23 463.15 59.08
2023-06-28_09:30:00 0.62 29.71 73.19 2.49 165.74 745.0 476.52 417.43 59.08
2023-06-28_09:45:00 0.61 30.06 71.82 2.36 170.47 821.7 444.15 369.71 74.44
2023-06-28_10:00:00 0.59 30.33 70.6 2.19 173.39 821.7 396.37 321.93 74.44
2023-06-28_10:15:00 0.59 30.64 69.32 2.22 177.42 885.48 353.72 276.87 76.86
2023-06-28_10:30:00 0.58 30.94 68.08 2.12 179.51 885.48 304.07 227.21 76.86
2023-06-28_10:45:00 0.53 31.23 66.88 2.18 183.61 932.38 246.83 181.38 65.45
2023-06-28_11:00:00 0.54 31.49 65.81 2.21 186.73 932.38 196.27 130.82 65.45
2023-06-28_11:15:00 0.56 31.75 64.77 2.3 183.88 938.65 152.3 79.91 72.39
2023-06-28_11:30:00 0.54 31.98 63.86 2.34 186.97 938.65 96.51 24.12 72.39
2023-06-28_11:45:00 0.51 32.11 63.17 2.51 188.77 884.39 83.46 0.0 83.46
2023-06-28_12:00:00 0.45 32.26 62.54 2.7 190.5 884.39 83.46 0.0 83.46
2023-06-28_12:15:00 0.48 32.31 62.2 2.72 188.87 837.7 75.18 0.0 75.18
2023-06-28_12:30:00 0.49 32.42 61.68 2.75 193.18 837.7 75.18 0.0 75.18
2023-06-28_12:45:00 0.51 32.45 61.41 2.8 195.59 745.48 76.99 0.0 76.99
2023-06-28_13:00:00 0.46 32.49 61.26 3.08 198.93 745.48 76.99 0.0 76.99
2023-06-28_13:15:00 0.48 32.68 60.59 2.9 188.14 838.85 67.74 0.0 67.74
2023-06-28_13:30:00 0.57 32.74 60.31 3.17 185.42 838.85 67.74 0.0 67.74
2023-06-28_13:45:00 0.52 32.29 61.96 2.91 186.45 412.08 196.38 0.0 196.38
2023-06-28_14:00:00 0.46 32.01 63.47 2.6 177.41 412.08 196.38 0.0 196.38
2023-06-28_14:15:00 0.5 31.19 66.43 1.64 163.67 198.4 188.01 0.0 188.01
2023-06-28_14:30:00 0.58 30.85 67.97 1.03 204.11 198.4 188.01 0.0 188.01
2023-06-28_14:45:00 0.51 30.69 68.32 0.75 204.52 197.46 194.98 0.0 194.98
2023-06-28_15:00:00 0.45 30.82 67.47 0.41 174.12 197.46 194.98 0.0 194.98
2023-06-28_15:15:00 0.47 31.05 66.39 0.43 122.95 232.62 229.8 0.0 229.8
2023-06-28_15:30:00 0.39 31.22 65.65 0.42 108.78 232.62 229.8 0.0 229.8
2023-06-28_15:45:00 0.47 31.48 64.86 0.15 202.24 272.28 236.77 0.0 236.77
2023-06-28_16:00:00 0.47 31.57 64.62 0.31 120.82 272.28 236.77 0.0 236.77
2023-06-28_16:15:00 0.52 31.82 63.88 0.49 123.93 293.96 262.13 0.0 262.13
2023-06-28_16:30:00 0.47 31.98 63.31 0.47 102.29 293.96 262.13 0.0 262.13
2023-06-28_16:45:00 0.43 31.61 65.3 0.95 115.76 189.13 186.08 0.0 186.08
2023-06-28_17:00:00 0.47 31.15 67.92 1.34 158.11 189.13 186.08 0.0 186.08
2023-06-28_17:15:00 0.54 30.44 71.15 1.4 203.6 89.84 89.19 0.0 89.19
2023-06-28_17:30:00 0.6 29.9 73.37 1.69 228.06 89.84 89.19 0.0 89.19
2023-06-28_17:45:00 0.59 29.07 76.53 2.84 244.54 22.49 22.36 0.0 22.36
2023-06-28_18:00:00 0.61 28.35 79.73 4.2 257.28 22.49 22.36 0.0 22.36
2023-06-28_18:15:00 0.68 27.49 83.89 3.89 266.98 1.35 1.35 0.0 1.35
2023-06-28_18:30:00 0.64 27.09 86.23 2.78 272.05 1.35 1.35 0.0 1.35
2023-06-28_18:45:00 0.68 27.2 85.29 2.19 286.7 0.0 0.0 0.0 0.0
