time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-29_07:00:00 0.59 26.74 83.75 5.39 239.99 0.0 0.0 0.0 0.0
2023-07-29_07:15:00 0.61 27.88 79.02 5.23 237.37 298.94 670.61 629.41 41.2
2023-07-29_07:30:00 0.6 27.99 78.32 5.4 237.8 298.94 646.03 604.83 41.2
2023-07-29_07:45:00 0.64 28.39 76.74 5.8 236.77 406.86 615.94 510.45 105.5
2023-07-29_08:00:00 0.63 28.57 75.98 5.75 236.47 406.86 590.4 484.9 105.5
2023-07-29_08:15:00 0.71 28.88 74.87 5.69 238.36 523.64 630.07 556.2 73.87
2023-07-29_08:30:00 0.77 29.0 74.55 5.77 238.38 523.64 594.89 521.02 73.87
2023-07-29_08:45:00 0.85 29.13 74.39 5.75 236.35 577.47 536.86 459.67 77.18
2023-07-29_09:00:00 0.87 29.23 74.37 5.85 233.51 577.47 500.1 422.92 77.18
2023-07-29_09:15:00 0.86 28.47 77.34 5.23 229.87 184.82 174.97 19.09 155.88
2023-07-29_09:30:00 0.81 28.27 78.57 5.45 227.0 184.82 173.01 17.13 155.88
2023-07-29_09:45:00 0.91 27.68 81.66 4.94 223.36 55.05 52.83 1.86 50.97
2023-07-29_10:00:00 0.97 27.23 84.69 5.39 223.33 55.05 52.57 1.61 50.97
2023-07-29_10:15:00 0.98 26.68 88.34 5.56 224.22 43.14 38.35 2.27 36.08
2023-07-29_10:30:00 0.97 26.37 90.85 5.59 221.64 43.14 37.91 1.83 36.08
2023-07-29_10:45:00 0.97 26.26 92.03 5.49 220.04 77.2 72.15 1.11 71.05
2023-07-29_11:00:00 0.97 26.23 92.52 5.19 219.23 77.2 71.81 0.76 71.05
2023-07-29_11:15:00 0.96 26.24 92.83 4.72 218.77 50.81 50.52 0.0 50.52
2023-07-29_11:30:00 0.97 26.32 92.9 4.32 222.61 50.81 50.52 0.0 50.52
2023-07-29_11:45:00 0.98 26.32 93.42 3.87 227.41 39.52 39.26 0.0 39.26
