time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-23_07:00:00 0.77 26.06 90.11 3.32 229.72 0.0 0.0 0.0 0.0
2023-08-23_07:15:00 0.75 26.98 85.63 3.73 235.12 306.98 670.72 629.0 41.72
2023-08-23_07:30:00 0.72 27.32 84.01 3.75 237.73 306.98 643.9 602.18 41.72
2023-08-23_07:45:00 0.71 27.84 81.64 3.9 241.71 397.77 529.0 344.75 184.26
2023-08-23_08:00:00 0.75 28.17 79.92 4.14 241.47 397.77 510.11 325.86 184.26
2023-08-23_08:15:00 0.77 28.62 77.65 4.36 245.35 485.81 516.39 225.82 290.57
2023-08-23_08:30:00 0.79 28.91 75.98 4.4 245.39 485.81 500.65 210.08 290.57
2023-08-23_08:45:00 0.8 29.27 74.1 4.37 245.14 510.56 498.38 55.97 442.41
2023-08-23_09:00:00 0.8 29.53 72.65 4.47 244.03 510.56 493.38 50.98 442.41
2023-08-23_09:15:00 0.79 29.92 70.75 4.69 248.88 602.56 564.45 56.59 507.85
2023-08-23_09:30:00 0.79 30.16 69.47 4.81 252.24 602.56 557.84 49.99 507.85
2023-08-23_09:45:00 0.79 30.43 68.21 4.82 253.67 595.06 569.04 17.11 551.93
2023-08-23_10:00:00 0.78 30.64 67.21 4.88 255.36 595.06 566.3 14.37 551.93
2023-08-23_10:15:00 0.74 30.93 66.02 4.94 255.44 632.03 596.43 11.9 584.53
2023-08-23_10:30:00 0.71 31.17 65.06 4.98 255.31 632.03 593.54 9.02 584.53
2023-08-23_10:45:00 0.71 31.51 63.82 4.89 255.86 718.93 533.16 27.75 505.41
2023-08-23_11:00:00 0.71 31.72 62.97 4.86 256.08 718.93 520.41 15.0 505.41
2023-08-23_11:15:00 0.71 32.02 61.83 4.78 256.89 864.07 587.18 0.64 586.55
2023-08-23_11:30:00 0.69 32.21 61.12 4.82 256.12 864.07 586.55 0.0 586.55
2023-08-23_11:45:00 0.64 32.27 60.94 4.68 253.8 695.96 296.17 0.0 296.17
2023-08-23_12:00:00 0.56 32.4 60.69 4.62 251.77 695.96 296.17 0.0 296.17
2023-08-23_12:15:00 0.5 32.4 60.77 4.77 249.13 833.02 81.8 0.0 81.8
2023-08-23_12:30:00 0.45 32.47 60.55 4.9 248.07 833.02 81.8 0.0 81.8
2023-08-23_12:45:00 0.43 32.57 59.89 5.03 249.06 736.88 70.36 0.0 70.36
2023-08-23_13:00:00 0.39 32.66 58.91 5.12 249.93 736.88 70.36 0.0 70.36
2023-08-23_13:15:00 0.38 32.88 57.84 4.97 250.58 797.11 75.65 0.0 75.65
2023-08-23_13:30:00 0.39 32.97 57.58 4.95 251.88 797.11 75.65 0.0 75.65
2023-08-23_13:45:00 0.38 32.76 58.27 4.92 252.11 537.08 47.91 0.0 47.91
2023-08-23_14:00:00 0.39 32.73 58.32 4.61 251.8 537.08 47.91 0.0 47.91
2023-08-23_14:15:00 0.38 33.23 56.39 4.75 251.83 828.41 60.76 0.0 60.76
2023-08-23_14:30:00 0.39 33.08 58.08 5.3 246.27 828.41 60.76 0.0 60.76
2023-08-23_14:45:00 0.34 32.24 62.76 5.77 233.96 734.49 58.49 0.0 58.49
2023-08-23_15:00:00 0.33 31.9 64.48 5.31 226.36 734.49 58.49 0.0 58.49
2023-08-23_15:15:00 0.29 31.56 66.09 5.57 230.44 599.1 55.15 0.0 55.15
2023-08-23_15:30:00 0.33 30.68 70.39 6.31 236.9 599.1 55.15 0.0 55.15
2023-08-23_15:45:00 0.36 29.72 73.08 5.56 227.35 386.55 53.17 0.0 53.17
2023-08-23_16:00:00 0.23 29.96 71.64 4.44 222.33 386.55 53.17 0.0 53.17
2023-08-23_16:15:00 0.2 30.67 70.04 4.25 228.03 403.05 47.47 0.0 47.47
2023-08-23_16:30:00 0.2 31.14 69.16 4.74 232.43 403.05 47.47 0.0 47.47
2023-08-23_16:45:00 0.23 31.19 68.98 5.11 235.19 287.6 43.0 0.0 43.0
2023-08-23_17:00:00 0.22 31.22 68.26 5.6 237.11 287.6 43.0 0.0 43.0
2023-08-23_17:15:00 0.23 30.74 70.11 4.99 239.11 170.49 33.68 0.0 33.68
2023-08-23_17:30:00 0.19 30.56 70.71 5.13 237.82 170.49 33.68 0.0 33.68
2023-08-23_17:45:00 0.13 29.68 74.29 4.3 236.03 56.55 19.83 0.0 19.83
2023-08-23_18:00:00 0.09 29.43 75.47 4.24 234.26 56.55 19.83 0.0 19.83
2023-08-23_18:15:00 0.08 28.77 76.91 4.02 232.41 0.0 0.0 0.0 0.0
2023-08-23_18:30:00 0.06 28.54 77.51 4.12 232.95 0.0 0.0 0.0 0.0
2023-08-23_18:45:00 0.04 28.25 78.26 4.29 234.55 0.0 0.0 0.0 0.0
2023-08-23_19:00:00 0.06 28.03 78.86 4.31 236.35 0.0 0.0 0.0 0.0
2023-08-23_19:15:00 0.11 27.77 79.72 4.33 237.05 0.0 0.0 0.0 0.0
2023-08-23_19:30:00 0.13 27.6 80.2 4.43 235.58 0.0 0.0 0.0 0.0
2023-08-23_19:45:00 0.11 27.38 80.82 4.32 235.81 0.0 0.0 0.0 0.0
2023-08-23_20:00:00 0.09 27.23 81.0 4.23 237.21 0.0 0.0 0.0 0.0
2023-08-23_20:15:00 0.06 27.05 81.36 4.19 238.11 0.0 0.0 0.0 0.0
2023-08-23_20:30:00 0.06 26.95 81.45 4.31 239.42 0.0 0.0 0.0 0.0
2023-08-23_20:45:00 0.07 26.87 81.73 4.42 239.07 0.0 0.0 0.0 0.0
2023-08-23_21:00:00 0.08 26.76 82.37 4.28 237.64 0.0 0.0 0.0 0.0
2023-08-23_21:15:00 0.07 26.66 83.17 4.22 236.39 0.0 0.0 0.0 0.0
2023-08-23_21:30:00 0.06 26.55 84.15 4.04 237.49 0.0 0.0 0.0 0.0
2023-08-23_21:45:00 0.06 26.47 85.02 4.02 238.8 0.0 0.0 0.0 0.0
2023-08-23_22:00:00 0.08 26.39 85.83 3.95 237.68 0.0 0.0 0.0 0.0
2023-08-23_22:15:00 0.12 26.32 86.63 3.91 236.49 0.0 0.0 0.0 0.0
2023-08-23_22:30:00 0.13 26.21 87.58 3.66 235.48 0.0 0.0 0.0 0.0
2023-08-23_22:45:00 0.12 26.03 88.86 3.31 237.92 0.0 0.0 0.0 0.0
2023-08-23_23:00:00 0.13 25.95 89.57 3.36 236.14 0.0 0.0 0.0 0.0
2023-08-23_23:15:00 0.17 25.89 90.16 3.4 233.46 0.0 0.0 0.0 0.0
2023-08-23_23:30:00 0.14 25.8 90.88 3.32 226.43 0.0 0.0 0.0 0.0
2023-08-23_23:45:00 0.14 25.79 91.1 3.51 225.22 0.0 0.0 0.0 0.0
2023-08-24_00:00:00 0.19 25.68 91.81 3.2 228.68 0.0 0.0 0.0 0.0
2023-08-24_00:15:00 0.23 25.48 92.98 2.7 228.74 0.0 0.0 0.0 0.0
2023-08-24_00:30:00 0.21 25.38 93.56 2.68 226.62 0.0 0.0 0.0 0.0
2023-08-24_00:45:00 0.2 25.32 93.9 2.79 223.37 0.0 0.0 0.0 0.0
2023-08-24_01:00:00 0.25 25.13 94.9 2.42 220.86 0.0 0.0 0.0 0.0
2023-08-24_01:15:00 0.21 25.21 94.6 2.88 220.8 0.0 0.0 0.0 0.0
2023-08-24_01:30:00 0.19 25.21 94.59 3.01 222.32 0.0 0.0 0.0 0.0
2023-08-24_01:45:00 0.23 25.16 94.85 2.92 223.46 0.0 0.0 0.0 0.0
2023-08-24_02:00:00 0.25 25.11 95.07 2.86 220.85 0.0 0.0 0.0 0.0
2023-08-24_02:15:00 0.25 25.13 94.9 3.05 218.19 0.0 0.0 0.0 0.0
2023-08-24_02:30:00 0.23 25.03 95.33 2.73 213.96 0.0 0.0 0.0 0.0
2023-08-24_02:45:00 0.22 24.98 95.37 2.8 213.01 0.0 0.0 0.0 0.0
2023-08-24_03:00:00 0.27 24.93 95.54 2.74 210.91 0.0 0.0 0.0 0.0
2023-08-24_03:15:00 0.29 24.84 95.97 2.6 209.68 0.0 0.0 0.0 0.0
2023-08-24_03:30:00 0.32 24.81 96.08 2.63 206.87 0.0 0.0 0.0 0.0
2023-08-24_03:45:00 0.27 24.76 96.18 2.73 203.24 0.0 0.0 0.0 0.0
2023-08-24_04:00:00 0.24 24.73 96.33 2.75 201.27 0.0 0.0 0.0 0.0
2023-08-24_04:15:00 0.23 24.56 96.96 2.59 200.43 0.0 0.0 0.0 0.0
2023-08-24_04:30:00 0.24 24.45 97.43 2.42 201.57 0.0 0.0 0.0 0.0
2023-08-24_04:45:00 0.22 24.52 97.41 2.72 203.4 0.0 0.0 0.0 0.0
2023-08-24_05:00:00 0.2 24.45 97.66 2.58 206.77 0.0 0.0 0.0 0.0
2023-08-24_05:15:00 0.25 24.39 97.9 2.48 208.71 0.0 0.0 0.0 0.0
2023-08-24_05:30:00 0.26 24.43 97.97 2.57 206.23 0.0 0.0 0.0 0.0
2023-08-24_05:45:00 0.28 24.2 98.46 2.31 199.57 0.0 0.0 0.0 0.0
2023-08-24_06:00:00 0.27 24.25 98.6 2.44 199.31 0.0 0.0 0.0 0.0
2023-08-24_06:15:00 0.26 25.19 95.81 3.21 205.25 58.72 288.82 258.7 30.12
2023-08-24_06:30:00 0.27 25.39 95.25 3.22 208.61 58.72 282.83 252.7 30.12
2023-08-24_06:45:00 0.23 25.97 93.29 3.71 211.44 157.38 427.11 363.28 63.83
2023-08-24_07:00:00 0.19 26.19 92.64 3.63 212.22 157.38 415.33 351.5 63.83
2023-08-24_07:15:00 0.14 26.83 90.41 4.14 214.44 305.9 660.47 614.54 45.93
2023-08-24_07:30:00 0.09 27.13 89.13 4.35 215.34 305.9 634.14 588.2 45.93
2023-08-24_07:45:00 0.1 27.73 86.41 4.56 216.0 431.37 666.98 618.25 48.74
2023-08-24_08:00:00 0.13 28.07 84.42 4.61 219.07 431.37 632.94 584.2 48.74
2023-08-24_08:15:00 0.19 28.59 81.65 4.78 221.56 548.61 627.12 567.23 59.89
2023-08-24_08:30:00 0.19 28.87 79.51 4.8 222.02 548.61 587.36 527.47 59.89
2023-08-24_08:45:00 0.19 29.27 77.17 5.06 224.33 637.12 569.94 367.64 202.29
2023-08-24_09:00:00 0.21 29.55 75.16 4.92 226.25 637.12 536.95 334.65 202.29
2023-08-24_09:15:00 0.21 29.84 73.18 4.88 231.32 677.15 584.27 142.7 441.57
2023-08-24_09:30:00 0.22 30.05 71.78 4.95 234.83 677.15 567.5 125.93 441.57
2023-08-24_09:45:00 0.31 30.21 70.7 4.6 237.98 616.42 524.07 66.06 458.02
2023-08-24_10:00:00 0.28 30.39 69.74 4.46 238.69 616.42 513.4 55.38 458.02
2023-08-24_10:15:00 0.22 30.51 69.03 4.46 239.4 661.92 432.02 82.62 349.4
2023-08-24_10:30:00 0.22 30.65 68.45 4.5 237.34 661.92 411.72 62.32 349.4
2023-08-24_10:45:00 0.22 30.77 67.93 4.52 236.85 634.18 224.23 60.34 163.89
2023-08-24_11:00:00 0.25 30.91 67.28 4.38 238.73 634.18 195.85 31.95 163.89
2023-08-24_11:15:00 0.26 31.19 65.82 4.41 242.65 701.47 75.46 0.0 75.46
2023-08-24_11:30:00 0.29 31.38 64.87 4.6 241.37 701.47 75.46 0.0 75.46
2023-08-24_11:45:00 0.3 31.45 63.97 4.72 243.56 865.27 68.67 0.0 68.67
2023-08-24_12:00:00 0.25 31.57 63.2 4.59 243.18 865.27 68.67 0.0 68.67
2023-08-24_12:15:00 0.26 32.15 60.86 4.36 244.2 930.07 69.02 0.0 69.02
2023-08-24_12:30:00 0.29 32.41 60.07 4.16 245.16 930.07 69.02 0.0 69.02
2023-08-24_12:45:00 0.28 32.46 59.73 4.25 246.33 704.89 98.3 0.0 98.3
2023-08-24_13:00:00 0.27 32.59 58.71 4.53 246.14 704.89 98.3 0.0 98.3
2023-08-24_13:15:00 0.26 32.65 57.88 4.37 246.87 606.03 59.63 0.0 59.63
2023-08-24_13:30:00 0.27 32.75 57.41 4.26 244.98 606.03 59.63 0.0 59.63
2023-08-24_13:45:00 0.26 32.95 56.53 4.46 243.0 776.56 69.12 0.0 69.12
2023-08-24_14:00:00 0.23 33.0 56.23 4.54 244.67 776.56 69.12 0.0 69.12
2023-08-24_14:15:00 0.25 32.89 56.62 4.36 246.77 704.33 62.15 0.0 62.15
2023-08-24_14:30:00 0.22 32.96 56.86 4.61 244.98 704.33 62.15 0.0 62.15
