time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-03_07:00:00 0.75 26.14 92.34 3.77 226.71 0.0 0.0 0.0 0.0
2023-09-03_07:15:00 0.71 26.95 88.38 4.35 227.12 306.3 645.36 603.42 41.94
2023-09-03_07:30:00 0.75 27.19 87.28 4.55 226.8 306.3 618.09 576.15 41.94
2023-09-03_07:45:00 0.76 27.76 85.04 4.86 228.75 431.26 643.04 594.09 48.95
2023-09-03_08:00:00 0.75 28.0 83.92 5.26 234.16 431.26 608.5 559.55 48.95
2023-09-03_08:15:00 0.75 28.48 81.96 5.43 237.8 545.23 598.89 542.27 56.63
2023-09-03_08:30:00 0.76 28.78 80.42 5.78 240.41 545.23 558.61 501.98 56.63
2023-09-03_08:45:00 0.79 29.19 78.52 6.07 243.0 573.97 474.5 404.92 69.59
2023-09-03_09:00:00 0.82 29.45 77.25 6.01 243.84 573.97 435.7 366.12 69.59
2023-09-03_09:15:00 0.79 29.63 76.28 6.08 242.31 535.47 347.3 250.93 96.37
2023-09-03_09:30:00 0.78 29.8 75.47 6.21 239.25 535.47 315.4 219.03 96.37
2023-09-03_09:45:00 0.74 29.92 74.97 6.3 238.95 654.56 307.6 218.46 89.14
2023-09-03_10:00:00 0.72 30.06 74.34 6.06 239.58 654.56 268.49 179.35 89.14
2023-09-03_10:15:00 0.7 30.39 73.1 5.79 239.49 663.61 220.47 132.56 87.91
2023-09-03_10:30:00 0.63 30.54 72.25 5.9 241.51 663.61 182.58 94.67 87.91
2023-09-03_10:45:00 0.66 30.69 71.31 5.78 242.62 475.04 124.14 36.45 87.69
2023-09-03_11:00:00 0.65 30.78 70.96 5.79 243.17 475.04 101.27 13.59 87.69
2023-09-03_11:15:00 0.64 30.71 71.36 5.87 239.41 515.8 67.99 0.0 67.99
2023-09-03_11:30:00 0.66 30.64 71.67 5.64 235.68 515.8 67.99 0.0 67.99
2023-09-03_11:45:00 0.81 31.03 70.64 6.08 237.69 892.98 72.36 0.0 72.36
2023-09-03_12:00:00 0.73 30.83 72.79 6.05 235.48 892.98 72.36 0.0 72.36
2023-09-03_12:15:00 0.66 30.31 75.26 5.58 235.6 557.07 114.71 0.0 114.71
2023-09-03_12:30:00 0.68 30.25 75.93 4.96 240.22 557.07 114.71 0.0 114.71
2023-09-03_12:45:00 0.6 29.97 76.44 4.85 236.22 349.31 300.21 0.0 300.21
2023-09-03_13:00:00 0.58 29.6 78.49 5.95 238.27 349.31 300.21 0.0 300.21
