time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-19_07:00:00 0.95 25.61 92.21 4.52 236.87 0.0 0.0 0.0 0.0
2023-07-19_07:15:00 0.95 26.83 86.89 4.5 236.15 311.82 675.63 633.3 42.34
2023-07-19_07:30:00 0.95 27.04 85.51 4.55 233.98 311.82 650.97 608.63 42.34
2023-07-19_07:45:00 0.93 27.39 83.76 4.66 232.23 300.25 315.91 43.43 272.48
2023-07-19_08:00:00 0.94 27.63 82.53 4.29 234.74 300.25 313.75 41.27 272.48
2023-07-19_08:15:00 0.94 27.9 81.35 4.19 235.89 360.05 358.86 4.66 354.2
2023-07-19_08:30:00 0.95 28.07 80.53 4.01 232.39 360.05 358.57 4.37 354.2
2023-07-19_08:45:00 0.89 28.33 79.56 4.07 235.04 411.01 408.49 2.02 406.47
2023-07-19_09:00:00 0.9 28.47 78.9 4.14 234.12 411.01 408.33 1.86 406.47
2023-07-19_09:15:00 0.93 28.45 79.0 4.14 234.61 317.95 311.43 10.1 301.33
2023-07-19_09:30:00 0.96 28.46 79.03 4.43 234.09 317.95 310.41 9.08 301.33
2023-07-19_09:45:00 0.98 27.83 81.6 3.72 227.44 146.37 141.77 3.69 138.08
2023-07-19_10:00:00 0.99 27.59 82.9 3.42 220.78 146.37 141.28 3.2 138.08
2023-07-19_10:15:00 0.98 27.25 84.25 3.27 217.28 65.37 64.98 0.01 64.96
2023-07-19_10:30:00 0.99 27.08 85.25 3.48 214.58 65.37 64.97 0.01 64.96
2023-07-19_10:45:00 0.94 27.24 85.06 4.25 216.61 169.65 157.41 2.83 154.59
2023-07-19_11:00:00 0.84 27.14 85.73 4.97 210.88 169.65 156.57 1.98 154.59
2023-07-19_11:15:00 0.81 28.25 82.7 6.03 215.68 845.96 475.77 32.11 443.66
2023-07-19_11:30:00 0.7 28.56 81.37 6.25 217.77 845.96 449.26 5.6 443.66
2023-07-19_11:45:00 0.77 29.03 79.3 6.4 222.79 904.56 402.06 0.0 402.06
2023-07-19_12:00:00 0.79 29.41 77.48 6.65 229.72 904.56 402.06 0.0 402.06
2023-07-19_12:15:00 0.85 29.65 75.98 6.93 237.86 747.68 342.97 0.0 342.97
2023-07-19_12:30:00 0.92 29.96 74.47 7.38 248.91 747.68 342.97 0.0 342.97
2023-07-19_12:45:00 0.96 29.59 75.37 6.87 259.17 404.7 298.76 0.0 298.76
2023-07-19_13:00:00 0.97 29.51 75.79 6.38 266.87 404.7 298.76 0.0 298.76
2023-07-19_13:15:00 0.92 28.69 78.57 5.04 268.55 99.08 92.5 0.0 92.5
2023-07-19_13:30:00 0.89 28.57 79.11 4.56 266.89 99.08 92.5 0.0 92.5
2023-07-19_13:45:00 0.91 29.14 76.74 5.34 264.13 263.53 255.48 0.0 255.48
2023-07-19_14:00:00 0.93 29.31 75.74 4.93 267.05 263.53 255.48 0.0 255.48
2023-07-19_14:15:00 0.98 29.38 75.06 4.5 275.11 238.0 233.13 0.0 233.13
2023-07-19_14:30:00 0.98 29.51 74.11 4.63 277.97 238.0 233.13 0.0 233.13
2023-07-19_14:45:00 0.96 29.04 75.79 3.93 281.38 71.34 70.93 0.0 70.93
2023-07-19_15:00:00 0.93 28.98 76.23 3.61 288.67 71.34 70.93 0.0 70.93
2023-07-19_15:15:00 0.96 29.52 73.99 4.44 285.92 251.07 239.68 0.0 239.68
2023-07-19_15:30:00 0.86 29.61 73.66 4.57 278.69 251.07 239.68 0.0 239.68
2023-07-19_15:45:00 0.8 30.03 72.22 4.79 274.55 307.69 280.26 0.0 280.26
2023-07-19_16:00:00 0.81 30.24 71.46 4.56 273.92 307.69 280.26 0.0 280.26
2023-07-19_16:15:00 0.94 30.39 70.58 4.57 272.89 333.31 279.22 0.0 279.22
2023-07-19_16:30:00 0.97 30.59 69.23 4.62 268.72 333.31 279.22 0.0 279.22
2023-07-19_16:45:00 0.98 30.14 70.49 4.03 268.03 109.84 106.52 0.0 106.52
2023-07-19_17:00:00 0.95 30.0 70.73 4.26 265.26 109.84 106.52 0.0 106.52
2023-07-19_17:15:00 0.93 29.09 74.5 4.82 257.28 27.8 27.62 0.0 27.62
2023-07-19_17:30:00 0.96 28.43 77.68 5.43 252.88 27.8 27.62 0.0 27.62
2023-07-19_17:45:00 0.97 27.83 79.97 5.4 251.78 19.84 19.73 0.0 19.73
2023-07-19_18:00:00 0.98 27.57 81.07 5.12 252.07 19.84 19.73 0.0 19.73
2023-07-19_18:15:00 0.98 27.23 82.05 4.38 250.12 0.27 0.27 0.0 0.27
2023-07-19_18:30:00 0.98 26.98 83.48 3.8 249.32 0.27 0.27 0.0 0.27
2023-07-19_18:45:00 0.97 26.71 85.42 3.19 249.48 0.0 0.0 0.0 0.0
2023-07-19_19:00:00 0.95 26.57 86.84 2.78 246.28 0.0 0.0 0.0 0.0
2023-07-19_19:15:00 0.95 26.4 88.47 2.44 237.3 0.0 0.0 0.0 0.0
2023-07-19_19:30:00 0.95 26.36 89.06 2.37 217.4 0.0 0.0 0.0 0.0
2023-07-19_19:45:00 0.98 26.33 89.74 2.26 203.06 0.0 0.0 0.0 0.0
2023-07-19_20:00:00 0.96 26.25 90.74 2.35 204.35 0.0 0.0 0.0 0.0
2023-07-19_20:15:00 0.95 26.14 92.2 2.29 209.73 0.0 0.0 0.0 0.0
2023-07-19_20:30:00 0.95 26.08 93.3 2.71 213.56 0.0 0.0 0.0 0.0
2023-07-19_20:45:00 0.93 26.02 94.42 3.13 215.01 0.0 0.0 0.0 0.0
2023-07-19_21:00:00 0.94 26.03 95.01 3.23 213.97 0.0 0.0 0.0 0.0
2023-07-19_21:15:00 0.92 26.06 95.31 3.45 216.18 0.0 0.0 0.0 0.0
2023-07-19_21:30:00 0.87 26.1 95.23 3.87 220.99 0.0 0.0 0.0 0.0
2023-07-19_21:45:00 0.8 26.13 94.9 4.24 226.15 0.0 0.0 0.0 0.0
2023-07-19_22:00:00 0.83 26.14 94.5 4.14 231.29 0.0 0.0 0.0 0.0
2023-07-19_22:15:00 0.88 26.11 94.39 3.82 233.68 0.0 0.0 0.0 0.0
2023-07-19_22:30:00 0.88 26.05 94.52 3.43 237.84 0.0 0.0 0.0 0.0
2023-07-19_22:45:00 0.89 25.99 94.74 3.08 240.39 0.0 0.0 0.0 0.0
2023-07-19_23:00:00 0.88 25.95 94.84 3.08 238.14 0.0 0.0 0.0 0.0
2023-07-19_23:15:00 0.89 25.89 95.04 2.88 234.87 0.0 0.0 0.0 0.0
2023-07-19_23:30:00 0.89 25.83 95.22 2.73 233.74 0.0 0.0 0.0 0.0
2023-07-19_23:45:00 0.93 25.81 95.2 2.77 233.04 0.0 0.0 0.0 0.0
2023-07-20_00:00:00 0.93 25.78 95.13 2.83 236.29 0.0 0.0 0.0 0.0
2023-07-20_00:15:00 0.91 25.75 95.17 2.69 241.26 0.0 0.0 0.0 0.0
2023-07-20_00:30:00 0.93 25.7 95.29 2.58 245.06 0.0 0.0 0.0 0.0
2023-07-20_00:45:00 0.94 25.63 95.46 2.59 243.54 0.0 0.0 0.0 0.0
2023-07-20_01:00:00 0.97 25.62 95.44 2.68 241.45 0.0 0.0 0.0 0.0
2023-07-20_01:15:00 0.95 25.63 95.3 2.85 237.77 0.0 0.0 0.0 0.0
2023-07-20_01:30:00 0.94 25.62 95.29 2.92 236.17 0.0 0.0 0.0 0.0
2023-07-20_01:45:00 0.91 25.59 95.38 2.86 235.29 0.0 0.0 0.0 0.0
2023-07-20_02:00:00 0.92 25.58 95.37 2.89 238.34 0.0 0.0 0.0 0.0
2023-07-20_02:15:00 0.91 25.55 95.42 2.7 241.4 0.0 0.0 0.0 0.0
2023-07-20_02:30:00 0.85 25.53 95.48 2.6 241.85 0.0 0.0 0.0 0.0
2023-07-20_02:45:00 0.88 25.37 95.91 2.42 239.17 0.0 0.0 0.0 0.0
2023-07-20_03:00:00 0.87 25.31 96.09 2.32 237.45 0.0 0.0 0.0 0.0
2023-07-20_03:15:00 0.86 25.15 96.53 2.05 237.06 0.0 0.0 0.0 0.0
2023-07-20_03:30:00 0.82 25.03 96.99 1.77 233.58 0.0 0.0 0.0 0.0
2023-07-20_03:45:00 0.81 24.93 97.25 1.56 228.33 0.0 0.0 0.0 0.0
2023-07-20_04:00:00 0.8 24.87 97.44 1.41 219.47 0.0 0.0 0.0 0.0
2023-07-20_04:15:00 0.78 24.92 97.62 1.33 214.1 0.0 0.0 0.0 0.0
2023-07-20_04:30:00 0.78 24.88 97.73 1.28 216.58 0.0 0.0 0.0 0.0
2023-07-20_04:45:00 0.81 24.77 97.78 1.34 218.62 0.0 0.0 0.0 0.0
2023-07-20_05:00:00 0.83 24.77 97.72 1.47 215.38 0.0 0.0 0.0 0.0
2023-07-20_05:15:00 0.87 24.68 97.88 1.55 215.47 0.0 0.0 0.0 0.0
2023-07-20_05:30:00 0.91 24.64 98.02 1.62 219.58 0.0 0.0 0.0 0.0
2023-07-20_05:45:00 0.93 24.57 98.27 1.67 221.51 1.63 4.61 3.02 1.6
2023-07-20_06:00:00 0.93 24.51 98.49 1.59 217.26 1.63 4.57 2.98 1.6
2023-07-20_06:15:00 0.9 25.21 96.8 1.71 220.29 41.41 92.04 58.72 33.32
2023-07-20_06:30:00 0.86 25.28 96.53 1.47 227.36 41.41 90.8 57.48 33.32
2023-07-20_06:45:00 0.89 25.73 94.67 1.96 244.57 124.08 287.16 223.77 63.39
2023-07-20_07:00:00 0.89 25.87 94.1 2.09 256.27 124.08 280.54 217.15 63.39
2023-07-20_07:15:00 0.83 26.26 92.34 2.25 265.5 192.4 285.5 162.74 122.77
2023-07-20_07:30:00 0.76 26.47 91.0 2.57 263.83 192.4 279.16 156.39 122.77
2023-07-20_07:45:00 0.71 27.16 87.07 3.32 265.64 379.95 515.95 345.4 170.54
2023-07-20_08:00:00 0.71 27.5 84.06 3.79 267.92 379.95 498.74 328.2 170.54
2023-07-20_08:15:00 0.75 28.03 80.64 4.06 271.72 514.74 597.3 464.63 132.68
2023-07-20_08:30:00 0.71 28.29 78.37 4.33 273.04 514.74 568.13 435.45 132.68
2023-07-20_08:45:00 0.69 28.63 76.41 4.72 272.37 614.27 577.52 364.2 213.31
2023-07-20_09:00:00 0.7 28.86 74.81 4.84 274.1 614.27 548.68 335.37 213.31
2023-07-20_09:15:00 0.7 29.2 72.75 4.76 276.23 668.46 568.95 205.94 363.01
2023-07-20_09:30:00 0.65 29.46 70.97 4.91 277.68 668.46 548.11 185.09 363.01
2023-07-20_09:45:00 0.6 29.76 69.04 4.76 282.08 716.16 630.4 79.97 550.43
2023-07-20_10:00:00 0.62 30.02 67.19 4.61 282.45 716.16 619.71 69.28 550.43
2023-07-20_10:15:00 0.56 30.25 65.51 4.53 281.89 725.76 671.39 25.52 645.86
2023-07-20_10:30:00 0.53 30.42 64.26 4.31 284.42 725.76 666.59 20.72 645.86
2023-07-20_10:45:00 0.56 30.57 63.32 4.03 288.92 737.83 663.64 17.46 646.18
2023-07-20_11:00:00 0.62 30.69 62.65 3.74 292.0 737.83 658.39 12.21 646.18
2023-07-20_11:15:00 0.58 30.8 62.05 3.66 287.21 779.12 689.61 7.38 682.23
2023-07-20_11:30:00 0.54 30.91 61.46 3.71 287.22 779.12 683.44 1.21 682.23
2023-07-20_11:45:00 0.61 31.08 60.74 3.48 289.55 806.6 395.3 0.0 395.3
2023-07-20_12:00:00 0.64 31.23 60.06 2.97 288.94 806.6 395.3 0.0 395.3
2023-07-20_12:15:00 0.57 31.25 60.05 2.87 286.33 671.39 324.92 0.0 324.92
2023-07-20_12:30:00 0.65 31.4 59.61 2.32 294.12 671.39 324.92 0.0 324.92
2023-07-20_12:45:00 0.62 31.42 59.83 2.44 297.36 517.34 149.59 0.0 149.59
2023-07-20_13:00:00 0.54 31.47 60.0 2.47 294.69 517.34 149.59 0.0 149.59
2023-07-20_13:15:00 0.53 31.59 59.83 2.65 291.75 639.36 90.21 0.0 90.21
2023-07-20_13:30:00 0.51 31.59 60.1 3.04 290.79 639.36 90.21 0.0 90.21
2023-07-20_13:45:00 0.46 31.46 60.73 3.26 294.52 590.78 90.07 0.0 90.07
2023-07-20_14:00:00 0.59 31.48 60.7 2.88 295.06 590.78 90.07 0.0 90.07
2023-07-20_14:15:00 0.57 31.27 61.25 2.68 291.74 383.74 57.6 0.0 57.6
2023-07-20_14:30:00 0.57 31.33 60.98 2.7 286.61 383.74 57.6 0.0 57.6
2023-07-20_14:45:00 0.6 31.29 61.24 2.51 289.97 332.91 77.65 0.0 77.65
