time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-27_07:00:00 0.65 25.83 82.86 2.0 243.84 0.0 0.0 0.0 0.0
2023-09-27_07:15:00 0.62 26.99 76.86 2.85 247.27 360.98 592.48 547.4 45.07
2023-09-27_07:30:00 0.61 27.29 75.25 3.21 245.7 360.98 560.79 515.72 45.07
2023-09-27_07:45:00 0.52 27.78 73.4 3.43 236.3 474.41 546.89 451.1 95.79
2023-09-27_08:00:00 0.48 28.05 72.29 3.79 237.08 474.41 513.16 417.37 95.79
2023-09-27_08:15:00 0.5 28.54 70.39 4.07 240.41 592.11 509.93 431.48 78.45
2023-09-27_08:30:00 0.56 28.9 68.8 3.91 244.92 592.11 467.88 389.44 78.45
2023-09-27_08:45:00 0.6 29.5 66.46 4.07 249.92 698.9 433.01 375.57 57.44
2023-09-27_09:00:00 0.6 29.94 64.54 4.29 252.34 698.9 383.87 326.43 57.44
2023-09-27_09:15:00 0.6 30.46 62.51 4.45 252.03 789.1 343.57 280.59 62.98
2023-09-27_09:30:00 0.57 30.84 61.0 4.27 256.32 789.1 290.96 227.98 62.98
2023-09-27_09:45:00 0.54 31.36 59.2 4.22 257.85 863.95 247.17 175.6 71.57
2023-09-27_10:00:00 0.54 31.77 57.66 3.97 257.7 863.95 192.72 121.15 71.57
2023-09-27_10:15:00 0.54 32.21 56.03 3.7 256.32 912.14 231.9 58.61 173.28
2023-09-27_10:30:00 0.55 32.56 54.61 3.61 252.0 912.14 185.71 12.43 173.28
2023-09-27_10:45:00 0.53 32.93 53.22 3.77 249.54 944.26 241.3 0.0 241.3
2023-09-27_11:00:00 0.53 33.22 52.12 3.67 247.83 944.26 241.3 0.0 241.3
2023-09-27_11:15:00 0.55 33.49 51.17 3.77 247.23 977.87 167.43 0.0 167.43
2023-09-27_11:30:00 0.53 33.7 50.47 3.81 247.01 977.87 167.43 0.0 167.43
2023-09-27_11:45:00 0.51 33.8 50.12 3.89 242.68 905.14 88.05 0.0 88.05
2023-09-27_12:00:00 0.46 33.94 49.72 3.97 236.83 905.14 88.05 0.0 88.05
