time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-27_07:00:00 0.7 23.68 99.95 1.71 147.83 0.0 0.0 0.0 0.0
2023-09-27_07:15:00 0.72 24.8 94.72 2.3 154.93 321.88 600.5 556.81 43.69
2023-09-27_07:30:00 0.69 25.16 93.21 2.44 156.73 321.88 571.02 527.33 43.69
2023-09-27_07:45:00 0.69 25.35 92.05 2.61 157.29 240.85 260.01 77.22 182.79
2023-09-27_08:00:00 0.71 25.57 91.11 2.71 158.51 240.85 254.73 71.94 182.79
2023-09-27_08:15:00 0.75 25.77 90.35 2.73 161.39 234.59 233.15 2.41 230.73
2023-09-27_08:30:00 0.77 25.96 89.58 2.63 172.12 234.59 232.93 2.2 230.73
2023-09-27_08:45:00 0.76 26.15 88.87 2.78 179.53 276.36 274.69 0.19 274.51
2023-09-27_09:00:00 0.78 26.27 88.44 2.72 182.02 276.36 274.67 0.17 274.51
2023-09-27_09:15:00 0.78 26.5 87.52 2.75 180.53 337.57 335.63 0.02 335.61
2023-09-27_09:30:00 0.78 26.64 86.89 3.06 181.38 337.57 335.62 0.02 335.61
2023-09-27_09:45:00 0.8 26.94 85.78 2.95 180.51 444.63 441.92 0.07 441.85
2023-09-27_10:00:00 0.84 27.15 84.79 2.84 178.01 444.63 441.9 0.05 441.85
2023-09-27_10:15:00 0.83 27.38 83.65 2.81 176.86 411.33 408.99 0.0 408.99
2023-09-27_10:30:00 0.8 27.52 82.94 2.61 178.11 411.33 408.99 0.0 408.99
2023-09-27_10:45:00 0.78 27.75 82.04 2.51 174.28 465.57 462.59 0.0 462.59
2023-09-27_11:00:00 0.79 27.97 80.95 2.56 174.28 465.57 462.59 0.0 462.59
2023-09-27_11:15:00 0.76 28.2 79.84 2.74 176.64 465.24 462.55 0.0 462.55
2023-09-27_11:30:00 0.73 28.41 78.83 2.99 176.03 465.24 462.55 0.0 462.55
2023-09-27_11:45:00 0.73 28.63 77.84 3.05 174.86 487.39 484.53 0.0 484.53
2023-09-27_12:00:00 0.72 28.83 76.95 2.99 178.12 487.39 484.53 0.0 484.53
2023-09-27_12:15:00 0.67 29.15 75.84 2.91 182.27 570.97 567.38 0.0 567.38
2023-09-27_12:30:00 0.64 29.39 74.79 2.76 185.76 570.97 567.38 0.0 567.38
2023-09-27_12:45:00 0.62 29.65 73.61 2.5 186.2 601.31 588.1 0.0 588.1
2023-09-27_13:00:00 0.63 29.86 72.58 2.29 186.42 601.31 588.1 0.0 588.1
2023-09-27_13:15:00 0.61 30.03 71.73 2.32 180.45 587.34 529.58 0.0 529.58
2023-09-27_13:30:00 0.58 30.19 70.94 2.49 176.93 587.34 529.58 0.0 529.58
2023-09-27_13:45:00 0.54 30.31 70.55 2.84 183.47 571.58 469.44 0.0 469.44
2023-09-27_14:00:00 0.51 30.38 70.69 3.32 190.76 571.58 469.44 0.0 469.44
2023-09-27_14:15:00 0.53 30.13 71.95 3.45 194.84 511.33 300.62 0.0 300.62
2023-09-27_14:30:00 0.48 30.12 71.96 3.61 191.43 511.33 300.62 0.0 300.62
2023-09-27_14:45:00 0.46 30.32 70.72 3.37 187.81 472.48 126.36 0.0 126.36
2023-09-27_15:00:00 0.36 30.44 70.0 3.11 199.43 472.48 126.36 0.0 126.36
2023-09-27_15:15:00 0.25 30.77 68.59 3.18 211.29 565.74 53.96 0.0 53.96
2023-09-27_15:30:00 0.31 30.92 68.07 2.87 212.35 565.74 53.96 0.0 53.96
2023-09-27_15:45:00 0.36 30.82 68.51 2.51 212.56 414.91 76.01 0.0 76.01
2023-09-27_16:00:00 0.4 30.73 69.31 2.18 208.82 414.91 76.01 0.0 76.01
2023-09-27_16:15:00 0.54 30.06 72.45 2.79 197.09 201.89 100.13 0.0 100.13
2023-09-27_16:30:00 0.5 29.43 75.84 3.79 197.99 201.89 100.13 0.0 100.13
2023-09-27_16:45:00 0.57 28.03 81.67 4.6 200.16 104.43 32.4 0.0 32.4
2023-09-27_17:00:00 0.66 26.74 87.05 4.97 207.28 104.43 32.4 0.0 32.4
2023-09-27_17:15:00 0.76 25.45 91.97 5.07 217.76 11.18 7.49 0.0 7.49
