time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-15_07:00:00 0.13 26.79 76.07 3.29 240.1 0.0 0.0 0.0 0.0
2023-08-15_07:15:00 0.12 27.95 71.72 3.77 239.12 350.36 680.25 637.19 43.06
2023-08-15_07:30:00 0.15 28.27 70.4 4.16 236.54 350.36 651.61 608.55 43.06
2023-08-15_07:45:00 0.13 28.75 68.48 4.64 236.89 471.09 666.24 618.56 47.68
2023-08-15_08:00:00 0.14 29.05 67.19 4.76 238.17 471.09 630.77 583.09 47.68
2023-08-15_08:15:00 0.11 29.51 65.39 4.99 236.66 586.08 621.96 570.76 51.2
2023-08-15_08:30:00 0.12 29.76 64.44 5.07 234.18 586.08 580.46 529.26 51.2
2023-08-15_08:45:00 0.22 30.15 63.27 5.47 231.08 691.7 555.12 501.14 53.97
2023-08-15_09:00:00 0.25 30.35 62.71 5.86 229.02 691.7 508.54 454.56 53.97
2023-08-15_09:15:00 0.29 30.63 62.07 6.13 227.56 784.83 471.21 414.98 56.22
2023-08-15_09:30:00 0.33 30.75 61.94 6.49 227.72 784.83 420.62 364.4 56.22
2023-08-15_09:45:00 0.31 30.94 61.55 6.73 228.83 864.39 375.41 317.41 58.0
2023-08-15_10:00:00 0.26 31.07 61.3 6.97 227.76 864.39 321.92 263.93 58.0
2023-08-15_10:15:00 0.26 31.23 61.03 7.28 225.25 929.12 271.51 212.17 59.33
2023-08-15_10:30:00 0.29 31.3 60.95 7.55 224.63 929.12 216.46 157.13 59.33
2023-08-15_10:45:00 0.24 31.35 60.7 7.87 224.48 955.31 165.15 100.3 64.84
2023-08-15_11:00:00 0.24 31.43 60.35 8.1 224.62 955.31 114.51 49.67 64.84
2023-08-15_11:15:00 0.24 31.48 60.17 8.39 223.22 998.99 61.77 0.0 61.77
2023-08-15_11:30:00 0.23 31.46 60.28 8.51 223.09 998.99 61.77 0.0 61.77
2023-08-15_11:45:00 0.26 31.49 60.19 8.59 224.26 1019.53 61.07 0.0 61.07
