time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-15_07:00:00 0.29 28.75 68.61 3.77 226.21 0.0 0.0 0.0 0.0
2023-08-15_07:15:00 0.28 29.53 67.64 4.23 229.1 362.29 679.44 635.33 44.11
2023-08-15_07:30:00 0.24 29.79 66.6 4.71 234.76 362.29 651.07 606.95 44.11
2023-08-15_07:45:00 0.21 30.22 65.54 5.13 236.73 481.29 663.55 614.86 48.68
2023-08-15_08:00:00 0.18 30.45 65.49 5.24 238.74 481.29 628.6 579.91 48.68
2023-08-15_08:15:00 0.15 30.73 65.29 5.19 241.69 593.89 618.56 566.32 52.24
2023-08-15_08:30:00 0.09 30.94 65.19 5.16 240.2 593.89 577.84 525.6 52.24
2023-08-15_08:45:00 0.09 31.24 64.79 4.98 239.44 697.54 553.0 496.62 56.38
2023-08-15_09:00:00 0.08 31.55 64.24 4.82 237.86 697.54 507.49 451.11 56.38
2023-08-15_09:15:00 0.1 31.9 63.4 4.68 236.25 789.55 470.93 413.62 57.31
2023-08-15_09:30:00 0.09 32.21 62.62 4.4 235.94 789.55 421.41 364.11 57.31
2023-08-15_09:45:00 0.08 32.54 61.62 4.16 238.06 867.65 377.26 318.21 59.06
2023-08-15_10:00:00 0.08 32.82 60.53 4.05 240.09 867.65 324.95 265.9 59.06
2023-08-15_10:15:00 0.12 33.11 59.31 4.0 238.15 930.84 277.16 214.82 62.35
2023-08-15_10:30:00 0.15 33.34 58.29 4.13 237.13 930.84 223.48 161.14 62.35
2023-08-15_10:45:00 0.18 33.56 57.35 4.19 236.27 977.55 172.69 108.5 64.19
2023-08-15_11:00:00 0.18 33.72 56.64 4.17 235.04 977.55 121.36 57.17 64.19
2023-08-15_11:15:00 0.18 33.87 56.11 4.17 232.44 1007.15 62.28 0.0 62.28
2023-08-15_11:30:00 0.17 33.97 55.86 4.07 230.03 1007.15 62.28 0.0 62.28
2023-08-15_11:45:00 0.17 34.05 55.5 3.86 227.79 1018.37 62.2 0.0 62.2
2023-08-15_12:00:00 0.14 34.07 55.41 3.53 226.37 1018.37 62.2 0.0 62.2
2023-08-15_12:15:00 0.12 34.02 55.96 3.22 222.47 986.55 63.76 0.0 63.76
2023-08-15_12:30:00 0.09 34.01 56.27 2.97 217.61 986.55 63.76 0.0 63.76
2023-08-15_12:45:00 0.06 33.98 56.74 3.06 211.52 968.93 61.98 0.0 61.98
2023-08-15_13:00:00 0.01 33.98 56.97 2.93 209.38 968.93 61.98 0.0 61.98
2023-08-15_13:15:00 0.0 33.93 57.41 2.74 208.87 880.28 68.62 0.0 68.62
2023-08-15_13:30:00 0.0 33.93 57.66 2.75 206.83 880.28 68.62 0.0 68.62
2023-08-15_13:45:00 0.0 33.78 58.69 2.58 205.2 790.49 74.95 0.0 74.95
2023-08-15_14:00:00 0.0 33.69 59.35 2.33 206.69 790.49 74.95 0.0 74.95
2023-08-15_14:15:00 0.0 33.43 60.88 1.76 219.79 677.64 81.93 0.0 81.93
2023-08-15_14:30:00 0.0 33.08 62.9 1.29 281.11 677.64 81.93 0.0 81.93
2023-08-15_14:45:00 0.02 32.68 65.09 1.44 330.96 541.93 64.91 0.0 64.91
2023-08-15_15:00:00 0.03 32.33 67.42 1.74 12.63 541.93 64.91 0.0 64.91
2023-08-15_15:15:00 0.0 32.01 69.42 2.26 47.6 438.42 52.85 0.0 52.85
2023-08-15_15:30:00 0.0 31.63 71.85 2.53 67.48 438.42 52.85 0.0 52.85
2023-08-15_15:45:00 0.0 31.15 74.58 2.94 84.42 349.29 43.66 0.0 43.66
2023-08-15_16:00:00 0.0 30.92 75.92 3.29 92.76 349.29 43.66 0.0 43.66
2023-08-15_16:15:00 0.0 30.37 78.68 4.02 101.33 179.44 27.33 0.0 27.33
2023-08-15_16:30:00 0.0 29.9 80.86 4.69 114.1 179.44 27.33 0.0 27.33
2023-08-15_16:45:00 0.01 29.68 81.35 4.65 126.04 165.13 28.57 0.0 28.57
2023-08-15_17:00:00 0.18 29.52 82.33 5.32 129.24 165.13 28.57 0.0 28.57
2023-08-15_17:15:00 0.16 29.28 83.48 5.3 132.69 77.8 33.87 0.0 33.87
2023-08-15_17:30:00 0.2 29.18 83.85 5.8 132.53 77.8 33.87 0.0 33.87
2023-08-15_17:45:00 0.27 29.05 83.92 5.28 136.72 23.69 16.44 0.0 16.44
2023-08-15_18:00:00 0.25 29.0 84.12 5.47 133.25 23.69 16.44 0.0 16.44
2023-08-15_18:15:00 0.22 28.8 84.5 5.06 137.76 0.0 0.0 0.0 0.0
2023-08-15_18:30:00 0.19 28.8 84.22 4.45 141.39 0.0 0.0 0.0 0.0
