time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-27_07:00:00 0.8 26.57 87.45 1.64 274.16 0.0 0.0 0.0 0.0
2023-08-27_07:15:00 0.77 27.57 81.44 2.06 275.64 303.63 655.13 613.39 41.74
2023-08-27_07:30:00 0.77 27.9 79.53 2.11 266.13 303.63 628.44 586.7 41.74
2023-08-27_07:45:00 0.75 28.29 77.62 2.49 259.06 339.98 353.99 42.17 311.82
2023-08-27_08:00:00 0.67 28.52 76.5 2.79 254.36 339.98 351.63 39.81 311.82
2023-08-27_08:15:00 0.65 28.98 74.73 3.28 255.05 474.89 486.52 107.17 379.35
2023-08-27_08:30:00 0.61 29.25 73.39 3.69 251.6 474.89 478.88 99.53 379.35
2023-08-27_08:45:00 0.63 29.71 71.49 4.07 253.56 589.71 561.08 133.29 427.79
2023-08-27_09:00:00 0.71 30.04 69.84 4.13 255.09 589.71 548.89 121.1 427.79
2023-08-27_09:15:00 0.69 30.35 68.16 4.16 256.65 613.79 595.91 22.0 573.91
2023-08-27_09:30:00 0.68 30.61 66.71 4.1 258.88 613.79 593.26 19.35 573.91
2023-08-27_09:45:00 0.6 30.9 65.28 4.14 260.22 659.12 638.05 12.33 625.72
2023-08-27_10:00:00 0.54 31.13 64.05 4.11 264.58 659.12 636.0 10.28 625.72
2023-08-27_10:15:00 0.55 31.46 62.57 3.96 268.58 748.37 666.07 27.06 639.01
2023-08-27_10:30:00 0.55 31.72 61.41 3.92 267.44 748.37 659.14 20.13 639.01
2023-08-27_10:45:00 0.57 32.06 60.17 3.75 265.19 829.81 699.08 17.08 682.0
2023-08-27_11:00:00 0.6 32.28 59.33 3.78 260.08 829.81 690.42 8.42 682.0
2023-08-27_11:15:00 0.66 32.52 58.5 3.93 256.71 837.19 755.29 0.0 755.29
2023-08-27_11:30:00 0.67 32.7 57.91 4.09 256.31 837.19 755.29 0.0 755.29
2023-08-27_11:45:00 0.64 32.83 57.48 4.18 256.99 818.6 742.79 0.0 742.79
2023-08-27_12:00:00 0.63 32.98 57.0 4.23 256.91 818.6 742.79 0.0 742.79
2023-08-27_12:15:00 0.61 33.09 56.72 4.42 256.03 760.77 714.87 0.0 714.87
2023-08-27_12:30:00 0.57 33.21 56.42 4.57 254.02 760.77 714.87 0.0 714.87
2023-08-27_12:45:00 0.54 33.26 56.33 4.69 252.5 735.45 690.45 0.0 690.45
2023-08-27_13:00:00 0.54 33.39 55.98 4.72 253.0 735.45 690.45 0.0 690.45
2023-08-27_13:15:00 0.54 33.26 56.37 4.61 253.56 561.9 514.87 0.0 514.87
2023-08-27_13:30:00 0.56 33.36 56.13 4.64 253.14 561.9 514.87 0.0 514.87
2023-08-27_13:45:00 0.55 33.25 56.65 4.76 253.16 429.59 403.48 0.0 403.48
2023-08-27_14:00:00 0.53 33.25 56.84 4.93 254.18 429.59 403.48 0.0 403.48
2023-08-27_14:15:00 0.5 33.28 56.79 5.09 254.16 542.77 415.77 0.0 415.77
2023-08-27_14:30:00 0.49 33.27 56.76 5.19 252.81 542.77 415.77 0.0 415.77
2023-08-27_14:45:00 0.44 33.35 56.29 5.38 251.39 592.06 286.13 0.0 286.13
2023-08-27_15:00:00 0.39 33.4 56.0 5.58 250.99 592.06 286.13 0.0 286.13
2023-08-27_15:15:00 0.31 33.38 56.06 6.0 248.07 544.54 113.19 0.0 113.19
2023-08-27_15:30:00 0.31 33.37 56.1 6.26 247.23 544.54 113.19 0.0 113.19
2023-08-27_15:45:00 0.32 33.3 56.29 6.13 244.74 466.65 282.0 0.0 282.0
2023-08-27_16:00:00 0.32 33.23 56.97 6.3 240.8 466.65 282.0 0.0 282.0
2023-08-27_16:15:00 0.42 32.83 59.28 6.45 239.67 363.1 88.49 0.0 88.49
2023-08-27_16:30:00 0.44 32.58 60.9 6.61 240.12 363.1 88.49 0.0 88.49
2023-08-27_16:45:00 0.4 32.11 62.68 6.03 239.56 226.34 44.8 0.0 44.8
2023-08-27_17:00:00 0.35 32.09 62.92 5.93 241.45 226.34 44.8 0.0 44.8
2023-08-27_17:15:00 0.5 31.66 64.76 4.92 240.5 129.01 36.31 0.0 36.31
2023-08-27_17:30:00 0.51 31.52 65.27 4.82 241.19 129.01 36.31 0.0 36.31
2023-08-27_17:45:00 0.58 30.72 67.95 3.81 237.97 18.62 18.51 0.0 18.51
2023-08-27_18:00:00 0.61 30.44 69.11 4.21 236.11 18.62 18.51 0.0 18.51
2023-08-27_18:15:00 0.66 30.11 69.86 4.73 229.96 0.0 0.0 0.0 0.0
2023-08-27_18:30:00 0.63 29.77 71.59 5.11 232.03 0.0 0.0 0.0 0.0
2023-08-27_18:45:00 0.68 29.46 73.27 4.84 228.62 0.0 0.0 0.0 0.0
2023-08-27_19:00:00 0.67 29.23 74.62 4.81 228.28 0.0 0.0 0.0 0.0
2023-08-27_19:15:00 0.73 28.99 76.11 4.68 224.66 0.0 0.0 0.0 0.0
2023-08-27_19:30:00 0.71 28.78 77.34 4.89 224.65 0.0 0.0 0.0 0.0
2023-08-27_19:45:00 0.69 28.59 78.19 5.06 227.57 0.0 0.0 0.0 0.0
2023-08-27_20:00:00 0.67 28.47 78.56 5.05 230.55 0.0 0.0 0.0 0.0
2023-08-27_20:15:00 0.63 28.34 78.86 5.07 235.45 0.0 0.0 0.0 0.0
2023-08-27_20:30:00 0.59 28.23 79.16 4.95 237.47 0.0 0.0 0.0 0.0
2023-08-27_20:45:00 0.55 28.1 79.7 4.82 237.89 0.0 0.0 0.0 0.0
2023-08-27_21:00:00 0.55 28.02 80.19 5.0 237.44 0.0 0.0 0.0 0.0
2023-08-27_21:15:00 0.59 27.92 80.83 4.94 234.31 0.0 0.0 0.0 0.0
2023-08-27_21:30:00 0.57 27.85 81.39 4.95 229.91 0.0 0.0 0.0 0.0
2023-08-27_21:45:00 0.54 27.77 81.92 4.73 230.43 0.0 0.0 0.0 0.0
2023-08-27_22:00:00 0.55 27.71 82.34 4.45 234.53 0.0 0.0 0.0 0.0
2023-08-27_22:15:00 0.57 27.61 82.9 4.23 239.54 0.0 0.0 0.0 0.0
2023-08-27_22:30:00 0.59 27.53 83.39 3.97 241.0 0.0 0.0 0.0 0.0
2023-08-27_22:45:00 0.56 27.43 83.98 3.96 241.44 0.0 0.0 0.0 0.0
2023-08-27_23:00:00 0.56 27.37 84.37 3.86 245.04 0.0 0.0 0.0 0.0
2023-08-27_23:15:00 0.62 27.23 85.12 3.8 239.81 0.0 0.0 0.0 0.0
2023-08-27_23:30:00 0.7 27.16 85.55 3.8 238.23 0.0 0.0 0.0 0.0
2023-08-27_23:45:00 0.78 26.98 86.6 3.35 242.71 0.0 0.0 0.0 0.0
2023-08-28_00:00:00 0.72 26.88 87.19 3.32 245.14 0.0 0.0 0.0 0.0
2023-08-28_00:15:00 0.74 26.76 87.93 3.33 242.86 0.0 0.0 0.0 0.0
2023-08-28_00:30:00 0.8 26.72 88.36 3.5 239.46 0.0 0.0 0.0 0.0
2023-08-28_00:45:00 0.81 26.74 88.38 3.62 241.42 0.0 0.0 0.0 0.0
2023-08-28_01:00:00 0.8 26.68 88.78 3.49 243.04 0.0 0.0 0.0 0.0
2023-08-28_01:15:00 0.78 26.51 89.77 3.28 244.01 0.0 0.0 0.0 0.0
2023-08-28_01:30:00 0.79 26.42 90.36 3.16 243.83 0.0 0.0 0.0 0.0
2023-08-28_01:45:00 0.76 26.21 91.58 3.1 245.86 0.0 0.0 0.0 0.0
2023-08-28_02:00:00 0.74 26.16 91.96 3.28 243.15 0.0 0.0 0.0 0.0
2023-08-28_02:15:00 0.78 26.0 93.0 3.08 239.86 0.0 0.0 0.0 0.0
2023-08-28_02:30:00 0.81 25.93 93.62 3.09 237.34 0.0 0.0 0.0 0.0
2023-08-28_02:45:00 0.83 25.93 93.94 3.12 237.19 0.0 0.0 0.0 0.0
2023-08-28_03:00:00 0.83 25.89 94.42 3.11 238.8 0.0 0.0 0.0 0.0
2023-08-28_03:15:00 0.8 25.85 94.81 3.06 239.25 0.0 0.0 0.0 0.0
2023-08-28_03:30:00 0.75 25.8 95.26 3.02 239.97 0.0 0.0 0.0 0.0
2023-08-28_03:45:00 0.71 25.73 95.62 3.01 240.64 0.0 0.0 0.0 0.0
2023-08-28_04:00:00 0.73 25.65 96.1 2.75 240.04 0.0 0.0 0.0 0.0
2023-08-28_04:15:00 0.75 25.43 96.98 2.37 238.18 0.0 0.0 0.0 0.0
2023-08-28_04:30:00 0.74 25.23 97.68 1.96 238.71 0.0 0.0 0.0 0.0
2023-08-28_04:45:00 0.63 25.02 98.22 1.74 240.55 0.0 0.0 0.0 0.0
2023-08-28_05:00:00 0.54 25.0 98.34 1.79 241.87 0.0 0.0 0.0 0.0
2023-08-28_05:15:00 0.55 25.01 98.66 1.87 234.98 0.0 0.0 0.0 0.0
2023-08-28_05:30:00 0.58 24.99 98.81 1.9 226.56 0.0 0.0 0.0 0.0
2023-08-28_05:45:00 0.57 25.01 98.85 2.01 222.92 0.0 0.0 0.0 0.0
2023-08-28_06:00:00 0.54 25.07 98.76 2.21 224.48 0.0 0.0 0.0 0.0
2023-08-28_06:15:00 0.51 25.94 95.8 2.91 230.54 56.28 145.95 101.22 44.74
2023-08-28_06:30:00 0.5 26.08 95.37 2.97 235.62 56.28 143.55 98.81 44.74
2023-08-28_06:45:00 0.52 26.77 92.73 3.45 241.67 175.39 534.3 485.08 49.22
