time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-06-24_07:00:00 0.0 27.77 72.3 2.29 201.04 0.0 0.0 0.0 0.0
2023-06-24_07:15:00 0.0 28.41 72.24 2.61 195.39 393.56 705.77 661.44 44.33
2023-06-24_07:30:00 0.0 28.7 71.36 2.92 189.23 393.56 678.2 633.86 44.33
2023-06-24_07:45:00 0.0 28.93 70.75 3.13 186.59 474.94 581.87 379.24 202.63
2023-06-24_08:00:00 0.0 29.18 70.11 3.41 184.83 474.94 561.94 359.31 202.63
2023-06-24_08:15:00 0.0 29.45 69.51 3.66 184.88 558.55 571.24 262.33 308.91
2023-06-24_08:30:00 0.0 29.69 68.96 3.83 183.81 558.55 554.01 245.1 308.91
2023-06-24_08:45:00 0.0 29.99 68.22 3.91 181.47 681.34 589.63 375.53 214.1
2023-06-24_09:00:00 0.0 30.23 67.65 3.92 180.1 681.34 558.72 344.62 214.1
2023-06-24_09:15:00 0.0 30.53 66.93 3.73 178.86 763.64 557.91 315.49 242.43
2023-06-24_09:30:00 0.0 30.77 66.69 3.78 173.06 763.64 524.82 282.39 242.43
2023-06-24_09:45:00 0.0 31.02 66.66 3.79 166.38 858.78 432.8 337.85 94.95
2023-06-24_10:00:00 0.0 31.16 66.69 3.62 162.35 858.78 386.04 291.09 94.95
2023-06-24_10:15:00 0.0 31.3 66.69 3.52 156.65 915.11 350.88 243.28 107.61
2023-06-24_10:30:00 0.0 31.41 66.74 3.62 151.87 915.11 303.39 195.78 107.61
2023-06-24_10:45:00 0.0 31.47 66.7 3.8 148.5 960.49 232.35 156.2 76.14
2023-06-24_11:00:00 0.0 31.55 66.69 3.99 146.41 960.49 183.48 107.34 76.14
2023-06-24_11:15:00 0.0 31.65 66.57 4.02 143.84 985.55 140.51 52.44 88.07
2023-06-24_11:30:00 0.0 31.76 66.43 4.15 140.73 985.55 90.95 2.88 88.07
2023-06-24_11:45:00 0.0 31.82 66.37 4.26 138.61 994.81 80.22 0.0 80.22
2023-06-24_12:00:00 0.0 31.89 66.41 4.81 134.91 994.81 80.22 0.0 80.22
2023-06-24_12:15:00 0.0 31.87 66.74 5.38 131.65 986.36 70.21 0.0 70.21
2023-06-24_12:30:00 0.0 31.81 67.5 5.87 129.37 986.36 70.21 0.0 70.21
2023-06-24_12:45:00 0.0 31.72 68.38 6.3 130.86 949.08 67.95 0.0 67.95
2023-06-24_13:00:00 0.0 31.67 68.95 6.36 132.01 949.08 67.95 0.0 67.95
2023-06-24_13:15:00 0.0 31.44 69.84 6.45 131.89 766.35 69.72 0.0 69.72
2023-06-24_13:30:00 0.0 31.44 70.06 6.47 130.21 766.35 69.72 0.0 69.72
2023-06-24_13:45:00 0.0 31.39 70.44 6.41 129.03 730.2 65.86 0.0 65.86
2023-06-24_14:00:00 0.0 31.34 70.89 6.52 127.68 730.2 65.86 0.0 65.86
2023-06-24_14:15:00 0.0 31.31 71.36 6.62 126.53 713.5 71.27 0.0 71.27
2023-06-24_14:30:00 0.0 31.22 71.99 6.77 126.28 713.5 71.27 0.0 71.27
2023-06-24_14:45:00 0.0 31.0 73.12 6.84 126.27 613.44 80.91 0.0 80.91
2023-06-24_15:00:00 0.0 30.95 73.2 6.99 127.79 613.44 80.91 0.0 80.91
2023-06-24_15:15:00 0.0 30.84 73.52 7.02 127.85 529.88 69.08 0.0 69.08
2023-06-24_15:30:00 0.0 30.79 73.9 7.23 127.76 529.88 69.08 0.0 69.08
2023-06-24_15:45:00 0.0 30.62 74.77 7.46 128.58 438.13 62.65 0.0 62.65
2023-06-24_16:00:00 0.0 30.56 75.18 7.63 130.86 438.13 62.65 0.0 62.65
2023-06-24_16:15:00 0.0 30.44 75.79 7.6 132.75 339.13 66.98 0.0 66.98
2023-06-24_16:30:00 0.0 30.39 76.18 7.58 133.9 339.13 66.98 0.0 66.98
2023-06-24_16:45:00 0.0 30.23 76.87 7.65 135.33 241.8 46.11 0.0 46.11
2023-06-24_17:00:00 0.0 30.12 77.38 7.76 137.76 241.8 46.11 0.0 46.11
2023-06-24_17:15:00 0.0 29.88 78.37 7.78 139.66 140.06 53.42 0.0 53.42
2023-06-24_17:30:00 0.0 29.75 78.81 7.83 143.07 140.06 53.42 0.0 53.42
2023-06-24_17:45:00 0.0 29.53 79.47 7.72 145.66 40.65 27.09 0.0 27.09
2023-06-24_18:00:00 0.0 29.45 79.42 7.54 145.31 40.65 27.09 0.0 27.09
2023-06-24_18:15:00 0.0 29.17 80.3 7.09 143.65 0.0 0.0 0.0 0.0
2023-06-24_18:30:00 0.0 29.04 80.97 6.92 144.17 0.0 0.0 0.0 0.0
2023-06-24_18:45:00 0.0 28.92 81.48 6.99 148.34 0.0 0.0 0.0 0.0
2023-06-24_19:00:00 0.0 28.84 81.65 7.07 153.31 0.0 0.0 0.0 0.0
