time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-08_07:00:00 0.36 26.56 86.26 2.88 229.96 0.0 0.0 0.0 0.0
2023-09-08_07:15:00 0.3 27.56 82.84 3.51 234.1 362.62 637.76 593.25 44.51
2023-09-08_07:30:00 0.29 27.79 81.17 4.0 235.87 362.62 607.44 562.93 44.51
2023-09-08_07:45:00 0.3 28.24 79.0 4.19 236.89 483.94 616.06 566.73 49.33
2023-09-08_08:00:00 0.28 28.51 77.69 4.38 240.22 483.94 578.97 529.63 49.33
2023-09-08_08:15:00 0.28 28.86 76.25 4.49 239.44 598.05 564.93 511.92 53.0
2023-09-08_08:30:00 0.3 29.2 74.67 4.21 237.89 598.05 521.97 468.97 53.0
2023-09-08_08:45:00 0.31 29.68 72.51 3.64 234.78 702.26 493.16 436.38 56.77
2023-09-08_09:00:00 0.29 30.04 70.88 3.42 233.27 702.26 445.38 388.6 56.77
2023-09-08_09:15:00 0.27 30.41 69.41 3.47 237.52 761.71 512.75 220.89 291.86
2023-09-08_09:30:00 0.26 30.78 67.99 3.14 242.67 761.71 479.86 188.0 291.86
2023-09-08_09:45:00 0.27 31.16 66.69 2.69 244.73 813.1 567.31 106.05 461.26
2023-09-08_10:00:00 0.32 31.44 66.03 1.67 246.74 813.1 543.94 82.68 461.26
2023-09-08_10:15:00 0.38 31.62 66.35 0.93 220.48 846.92 634.57 39.6 594.97
2023-09-08_10:30:00 0.36 31.7 66.71 0.57 183.29 846.92 618.86 23.89 594.97
2023-09-08_10:45:00 0.36 31.78 66.86 0.53 100.03 895.41 560.56 11.77 548.78
2023-09-08_11:00:00 0.39 31.8 66.9 0.93 91.41 895.41 548.78 0.0 548.78
2023-09-08_11:15:00 0.39 31.82 67.01 1.46 83.41 862.08 725.14 0.0 725.14
2023-09-08_11:30:00 0.39 31.74 67.99 1.99 74.04 862.08 725.14 0.0 725.14
2023-09-08_11:45:00 0.37 31.52 69.51 2.62 61.19 822.47 668.88 0.0 668.88
2023-09-08_12:00:00 0.35 31.26 71.08 3.31 58.23 822.47 668.88 0.0 668.88
2023-09-08_12:15:00 0.33 30.98 73.15 4.02 59.61 933.22 536.17 0.0 536.17
2023-09-08_12:30:00 0.31 30.67 75.35 4.75 62.34 933.22 536.17 0.0 536.17
2023-09-08_12:45:00 0.29 30.45 76.93 5.08 66.03 940.04 293.93 0.0 293.93
2023-09-08_13:00:00 0.24 30.34 77.59 5.23 67.31 940.04 293.93 0.0 293.93
2023-09-08_13:15:00 0.19 30.28 77.87 5.31 71.16 916.32 61.0 0.0 61.0
2023-09-08_13:30:00 0.11 30.19 78.3 5.58 78.62 916.32 61.0 0.0 61.0
2023-09-08_13:45:00 0.12 30.06 78.83 5.76 85.34 794.05 66.8 0.0 66.8
2023-09-08_14:00:00 0.1 30.06 79.0 5.58 88.47 794.05 66.8 0.0 66.8
2023-09-08_14:15:00 0.11 29.93 79.67 5.26 90.03 688.25 65.04 0.0 65.04
2023-09-08_14:30:00 0.06 29.89 80.07 5.21 91.36 688.25 65.04 0.0 65.04
2023-09-08_14:45:00 0.11 29.86 80.29 4.99 92.79 649.05 52.88 0.0 52.88
2023-09-08_15:00:00 0.04 29.87 80.44 5.26 95.23 649.05 52.88 0.0 52.88
2023-09-08_15:15:00 0.13 29.97 80.09 4.4 98.04 567.13 52.32 0.0 52.32
2023-09-08_15:30:00 0.26 30.02 79.91 4.65 106.52 567.13 52.32 0.0 52.32
2023-09-08_15:45:00 0.36 29.89 80.53 4.81 107.06 338.89 48.86 0.0 48.86
