time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-06-23_07:00:00 0.38 27.71 78.67 1.65 278.64 0.0 0.0 0.0 0.0
2023-06-23_07:15:00 0.34 28.33 75.61 1.91 268.56 335.33 685.45 642.75 42.7
2023-06-23_07:30:00 0.34 28.66 73.94 1.85 270.17 335.33 659.73 617.04 42.7
2023-06-23_07:45:00 0.32 29.17 71.68 1.86 267.8 449.58 679.53 631.57 47.96
2023-06-23_08:00:00 0.31 29.43 70.39 1.72 269.75 449.58 647.41 599.45 47.96
2023-06-23_08:15:00 0.31 29.85 68.56 1.67 268.54 557.7 643.04 591.38 51.66
2023-06-23_08:30:00 0.23 30.19 66.96 1.78 262.17 557.7 605.25 553.6 51.66
2023-06-23_08:45:00 0.22 30.54 65.38 1.84 266.12 657.85 585.44 528.86 56.59
2023-06-23_09:00:00 0.18 30.74 64.27 1.92 263.18 657.85 542.93 486.34 56.59
2023-06-23_09:15:00 0.21 31.24 62.34 2.02 249.85 748.38 511.83 454.23 57.6
2023-06-23_09:30:00 0.23 31.5 61.18 2.1 241.6 748.38 465.2 407.6 57.6
2023-06-23_09:45:00 0.25 31.82 59.89 2.13 234.8 824.65 424.73 365.59 59.14
2023-06-23_10:00:00 0.24 32.09 58.83 2.39 232.95 824.65 375.18 316.04 59.14
2023-06-23_10:15:00 0.22 32.39 57.64 2.3 238.76 888.37 331.27 268.49 62.77
2023-06-23_10:30:00 0.23 32.72 56.41 2.51 239.85 888.37 280.02 217.24 62.77
2023-06-23_10:45:00 0.23 33.0 55.34 2.45 238.04 935.94 235.45 166.28 69.17
2023-06-23_11:00:00 0.18 33.3 54.29 2.6 235.86 935.94 184.71 115.54 69.17
2023-06-23_11:15:00 0.16 33.57 53.32 2.75 236.21 967.47 134.87 69.04 65.83
2023-06-23_11:30:00 0.17 33.82 52.46 2.72 238.82 967.47 73.81 7.99 65.83
2023-06-23_11:45:00 0.16 34.06 51.6 2.65 236.62 981.82 64.89 0.0 64.89
2023-06-23_12:00:00 0.12 34.29 50.79 2.63 235.09 981.82 64.89 0.0 64.89
2023-06-23_12:15:00 0.06 34.5 50.06 2.54 235.81 978.19 64.03 0.0 64.03
2023-06-23_12:30:00 0.13 34.7 49.35 2.47 239.4 978.19 64.03 0.0 64.03
2023-06-23_12:45:00 0.21 34.94 48.61 2.46 238.27 957.03 61.8 0.0 61.8
