time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-21_07:00:00 0.22 27.22 81.84 0.49 237.24 0.0 0.0 0.0 0.0
2023-07-21_07:15:00 0.19 27.8 80.8 0.58 188.68 367.62 693.69 650.45 43.24
2023-07-21_07:30:00 0.15 27.87 80.25 0.66 167.93 367.62 666.87 623.63 43.24
2023-07-21_07:45:00 0.14 28.13 79.17 0.66 133.7 480.89 677.01 625.8 51.21
2023-07-21_08:00:00 0.1 28.23 78.7 0.75 129.26 480.89 644.32 593.11 51.21
2023-07-21_08:15:00 0.05 28.39 78.13 0.98 127.35 588.29 636.59 579.0 57.58
2023-07-21_08:30:00 0.02 28.49 77.68 1.16 129.59 588.29 598.64 541.06 57.58
2023-07-21_08:45:00 0.03 28.62 77.18 1.33 116.1 673.95 567.05 501.86 65.2
2023-07-21_09:00:00 0.02 28.7 76.94 1.6 111.58 673.95 525.68 460.48 65.2
2023-07-21_09:15:00 0.02 28.8 76.62 1.85 101.72 752.86 496.19 413.15 83.04
2023-07-21_09:30:00 0.01 28.92 76.24 1.94 100.63 752.86 452.63 369.58 83.04
2023-07-21_09:45:00 0.01 28.96 76.14 2.24 98.66 781.08 397.61 309.79 87.83
2023-07-21_10:00:00 0.01 29.0 76.13 2.37 92.31 781.08 354.32 266.49 87.83
2023-07-21_10:15:00 0.01 29.04 76.07 2.52 94.33 867.08 321.92 235.84 86.07
2023-07-21_10:30:00 0.0 29.06 76.1 2.52 90.42 867.08 275.09 189.01 86.07
2023-07-21_10:45:00 0.0 29.21 75.76 2.7 86.33 943.36 229.24 150.83 78.41
2023-07-21_11:00:00 0.0 29.23 75.74 2.75 84.11 943.36 180.4 101.99 78.41
2023-07-21_11:15:00 0.0 29.33 75.54 2.96 83.03 988.59 130.99 58.8 72.19
2023-07-21_11:30:00 0.0 29.37 75.52 3.17 84.1 988.59 72.19 0.0 72.19
2023-07-21_11:45:00 0.0 29.42 75.42 3.23 86.26 1001.84 64.08 0.0 64.08
2023-07-21_12:00:00 0.0 29.44 75.43 3.48 84.36 1001.84 64.08 0.0 64.08
2023-07-21_12:15:00 0.01 29.46 75.52 3.67 88.57 996.52 68.2 0.0 68.2
2023-07-21_12:30:00 0.01 29.45 75.62 3.76 90.7 996.52 68.2 0.0 68.2
2023-07-21_12:45:00 0.01 29.43 75.76 3.98 89.27 974.56 58.51 0.0 58.51
2023-07-21_13:00:00 0.0 29.43 75.9 4.25 89.82 974.56 58.51 0.0 58.51
2023-07-21_13:15:00 0.0 29.36 76.17 4.31 93.67 935.12 57.79 0.0 57.79
2023-07-21_13:30:00 0.0 29.32 76.36 4.46 93.67 935.12 57.79 0.0 57.79
2023-07-21_13:45:00 0.0 29.23 76.81 4.62 92.06 879.44 56.71 0.0 56.71
2023-07-21_14:00:00 0.0 29.19 77.08 4.77 91.62 879.44 56.71 0.0 56.71
2023-07-21_14:15:00 0.0 29.11 77.54 4.8 93.91 808.55 55.3 0.0 55.3
2023-07-21_14:30:00 0.0 29.09 77.73 4.6 94.1 808.55 55.3 0.0 55.3
2023-07-21_14:45:00 0.0 29.02 78.05 4.4 89.02 723.29 53.51 0.0 53.51
2023-07-21_15:00:00 0.0 29.03 78.06 4.25 90.07 723.29 53.51 0.0 53.51
2023-07-21_15:15:00 0.0 28.93 78.47 4.28 90.35 626.66 51.25 0.0 51.25
2023-07-21_15:30:00 0.0 28.91 78.62 4.43 92.59 626.66 51.25 0.0 51.25
2023-07-21_15:45:00 0.0 28.77 79.22 4.53 92.08 521.16 48.38 0.0 48.38
2023-07-21_16:00:00 0.0 28.72 79.63 4.54 90.55 521.16 48.38 0.0 48.38
2023-07-21_16:15:00 0.0 28.59 80.44 4.42 91.92 408.7 44.71 0.0 44.71
2023-07-21_16:30:00 0.0 28.52 81.34 4.6 93.47 408.7 44.71 0.0 44.71
2023-07-21_16:45:00 0.0 28.35 82.79 4.31 99.41 292.2 39.85 0.0 39.85
2023-07-21_17:00:00 0.0 28.29 83.67 4.1 104.59 292.2 39.85 0.0 39.85
2023-07-21_17:15:00 0.0 28.09 84.98 4.16 113.59 176.02 32.88 0.0 32.88
2023-07-21_17:30:00 0.0 28.01 85.81 4.13 109.45 176.02 32.88 0.0 32.88
2023-07-21_17:45:00 0.0 27.78 87.28 3.8 113.57 67.6 21.2 0.0 21.2
2023-07-21_18:00:00 0.0 27.69 88.02 3.78 119.19 67.6 21.2 0.0 21.2
2023-07-21_18:15:00 0.0 27.22 90.46 3.4 125.87 0.0 0.0 0.0 0.0
2023-07-21_18:30:00 0.0 27.12 91.24 3.52 121.94 0.0 0.0 0.0 0.0
2023-07-21_18:45:00 0.0 27.01 92.06 3.09 131.47 0.0 0.0 0.0 0.0
2023-07-21_19:00:00 0.0 26.91 92.69 2.69 134.97 0.0 0.0 0.0 0.0
2023-07-21_19:15:00 0.0 27.06 92.02 2.62 131.31 0.0 0.0 0.0 0.0
2023-07-21_19:30:00 0.0 27.04 92.15 2.12 138.85 0.0 0.0 0.0 0.0
2023-07-21_19:45:00 0.0 27.0 92.3 1.78 146.11 0.0 0.0 0.0 0.0
2023-07-21_20:00:00 0.0 26.97 92.29 1.66 158.65 0.0 0.0 0.0 0.0
2023-07-21_20:15:00 0.01 26.87 92.2 1.66 160.98 0.0 0.0 0.0 0.0
2023-07-21_20:30:00 0.02 26.84 92.25 2.0 161.63 0.0 0.0 0.0 0.0
2023-07-21_20:45:00 0.05 26.67 92.77 2.23 167.04 0.0 0.0 0.0 0.0
2023-07-21_21:00:00 0.05 26.6 92.83 2.25 172.04 0.0 0.0 0.0 0.0
2023-07-21_21:15:00 0.01 26.51 92.8 2.1 167.04 0.0 0.0 0.0 0.0
2023-07-21_21:30:00 0.03 26.48 92.68 1.88 179.58 0.0 0.0 0.0 0.0
2023-07-21_21:45:00 0.02 26.37 92.75 1.59 182.82 0.0 0.0 0.0 0.0
2023-07-21_22:00:00 0.01 26.33 92.65 1.44 190.19 0.0 0.0 0.0 0.0
2023-07-21_22:15:00 0.01 26.21 92.72 1.65 199.27 0.0 0.0 0.0 0.0
2023-07-21_22:30:00 0.0 26.17 92.8 1.83 205.05 0.0 0.0 0.0 0.0
2023-07-21_22:45:00 0.01 26.16 92.71 2.04 221.87 0.0 0.0 0.0 0.0
2023-07-21_23:00:00 0.01 26.09 92.76 2.22 226.65 0.0 0.0 0.0 0.0
2023-07-21_23:15:00 0.0 25.96 92.85 2.46 231.04 0.0 0.0 0.0 0.0
2023-07-21_23:30:00 0.01 25.97 92.25 2.81 236.56 0.0 0.0 0.0 0.0
2023-07-21_23:45:00 0.04 25.94 91.66 3.12 228.43 0.0 0.0 0.0 0.0
2023-07-22_00:00:00 0.07 25.88 91.3 2.79 224.23 0.0 0.0 0.0 0.0
2023-07-22_00:15:00 0.05 25.77 91.24 2.79 217.76 0.0 0.0 0.0 0.0
2023-07-22_00:30:00 0.05 25.71 91.08 2.69 225.92 0.0 0.0 0.0 0.0
2023-07-22_00:45:00 0.13 25.73 90.47 2.81 240.39 0.0 0.0 0.0 0.0
2023-07-22_01:00:00 0.14 25.9 89.05 2.93 240.65 0.0 0.0 0.0 0.0
2023-07-22_01:15:00 0.07 25.66 89.53 2.69 236.34 0.0 0.0 0.0 0.0
2023-07-22_01:30:00 0.09 25.69 88.67 2.69 252.09 0.0 0.0 0.0 0.0
2023-07-22_01:45:00 0.2 25.6 88.35 2.23 264.44 0.0 0.0 0.0 0.0
2023-07-22_02:00:00 0.14 25.56 88.02 1.85 236.15 0.0 0.0 0.0 0.0
2023-07-22_02:15:00 0.24 25.59 87.66 1.91 221.79 0.0 0.0 0.0 0.0
2023-07-22_02:30:00 0.16 25.57 87.2 1.61 258.36 0.0 0.0 0.0 0.0
2023-07-22_02:45:00 0.1 25.59 86.77 1.57 267.34 0.0 0.0 0.0 0.0
2023-07-22_03:00:00 0.12 25.56 86.58 1.62 253.93 0.0 0.0 0.0 0.0
2023-07-22_03:15:00 0.23 25.66 85.7 1.73 250.62 0.0 0.0 0.0 0.0
2023-07-22_03:30:00 0.19 25.63 85.72 1.3 244.43 0.0 0.0 0.0 0.0
2023-07-22_03:45:00 0.15 25.68 85.77 0.87 224.75 0.0 0.0 0.0 0.0
2023-07-22_04:00:00 0.21 25.62 86.6 1.39 203.3 0.0 0.0 0.0 0.0
2023-07-22_04:15:00 0.2 25.8 86.85 1.58 215.15 0.0 0.0 0.0 0.0
2023-07-22_04:30:00 0.21 25.75 87.62 1.76 216.99 0.0 0.0 0.0 0.0
2023-07-22_04:45:00 0.13 25.44 88.36 1.43 245.14 0.0 0.0 0.0 0.0
2023-07-22_05:00:00 0.06 25.4 88.19 1.78 253.73 0.0 0.0 0.0 0.0
2023-07-22_05:15:00 0.13 25.21 88.23 1.81 243.52 0.0 0.0 0.0 0.0
2023-07-22_05:30:00 0.1 25.18 88.14 2.5 247.41 0.0 0.0 0.0 0.0
2023-07-22_05:45:00 0.16 25.76 86.43 2.23 260.01 19.35 29.69 11.19 18.5
2023-07-22_06:00:00 0.23 25.78 86.36 1.55 277.55 19.35 29.52 11.02 18.5
2023-07-22_06:15:00 0.21 26.14 84.32 1.79 285.62 37.81 45.76 10.12 35.64
2023-07-22_06:30:00 0.28 26.18 84.16 1.68 285.41 37.81 45.52 9.88 35.64
2023-07-22_06:45:00 0.36 26.43 82.86 1.2 279.58 78.79 78.91 0.86 78.06
2023-07-22_07:00:00 0.41 26.5 83.25 1.71 274.96 78.79 78.89 0.83 78.06
2023-07-22_07:15:00 0.42 26.91 82.07 1.84 294.31 195.18 195.49 2.83 192.66
2023-07-22_07:30:00 0.5 27.15 81.55 1.38 350.15 195.18 195.37 2.71 192.66
2023-07-22_07:45:00 0.54 27.44 80.91 0.27 56.0 217.73 219.6 9.77 209.83
2023-07-22_08:00:00 0.5 27.57 80.47 0.14 288.31 217.73 219.09 9.26 209.83
2023-07-22_08:15:00 0.42 27.61 80.27 0.81 338.06 163.4 163.39 10.22 153.17
2023-07-22_08:30:00 0.38 27.65 80.82 1.88 13.37 163.4 162.72 9.55 153.17
2023-07-22_08:45:00 0.4 27.66 81.72 2.28 37.07 233.55 218.53 66.17 152.36
2023-07-22_09:00:00 0.27 27.6 82.64 2.03 44.38 233.55 213.06 60.7 152.36
2023-07-22_09:15:00 0.16 27.63 83.16 2.32 36.51 383.25 312.14 112.53 199.61
2023-07-22_09:30:00 0.12 27.64 83.52 2.77 18.67 383.25 300.24 100.63 199.61
2023-07-22_09:45:00 0.24 28.13 81.32 2.01 19.47 789.27 429.22 289.41 139.8
2023-07-22_10:00:00 0.25 28.38 79.8 1.93 22.65 789.27 388.63 248.83 139.8
2023-07-22_10:15:00 0.19 28.71 78.38 2.39 5.62 889.32 308.6 249.98 58.62
2023-07-22_10:30:00 0.14 28.96 77.16 2.47 358.68 889.32 258.73 200.1 58.62
2023-07-22_10:45:00 0.08 29.09 76.06 2.19 350.15 864.93 205.34 138.13 67.21
2023-07-22_11:00:00 0.09 29.32 74.76 2.03 352.25 864.93 160.27 93.06 67.21
2023-07-22_11:15:00 0.12 29.67 73.51 2.43 6.33 988.14 117.38 58.52 58.87
2023-07-22_11:30:00 0.16 29.86 73.18 3.4 25.47 988.14 58.87 0.0 58.87
2023-07-22_11:45:00 0.03 29.92 73.5 4.14 28.94 967.06 76.84 0.0 76.84
2023-07-22_12:00:00 0.02 29.92 74.02 4.12 28.99 967.06 76.84 0.0 76.84
2023-07-22_12:15:00 0.07 29.84 74.67 4.04 36.67 853.62 60.64 0.0 60.64
2023-07-22_12:30:00 0.04 29.78 75.36 4.63 43.6 853.62 60.64 0.0 60.64
2023-07-22_12:45:00 0.03 29.66 75.89 4.76 44.65 823.56 61.59 0.0 61.59
2023-07-22_13:00:00 0.05 29.6 76.06 5.02 44.0 823.56 61.59 0.0 61.59
2023-07-22_13:15:00 0.06 29.61 75.86 5.26 44.87 859.74 56.85 0.0 56.85
2023-07-22_13:30:00 0.03 29.56 76.02 5.11 45.59 859.74 56.85 0.0 56.85
2023-07-22_13:45:00 0.01 29.53 76.35 5.01 47.0 876.59 56.76 0.0 56.76
2023-07-22_14:00:00 0.0 29.46 77.0 4.92 49.17 876.59 56.76 0.0 56.76
2023-07-22_14:15:00 0.0 29.37 77.88 4.76 49.67 805.5 55.34 0.0 55.34
2023-07-22_14:30:00 0.0 29.32 78.72 4.62 57.5 805.5 55.34 0.0 55.34
2023-07-22_14:45:00 0.0 29.16 80.13 4.57 59.2 720.45 53.54 0.0 53.54
2023-07-22_15:00:00 0.0 29.08 81.13 4.35 55.76 720.45 53.54 0.0 53.54
2023-07-22_15:15:00 0.0 29.0 81.72 4.01 49.64 624.2 51.26 0.0 51.26
2023-07-22_15:30:00 0.0 29.02 81.8 3.82 54.43 624.2 51.26 0.0 51.26
2023-07-22_15:45:00 0.0 28.93 82.49 3.78 56.08 518.08 48.38 0.0 48.38
2023-07-22_16:00:00 0.0 28.89 83.09 3.44 59.42 518.08 48.38 0.0 48.38
2023-07-22_16:15:00 0.0 28.73 84.23 3.36 66.22 400.16 44.77 0.0 44.77
2023-07-22_16:30:00 0.0 28.66 85.0 3.61 62.74 400.16 44.77 0.0 44.77
2023-07-22_16:45:00 0.01 28.51 85.84 3.21 69.4 288.98 43.36 0.0 43.36
2023-07-22_17:00:00 0.05 28.51 85.71 2.61 78.06 288.98 43.36 0.0 43.36
2023-07-22_17:15:00 0.01 28.19 87.04 2.97 72.75 110.38 27.9 0.0 27.9
2023-07-22_17:30:00 0.01 28.05 88.13 3.35 80.96 110.38 27.9 0.0 27.9
2023-07-22_17:45:00 0.01 27.83 89.6 3.16 84.02 66.98 22.17 0.0 22.17
2023-07-22_18:00:00 0.04 27.8 89.85 2.57 93.07 66.98 22.17 0.0 22.17
2023-07-22_18:15:00 0.05 27.11 92.76 2.12 102.75 0.0 0.0 0.0 0.0
2023-07-22_18:30:00 0.04 27.05 92.98 1.72 106.52 0.0 0.0 0.0 0.0
2023-07-22_18:45:00 0.01 27.12 93.16 1.76 105.48 0.0 0.0 0.0 0.0
2023-07-22_19:00:00 0.03 27.08 93.29 1.86 95.59 0.0 0.0 0.0 0.0
2023-07-22_19:15:00 0.04 26.83 94.02 2.31 86.4 0.0 0.0 0.0 0.0
2023-07-22_19:30:00 0.02 26.79 94.21 2.37 94.92 0.0 0.0 0.0 0.0
2023-07-22_19:45:00 0.02 26.96 93.82 2.28 113.18 0.0 0.0 0.0 0.0
2023-07-22_20:00:00 0.0 26.9 93.94 2.35 126.64 0.0 0.0 0.0 0.0
2023-07-22_20:15:00 0.0 26.92 93.72 2.36 136.36 0.0 0.0 0.0 0.0
2023-07-22_20:30:00 0.0 26.88 93.56 2.49 139.51 0.0 0.0 0.0 0.0
2023-07-22_20:45:00 0.0 26.79 93.64 2.36 145.38 0.0 0.0 0.0 0.0
2023-07-22_21:00:00 0.0 26.71 93.62 2.17 139.8 0.0 0.0 0.0 0.0
2023-07-22_21:15:00 0.0 26.57 93.72 2.2 124.86 0.0 0.0 0.0 0.0
2023-07-22_21:30:00 0.01 26.49 93.71 2.11 109.3 0.0 0.0 0.0 0.0
