time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-08_07:00:00 0.4 26.02 82.59 0.94 300.11 0.0 0.0 0.0 0.0
2023-07-08_07:15:00 0.39 27.08 77.62 0.48 270.49 360.86 692.81 649.44 43.37
2023-07-08_07:30:00 0.36 27.33 76.03 0.33 246.58 360.86 665.66 622.3 43.37
2023-07-08_07:45:00 0.32 27.64 74.51 0.36 209.91 474.64 679.1 631.39 47.72
2023-07-08_08:00:00 0.31 27.83 73.68 0.66 173.44 474.64 645.66 597.94 47.72
2023-07-08_08:15:00 0.39 28.14 72.54 0.72 166.62 582.65 637.82 586.81 51.01
2023-07-08_08:30:00 0.38 28.3 71.86 0.73 157.3 582.65 598.8 547.78 51.01
2023-07-08_08:45:00 0.41 28.55 70.97 1.25 157.2 681.48 575.51 521.83 53.68
2023-07-08_09:00:00 0.46 28.74 70.34 1.87 157.68 681.48 531.77 478.1 53.68
2023-07-08_09:15:00 0.51 28.98 69.62 2.28 159.6 769.39 497.85 442.03 55.82
2023-07-08_09:30:00 0.55 29.14 69.17 2.61 161.69 769.39 450.33 394.51 55.82
2023-07-08_09:45:00 0.55 29.3 68.74 2.94 163.13 843.08 408.16 350.54 57.62
2023-07-08_10:00:00 0.51 29.38 68.58 3.15 165.54 843.08 357.98 300.36 57.62
2023-07-08_10:15:00 0.5 29.49 68.34 3.41 167.87 877.23 305.1 243.62 61.48
2023-07-08_10:30:00 0.45 29.55 68.3 3.82 168.2 877.23 255.14 193.66 61.48
2023-07-08_10:45:00 0.41 29.59 68.19 4.08 169.69 889.01 208.31 138.23 70.08
2023-07-08_11:00:00 0.42 29.64 67.88 4.27 173.1 889.01 161.49 91.41 70.08
2023-07-08_11:15:00 0.41 29.75 67.27 4.66 178.12 970.01 104.48 41.66 62.82
2023-07-08_11:30:00 0.41 29.85 66.61 4.74 180.5 970.01 62.82 0.0 62.82
2023-07-08_11:45:00 0.34 29.96 65.91 4.93 179.76 967.25 70.59 0.0 70.59
2023-07-08_12:00:00 0.26 30.01 65.49 5.0 179.21 967.25 70.59 0.0 70.59
2023-07-08_12:15:00 0.19 30.05 65.15 5.04 179.58 985.12 60.38 0.0 60.38
2023-07-08_12:30:00 0.21 30.09 65.01 4.96 180.95 985.12 60.38 0.0 60.38
2023-07-08_12:45:00 0.14 30.07 65.18 4.86 179.11 961.84 59.88 0.0 59.88
2023-07-08_13:00:00 0.09 30.06 65.53 5.06 178.34 961.84 59.88 0.0 59.88
2023-07-08_13:15:00 0.1 29.99 66.38 5.28 178.27 921.95 59.04 0.0 59.04
2023-07-08_13:30:00 0.17 29.95 67.17 5.1 181.19 921.95 59.04 0.0 59.04
2023-07-08_13:45:00 0.22 29.89 68.03 5.14 182.92 864.84 57.85 0.0 57.85
2023-07-08_14:00:00 0.25 29.86 68.61 4.74 185.97 864.84 57.85 0.0 57.85
2023-07-08_14:15:00 0.19 29.83 69.09 4.9 183.15 792.72 56.27 0.0 56.27
2023-07-08_14:30:00 0.21 29.8 69.78 5.14 180.79 792.72 56.27 0.0 56.27
2023-07-08_14:45:00 0.21 29.64 70.89 5.35 179.31 707.68 54.26 0.0 54.26
2023-07-08_15:00:00 0.15 29.5 72.21 5.9 177.83 707.68 54.26 0.0 54.26
2023-07-08_15:15:00 0.18 29.28 73.8 5.69 181.37 611.14 51.75 0.0 51.75
2023-07-08_15:30:00 0.19 29.19 74.74 5.69 184.7 611.14 51.75 0.0 51.75
2023-07-08_15:45:00 0.2 28.96 76.17 5.72 185.98 501.78 49.04 0.0 49.04
2023-07-08_16:00:00 0.18 28.86 77.0 5.63 188.44 501.78 49.04 0.0 49.04
2023-07-08_16:15:00 0.12 28.67 77.81 5.16 196.27 392.18 44.65 0.0 44.65
2023-07-08_16:30:00 0.18 28.75 77.26 5.08 202.73 392.18 44.65 0.0 44.65
2023-07-08_16:45:00 0.28 28.63 77.34 5.1 202.13 276.87 39.41 0.0 39.41
2023-07-08_17:00:00 0.25 28.64 76.74 4.81 203.06 276.87 39.41 0.0 39.41
2023-07-08_17:15:00 0.29 28.45 77.09 4.57 200.99 162.35 31.93 0.0 31.93
2023-07-08_17:30:00 0.32 28.42 77.03 4.81 199.33 162.35 31.93 0.0 31.93
2023-07-08_17:45:00 0.32 28.03 78.67 4.64 200.5 56.52 19.4 0.0 19.4
2023-07-08_18:00:00 0.26 27.9 79.28 4.68 202.72 56.52 19.4 0.0 19.4
2023-07-08_18:15:00 0.24 27.46 81.01 4.1 201.39 0.0 0.0 0.0 0.0
2023-07-08_18:30:00 0.22 27.36 81.48 4.2 206.68 0.0 0.0 0.0 0.0
2023-07-08_18:45:00 0.19 27.22 82.05 4.08 209.86 0.0 0.0 0.0 0.0
2023-07-08_19:00:00 0.24 27.12 82.5 3.82 214.68 0.0 0.0 0.0 0.0
2023-07-08_19:15:00 0.21 27.04 82.8 4.0 208.14 0.0 0.0 0.0 0.0
2023-07-08_19:30:00 0.17 26.95 83.27 4.19 210.98 0.0 0.0 0.0 0.0
2023-07-08_19:45:00 0.23 26.87 83.82 4.35 212.04 0.0 0.0 0.0 0.0
2023-07-08_20:00:00 0.34 26.77 84.45 4.19 211.95 0.0 0.0 0.0 0.0
2023-07-08_20:15:00 0.38 26.6 85.41 3.58 213.16 0.0 0.0 0.0 0.0
2023-07-08_20:30:00 0.34 26.54 85.81 3.54 218.53 0.0 0.0 0.0 0.0
2023-07-08_20:45:00 0.24 26.49 85.9 3.69 221.84 0.0 0.0 0.0 0.0
2023-07-08_21:00:00 0.3 26.48 85.63 3.68 232.86 0.0 0.0 0.0 0.0
2023-07-08_21:15:00 0.32 26.37 85.69 3.38 240.02 0.0 0.0 0.0 0.0
2023-07-08_21:30:00 0.36 26.29 85.75 3.29 244.59 0.0 0.0 0.0 0.0
2023-07-08_21:45:00 0.37 26.19 85.83 3.11 248.8 0.0 0.0 0.0 0.0
2023-07-08_22:00:00 0.48 26.23 85.18 3.28 246.52 0.0 0.0 0.0 0.0
2023-07-08_22:15:00 0.5 26.25 84.58 3.45 238.94 0.0 0.0 0.0 0.0
2023-07-08_22:30:00 0.4 26.24 84.36 3.73 232.93 0.0 0.0 0.0 0.0
2023-07-08_22:45:00 0.35 26.2 84.58 3.73 228.29 0.0 0.0 0.0 0.0
2023-07-08_23:00:00 0.2 26.1 85.17 3.59 230.61 0.0 0.0 0.0 0.0
2023-07-08_23:15:00 0.2 26.01 85.62 3.43 233.71 0.0 0.0 0.0 0.0
2023-07-08_23:30:00 0.24 25.95 85.76 3.51 235.78 0.0 0.0 0.0 0.0
2023-07-08_23:45:00 0.35 25.86 86.09 3.42 232.83 0.0 0.0 0.0 0.0
