time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-08_07:00:00 0.08 26.89 82.24 2.94 196.0 0.0 0.0 0.0 0.0
2023-07-08_07:15:00 0.06 27.65 79.66 3.22 196.85 381.84 704.09 659.32 44.77
2023-07-08_07:30:00 0.04 27.89 78.27 3.4 198.66 381.84 676.95 632.18 44.77
2023-07-08_07:45:00 0.01 28.23 76.59 3.27 198.97 495.18 688.51 639.29 49.22
2023-07-08_08:00:00 0.02 28.49 75.45 3.12 197.68 495.18 655.26 606.04 49.22
2023-07-08_08:15:00 0.01 28.78 74.63 2.84 190.96 602.36 646.65 594.1 52.55
2023-07-08_08:30:00 0.0 28.99 73.94 2.59 184.3 602.36 607.99 555.44 52.55
2023-07-08_08:45:00 0.0 29.23 72.81 2.65 173.14 700.97 585.25 530.01 55.24
2023-07-08_09:00:00 0.0 29.37 72.37 2.99 160.9 700.97 541.97 486.73 55.24
2023-07-08_09:15:00 0.0 29.52 72.1 3.41 154.95 788.31 508.58 451.18 57.4
2023-07-08_09:30:00 0.0 29.62 72.0 3.82 149.46 788.31 461.62 404.22 57.4
2023-07-08_09:45:00 0.0 29.77 71.64 4.12 143.47 862.51 420.58 361.44 59.15
2023-07-08_10:00:00 0.0 29.82 71.57 4.47 138.89 862.51 370.95 311.81 59.15
2023-07-08_10:15:00 0.0 29.93 71.35 5.12 139.12 921.76 324.62 264.16 60.46
2023-07-08_10:30:00 0.0 29.98 71.4 5.58 137.99 921.76 273.51 213.04 60.46
2023-07-08_10:45:00 0.0 30.01 71.58 6.01 135.49 965.46 224.44 163.07 61.37
2023-07-08_11:00:00 0.01 29.99 72.03 6.44 133.75 965.46 173.89 112.52 61.37
2023-07-08_11:15:00 0.02 29.93 72.56 6.87 132.37 992.19 128.04 66.11 61.94
2023-07-08_11:30:00 0.05 29.88 73.01 7.12 131.97 992.19 67.06 5.12 61.94
2023-07-08_11:45:00 0.06 29.87 73.19 7.16 129.77 1001.86 62.13 0.0 62.13
2023-07-08_12:00:00 0.09 29.85 73.38 7.37 129.09 1001.86 62.13 0.0 62.13
2023-07-08_12:15:00 0.05 29.82 73.58 7.65 129.87 994.38 61.99 0.0 61.99
2023-07-08_12:30:00 0.0 29.83 73.55 7.81 129.76 994.38 61.99 0.0 61.99
2023-07-08_12:45:00 0.01 29.87 73.47 7.78 130.41 970.5 61.46 0.0 61.46
2023-07-08_13:00:00 0.0 29.86 73.73 7.87 130.33 970.5 61.46 0.0 61.46
2023-07-08_13:15:00 0.0 29.85 73.98 8.15 132.56 928.63 60.59 0.0 60.59
2023-07-08_13:30:00 0.0 29.93 73.82 8.33 134.71 928.63 60.59 0.0 60.59
2023-07-08_13:45:00 0.0 29.93 73.96 8.32 135.74 871.01 59.32 0.0 59.32
2023-07-08_14:00:00 0.0 29.96 74.07 8.33 134.63 871.01 59.32 0.0 59.32
2023-07-08_14:15:00 0.0 29.92 74.51 8.4 135.71 799.52 57.67 0.0 57.67
2023-07-08_14:30:00 0.0 29.88 74.98 8.47 135.17 799.52 57.67 0.0 57.67
2023-07-08_14:45:00 0.0 29.77 75.68 8.56 136.73 715.25 55.57 0.0 55.57
2023-07-08_15:00:00 0.0 29.8 75.63 8.71 140.2 715.25 55.57 0.0 55.57
2023-07-08_15:15:00 0.0 29.8 75.58 8.92 141.76 618.81 53.0 0.0 53.0
2023-07-08_15:30:00 0.0 29.82 75.52 8.67 141.16 618.81 53.0 0.0 53.0
2023-07-08_15:45:00 0.0 29.58 76.54 8.8 137.87 513.52 49.79 0.0 49.79
2023-07-08_16:00:00 0.0 29.4 77.57 8.72 138.0 513.52 49.79 0.0 49.79
2023-07-08_16:15:00 0.0 29.16 78.76 8.9 139.83 402.15 45.77 0.0 45.77
2023-07-08_16:30:00 0.0 29.21 78.78 8.77 146.64 402.15 45.77 0.0 45.77
2023-07-08_16:45:00 0.0 29.18 78.71 8.69 152.39 286.86 40.53 0.0 40.53
2023-07-08_17:00:00 0.02 29.25 78.26 8.59 152.89 286.86 40.53 0.0 40.53
2023-07-08_17:15:00 0.02 29.07 79.04 8.48 151.17 172.53 33.21 0.0 33.21
2023-07-08_17:30:00 0.07 28.98 79.81 8.29 150.39 172.53 33.21 0.0 33.21
2023-07-08_17:45:00 0.06 28.72 81.4 7.9 153.17 67.0 21.44 0.0 21.44
2023-07-08_18:00:00 0.0 28.63 82.18 7.45 156.94 67.0 21.44 0.0 21.44
2023-07-08_18:15:00 0.0 28.42 83.28 6.92 158.75 0.0 0.0 0.0 0.0
2023-07-08_18:30:00 0.0 28.31 84.17 6.41 162.68 0.0 0.0 0.0 0.0
2023-07-08_18:45:00 0.0 28.25 84.8 5.77 166.87 0.0 0.0 0.0 0.0
2023-07-08_19:00:00 0.0 28.16 85.42 5.24 164.1 0.0 0.0 0.0 0.0
2023-07-08_19:15:00 0.0 28.09 85.89 5.5 160.75 0.0 0.0 0.0 0.0
2023-07-08_19:30:00 0.0 28.06 86.12 5.54 163.07 0.0 0.0 0.0 0.0
2023-07-08_19:45:00 0.0 27.97 86.65 5.51 156.54 0.0 0.0 0.0 0.0
2023-07-08_20:00:00 0.09 27.87 87.35 5.33 156.83 0.0 0.0 0.0 0.0
2023-07-08_20:15:00 0.05 27.76 88.02 5.49 154.7 0.0 0.0 0.0 0.0
2023-07-08_20:30:00 0.05 27.7 88.41 5.59 156.81 0.0 0.0 0.0 0.0
2023-07-08_20:45:00 0.0 27.63 88.88 5.63 151.89 0.0 0.0 0.0 0.0
2023-07-08_21:00:00 0.0 27.6 89.44 5.56 149.64 0.0 0.0 0.0 0.0
2023-07-08_21:15:00 0.0 27.5 90.39 5.23 151.7 0.0 0.0 0.0 0.0
2023-07-08_21:30:00 0.0 27.39 91.32 4.59 154.16 0.0 0.0 0.0 0.0
2023-07-08_21:45:00 0.0 27.32 91.88 4.31 158.53 0.0 0.0 0.0 0.0
2023-07-08_22:00:00 0.0 27.27 92.02 3.89 163.49 0.0 0.0 0.0 0.0
2023-07-08_22:15:00 0.0 27.27 91.27 3.92 174.25 0.0 0.0 0.0 0.0
2023-07-08_22:30:00 0.0 27.25 90.25 3.63 184.56 0.0 0.0 0.0 0.0
2023-07-08_22:45:00 0.0 27.25 88.86 3.73 187.47 0.0 0.0 0.0 0.0
2023-07-08_23:00:00 0.0 27.2 87.81 3.74 179.95 0.0 0.0 0.0 0.0
2023-07-08_23:15:00 0.0 27.15 86.86 3.84 177.55 0.0 0.0 0.0 0.0
2023-07-08_23:30:00 0.0 27.22 85.19 4.34 179.54 0.0 0.0 0.0 0.0
2023-07-08_23:45:00 0.0 27.19 84.07 4.57 181.64 0.0 0.0 0.0 0.0
2023-07-09_00:00:00 0.0 27.17 83.09 4.74 178.48 0.0 0.0 0.0 0.0
2023-07-09_00:15:00 0.0 27.12 82.5 4.83 173.62 0.0 0.0 0.0 0.0
2023-07-09_00:30:00 0.01 27.03 82.49 4.71 173.68 0.0 0.0 0.0 0.0
2023-07-09_00:45:00 0.0 26.95 82.55 4.64 173.56 0.0 0.0 0.0 0.0
2023-07-09_01:00:00 0.0 26.84 82.85 4.49 174.28 0.0 0.0 0.0 0.0
2023-07-09_01:15:00 0.0 26.75 83.03 4.38 174.71 0.0 0.0 0.0 0.0
2023-07-09_01:30:00 0.0 26.69 83.08 4.34 175.38 0.0 0.0 0.0 0.0
2023-07-09_01:45:00 0.0 26.62 83.27 4.28 174.17 0.0 0.0 0.0 0.0
2023-07-09_02:00:00 0.0 26.59 83.47 4.35 171.31 0.0 0.0 0.0 0.0
2023-07-09_02:15:00 0.0 26.59 83.92 4.57 167.72 0.0 0.0 0.0 0.0
2023-07-09_02:30:00 0.0 26.5 85.0 4.48 169.03 0.0 0.0 0.0 0.0
2023-07-09_02:45:00 0.0 26.45 85.76 4.47 173.07 0.0 0.0 0.0 0.0
