time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-30_07:00:00 0.65 24.24 97.56 0.69 137.28 0.0 0.0 0.0 0.0
2023-08-30_07:15:00 0.66 25.33 91.29 1.01 157.75 313.79 654.04 611.22 42.82
2023-08-30_07:30:00 0.69 25.7 89.03 1.07 150.78 313.79 626.85 584.04 42.82
2023-08-30_07:45:00 0.76 26.16 86.92 1.33 152.34 420.09 563.59 408.15 155.44
2023-08-30_08:00:00 0.82 26.52 85.08 1.32 162.98 420.09 540.28 384.84 155.44
2023-08-30_08:15:00 0.8 26.89 83.58 1.38 172.35 507.04 526.45 211.56 314.9
2023-08-30_08:30:00 0.78 27.08 82.63 1.36 181.47 507.04 511.05 196.15 314.9
2023-08-30_08:45:00 0.82 27.46 81.16 1.26 193.14 607.12 515.61 383.7 131.91
2023-08-30_09:00:00 0.83 27.73 79.92 1.47 202.73 607.12 479.7 347.79 131.91
2023-08-30_09:15:00 0.83 28.08 78.53 1.48 203.94 699.5 484.98 294.6 190.39
2023-08-30_09:30:00 0.8 28.37 77.24 1.65 205.33 699.5 448.6 258.22 190.39
2023-08-30_09:45:00 0.77 28.68 75.89 1.61 214.41 647.01 509.33 88.8 420.53
2023-08-30_10:00:00 0.79 28.9 74.87 1.53 218.58 647.01 494.05 73.51 420.53
2023-08-30_10:15:00 0.73 29.2 73.72 1.8 221.92 781.74 526.36 80.48 445.87
2023-08-30_10:30:00 0.74 29.46 72.7 1.97 232.67 781.74 504.68 58.81 445.87
2023-08-30_10:45:00 0.69 29.74 71.6 2.04 238.58 798.25 210.74 69.74 141.0
2023-08-30_11:00:00 0.65 29.97 70.59 1.99 241.58 798.25 171.95 30.95 141.0
2023-08-30_11:15:00 0.62 30.15 69.68 1.96 245.85 656.33 88.07 0.0 88.07
2023-08-30_11:30:00 0.66 30.36 68.77 2.01 250.59 656.33 88.07 0.0 88.07
2023-08-30_11:45:00 0.74 30.52 68.09 1.93 253.39 676.75 96.24 0.0 96.24
2023-08-30_12:00:00 0.78 30.69 67.46 2.14 254.62 676.75 96.24 0.0 96.24
2023-08-30_12:15:00 0.79 30.8 66.99 2.4 261.68 688.43 182.02 0.0 182.02
2023-08-30_12:30:00 0.79 30.95 66.37 2.54 271.38 688.43 182.02 0.0 182.02
2023-08-30_12:45:00 0.76 31.23 65.31 2.52 276.31 784.08 117.71 0.0 117.71
2023-08-30_13:00:00 0.73 31.36 64.74 2.15 277.2 784.08 117.71 0.0 117.71
2023-08-30_13:15:00 0.66 31.24 65.13 2.31 278.79 511.98 169.06 0.0 169.06
2023-08-30_13:30:00 0.6 31.17 65.63 2.12 280.73 511.98 169.06 0.0 169.06
2023-08-30_13:45:00 0.54 31.14 65.88 1.61 273.36 541.09 169.12 0.0 169.12
