time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-07_07:00:00 0.34 26.33 85.38 2.11 252.75 0.0 0.0 0.0 0.0
2023-09-07_07:15:00 0.34 27.51 79.49 2.74 247.01 359.76 639.94 595.22 44.72
2023-09-07_07:30:00 0.37 27.83 77.68 3.02 238.41 359.76 609.85 565.13 44.72
2023-09-07_07:45:00 0.32 28.29 75.79 3.32 237.7 481.14 619.33 569.63 49.71
2023-09-07_08:00:00 0.36 28.58 74.33 3.36 238.8 481.14 582.46 532.76 49.71
2023-09-07_08:15:00 0.33 29.11 72.04 3.54 239.94 596.07 569.71 516.19 53.51
2023-09-07_08:30:00 0.33 29.48 70.2 3.64 236.51 596.07 526.9 473.39 53.51
2023-09-07_08:45:00 0.34 30.01 68.0 3.78 234.4 701.02 498.55 442.0 56.56
2023-09-07_09:00:00 0.37 30.42 66.22 3.76 232.57 701.02 450.81 394.25 56.56
2023-09-07_09:15:00 0.42 30.93 64.28 3.9 234.91 793.57 411.53 352.52 59.01
2023-09-07_09:30:00 0.42 31.27 62.86 3.84 234.97 793.57 359.91 300.9 59.01
2023-09-07_09:45:00 0.4 31.67 61.41 3.97 231.32 871.62 313.51 251.8 61.7
2023-09-07_10:00:00 0.42 31.99 60.28 3.92 229.17 871.62 259.27 197.57 61.7
2023-09-07_10:15:00 0.44 32.36 59.12 4.22 231.44 932.36 216.13 142.46 73.67
2023-09-07_10:30:00 0.46 32.64 58.23 4.26 231.5 932.36 161.75 88.08 73.67
2023-09-07_10:45:00 0.47 32.95 57.22 4.31 232.45 970.75 180.58 32.87 147.71
2023-09-07_11:00:00 0.44 33.2 56.34 4.55 234.17 970.75 147.71 0.0 147.71
2023-09-07_11:15:00 0.45 33.45 55.44 4.68 234.25 990.14 204.64 0.0 204.64
2023-09-07_11:30:00 0.46 33.67 54.67 4.68 234.19 990.14 204.64 0.0 204.64
2023-09-07_11:45:00 0.41 33.85 54.02 4.69 235.47 1003.16 198.38 0.0 198.38
2023-09-07_12:00:00 0.34 34.01 53.37 4.64 232.33 1003.16 198.38 0.0 198.38
2023-09-07_12:15:00 0.29 34.18 52.68 4.77 230.66 1001.5 63.88 0.0 63.88
2023-09-07_12:30:00 0.22 34.34 52.07 4.67 230.16 1001.5 63.88 0.0 63.88
2023-09-07_12:45:00 0.22 34.48 51.52 4.82 225.0 970.31 76.88 0.0 76.88
2023-09-07_13:00:00 0.15 34.6 51.05 4.69 223.9 970.31 76.88 0.0 76.88
2023-09-07_13:15:00 0.19 34.67 50.68 4.69 222.45 912.29 134.79 0.0 134.79
2023-09-07_13:30:00 0.21 34.79 50.16 4.86 222.5 912.29 134.79 0.0 134.79
2023-09-07_13:45:00 0.2 34.77 50.07 4.67 223.18 854.39 97.64 0.0 97.64
2023-09-07_14:00:00 0.09 34.71 50.46 3.83 228.17 854.39 97.64 0.0 97.64
2023-09-07_14:15:00 0.13 34.49 51.57 3.07 235.13 770.25 62.07 0.0 62.07
2023-09-07_14:30:00 0.09 34.23 53.2 1.68 238.76 770.25 62.07 0.0 62.07
2023-09-07_14:45:00 0.04 33.59 56.05 0.52 204.04 474.88 91.27 0.0 91.27
2023-09-07_15:00:00 0.12 33.46 57.38 0.33 141.8 474.88 91.27 0.0 91.27
2023-09-07_15:15:00 0.21 33.07 60.18 1.07 42.28 480.12 56.65 0.0 56.65
2023-09-07_15:30:00 0.22 32.68 63.21 1.67 61.4 480.12 56.65 0.0 56.65
2023-09-07_15:45:00 0.25 32.08 66.71 2.15 79.06 228.09 32.03 0.0 32.03
2023-09-07_16:00:00 0.31 31.74 69.24 2.1 99.66 228.09 32.03 0.0 32.03
2023-09-07_16:15:00 0.3 31.1 72.32 1.73 98.73 133.99 28.64 0.0 28.64
2023-09-07_16:30:00 0.29 30.82 73.78 1.16 94.75 133.99 28.64 0.0 28.64
2023-09-07_16:45:00 0.3 30.56 75.41 1.12 93.58 106.54 22.59 0.0 22.59
2023-09-07_17:00:00 0.24 30.43 76.26 1.43 93.26 106.54 22.59 0.0 22.59
2023-09-07_17:15:00 0.07 30.14 77.44 2.7 106.61 63.89 24.94 0.0 24.94
2023-09-07_17:30:00 0.0 29.96 78.29 2.86 108.67 63.89 24.94 0.0 24.94
2023-09-07_17:45:00 0.07 29.15 82.17 1.48 120.51 3.53 2.92 0.0 2.92
2023-09-07_18:00:00 0.17 29.04 82.68 0.5 102.01 3.53 2.92 0.0 2.92
2023-09-07_18:15:00 0.14 28.7 84.77 0.89 82.7 0.0 0.0 0.0 0.0
2023-09-07_18:30:00 0.06 28.5 85.45 0.96 106.01 0.0 0.0 0.0 0.0
2023-09-07_18:45:00 0.04 28.33 86.46 0.82 119.38 0.0 0.0 0.0 0.0
2023-09-07_19:00:00 0.08 28.22 86.87 0.35 143.62 0.0 0.0 0.0 0.0
2023-09-07_19:15:00 0.03 28.13 87.26 0.55 148.58 0.0 0.0 0.0 0.0
2023-09-07_19:30:00 0.05 28.04 87.44 0.63 117.21 0.0 0.0 0.0 0.0
2023-09-07_19:45:00 0.04 27.89 87.97 0.14 20.64 0.0 0.0 0.0 0.0
2023-09-07_20:00:00 0.04 27.77 88.52 0.39 358.09 0.0 0.0 0.0 0.0
2023-09-07_20:15:00 0.04 27.65 89.27 0.34 28.14 0.0 0.0 0.0 0.0
2023-09-07_20:30:00 0.05 27.56 89.71 0.13 76.46 0.0 0.0 0.0 0.0
2023-09-07_20:45:00 0.05 27.49 89.92 0.39 137.62 0.0 0.0 0.0 0.0
2023-09-07_21:00:00 0.05 27.44 90.02 0.45 155.31 0.0 0.0 0.0 0.0
2023-09-07_21:15:00 0.03 27.34 90.17 0.56 170.73 0.0 0.0 0.0 0.0
2023-09-07_21:30:00 0.02 27.24 90.47 0.55 214.13 0.0 0.0 0.0 0.0
2023-09-07_21:45:00 0.01 27.13 90.73 0.63 228.12 0.0 0.0 0.0 0.0
2023-09-07_22:00:00 0.0 27.07 90.7 1.01 239.88 0.0 0.0 0.0 0.0
2023-09-07_22:15:00 0.0 27.01 90.9 1.1 273.39 0.0 0.0 0.0 0.0
2023-09-07_22:30:00 0.01 26.97 90.67 1.27 275.2 0.0 0.0 0.0 0.0
2023-09-07_22:45:00 0.0 26.82 91.12 1.15 250.86 0.0 0.0 0.0 0.0
2023-09-07_23:00:00 0.0 26.8 90.81 1.14 261.14 0.0 0.0 0.0 0.0
2023-09-07_23:15:00 0.0 26.72 90.82 1.21 274.51 0.0 0.0 0.0 0.0
2023-09-07_23:30:00 0.0 26.66 90.46 1.17 269.28 0.0 0.0 0.0 0.0
2023-09-07_23:45:00 0.0 26.62 89.91 1.07 245.99 0.0 0.0 0.0 0.0
2023-09-08_00:00:00 0.0 26.59 89.45 1.19 248.71 0.0 0.0 0.0 0.0
2023-09-08_00:15:00 0.0 26.52 88.98 1.45 236.71 0.0 0.0 0.0 0.0
2023-09-08_00:30:00 0.0 26.5 88.23 1.66 227.22 0.0 0.0 0.0 0.0
2023-09-08_00:45:00 0.0 26.38 88.19 1.62 225.64 0.0 0.0 0.0 0.0
2023-09-08_01:00:00 0.0 26.41 87.38 1.88 232.93 0.0 0.0 0.0 0.0
2023-09-08_01:15:00 0.0 26.38 86.75 2.16 236.84 0.0 0.0 0.0 0.0
2023-09-08_01:30:00 0.0 26.37 86.26 2.36 234.82 0.0 0.0 0.0 0.0
2023-09-08_01:45:00 0.02 26.26 86.52 2.26 237.67 0.0 0.0 0.0 0.0
2023-09-08_02:00:00 0.02 26.29 86.01 2.54 245.15 0.0 0.0 0.0 0.0
2023-09-08_02:15:00 0.03 26.27 85.74 2.71 244.77 0.0 0.0 0.0 0.0
2023-09-08_02:30:00 0.01 26.28 85.41 2.96 242.56 0.0 0.0 0.0 0.0
2023-09-08_02:45:00 0.01 26.21 85.61 3.01 244.29 0.0 0.0 0.0 0.0
2023-09-08_03:00:00 0.03 26.22 85.45 3.24 244.3 0.0 0.0 0.0 0.0
2023-09-08_03:15:00 0.05 26.24 85.16 3.51 242.77 0.0 0.0 0.0 0.0
2023-09-08_03:30:00 0.02 26.28 84.79 3.83 243.2 0.0 0.0 0.0 0.0
2023-09-08_03:45:00 0.01 26.19 85.12 3.46 249.25 0.0 0.0 0.0 0.0
2023-09-08_04:00:00 0.01 26.16 85.06 3.32 251.08 0.0 0.0 0.0 0.0
2023-09-08_04:15:00 0.08 26.2 84.51 3.49 249.17 0.0 0.0 0.0 0.0
2023-09-08_04:30:00 0.1 26.17 84.4 3.43 248.33 0.0 0.0 0.0 0.0
2023-09-08_04:45:00 0.14 26.16 84.25 3.42 248.76 0.0 0.0 0.0 0.0
2023-09-08_05:00:00 0.14 26.21 83.74 3.72 247.58 0.0 0.0 0.0 0.0
