time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-07_07:00:00 0.38 26.48 89.93 2.63 245.98 0.0 0.0 0.0 0.0
2023-09-07_07:15:00 0.39 27.22 85.21 2.91 250.55 308.53 640.04 597.85 42.19
2023-09-07_07:30:00 0.44 27.54 83.1 3.01 246.06 308.53 612.39 570.2 42.19
2023-09-07_07:45:00 0.42 28.0 80.68 3.28 248.65 409.45 525.47 339.26 186.21
2023-09-07_08:00:00 0.4 28.25 79.03 3.58 250.99 409.45 505.28 319.06 186.21
2023-09-07_08:15:00 0.42 28.65 77.12 3.64 247.02 527.61 552.8 327.35 225.45
2023-09-07_08:30:00 0.37 28.89 75.69 3.58 249.33 527.61 527.86 302.4 225.45
2023-09-07_08:45:00 0.3 29.19 74.11 3.63 250.0 568.71 543.72 81.13 462.6
2023-09-07_09:00:00 0.29 29.42 72.9 3.7 247.08 568.71 535.72 73.12 462.6
2023-09-07_09:15:00 0.28 29.65 71.77 3.87 249.81 580.48 559.11 22.85 536.25
2023-09-07_09:30:00 0.3 29.86 70.76 3.84 252.3 580.48 556.1 19.85 536.25
2023-09-07_09:45:00 0.25 30.12 69.65 3.75 252.49 633.19 596.85 19.45 577.4
2023-09-07_10:00:00 0.23 30.28 68.92 3.74 254.01 633.19 593.2 15.8 577.4
2023-09-07_10:15:00 0.27 30.64 67.72 3.67 250.91 806.46 575.64 62.46 513.18
2023-09-07_10:30:00 0.27 30.83 66.96 3.69 250.24 806.46 556.47 43.28 513.18
2023-09-07_10:45:00 0.32 31.07 66.09 3.83 253.69 825.59 658.67 14.11 644.56
2023-09-07_11:00:00 0.33 31.24 65.45 3.79 253.61 825.59 648.37 3.81 644.56
2023-09-07_11:15:00 0.33 31.46 64.74 3.82 254.77 865.03 599.42 0.0 599.42
2023-09-07_11:30:00 0.31 31.61 64.31 4.08 253.59 865.03 599.42 0.0 599.42
2023-09-07_11:45:00 0.32 31.67 64.24 4.18 254.24 771.12 508.85 0.0 508.85
2023-09-07_12:00:00 0.3 31.81 64.03 4.22 254.64 771.12 508.85 0.0 508.85
2023-09-07_12:15:00 0.29 31.65 64.7 4.02 254.7 591.5 315.83 0.0 315.83
2023-09-07_12:30:00 0.3 31.73 64.58 3.78 258.07 591.5 315.83 0.0 315.83
2023-09-07_12:45:00 0.23 31.54 65.54 3.51 254.45 436.61 153.49 0.0 153.49
2023-09-07_13:00:00 0.22 31.46 66.31 3.59 252.78 436.61 153.49 0.0 153.49
2023-09-07_13:15:00 0.16 31.1 68.76 3.59 250.99 354.89 79.23 0.0 79.23
2023-09-07_13:30:00 0.09 30.85 69.88 3.49 248.65 354.89 79.23 0.0 79.23
2023-09-07_13:45:00 0.08 30.86 69.38 3.56 247.54 410.73 134.17 0.0 134.17
2023-09-07_14:00:00 0.21 30.88 69.97 3.78 243.84 410.73 134.17 0.0 134.17
2023-09-07_14:15:00 0.23 30.94 70.19 4.25 243.8 495.93 289.31 0.0 289.31
2023-09-07_14:30:00 0.3 30.84 70.28 4.63 242.44 495.93 289.31 0.0 289.31
2023-09-07_14:45:00 0.33 30.69 70.28 4.54 238.64 213.56 181.37 0.0 181.37
2023-09-07_15:00:00 0.36 30.54 70.7 4.74 239.94 213.56 181.37 0.0 181.37
2023-09-07_15:15:00 0.35 30.49 71.32 5.08 243.93 398.11 367.74 0.0 367.74
