time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-26_07:00:00 0.49 24.6 90.4 2.76 197.5 0.0 0.0 0.0 0.0
2023-09-26_07:15:00 0.51 25.92 85.07 3.62 200.07 359.91 592.08 548.41 43.66
2023-09-26_07:30:00 0.49 26.18 83.53 3.91 200.08 359.91 560.49 516.83 43.66
2023-09-26_07:45:00 0.45 26.74 81.04 4.5 196.38 479.09 561.06 504.39 56.67
2023-09-26_08:00:00 0.44 27.15 79.08 5.02 194.1 479.09 523.56 466.89 56.67
2023-09-26_08:15:00 0.45 27.64 77.03 5.34 195.43 593.12 507.99 456.13 51.86
2023-09-26_08:30:00 0.43 27.98 75.41 5.55 196.98 593.12 463.83 411.96 51.86
2023-09-26_08:45:00 0.4 28.44 73.5 5.65 202.89 695.21 431.36 376.83 54.53
2023-09-26_09:00:00 0.37 28.85 71.65 5.49 205.03 695.21 382.43 327.9 54.53
2023-09-26_09:15:00 0.4 29.36 69.64 5.57 203.26 784.39 339.91 283.33 56.58
2023-09-26_09:30:00 0.4 29.71 68.24 5.67 202.56 784.39 287.35 230.76 56.58
2023-09-26_09:45:00 0.44 30.13 66.62 5.52 205.29 857.84 244.52 177.71 66.8
2023-09-26_10:00:00 0.51 30.5 65.24 5.42 205.79 857.84 190.31 123.51 66.8
2023-09-26_10:15:00 0.51 30.79 64.16 5.56 205.21 914.57 144.19 69.38 74.82
2023-09-26_10:30:00 0.5 31.02 63.39 5.62 206.69 914.57 91.69 16.87 74.82
2023-09-26_10:45:00 0.49 31.18 62.74 5.7 211.23 957.19 63.4 0.0 63.4
2023-09-26_11:00:00 0.49 31.33 62.12 5.61 214.94 957.19 63.4 0.0 63.4
2023-09-26_11:15:00 0.51 31.48 61.68 5.46 219.11 980.03 59.82 0.0 59.82
2023-09-26_11:30:00 0.51 31.58 61.37 5.48 223.49 980.03 59.82 0.0 59.82
2023-09-26_11:45:00 0.5 31.66 61.17 5.41 229.14 984.1 59.88 0.0 59.88
2023-09-26_12:00:00 0.51 31.69 61.19 5.22 231.47 984.1 59.88 0.0 59.88
2023-09-26_12:15:00 0.49 31.67 61.47 4.93 232.14 969.33 59.58 0.0 59.58
2023-09-26_12:30:00 0.44 31.68 61.84 4.75 227.29 969.33 59.58 0.0 59.58
2023-09-26_12:45:00 0.46 31.7 61.96 4.8 219.52 935.72 58.93 0.0 58.93
2023-09-26_13:00:00 0.47 31.7 62.23 4.57 214.99 935.72 58.93 0.0 58.93
2023-09-26_13:15:00 0.44 31.67 62.2 4.73 212.35 882.98 57.91 0.0 57.91
2023-09-26_13:30:00 0.43 31.65 61.95 5.05 208.91 882.98 57.91 0.0 57.91
2023-09-26_13:45:00 0.45 31.57 62.18 4.96 209.2 813.41 56.5 0.0 56.5
2023-09-26_14:00:00 0.43 31.58 62.21 4.77 208.85 813.41 56.5 0.0 56.5
2023-09-26_14:15:00 0.41 31.57 62.42 4.52 206.65 727.85 54.65 0.0 54.65
2023-09-26_14:30:00 0.39 31.65 62.4 4.43 204.14 727.85 54.65 0.0 54.65
2023-09-26_14:45:00 0.43 31.64 62.89 4.02 202.85 628.96 52.3 0.0 52.3
2023-09-26_15:00:00 0.4 31.72 62.89 3.98 201.55 628.96 52.3 0.0 52.3
2023-09-26_15:15:00 0.42 31.7 63.06 4.14 195.45 519.37 49.27 0.0 49.27
2023-09-26_15:30:00 0.51 31.71 63.15 4.34 186.81 519.37 49.27 0.0 49.27
2023-09-26_15:45:00 0.56 31.41 64.57 4.78 175.49 401.19 45.3 0.0 45.3
2023-09-26_16:00:00 0.61 31.14 66.09 5.13 168.14 401.19 45.3 0.0 45.3
2023-09-26_16:15:00 0.64 30.76 67.75 5.26 167.75 269.88 44.54 0.0 44.54
2023-09-26_16:30:00 0.72 30.62 68.45 4.86 166.07 269.88 44.54 0.0 44.54
2023-09-26_16:45:00 0.84 30.22 70.83 4.87 161.71 155.12 35.07 0.0 35.07
2023-09-26_17:00:00 0.83 30.02 72.71 5.6 159.89 155.12 35.07 0.0 35.07
2023-09-26_17:15:00 0.75 29.17 76.97 5.88 157.21 34.4 24.95 0.0 24.95
2023-09-26_17:30:00 0.76 28.94 78.87 6.3 152.85 34.4 24.95 0.0 24.95
2023-09-26_17:45:00 0.74 28.45 81.17 6.93 155.39 0.0 0.0 0.0 0.0
2023-09-26_18:00:00 0.68 28.34 82.36 7.17 157.99 0.0 0.0 0.0 0.0
2023-09-26_18:15:00 0.72 28.11 83.9 6.81 161.06 0.0 0.0 0.0 0.0
2023-09-26_18:30:00 0.71 27.85 85.36 6.4 166.74 0.0 0.0 0.0 0.0
2023-09-26_18:45:00 0.7 27.49 87.07 5.74 170.68 0.0 0.0 0.0 0.0
2023-09-26_19:00:00 0.66 27.3 87.62 5.46 174.87 0.0 0.0 0.0 0.0
2023-09-26_19:15:00 0.63 27.09 88.21 5.12 176.38 0.0 0.0 0.0 0.0
2023-09-26_19:30:00 0.62 27.03 88.16 4.87 179.24 0.0 0.0 0.0 0.0
2023-09-26_19:45:00 0.61 26.93 88.07 4.73 183.21 0.0 0.0 0.0 0.0
2023-09-26_20:00:00 0.63 26.74 88.24 4.15 185.82 0.0 0.0 0.0 0.0
2023-09-26_20:15:00 0.58 26.62 87.81 4.26 189.79 0.0 0.0 0.0 0.0
2023-09-26_20:30:00 0.58 26.49 87.39 4.19 194.27 0.0 0.0 0.0 0.0
2023-09-26_20:45:00 0.62 26.28 87.52 3.62 193.29 0.0 0.0 0.0 0.0
2023-09-26_21:00:00 0.59 26.3 86.53 3.78 193.47 0.0 0.0 0.0 0.0
2023-09-26_21:15:00 0.57 26.25 85.89 3.8 195.83 0.0 0.0 0.0 0.0
2023-09-26_21:30:00 0.58 26.28 84.89 4.12 199.09 0.0 0.0 0.0 0.0
2023-09-26_21:45:00 0.59 26.21 84.55 3.87 204.03 0.0 0.0 0.0 0.0
2023-09-26_22:00:00 0.63 26.22 83.93 3.93 206.88 0.0 0.0 0.0 0.0
2023-09-26_22:15:00 0.63 26.16 83.76 3.98 208.69 0.0 0.0 0.0 0.0
2023-09-26_22:30:00 0.61 26.08 83.67 3.5 209.83 0.0 0.0 0.0 0.0
2023-09-26_22:45:00 0.65 25.99 83.9 3.15 207.43 0.0 0.0 0.0 0.0
2023-09-26_23:00:00 0.57 26.12 82.8 3.61 208.66 0.0 0.0 0.0 0.0
2023-09-26_23:15:00 0.56 26.24 81.8 3.95 212.67 0.0 0.0 0.0 0.0
2023-09-26_23:30:00 0.59 26.2 81.79 3.73 214.47 0.0 0.0 0.0 0.0
2023-09-26_23:45:00 0.61 25.97 83.02 3.39 215.53 0.0 0.0 0.0 0.0
2023-09-27_00:00:00 0.6 25.9 83.33 3.19 220.93 0.0 0.0 0.0 0.0
2023-09-27_00:15:00 0.59 25.99 82.72 3.17 221.98 0.0 0.0 0.0 0.0
2023-09-27_00:30:00 0.63 25.9 83.23 3.13 216.11 0.0 0.0 0.0 0.0
2023-09-27_00:45:00 0.67 25.94 83.1 3.2 211.21 0.0 0.0 0.0 0.0
2023-09-27_01:00:00 0.75 25.89 83.4 3.0 208.86 0.0 0.0 0.0 0.0
2023-09-27_01:15:00 0.76 26.06 82.73 2.97 209.91 0.0 0.0 0.0 0.0
2023-09-27_01:30:00 0.76 26.1 82.35 3.08 214.48 0.0 0.0 0.0 0.0
2023-09-27_01:45:00 0.76 26.3 81.21 3.43 213.79 0.0 0.0 0.0 0.0
2023-09-27_02:00:00 0.77 26.32 80.98 3.54 210.22 0.0 0.0 0.0 0.0
2023-09-27_02:15:00 0.78 26.22 81.49 3.45 209.35 0.0 0.0 0.0 0.0
2023-09-27_02:30:00 0.77 26.21 81.47 3.36 218.09 0.0 0.0 0.0 0.0
2023-09-27_02:45:00 0.78 26.26 81.14 2.74 219.74 0.0 0.0 0.0 0.0
2023-09-27_03:00:00 0.77 26.34 80.45 2.95 215.33 0.0 0.0 0.0 0.0
2023-09-27_03:15:00 0.77 26.37 80.17 2.9 208.15 0.0 0.0 0.0 0.0
2023-09-27_03:30:00 0.77 26.34 80.49 2.71 199.05 0.0 0.0 0.0 0.0
2023-09-27_03:45:00 0.76 26.37 80.1 2.93 201.49 0.0 0.0 0.0 0.0
2023-09-27_04:00:00 0.76 26.32 80.31 3.33 198.35 0.0 0.0 0.0 0.0
2023-09-27_04:15:00 0.72 26.15 80.91 3.82 202.66 0.0 0.0 0.0 0.0
2023-09-27_04:30:00 0.77 26.06 81.01 3.68 211.12 0.0 0.0 0.0 0.0
2023-09-27_04:45:00 0.74 25.98 80.81 3.79 217.57 0.0 0.0 0.0 0.0
2023-09-27_05:00:00 0.74 26.01 80.14 3.92 222.56 0.0 0.0 0.0 0.0
2023-09-27_05:15:00 0.86 25.94 80.08 3.48 228.73 0.0 0.0 0.0 0.0
2023-09-27_05:30:00 0.87 25.9 80.0 3.06 234.09 0.0 0.0 0.0 0.0
2023-09-27_05:45:00 0.87 26.36 78.49 2.68 238.3 2.35 2.33 0.0 2.33
2023-09-27_06:00:00 0.87 26.41 78.0 2.83 236.76 2.35 2.33 0.0 2.33
2023-09-27_06:15:00 0.87 26.79 76.59 2.4 247.65 24.14 24.0 0.0 24.0
2023-09-27_06:30:00 0.87 26.82 76.55 2.26 252.6 24.14 24.0 0.0 24.0
2023-09-27_06:45:00 0.83 27.33 74.48 2.18 251.62 115.29 115.28 1.04 114.25
2023-09-27_07:00:00 0.8 27.45 74.43 1.99 257.71 115.29 115.24 0.99 114.25
2023-09-27_07:15:00 0.79 28.02 72.2 1.95 256.02 250.78 269.31 47.06 222.25
2023-09-27_07:30:00 0.83 28.28 71.42 1.56 246.66 250.78 266.58 44.33 222.25
2023-09-27_07:45:00 0.82 28.58 70.48 1.72 248.55 329.16 335.84 52.29 283.55
2023-09-27_08:00:00 0.88 28.83 69.39 1.0 262.53 329.16 331.92 48.37 283.55
