time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-26_07:00:00 0.75 23.58 100.0 1.9 151.82 0.0 0.0 0.0 0.0
2023-09-26_07:15:00 0.71 24.87 94.33 2.86 164.25 322.04 603.42 559.78 43.64
2023-09-26_07:30:00 0.68 25.17 92.79 3.28 167.5 322.04 573.98 530.34 43.64
2023-09-26_07:45:00 0.61 25.59 90.71 3.53 171.56 342.17 415.39 277.76 137.63
2023-09-26_08:00:00 0.58 25.78 89.85 3.42 170.3 342.17 396.51 258.88 137.63
2023-09-26_08:15:00 0.64 26.21 88.3 3.28 168.45 429.41 415.25 311.77 103.49
2023-09-26_08:30:00 0.68 26.51 87.03 3.37 170.28 429.41 387.8 284.32 103.49
2023-09-26_08:45:00 0.61 26.92 85.61 3.65 180.0 587.1 422.21 340.43 81.79
2023-09-26_09:00:00 0.59 27.25 84.39 3.84 184.67 587.1 382.56 300.77 81.79
2023-09-26_09:15:00 0.48 27.52 83.49 4.09 191.15 554.54 293.01 220.39 72.62
2023-09-26_09:30:00 0.43 27.8 82.52 4.02 195.51 554.54 257.34 184.72 72.62
2023-09-26_09:45:00 0.45 27.92 81.92 3.76 195.38 525.44 193.9 129.91 63.99
2023-09-26_10:00:00 0.46 28.11 81.17 3.63 196.53 525.44 161.48 97.49 63.99
2023-09-26_10:15:00 0.43 28.25 80.45 3.76 199.63 445.73 120.01 49.28 70.73
2023-09-26_10:30:00 0.37 28.4 79.65 3.74 203.34 445.73 95.26 24.53 70.73
2023-09-26_10:45:00 0.45 28.49 78.93 3.47 205.2 373.51 72.36 0.91 71.45
2023-09-26_11:00:00 0.47 28.6 78.49 3.34 208.04 373.51 71.45 0.0 71.45
2023-09-26_11:15:00 0.47 28.51 79.17 2.79 207.18 216.22 84.97 0.0 84.97
2023-09-26_11:30:00 0.38 28.36 80.45 2.7 208.3 216.22 84.97 0.0 84.97
2023-09-26_11:45:00 0.33 28.36 81.73 2.99 214.93 399.8 134.25 0.0 134.25
