time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-09-22_07:00:00 0.0 26.82 80.36 1.83 300.44 0.0 0.0 0.0 0.0
2023-09-22_07:15:00 0.0 27.69 77.87 1.65 298.03 367.44 610.55 565.84 44.71
2023-09-22_07:30:00 0.0 27.88 76.89 1.75 302.75 367.44 578.68 533.97 44.71
2023-09-22_07:45:00 0.0 28.14 75.7 1.64 302.12 412.96 428.33 98.0 330.33
2023-09-22_08:00:00 0.0 28.31 74.87 1.73 311.75 412.96 421.22 90.89 330.33
2023-09-22_08:15:00 0.0 28.51 73.84 1.41 316.64 528.06 505.53 125.57 379.96
2023-09-22_08:30:00 0.0 28.65 73.0 1.12 326.17 528.06 493.71 113.75 379.96
2023-09-22_08:45:00 0.0 28.87 72.01 0.91 359.19 662.4 515.3 222.57 292.73
2023-09-22_09:00:00 0.0 29.01 71.39 0.92 31.32 662.4 487.38 194.65 292.73
2023-09-22_09:15:00 0.0 29.26 70.55 1.17 49.98 784.16 411.56 253.43 158.13
2023-09-22_09:30:00 0.0 29.38 70.18 1.28 59.51 784.16 366.63 208.5 158.13
2023-09-22_09:45:00 0.0 29.54 69.69 1.38 64.41 868.41 268.18 189.63 78.56
2023-09-22_10:00:00 0.0 29.67 69.29 1.64 66.97 868.41 214.28 135.73 78.56
2023-09-22_10:15:00 0.0 29.81 68.87 1.7 71.51 897.92 158.41 79.95 78.46
2023-09-22_10:30:00 0.0 29.91 68.62 1.88 71.78 897.92 106.83 28.38 78.46
2023-09-22_10:45:00 0.0 30.0 68.49 2.13 71.86 939.78 69.0 0.0 69.0
2023-09-22_11:00:00 0.0 30.09 68.54 2.82 71.27 939.78 69.0 0.0 69.0
2023-09-22_11:15:00 0.0 30.18 68.83 3.6 70.68 984.24 62.84 0.0 62.84
2023-09-22_11:30:00 0.0 30.17 69.25 3.94 69.77 984.24 62.84 0.0 62.84
2023-09-22_11:45:00 0.0 30.08 69.74 3.98 69.77 877.76 63.22 0.0 63.22
2023-09-22_12:00:00 0.0 30.09 69.94 3.97 71.14 877.76 63.22 0.0 63.22
2023-09-22_12:15:00 0.0 30.12 70.35 4.12 70.76 943.68 75.06 0.0 75.06
2023-09-22_12:30:00 0.0 30.08 70.95 4.34 71.36 943.68 75.06 0.0 75.06
2023-09-22_12:45:00 0.0 30.14 71.2 4.38 73.69 952.04 61.55 0.0 61.55
2023-09-22_13:00:00 0.0 30.12 71.65 4.53 71.43 952.04 61.55 0.0 61.55
2023-09-22_13:15:00 0.0 30.07 72.25 4.66 68.97 899.42 60.44 0.0 60.44
2023-09-22_13:30:00 0.0 30.06 72.55 4.53 68.69 899.42 60.44 0.0 60.44
2023-09-22_13:45:00 0.0 30.04 72.86 4.85 65.97 829.94 58.88 0.0 58.88
2023-09-22_14:00:00 0.0 30.08 72.74 4.74 67.81 829.94 58.88 0.0 58.88
2023-09-22_14:15:00 0.0 30.08 72.68 4.69 70.3 744.92 56.85 0.0 56.85
2023-09-22_14:30:00 0.0 30.1 72.65 4.8 70.55 744.92 56.85 0.0 56.85
2023-09-22_14:45:00 0.0 30.06 72.76 4.82 71.31 646.08 54.28 0.0 54.28
2023-09-22_15:00:00 0.0 30.05 72.82 4.91 71.96 646.08 54.28 0.0 54.28
2023-09-22_15:15:00 0.0 29.94 73.28 5.1 70.93 535.84 51.04 0.0 51.04
2023-09-22_15:30:00 0.0 29.93 73.41 5.07 71.32 535.84 51.04 0.0 51.04
