time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-06-26_07:00:00 0.14 26.47 72.78 0.81 187.49 0.0 0.0 0.0 0.0
2023-06-26_07:15:00 0.12 27.7 68.25 1.24 168.63 392.7 707.54 661.94 45.6
2023-06-26_07:30:00 0.13 27.94 67.14 1.37 167.56 392.7 680.17 634.57 45.6
2023-06-26_07:45:00 0.1 28.51 65.0 1.6 175.65 485.1 613.27 445.99 167.29
2023-06-26_08:00:00 0.2 28.86 63.75 1.76 168.76 485.1 590.02 422.74 167.29
2023-06-26_08:15:00 0.16 29.34 62.37 1.91 168.25 600.23 630.76 508.35 122.41
2023-06-26_08:30:00 0.13 29.76 61.13 2.07 175.42 600.23 597.65 475.25 122.41
2023-06-26_08:45:00 0.09 30.2 59.86 2.17 180.29 702.44 587.51 493.68 93.84
2023-06-26_09:00:00 0.16 30.65 58.69 2.37 176.94 702.44 547.23 453.4 93.84
2023-06-26_09:15:00 0.23 31.12 57.61 2.49 169.42 780.67 539.9 378.64 161.25
2023-06-26_09:30:00 0.25 31.38 57.02 2.59 164.18 780.67 500.57 339.32 161.25
2023-06-26_09:45:00 0.24 31.69 56.31 2.4 158.06 851.12 484.47 295.94 188.54
2023-06-26_10:00:00 0.24 31.97 55.75 2.36 150.42 851.12 444.0 255.46 188.54
2023-06-26_10:15:00 0.25 32.26 55.14 2.34 147.33 906.83 421.14 213.59 207.55
2023-06-26_10:30:00 0.23 32.47 54.76 2.54 136.91 906.83 380.09 172.54 207.55
2023-06-26_10:45:00 0.19 32.68 54.48 2.73 131.48 931.43 460.34 103.66 356.68
2023-06-26_11:00:00 0.19 32.81 54.44 2.88 127.79 931.43 428.63 71.95 356.68
2023-06-26_11:15:00 0.17 32.93 54.46 3.03 122.59 958.82 394.42 44.24 350.18
2023-06-26_11:30:00 0.16 33.02 54.57 3.08 118.48 958.82 354.81 4.64 350.18
2023-06-26_11:45:00 0.21 33.1 54.79 3.44 114.41 981.29 189.12 0.0 189.12
2023-06-26_12:00:00 0.24 33.1 55.38 3.77 110.59 981.29 189.12 0.0 189.12
2023-06-26_12:15:00 0.21 32.97 56.4 4.15 107.47 973.25 194.1 0.0 194.1
2023-06-26_12:30:00 0.19 32.81 57.75 4.67 102.71 973.25 194.1 0.0 194.1
2023-06-26_12:45:00 0.19 32.46 59.68 5.14 99.99 929.62 158.06 0.0 158.06
2023-06-26_13:00:00 0.17 32.11 61.67 5.52 99.6 929.62 158.06 0.0 158.06
