time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-22_07:00:00 0.69 24.07 99.75 1.82 161.24 0.0 0.0 0.0 0.0
2023-08-22_07:15:00 0.7 25.36 93.46 2.71 170.01 311.47 663.54 620.91 42.63
2023-08-22_07:30:00 0.67 25.65 91.96 3.08 172.67 311.47 637.06 594.43 42.63
2023-08-22_07:45:00 0.66 26.14 89.8 3.2 176.55 386.37 457.73 195.94 261.79
2023-08-22_08:00:00 0.64 26.47 88.2 3.11 180.6 386.37 447.01 185.22 261.79
2023-08-22_08:15:00 0.65 26.91 86.38 3.33 184.7 504.23 538.49 275.65 262.84
2023-08-22_08:30:00 0.61 27.18 84.99 3.29 186.24 504.23 519.33 256.49 262.84
2023-08-22_08:45:00 0.62 27.54 83.35 3.35 184.86 598.36 521.4 407.36 114.04
2023-08-22_09:00:00 0.64 27.8 82.01 3.35 186.13 598.36 485.21 371.17 114.04
2023-08-22_09:15:00 0.64 28.04 80.76 3.4 190.65 594.76 403.65 299.1 104.55
2023-08-22_09:30:00 0.6 28.24 79.73 3.24 197.31 594.76 368.95 264.4 104.55
2023-08-22_09:45:00 0.63 28.51 78.46 3.16 200.42 667.31 342.8 239.92 102.89
2023-08-22_10:00:00 0.64 28.72 77.3 2.97 203.66 667.31 304.69 201.8 102.89
2023-08-22_10:15:00 0.67 29.03 75.72 3.1 204.86 698.07 250.3 165.08 85.22
2023-08-22_10:30:00 0.69 29.29 74.35 3.15 206.11 698.07 210.78 125.55 85.22
2023-08-22_10:45:00 0.67 29.52 73.22 3.23 207.77 734.05 196.96 82.7 114.26
2023-08-22_11:00:00 0.66 29.71 72.21 3.31 210.13 734.05 159.88 45.62 114.26
2023-08-22_11:15:00 0.65 29.87 71.18 3.43 213.04 649.35 126.54 2.93 123.6
2023-08-22_11:30:00 0.66 30.07 70.13 3.35 216.83 649.35 123.6 0.0 123.6
2023-08-22_11:45:00 0.65 30.32 69.04 3.36 219.94 701.7 99.14 0.0 99.14
2023-08-22_12:00:00 0.6 30.5 68.31 3.43 221.39 701.7 99.14 0.0 99.14
2023-08-22_12:15:00 0.57 30.59 67.89 3.42 222.34 649.77 86.22 0.0 86.22
2023-08-22_12:30:00 0.57 30.74 67.33 3.39 222.79 649.77 86.22 0.0 86.22
2023-08-22_12:45:00 0.54 30.89 66.69 3.17 223.07 637.44 106.62 0.0 106.62
2023-08-22_13:00:00 0.5 31.03 66.22 3.14 225.28 637.44 106.62 0.0 106.62
2023-08-22_13:15:00 0.49 31.13 65.58 3.12 223.67 652.62 103.78 0.0 103.78
2023-08-22_13:30:00 0.49 31.24 65.0 3.06 222.98 652.62 103.78 0.0 103.78
2023-08-22_13:45:00 0.48 31.36 64.41 2.96 226.74 673.03 85.92 0.0 85.92
2023-08-22_14:00:00 0.48 31.49 64.04 2.96 229.16 673.03 85.92 0.0 85.92
2023-08-22_14:15:00 0.48 31.64 63.53 2.98 228.92 698.95 76.66 0.0 76.66
2023-08-22_14:30:00 0.48 31.77 63.18 3.06 227.83 698.95 76.66 0.0 76.66
2023-08-22_14:45:00 0.45 31.71 63.39 3.11 227.56 464.15 70.95 0.0 70.95
2023-08-22_15:00:00 0.41 31.83 63.02 3.05 226.27 464.15 70.95 0.0 70.95
2023-08-22_15:15:00 0.42 31.92 62.55 2.96 227.39 571.72 56.38 0.0 56.38
2023-08-22_15:30:00 0.38 32.02 62.07 3.0 223.96 571.72 56.38 0.0 56.38
2023-08-22_15:45:00 0.37 32.1 61.17 3.1 226.39 448.03 51.94 0.0 51.94
2023-08-22_16:00:00 0.34 32.19 60.59 3.04 228.54 448.03 51.94 0.0 51.94
