time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-23_07:00:00 0.64 25.2 91.23 2.28 201.38 0.0 0.0 0.0 0.0
2023-07-23_07:15:00 0.61 25.89 86.49 2.31 209.73 310.83 674.9 632.99 41.91
2023-07-23_07:30:00 0.65 26.15 84.95 2.5 211.27 310.83 649.99 608.08 41.91
2023-07-23_07:45:00 0.7 26.68 82.6 2.63 213.83 427.0 674.76 627.81 46.95
2023-07-23_08:00:00 0.73 26.95 81.41 2.58 218.08 427.0 643.19 596.24 46.95
2023-07-23_08:15:00 0.72 27.41 79.61 2.68 221.02 512.15 570.37 338.94 231.43
2023-07-23_08:30:00 0.74 27.72 78.52 2.92 220.61 512.15 548.87 317.44 231.43
2023-07-23_08:45:00 0.75 28.12 76.98 3.07 218.14 601.84 569.18 297.56 271.62
2023-07-23_09:00:00 0.74 28.4 75.8 3.1 218.57 601.84 545.35 273.73 271.62
2023-07-23_09:15:00 0.72 28.3 76.17 3.01 218.4 374.87 286.99 178.94 108.05
2023-07-23_09:30:00 0.74 28.4 75.84 3.03 219.07 374.87 268.63 160.58 108.05
2023-07-23_09:45:00 0.74 27.86 78.67 2.91 217.06 114.6 79.25 33.07 46.19
2023-07-23_10:00:00 0.71 27.74 79.72 2.81 219.56 114.6 74.76 28.57 46.19
2023-07-23_10:15:00 0.76 27.39 81.85 2.43 219.37 43.13 35.37 3.72 31.65
2023-07-23_10:30:00 0.78 27.23 82.85 2.27 217.51 43.13 34.65 3.0 31.65
2023-07-23_10:45:00 0.72 27.1 83.61 2.19 219.12 33.07 32.27 0.15 32.12
2023-07-23_11:00:00 0.71 27.01 83.99 2.26 220.79 33.07 32.22 0.1 32.12
2023-07-23_11:15:00 0.8 27.67 80.3 2.5 221.63 166.0 107.55 4.58 102.96
2023-07-23_11:30:00 0.76 27.85 79.05 2.36 220.79 166.0 103.35 0.39 102.96
2023-07-23_11:45:00 0.68 28.61 75.26 2.45 223.7 734.54 214.95 0.0 214.95
2023-07-23_12:00:00 0.62 29.0 72.96 2.63 223.07 734.54 214.95 0.0 214.95
2023-07-23_12:15:00 0.63 29.83 69.3 3.65 233.03 987.53 61.9 0.0 61.9
2023-07-23_12:30:00 0.61 30.39 66.67 4.61 236.84 987.53 61.9 0.0 61.9
2023-07-23_12:45:00 0.63 30.8 64.38 5.14 238.68 943.81 75.92 0.0 75.92
2023-07-23_13:00:00 0.77 31.09 62.41 5.07 241.71 943.81 75.92 0.0 75.92
2023-07-23_13:15:00 0.8 31.29 61.15 5.36 246.26 917.61 69.27 0.0 69.27
2023-07-23_13:30:00 0.76 31.44 60.67 5.92 248.68 917.61 69.27 0.0 69.27
2023-07-23_13:45:00 0.74 31.13 63.2 6.58 246.41 880.11 63.41 0.0 63.41
2023-07-23_14:00:00 0.74 30.27 68.0 6.57 236.98 880.11 63.41 0.0 63.41
2023-07-23_14:15:00 0.79 29.35 71.37 6.73 231.66 562.32 67.15 0.0 67.15
2023-07-23_14:30:00 0.89 29.05 71.65 6.59 232.53 562.32 67.15 0.0 67.15
2023-07-23_14:45:00 0.92 28.83 71.57 6.06 230.5 510.34 297.19 0.0 297.19
2023-07-23_15:00:00 0.85 28.88 71.56 5.85 224.82 510.34 297.19 0.0 297.19
2023-07-23_15:15:00 0.82 28.95 71.85 5.87 222.87 472.84 287.02 0.0 287.02
2023-07-23_15:30:00 0.93 29.08 71.86 5.51 218.79 472.84 287.02 0.0 287.02
2023-07-23_15:45:00 0.92 29.09 71.91 4.35 214.15 392.33 340.15 0.0 340.15
2023-07-23_16:00:00 0.82 29.16 71.44 3.83 208.2 392.33 340.15 0.0 340.15
2023-07-23_16:15:00 0.8 29.18 71.28 4.02 216.92 329.3 228.45 0.0 228.45
2023-07-23_16:30:00 0.79 29.29 70.63 4.16 220.68 329.3 228.45 0.0 228.45
2023-07-23_16:45:00 0.68 29.22 70.71 4.49 220.12 253.16 119.59 0.0 119.59
2023-07-23_17:00:00 0.75 29.21 70.87 4.56 221.43 253.16 119.59 0.0 119.59
2023-07-23_17:15:00 0.9 28.95 72.38 4.3 223.77 148.85 96.4 0.0 96.4
2023-07-23_17:30:00 0.92 28.87 73.19 4.13 223.63 148.85 96.4 0.0 96.4
2023-07-23_17:45:00 0.94 28.41 75.53 3.67 218.64 24.1 23.76 0.0 23.76
2023-07-23_18:00:00 0.86 28.16 77.39 3.67 219.88 24.1 23.76 0.0 23.76
2023-07-23_18:15:00 0.79 27.81 79.35 3.2 225.39 0.12 0.12 0.0 0.12
2023-07-23_18:30:00 0.67 27.6 80.34 3.02 223.09 0.12 0.12 0.0 0.12
2023-07-23_18:45:00 0.65 27.4 81.29 2.75 210.51 0.0 0.0 0.0 0.0
2023-07-23_19:00:00 0.58 27.23 82.23 2.47 191.55 0.0 0.0 0.0 0.0
2023-07-23_19:15:00 0.66 26.92 84.08 1.99 194.8 0.0 0.0 0.0 0.0
2023-07-23_19:30:00 0.85 26.38 87.38 3.14 228.14 0.0 0.0 0.0 0.0
2023-07-23_19:45:00 0.92 25.93 88.78 4.23 239.42 0.0 0.0 0.0 0.0
2023-07-23_20:00:00 0.87 25.93 86.96 4.0 246.5 0.0 0.0 0.0 0.0
2023-07-23_20:15:00 0.92 25.91 86.21 2.84 244.21 0.0 0.0 0.0 0.0
2023-07-23_20:30:00 0.85 25.89 85.95 2.1 242.19 0.0 0.0 0.0 0.0
2023-07-23_20:45:00 0.86 25.86 85.93 1.84 237.15 0.0 0.0 0.0 0.0
2023-07-23_21:00:00 0.94 25.79 86.04 2.33 227.67 0.0 0.0 0.0 0.0
2023-07-23_21:15:00 0.88 25.66 86.61 2.63 218.27 0.0 0.0 0.0 0.0
2023-07-23_21:30:00 0.83 25.55 87.19 2.21 219.41 0.0 0.0 0.0 0.0
2023-07-23_21:45:00 0.85 25.48 87.36 2.13 232.14 0.0 0.0 0.0 0.0
2023-07-23_22:00:00 0.93 25.45 87.13 2.14 241.43 0.0 0.0 0.0 0.0
2023-07-23_22:15:00 0.9 25.44 86.97 1.79 247.04 0.0 0.0 0.0 0.0
2023-07-23_22:30:00 0.81 25.41 87.15 1.53 249.02 0.0 0.0 0.0 0.0
2023-07-23_22:45:00 0.76 25.35 87.45 1.47 243.17 0.0 0.0 0.0 0.0
2023-07-23_23:00:00 0.72 25.32 87.63 1.44 231.03 0.0 0.0 0.0 0.0
2023-07-23_23:15:00 0.69 25.26 88.12 1.42 218.26 0.0 0.0 0.0 0.0
2023-07-23_23:30:00 0.73 25.23 88.35 1.71 210.7 0.0 0.0 0.0 0.0
2023-07-23_23:45:00 0.74 25.17 88.88 1.77 208.39 0.0 0.0 0.0 0.0
2023-07-24_00:00:00 0.73 25.14 89.32 1.84 205.62 0.0 0.0 0.0 0.0
2023-07-24_00:15:00 0.69 25.1 89.83 1.83 203.72 0.0 0.0 0.0 0.0
2023-07-24_00:30:00 0.7 25.05 90.43 1.71 199.86 0.0 0.0 0.0 0.0
2023-07-24_00:45:00 0.72 24.99 91.27 1.44 200.12 0.0 0.0 0.0 0.0
2023-07-24_01:00:00 0.69 24.95 91.56 1.42 207.43 0.0 0.0 0.0 0.0
2023-07-24_01:15:00 0.69 24.89 91.8 1.61 213.69 0.0 0.0 0.0 0.0
2023-07-24_01:30:00 0.73 24.87 92.16 1.56 216.24 0.0 0.0 0.0 0.0
2023-07-24_01:45:00 0.77 24.78 92.66 1.55 214.22 0.0 0.0 0.0 0.0
2023-07-24_02:00:00 0.79 24.73 93.02 1.53 212.38 0.0 0.0 0.0 0.0
2023-07-24_02:15:00 0.78 24.69 93.29 1.8 200.83 0.0 0.0 0.0 0.0
