time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-08-06_07:00:00 0.0 26.83 70.02 3.61 238.16 0.0 0.0 0.0 0.0
2023-08-06_07:15:00 0.0 27.76 66.88 3.91 236.25 355.77 699.11 656.04 43.07
2023-08-06_07:30:00 0.0 27.99 65.86 4.12 235.87 355.77 670.58 627.5 43.07
2023-08-06_07:45:00 0.0 28.44 63.88 4.31 238.98 476.1 683.68 634.06 49.62
2023-08-06_08:00:00 0.0 28.76 62.35 4.46 239.27 476.1 648.55 598.93 49.62
2023-08-06_08:15:00 0.0 29.21 60.28 4.76 241.27 591.03 640.87 589.72 51.15
2023-08-06_08:30:00 0.0 29.52 58.81 4.91 238.06 591.03 599.58 548.42 51.15
2023-08-06_08:45:00 0.0 29.86 57.38 5.27 236.29 696.42 574.48 520.4 54.08
2023-08-06_09:00:00 0.0 30.06 56.6 5.43 236.05 696.42 528.14 474.06 54.08
2023-08-06_09:15:00 0.0 30.32 55.88 5.77 233.76 790.23 491.54 435.4 56.14
2023-08-06_09:30:00 0.0 30.41 56.03 6.15 230.21 790.23 441.13 384.99 56.14
2023-08-06_09:45:00 0.0 30.53 56.34 6.67 227.83 869.97 396.23 338.34 57.9
2023-08-06_10:00:00 0.0 30.53 57.06 7.02 229.8 869.97 342.9 285.0 57.9
2023-08-06_10:15:00 0.0 30.68 57.2 7.21 233.26 934.54 292.63 233.41 59.22
2023-08-06_10:30:00 0.0 30.81 57.17 7.29 233.32 934.54 237.68 178.46 59.22
2023-08-06_10:45:00 0.0 31.03 56.71 7.24 233.63 983.15 184.84 124.68 60.16
2023-08-06_11:00:00 0.0 31.24 56.34 7.22 232.46 983.15 131.63 71.47 60.16
2023-08-06_11:15:00 0.0 31.47 55.99 7.16 231.03 1013.51 70.15 9.41 60.74
2023-08-06_11:30:00 0.0 31.67 55.77 7.4 229.54 1013.51 60.74 0.0 60.74
2023-08-06_11:45:00 0.0 31.84 55.65 7.59 229.46 1024.89 60.96 0.0 60.96
2023-08-06_12:00:00 0.0 31.98 55.6 7.87 230.05 1024.89 60.96 0.0 60.96
2023-08-06_12:15:00 0.0 32.1 55.6 8.08 230.53 1018.02 60.82 0.0 60.82
