time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-27_07:00:00 0.88 23.52 99.85 2.82 310.63 0.0 0.0 0.0 0.0
2023-07-27_07:15:00 0.94 24.66 93.75 3.55 305.04 311.38 676.83 634.45 42.38
2023-07-27_07:30:00 0.92 24.98 91.35 3.28 307.39 311.38 652.12 609.74 42.38
2023-07-27_07:45:00 0.87 24.62 92.25 2.11 317.0 28.29 28.13 0.0 28.13
2023-07-27_08:00:00 0.84 24.66 92.92 1.42 323.91 28.29 28.13 0.0 28.13
2023-07-27_08:15:00 0.84 24.55 93.45 1.35 310.92 58.39 58.06 0.0 58.06
2023-07-27_08:30:00 0.85 24.5 93.69 0.73 298.56 58.39 58.06 0.0 58.06
2023-07-27_08:45:00 0.83 24.74 92.3 0.3 27.22 127.57 126.85 0.0 126.85
2023-07-27_09:00:00 0.79 24.84 91.89 0.86 58.55 127.57 126.85 0.0 126.85
2023-07-27_09:15:00 0.78 25.38 89.82 0.81 61.83 282.59 280.98 0.0 280.98
2023-07-27_09:30:00 0.77 25.68 88.34 0.5 63.26 282.59 280.98 0.0 280.98
2023-07-27_09:45:00 0.75 25.98 87.17 0.2 127.81 297.18 295.49 0.0 295.49
2023-07-27_10:00:00 0.73 26.17 86.4 0.32 197.24 297.18 295.49 0.0 295.49
2023-07-27_10:15:00 0.68 26.34 85.86 0.74 217.95 317.83 316.02 0.0 316.02
2023-07-27_10:30:00 0.68 26.51 85.39 1.16 213.79 317.83 316.02 0.0 316.02
2023-07-27_10:45:00 0.68 26.81 84.76 1.44 215.98 382.33 380.15 0.0 380.15
2023-07-27_11:00:00 0.66 27.01 84.28 1.72 212.31 382.33 380.15 0.0 380.15
2023-07-27_11:15:00 0.66 27.34 83.47 1.66 212.0 443.28 440.76 0.0 440.76
2023-07-27_11:30:00 0.62 27.62 82.62 1.77 217.63 443.28 440.76 0.0 440.76
2023-07-27_11:45:00 0.62 28.01 81.69 1.85 219.09 542.31 539.18 0.0 539.18
2023-07-27_12:00:00 0.63 28.32 80.69 1.73 220.45 542.31 539.18 0.0 539.18
2023-07-27_12:15:00 0.6 28.65 79.56 1.69 228.65 554.87 551.61 0.0 551.61
2023-07-27_12:30:00 0.61 28.97 78.29 1.85 229.53 554.87 551.61 0.0 551.61
2023-07-27_12:45:00 0.64 29.25 77.09 1.87 239.75 556.62 552.57 0.0 552.57
2023-07-27_13:00:00 0.63 29.5 75.92 1.89 253.63 556.62 552.57 0.0 552.57
