time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-07-09_07:00:00 0.65 25.99 89.76 1.62 163.11 0.0 0.0 0.0 0.0
2023-07-09_07:15:00 0.64 26.63 85.97 1.63 171.99 309.72 676.33 634.58 41.75
2023-07-09_07:30:00 0.65 27.04 83.92 1.62 179.7 309.72 651.95 610.2 41.75
2023-07-09_07:45:00 0.66 27.52 81.67 1.49 189.68 425.65 678.76 630.64 48.12
2023-07-09_08:00:00 0.72 27.8 80.27 1.79 196.14 425.65 647.82 599.7 48.12
2023-07-09_08:15:00 0.74 28.3 78.38 2.04 192.02 536.1 648.28 596.02 52.26
2023-07-09_08:30:00 0.71 28.54 77.55 2.17 197.45 536.1 611.46 559.21 52.26
2023-07-09_08:45:00 0.76 28.89 76.39 2.39 198.93 639.17 594.79 539.14 55.65
2023-07-09_09:00:00 0.81 29.17 75.39 2.56 196.59 639.17 552.88 497.23 55.65
2023-07-09_09:15:00 0.83 29.54 74.02 2.6 191.77 731.7 523.41 465.06 58.35
2023-07-09_09:30:00 0.87 29.81 72.75 2.78 189.72 731.7 477.33 418.98 58.35
2023-07-09_09:45:00 0.89 30.14 71.36 2.97 193.54 810.57 438.55 377.26 61.29
2023-07-09_10:00:00 0.89 30.4 70.08 3.08 196.85 810.57 389.44 328.16 61.29
2023-07-09_10:15:00 0.87 30.63 68.85 3.15 203.98 800.97 326.23 251.52 74.71
2023-07-09_10:30:00 0.86 30.82 67.73 3.2 201.74 800.97 280.59 205.88 74.71
2023-07-09_10:45:00 0.83 31.01 66.68 3.13 201.09 862.27 276.87 155.11 121.77
2023-07-09_11:00:00 0.79 31.19 65.79 3.06 199.31 862.27 232.72 110.96 121.77
2023-07-09_11:15:00 0.68 31.35 64.99 2.88 199.18 862.09 147.99 70.41 77.59
2023-07-09_11:30:00 0.58 31.54 64.06 2.95 206.16 862.09 96.48 18.89 77.59
2023-07-09_11:45:00 0.56 31.61 63.57 3.05 197.99 828.34 80.92 0.0 80.92
2023-07-09_12:00:00 0.53 31.74 62.95 2.87 200.08 828.34 80.92 0.0 80.92
2023-07-09_12:15:00 0.55 31.89 62.21 2.49 215.82 803.77 81.01 0.0 81.01
2023-07-09_12:30:00 0.63 32.04 61.63 2.44 218.95 803.77 81.01 0.0 81.01
2023-07-09_12:45:00 0.59 32.2 61.09 2.49 217.99 868.81 65.2 0.0 65.2
2023-07-09_13:00:00 0.58 32.26 60.83 2.14 223.89 868.81 65.2 0.0 65.2
2023-07-09_13:15:00 0.56 32.4 60.31 2.19 201.54 743.81 66.7 0.0 66.7
2023-07-09_13:30:00 0.65 32.51 59.7 1.92 211.74 743.81 66.7 0.0 66.7
2023-07-09_13:45:00 0.72 32.49 60.17 2.24 194.33 828.53 60.34 0.0 60.34
2023-07-09_14:00:00 0.81 31.44 66.4 4.72 180.59 828.53 60.34 0.0 60.34
2023-07-09_14:15:00 0.92 28.91 77.05 6.13 193.4 279.99 48.51 0.0 48.51
2023-07-09_14:30:00 0.96 27.59 82.13 4.5 201.34 279.99 48.51 0.0 48.51
2023-07-09_14:45:00 0.88 26.81 84.55 2.69 203.91 35.78 19.72 0.0 19.72
2023-07-09_15:00:00 0.93 26.78 84.27 1.88 216.3 35.78 19.72 0.0 19.72
2023-07-09_15:15:00 0.84 26.83 83.06 2.26 216.45 89.36 88.85 0.0 88.85
2023-07-09_15:30:00 0.78 26.88 83.42 1.84 217.67 89.36 88.85 0.0 88.85
2023-07-09_15:45:00 0.75 26.8 84.34 2.38 219.29 87.77 87.27 0.0 87.27
2023-07-09_16:00:00 0.67 26.57 86.62 3.11 233.86 87.77 87.27 0.0 87.27
2023-07-09_16:15:00 0.58 26.33 89.44 3.03 242.36 51.82 51.53 0.0 51.53
2023-07-09_16:30:00 0.61 26.33 90.87 3.07 250.4 51.82 51.53 0.0 51.53
2023-07-09_16:45:00 0.71 26.35 92.12 3.09 246.06 39.19 35.8 0.0 35.8
2023-07-09_17:00:00 0.63 26.38 92.23 2.79 246.98 39.19 35.8 0.0 35.8
2023-07-09_17:15:00 0.64 26.43 91.43 2.6 255.8 104.02 78.25 0.0 78.25
2023-07-09_17:30:00 0.56 26.43 90.71 2.36 258.56 104.02 78.25 0.0 78.25
2023-07-09_17:45:00 0.56 26.28 90.9 2.85 263.01 48.59 48.25 0.0 48.25
2023-07-09_18:00:00 0.62 26.33 90.4 2.27 253.5 48.59 48.25 0.0 48.25
2023-07-09_18:15:00 0.64 25.9 93.63 1.58 254.82 2.64 2.62 0.0 2.62
2023-07-09_18:30:00 0.74 25.8 93.53 2.05 265.62 2.64 2.62 0.0 2.62
2023-07-09_18:45:00 0.77 25.74 93.86 2.21 264.92 0.0 0.0 0.0 0.0
2023-07-09_19:00:00 0.72 25.69 94.54 1.96 267.27 0.0 0.0 0.0 0.0
2023-07-09_19:15:00 0.71 25.71 95.15 1.42 279.19 0.0 0.0 0.0 0.0
2023-07-09_19:30:00 0.71 25.66 95.59 1.24 281.4 0.0 0.0 0.0 0.0
2023-07-09_19:45:00 0.7 25.62 95.89 1.14 299.5 0.0 0.0 0.0 0.0
2023-07-09_20:00:00 0.65 25.58 96.19 0.76 324.96 0.0 0.0 0.0 0.0
2023-07-09_20:15:00 0.59 25.52 96.42 0.33 337.89 0.0 0.0 0.0 0.0
2023-07-09_20:30:00 0.55 25.51 96.54 0.12 2.39 0.0 0.0 0.0 0.0
