time clf t2 rh ws wd ghi poa_global poa_direct poa_diffuse
2023-10-04_07:00:00 0.52 26.52 89.23 1.77 308.62 0.0 0.0 0.0 0.0
2023-10-04_07:15:00 0.56 27.31 86.28 1.94 308.29 356.29 563.81 518.98 44.83
2023-10-04_07:30:00 0.55 27.53 84.88 2.02 310.1 356.29 532.1 487.27 44.83
2023-10-04_07:45:00 0.58 27.79 83.6 1.53 305.83 475.75 535.09 485.23 49.86
2023-10-04_08:00:00 0.6 27.98 82.51 1.19 320.1 475.75 496.63 446.77 49.86
2023-10-04_08:15:00 0.55 28.13 81.86 1.12 308.32 587.1 477.93 424.36 53.57
2023-10-04_08:30:00 0.55 28.28 81.12 1.13 310.74 587.1 433.73 380.16 53.57
2023-10-04_08:45:00 0.54 28.47 80.22 0.87 342.44 632.89 383.54 298.98 84.56
2023-10-04_09:00:00 0.53 28.65 79.52 1.1 7.25 632.89 341.1 256.54 84.56
2023-10-04_09:15:00 0.52 28.75 79.3 1.25 19.79 774.63 309.37 249.92 59.45
2023-10-04_09:30:00 0.55 28.84 79.03 1.6 33.43 774.63 257.06 197.61 59.45
2023-10-04_09:45:00 0.53 28.97 78.76 2.15 38.1 834.16 204.69 144.37 60.32
2023-10-04_10:00:00 0.5 29.0 78.75 2.34 37.0 834.16 151.14 90.82 60.32
2023-10-04_10:15:00 0.54 29.1 78.54 2.8 39.31 888.47 104.0 37.79 66.2
2023-10-04_10:30:00 0.58 29.15 78.47 3.19 42.75 888.47 66.2 0.0 66.2
2023-10-04_10:45:00 0.54 29.15 78.53 3.48 47.27 945.84 62.69 0.0 62.69
2023-10-04_11:00:00 0.56 29.16 78.47 3.6 41.95 945.84 62.69 0.0 62.69
2023-10-04_11:15:00 0.53 29.2 78.42 4.2 34.93 966.69 63.11 0.0 63.11
2023-10-04_11:30:00 0.46 29.16 78.88 4.9 41.57 966.69 63.11 0.0 63.11
2023-10-04_11:45:00 0.44 29.1 79.37 4.85 39.82 969.07 63.11 0.0 63.11
2023-10-04_12:00:00 0.36 29.1 79.53 4.74 39.09 969.07 63.11 0.0 63.11
2023-10-04_12:15:00 0.32 29.13 79.64 4.57 39.37 951.77 62.71 0.0 62.71
2023-10-04_12:30:00 0.3 29.14 79.85 4.66 42.51 951.77 62.71 0.0 62.71
2023-10-04_12:45:00 0.42 29.13 80.11 4.31 37.95 915.27 61.93 0.0 61.93
2023-10-04_13:00:00 0.35 29.15 80.3 4.61 35.36 915.27 61.93 0.0 61.93
2023-10-04_13:15:00 0.25 29.08 81.08 5.08 42.38 860.76 60.67 0.0 60.67
2023-10-04_13:30:00 0.23 29.1 81.46 4.79 38.69 860.76 60.67 0.0 60.67
2023-10-04_13:45:00 0.25 29.11 81.49 3.65 41.55 790.29 58.95 0.0 58.95
2023-10-04_14:00:00 0.34 29.17 81.42 3.99 38.87 790.29 58.95 0.0 58.95
2023-10-04_14:15:00 0.34 29.15 82.03 4.74 35.07 702.72 56.74 0.0 56.74
2023-10-04_14:30:00 0.38 29.17 82.18 4.17 35.0 702.72 56.74 0.0 56.74
2023-10-04_14:45:00 0.26 29.1 82.71 4.51 50.53 602.3 53.93 0.0 53.93
2023-10-04_15:00:00 0.39 29.09 83.28 4.18 53.45 602.3 53.93 0.0 53.93
2023-10-04_15:15:00 0.4 29.02 83.72 3.86 47.08 491.95 50.37 0.0 50.37
2023-10-04_15:30:00 0.4 29.05 83.84 3.62 42.48 491.95 50.37 0.0 50.37
2023-10-04_15:45:00 0.39 28.98 84.15 3.48 39.21 373.07 45.74 0.0 45.74
2023-10-04_16:00:00 0.43 28.98 84.26 3.19 30.31 373.07 45.74 0.0 45.74
2023-10-04_16:15:00 0.48 28.91 84.49 3.12 25.98 250.59 39.47 0.0 39.47
2023-10-04_16:30:00 0.43 28.89 84.68 3.33 34.05 250.59 39.47 0.0 39.47
2023-10-04_16:45:00 0.48 28.76 85.35 3.55 34.6 126.9 31.47 0.0 31.47
2023-10-04_17:00:00 0.45 28.76 85.64 4.07 22.95 126.9 31.47 0.0 31.47
2023-10-04_17:15:00 0.42 28.55 86.64 3.36 26.14 24.41 12.31 0.0 12.31
2023-10-04_17:30:00 0.37 28.52 86.82 2.85 34.44 24.41 12.31 0.0 12.31
2023-10-04_17:45:00 0.27 28.36 87.25 3.0 41.18 0.0 0.0 0.0 0.0
2023-10-04_18:00:00 0.24 28.31 87.56 2.42 41.92 0.0 0.0 0.0 0.0
2023-10-04_18:15:00 0.17 28.29 87.45 2.78 40.96 0.0 0.0 0.0 0.0
2023-10-04_18:30:00 0.28 28.26 87.75 2.68 39.97 0.0 0.0 0.0 0.0
2023-10-04_18:45:00 0.32 28.24 87.68 2.85 43.69 0.0 0.0 0.0 0.0
2023-10-04_19:00:00 0.38 28.2 87.9 2.76 43.46 0.0 0.0 0.0 0.0
2023-10-04_19:15:00 0.35 28.13 88.47 2.54 43.37 0.0 0.0 0.0 0.0
2023-10-04_19:30:00 0.33 28.1 88.6 1.95 46.41 0.0 0.0 0.0 0.0
2023-10-04_19:45:00 0.37 28.06 88.92 1.61 56.77 0.0 0.0 0.0 0.0
2023-10-04_20:00:00 0.39 28.03 88.84 1.88 48.78 0.0 0.0 0.0 0.0
2023-10-04_20:15:00 0.38 27.98 89.22 1.91 46.59 0.0 0.0 0.0 0.0
2023-10-04_20:30:00 0.34 27.96 89.45 1.14 36.56 0.0 0.0 0.0 0.0
2023-10-04_20:45:00 0.34 27.98 89.19 0.96 25.72 0.0 0.0 0.0 0.0
2023-10-04_21:00:00 0.35 27.93 89.24 0.97 21.58 0.0 0.0 0.0 0.0
2023-10-04_21:15:00 0.32 27.79 89.98 1.1 22.73 0.0 0.0 0.0 0.0
2023-10-04_21:30:00 0.31 27.75 90.19 1.02 28.44 0.0 0.0 0.0 0.0
2023-10-04_21:45:00 0.29 27.68 90.21 0.8 359.45 0.0 0.0 0.0 0.0
